N_sqp,Np,bend_angle_deg,error,final_i_ref,final_infeasible,final_status,final_tip,jacobian_variant,log_csv_path,max_jac_cond,mean_jac_cond,mean_sqp_iters,n_steps,num_infeasible_steps,plant_contact,rollout_steps,run_name,solver_mode,success
5,5,-30.0,,41,0,solved,"[0.758254644535654, -0.7034490822253507, -0.10001267840021706]",contact,run_experiment_4/bend_m30_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5/log.csv,13504.78293254997,8908.841033177863,1.0,9,0,True,5,bend_m30_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5,lti,True
5,5,-30.0,,40,0,solved,"[0.759122881981135, -0.7039415701448928, -0.10000321808067045]",contact,run_experiment_4/bend_m30_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp5/log.csv,13504.78293254997,9147.886728673935,1.0,10,0,True,5,bend_m30_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp5,ltv_oneshot,True
5,5,-30.0,,40,0,solved,"[0.7563774092262724, -0.7004864942297904, -0.10001610952186918]",contact,run_experiment_4/bend_m30_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp5/log.csv,13504.78293254997,11383.570448863073,5.0,7,0,True,5,bend_m30_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp5,sqp_full,True
5,5,-60.0,,40,0,solved,"[0.7649023661207025, -0.6953917925072843, -0.10002479845307026]",contact,run_experiment_4/bend_m60_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5/log.csv,60109.06448763176,14092.96618971303,1.0,23,0,True,5,bend_m60_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5,lti,True
5,5,-60.0,,40,0,solved,"[0.7648899257639729, -0.6953842475917553, -0.10002711096710314]",contact,run_experiment_4/bend_m60_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp5/log.csv,6396477.180017461,617959.6465168444,1.0,34,0,True,5,bend_m60_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp5,ltv_oneshot,True
5,5,-60.0,,42,0,solved,"[0.7639605456656597, -0.6937676626214985, -0.10002954786051094]",contact,run_experiment_4/bend_m60_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp5/log.csv,60369.13444201113,15014.457497466477,5.0,10,0,True,5,bend_m60_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp5,sqp_full,True
5,5,-90.0,,41,0,solved,"[0.7738710129207369, -0.6901852483497218, -0.10002836468444827]",contact,run_experiment_4/bend_m90_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5/log.csv,7960237.127243651,335285.6032714504,1.0,37,0,True,5,bend_m90_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5,lti,True
5,5,-90.0,,40,0,solved,"[0.7738564836902774, -0.6910667222403131, -0.10002940157579876]",contact,run_experiment_4/bend_m90_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp5/log.csv,3776935.584578829,133575.06293810805,1.0,38,0,True,5,bend_m90_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp5,ltv_oneshot,True
5,5,-90.0,,40,0,solved,"[0.7739195905669846, -0.6906296690966095, -0.10001873328970147]",contact,run_experiment_4/bend_m90_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp5/log.csv,671245.6375416915,34542.43504843137,5.0,41,0,True,5,bend_m90_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp5,sqp_full,True
