case,n_steps,final_i_ref,final_i_ref_mpc,mean_tracking_err_mm,median_tracking_err_mm,max_tracking_err_mm,mean_tip_step_xy_mm,max_tip_step_xy_mm,min_clearance_mm,mean_clearance_mm,mean_vessel_tip_angle_deg,max_vessel_tip_angle_deg,mean_jac_pred_mm,mean_jac_actual_mm,mean_jac_gain_actual_over_jac,median_jac_gain_actual_over_jac,mean_jac_gain_abs_error,mean_jac_angle_actual_deg,median_jac_angle_actual_deg,max_jac_angle_actual_deg,mean_u_trans_norm,mean_u_rot_norm,mean_u_dL_abs
BC,188.0,40.0,40.0,0.015672454005248197,0.0059798579968214,0.2391850629583214,0.12340818461213998,0.5659231843393343,2.6067337900725605,3.337818064407192,19.910301631485176,45.70262807750834,0.14827455508237947,0.12653807553923394,0.9429581267019099,1.000011358076129,0.08920885337080323,14.527092584760547,5.970235780463039,95.71768774990753,0.06426826471587749,0.002389376727716846,0.010099143344584584
nonBC,187.0,40.0,40.0,0.07106607784551784,0.0348468623919365,0.5146286464260788,0.12330445360534062,0.5658986137617803,2.6067285978679706,3.3016430281279225,19.684386939617525,45.7028615458966,0.17042886931898285,0.12645163510052285,0.8446796887368517,0.9435195949210629,0.18686075614084188,18.52496705340437,13.820420908092656,64.68400190086416,0.06277741388423044,0.002406517947016241,0.010151972961857372
BC_minus_nonBC,1.0,0.0,0.0,-0.05539362384026965,-0.028867004395115102,-0.2754435834677573,0.00010373100679936242,2.4570577554006157e-05,5.192204589832272e-06,0.036175036279269435,0.22591469186765067,-0.00023346838825943905,-0.022154314236603384,8.644043871108842e-05,0.0982784379650582,0.0564917631550661,-0.09765190277003866,-3.9978744686438237,-7.850185127629617,31.033685849043366,0.0014908508316470448,-1.714121929939508e-05,-5.282961727278747e-05
