i_idx,j_idx,L_m,cmd_x,cmd_y,cmd_z,cmd_rx,cmd_ry,cmd_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.018,0.6701328220229531,-0.6812731669220016,-0.1,-3.1426596953947454,-0.0010003396494852076,-0.0010003396494852076,0.6701250974925085,-0.6812924100063348,-0.1,3.140505945024007,0.0009816443256797224,0.0010318090942096525,-17.999994898495544,-0.007883227333071228,-0.009722761669888778,-18.111475761429045,0.2910512422259088,0.0,-0.025093097458977497,0.9206539493619672,-0.11148086293349957,0.29893446955898,0.009722761669888778,0.31904513770140186,0.31919325178549113
0,5,0.018,0.6707340597244573,-0.6950437742761317,-0.1,-3.1385304580424087,-0.1380321427487494,-0.0009990173478947222,0.6707345699390952,-0.6950394403974465,-0.1,-3.138530916563174,-0.1380585112878405,-0.0010144792288929265,-17.970997128052325,0.9449505564253483,-0.009967832981624807,-17.866000217480558,1.5154542387543841,0.0,3.009953361439606,4.8484048447581705,0.10499691057176685,0.5705036823290358,0.009967832981624807,0.5800851685576912,0.5801708028459848
0,10,0.018,0.6725331970470243,-0.7087095789933766,-0.1,-3.1294948445408703,-0.2747991233531087,-0.0009961333129397782,0.6725095331612015,-0.7087175814730131,-0.1,-3.1294756431871256,-0.27478779744331505,-0.0009865159974594138,-17.882948992615113,1.8955616376752733,-0.010177688693124003,-17.74179983894202,2.672478730065601,0.0,6.050659950100226,8.566153171334298,0.14114915367309522,0.7769170923903278,0.010177688693124003,0.7896348852671545,0.7897004732036105
0,15,0.018,0.6755165414692803,-0.7221665760481999,-0.1,-3.1145023165678065,-0.41104061078344717,-0.000991353162397732,0.6755098791834233,-0.7221608890209267,-0.1,-3.114500439394054,-0.41101247870418006,-0.0009912486565885085,-17.737034636697878,2.8340008664968974,-0.009449661587554715,-17.32172580956913,4.0091025448288855,0.0,9.077915103210582,13.031599110247729,0.41530882712874706,1.1751016783319883,0.009449661587554715,1.2463327710967531,1.2463685941220721
0,20,0.018,0.6796613879387796,-0.7353123495674573,-0.1,-3.093581664092766,-0.5464973050791495,-0.0009846860780043957,0.6796774009678473,-0.7353023340766076,-0.1,-3.093608930637394,-0.5465070745068745,-0.0010120521987064723,-17.53409298729589,3.758904167863477,-0.009743059745784733,-17.08573875315477,4.666250380787886,0.0,12.099751135204816,15.275404510000467,0.44835423414111775,0.9073462129244098,0.009743059745784733,1.0120764147931403,1.0121233109625263
0,25,0.018,0.6849361916711624,-0.7480468522770322,-0.1,-3.0667727902129003,-0.680911393511382,-0.0009761447740476102,0.6849308979285956,-0.7480510425992797,-0.1,-3.066777943315148,-0.6808851064733771,-0.0009792705847258439,-17.276459718849736,4.662982409037059,-0.009276420895608904,-16.851279558817073,5.590422458385126,0.0,15.104438522899509,18.35328419526252,0.4251801600326649,0.9274400493480663,0.009276420895608904,1.0202564450274971,1.0202986158986882
0,30,0.018,0.6913008082250118,-0.7602731669220015,-0.1,-3.0341269126014554,-0.8140270776406208,-0.0009657455689535997,0.6913145648488872,-0.7602623809527566,-0.1,-3.034127086088164,-0.8140420328439597,-0.0009947195387173984,-16.966402587740838,5.542536706863375,-0.009180601448986003,-16.367776638921033,6.445071106297227,0.0,18.09103412726694,21.492813355233146,0.5986259488198059,0.9025343994338514,0.009180601448986003,1.0830149439235988,1.0830538547112052
0,35,0.018,0.6987067990252924,-0.7718982438654668,-0.1,-2.995706328670801,-0.9455910422980549,-0.0009535083078439432,0.6987037462650683,-0.7718970806882758,-0.1,-2.995698217498818,-0.9456114689964636,-0.0009452994466040645,-16.60741434839947,6.391802104461607,-0.008954703305910392,-15.965094217116386,7.124115493856135,0.0,21.050538536348068,24.047884529475873,0.6423201312830834,0.7323133893945288,0.008954703305910392,0.9740934510292225,0.9741346098200787
0,40,0.018,0.7070978000101547,-0.7828336092524748,-0.1,-2.951584268014994,-1.0753529212992117,-0.0009394563150736178,0.7071026657143992,-0.7828333921014532,-0.1,-2.951624350524209,-1.0753292791602254,-0.0009367976432185462,-16.201912864132815,7.209171548227844,-0.008480317286675736,-15.694576745073553,7.759579387230516,0.0,23.987057693442924,26.308309377272142,0.507336119059263,0.5504078390026722,0.008480317286675736,0.748557764596498,0.7486057992822316
0,45,0.018,0.7164099505954785,-0.7929960383494761,-0.1,-2.901844873754163,-1.2030658106714156,-0.0009236163866632072,0.7164092386430827,-0.7929915059431087,-0.1,-2.901867853691039,-1.2030898399200234,-0.0009512956632893307,-15.7550517977395,7.988309873070705,-0.008069722560309855,-15.450029037931506,8.433465376035116,0.0,26.886450799236663,28.62809856051592,0.30502275980799287,0.4451555029644106,0.008069722560309855,0.5396316390097804,0.5396919734835623
0,50,0.018,0.7265723796924801,-0.8023081889348002,-0.1,-2.8465829396779267,-1.32848670756722,-0.000906018712152587,0.726557599502099,-0.8023243974095751,-0.1,-2.846662314282488,-1.3284711622543133,-0.0009479246801130961,-15.27041650054343,8.727425173720967,-0.007230213660223206,-14.855419821589813,8.969210082725228,0.0,29.74904717029208,31.1221751432047,0.4149966789536181,0.24178490900426086,0.007230213660223206,0.48029385355710214,0.4803482713139535
0,55,0.018,0.7375077450794879,-0.8106991899196623,-0.1,-2.7859037636519743,-1.4513769816193423,-0.0008866968224708548,0.7374874815727352,-0.8107303273410339,-0.1,-2.7859737146464707,-1.4513516634933885,-0.0009119953284234192,-14.753038922751223,9.423056999172823,-0.007452848157120289,-14.59844470218563,9.52455542804222,0.0,32.567173788971694,33.12187627931716,0.1545942205655928,0.1014984288693968,0.007452848157120289,0.18493594592517473,0.18508605847251772
