sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.019446795474340223,0.0,0.0,0.03364865104192351,1.927925691010697,1,0.025,0.0,0.01586398731213842,-0.8563330794749153,-0.0,-0.009040078334027476,-1.9202845676220412,-0.0,-0.0058913996442734075,-1.737470984736671,0.0,0.0077846841006815265,-1.083041076516786,0.0,0.008339426500907117,1.5624128895518443,-0.0,-0.008964276987037386,-2.056483300904421,-0.0,-0.001939794454553428,0.5005820547675611,-0.6695089478050362,0.013441556889184119,0.5005820547675611,-0.6695089478050362,0.013441556889184119,-1.0,0.0,0.0,-0.9994339375540411,0.03363773107760265,0.0005545387056087045
1,0.1,9.52387894060458e-05,0.0017434145168410246,0.009295468071386573,1.7058831863905256e-05,0.017058831863905256,0.03348720167473281,1.9186753236656122,1,0.025078148663286608,0.001447274308776117,0.00863401157239671,-0.8563773637615459,-0.0008110724275174532,-0.004347328754246528,-1.9203134729977112,-0.0005310674612330293,-0.002937721848241604,-1.7374328102504561,0.0007006329459246282,0.0038356399855984246,-1.0830002413688609,0.0007472830797018639,0.003971502017253536,1.5623688364434591,-0.0008119680295464854,-0.004633690844878845,-2.0564927795770402,-0.0001727347508752058,-0.0008781906494374624,0.500486815978155,-0.6695089478050362,0.013441556889184119,0.5005038677307309,-0.669509438990427,0.0134415715713396,-1.0,0.0,0.0,-0.9994393560567699,0.033476370187709374,0.0005533569233938112
2,0.2,0.0002759814570758397,0.0017097583029998733,-0.002111427659864758,3.967403753485834e-05,0.03967403753485834,0.03321225200104742,1.90292186778494,1,0.025236219901507723,0.0015972578345915937,7.477925209380554e-05,-0.8564616487600291,-0.0007997515150222884,0.0009499013558321498,-1.9203694583051376,-0.0005412557610377866,0.0004516742038541408,-1.7373593000117986,0.0007063025648944512,-0.000675810693083691,-1.0829228823199122,0.0007302269219705179,-0.0009490451590606223,1.5622819946303006,-0.0008551391452365115,0.00040272215678302905,-2.056510312767358,-0.00016110003861925787,0.00029471873700292735,0.5003060733104853,-0.6695089478050362,0.013441556889184119,0.5003457338898428,-0.6695099804474951,0.013441593616452634,-1.0,0.0,0.0,-0.9994485238536216,0.033201578066133504,0.000550800086481934
3,0.30000000000000004,0.0004395029514635661,0.0015913569147482365,-4.4234955856303604e-05,4.360199611900635e-05,0.04360199611900635,0.03296677943891786,1.8888573259886536,1,0.025395763753073616,0.0015935264579934074,0.0002624133195534151,-0.8565381173677304,-0.0007421130582373771,9.721475810353715e-05,-1.9204217224367632,-0.0005086768654533246,0.0001064631670947221,-1.7372913893024027,0.000659154227291624,-0.0001541601624414189,-1.082853402199417,0.0006712848543924833,-0.00014069181974260043,1.562198327951688,-0.0008217608811958114,8.585658804604983e-05,-2.0565253999682924,-0.00014485149140848052,2.017436556941103e-05,0.5001425518160976,-0.6695089478050362,0.013441556889184119,0.5001861394875927,-0.6695100645585914,0.013441599558726085,-1.0,0.0,0.0,-0.9994566449396307,0.03295626608412214,0.0005471853520946684
4,0.4,0.0005988515355983801,0.001599715198988578,0.00010801953757105764,4.353175210294448e-05,0.04353175210294448,0.032735512681267225,1.8756067168335973,1,0.025555136542209228,0.0015927743782280502,7.020204753257193e-06,-0.8566118940063467,-0.0007342997614141389,9.14810854206218e-05,-1.920471896500692,-0.0004959547797493762,8.846256084372931e-05,-1.737226389064336,0.0006424773995850096,-0.00011873592323316857,-1.0827869378604198,0.0006580591453132428,-0.0001746202688384424,1.5621170806710647,-0.0008035205888964526,0.0001551252306922392,-2.056539884104829,-0.000144921597905775,1.654734836006828e-05,0.49998320323196277,-0.6695089478050362,0.013441556889184119,0.5000267205469004,-0.6695100679468364,0.013441601879343306,-1.0,0.0,0.0,-0.9994642409512097,0.032725153518481064,0.0005434951833077403
5,0.5,0.0007589693203455129,0.00159913482232515,-9.384848874948793e-05,4.430984699320021e-05,0.04430984699320021,0.03249793289854852,1.8619943979861804,1,0.025714428969026235,0.001593265905606336,1.2025186264113421e-05,-0.8566846228241508,-0.0007180842797669976,0.0002150052019224927,-1.920521132066327,-0.0004896911597763591,4.350793772762509e-05,-1.7371626525622768,0.0006332276370619235,-7.290457852695394e-05,-1.0827223458912463,0.0006306600788647725,-0.00034084004002646714,1.5620374621465394,-0.0007894824308407225,0.00012679149749247765,-2.0565541629917576,-0.00013941553466913386,8.503494619721704e-05,0.4998230854472156,-0.6695089478050362,0.013441556889184119,0.4998673797209617,-0.6695101216237324,0.013441601650066685,-1.0,0.0,0.0,-0.9994719886512018,0.0324877322202692,0.0005395894700713095
6,0.6000000000000001,0.0009184998986569433,0.0015928786433531854,-2.732024480990869e-05,4.4465172043190365e-05,0.044465172043190365,0.032274540685200324,1.8491949669852428,1,0.025873759045067623,0.0015933214043017097,-6.450004608327338e-06,-0.8567554865387288,-0.0007007157982219858,0.00013124571030660105,-1.9205696415272555,-0.0004782527881713759,0.00018371068301325605,-1.737099971038651,0.0006178599986639318,-0.0002325479401659776,-1.0826604993251236,0.0006112843062028992,-4.6683853484346294e-05,1.5619593362048378,-0.0007714223953636071,0.00023237270819909063,-2.0565677752493037,-0.0001338246610055047,2.6797830809154283e-05,0.4996635548689042,-0.6695089478050362,0.013441556889184119,0.4997080056379882,-0.6695100787320785,0.013441597591730036,-1.0,0.0,0.0,-0.9994792222196408,0.0322644929563951,0.0005355795819306155
7,0.7000000000000001,0.0010777935175249552,0.0015935975844921905,1.120617253139244e-05,4.4390390627756975e-05,0.04439039062775697,0.03204517112741444,1.8360530593753293,1,0.026033081621935777,0.0015931588713960852,-1.8302706423798325e-06,-0.8568249987225421,-0.0006884723915264722,0.0001950956196556389,-1.9206163913538186,-0.0004570618006249055,0.00016166441629534222,-1.7370395246868686,0.0005914314808739046,-0.00020715921156225952,-1.0825991969967705,0.0006157327435743069,9.694612229006336e-06,1.561883444956382,-0.0007474265759052128,0.0001673326823512647,-2.0565811049067984,-0.0001329800070468406,1.4418366063712427e-05,0.49950426125003616,-0.6695089478050362,0.013441556889184119,0.49954863690819856,-0.6695100906709213,0.013441596893028804,-1.0,0.0,0.0,-0.9994865974400875,0.03203527411781038,0.0005317422620517771
8,0.8,0.0012371880367576203,0.0015939889977312927,-3.1575412974071823e-06,4.442484570346852e-05,0.04442484570346852,0.03182614566355611,1.823503824690352,1,0.026192397586671707,0.0015931619099147903,2.118305703959275e-06,-0.8568924941510684,-0.0006576370052243334,0.00042137429984527304,-1.9206616006071087,-0.0004502144948711486,-2.4872469309567094e-05,-1.7369810629003577,0.0005813191116748265,5.112112481532063e-06,-1.0825379047276735,0.0006067822882235984,-0.0001886081830736024,1.5618091462293702,-0.0007424361871810373,-6.7720460554159e-05,-2.056594269935627,-0.00012970441100565368,5.106288794856628e-05,0.4993448667308035,-0.6695089478050362,0.013441556889184119,0.49938927777719955,-0.6695100541438447,0.013441600342934734,-1.0,0.0,0.0,-0.9994935909735576,0.031816387609679996,0.0005282823615235248
9,0.9,0.0013965637003379337,0.0015935844298353354,-1.3733839553601277e-06,4.4436727908659244e-05,0.04443672790865925,0.03160241693757129,1.810685112935583,1,0.026351716598448642,0.001593194370156213,3.3289854217882626e-07,-0.85695701242028,-0.0006446204870283897,-0.00023250279072648415,-1.9207067217469116,-0.0004511075194980072,2.5399378039438873e-05,-1.7369228728857748,0.0005819971369221556,-8.921008226810251e-06,-1.0824785829958372,0.0005753343611031088,-0.0004441124658716049,1.5617351270547999,-0.0007298579851222054,0.0003724325909339732,-2.0566071051549284,-0.0001286824167937022,-4.1135365754937186e-05,0.4991854910672232,-0.6695089478050362,0.013441556889184119,0.4992299137384567,-0.6695100647607272,0.013441595329955734,-1.0,0.0,0.0,-0.9995006851799338,0.03159280722161977,0.0005242677754625774
