k,stage,controller,solver_mode,inverse_sequence_mode,rollout_steps_used,was_applied,ref_idx,ref_s_mm,ref_x_mm,ref_y_mm,ref_z_mm,pred_x_mm,pred_y_mm,pred_z_mm,nl_x_mm,nl_y_mm,nl_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,linearisation_err_xy_mm,linearisation_err_xyz_mm,execution_err_xy_mm,execution_err_xyz_mm,plant_vs_nl_err_xy_mm,plant_vs_nl_err_xyz_mm,tracking_pred_xy_mm,tracking_nl_xy_mm,tracking_actual_xy_mm,pred_step_mm,actual_step_mm,local_gain,direction_error_deg,u_plan_vx,u_applied_vx,u_plan_vy,u_applied_vy,u_plan_vz,u_applied_vz,u_plan_wx,u_applied_wx,u_plan_wy,u_applied_wy,u_plan_wz,u_applied_wz,u_plan_dL,u_applied_dL
0,0,sqp_full,sqp_full,,10,1,34,13.737373737373817,784.395453853126,-709.9360621727807,-100.00874548336117,784.6329801377926,-709.9357941125367,-100.00140743997498,784.6329801875863,-709.935797734444,-100.00141882503013,784.6329801875863,-709.935797734444,-100.00141882503013,3.622249593732978e-06,1.1947391871903904e-05,3.622249593732978e-06,1.1947391871903904e-05,0.0,0.0,0.2375264359261769,0.2375264816599847,0.2375264816599847,0.4999156707212165,0.49991571442846255,1.000000087143665,0.0013692927036189073,0.0007514993609959403,0.0007514993609959403,-0.030161027338524687,-0.030161027338524687,0.0,0.0,0.0,0.0,-0.0796160659171383,-0.0796160659171383,0.0019011644569400612,0.0019011644569400612,0.04998453255406969,0.04998453255406969
0,1,sqp_full,sqp_full,,10,1,35,14.141414141414142,783.991413612837,-709.9363193927978,-100.00900270346003,784.1329130367326,-709.9362787486837,-100.0028806209133,784.1329131191169,-709.9362836692103,-100.00290558261169,784.1329131191169,-709.9362836692103,-100.00290558261169,4.921216173340254e-06,2.5442184557934525e-05,4.921216173340254e-06,2.5442184557934525e-05,0.0,0.0,0.1414994297328008,0.14149951078930767,0.14149951078930767,0.5000695058657455,0.5000695147159769,1.0000000173260808,0.0015626560529494475,0.0003463639942319602,0.0003463639942319602,0.0009604098518839927,0.0009604098518839927,0.0,0.0,0.0,0.0,-0.07035144311129143,-0.07035144311129143,-7.74387707127128e-05,-7.74387707127128e-05,0.050006761979912565,0.050006761979912565
0,2,sqp_full,sqp_full,,10,1,36,14.545454545454579,783.587373372548,-709.9365766128149,-100.00925992355889,783.6328624027327,-709.9365275875185,-100.00432741951471,783.6328625269548,-709.9365270859981,-100.00437812564388,783.6328625269548,-709.9365270859981,-100.00437812564388,5.166757365787636e-07,5.070876146454877e-05,5.166757365787636e-07,5.070876146454877e-05,0.0,0.0,0.045489056602868415,0.0454891813681442,0.0454891813681442,0.5000527889240279,0.5000528195665568,1.0000000598945302,0.003014496054402771,6.348598981708582e-05,6.348598981708582e-05,0.0016147657324676614,0.0016147657324676614,0.0,0.0,0.0,0.0,-0.058527991570367574,-0.058527991570367574,-0.00012010309249684692,-0.00012010309249684692,0.0500051115275025,0.0500051115275025
0,3,sqp_full,sqp_full,,10,1,38,15.353535275605296,782.7792928882842,-709.936848321561,-100.0097743637566,783.1328294123743,-709.9368331695965,-100.00575501619848,783.1328295832382,-709.93682673052,-100.00583237482235,783.1328295832382,-709.93682673052,-100.00583237482235,6.441343068456064e-06,7.762633307871824e-05,6.441343068456064e-06,7.762633307871824e-05,0.0,0.0,0.3535365244148968,0.3535366956132703,0.3535366956132703,0.500035121625812,0.500035148193994,1.0000000516416179,0.003128804701587413,-0.000210377164173888,-0.000210377164173888,0.001280604435706521,0.001280604435706521,0.0,0.0,0.0,0.0,-0.04875072102465211,-0.04875072102465211,-9.951864669805652e-05,-9.951864669805652e-05,0.05000336562166523,0.05000336562166523
0,4,sqp_full,sqp_full,,10,1,39,15.75757478427307,782.375257068024,-709.9351411751073,-100.01003158385546,782.6328118917371,-709.936223105809,-100.00711404281805,782.6328121221779,-709.9362111666452,-100.00722133751937,782.6328121221779,-709.9362111666452,-100.00722133751937,1.194138746125683e-05,0.00010795716588276583,1.194138746125683e-05,0.00010795716588276583,0.0,0.0,0.25755709617848965,0.2575572767407703,0.2575572767407703,0.5000197396858255,0.5000197691105379,1.0000000569944032,0.0034877069366494417,-0.0005967935454806486,-0.0005967935454806486,0.003499741296120316,0.003499741296120316,0.0,0.0,0.0,0.0,-0.03886594901546097,-0.03886594901546097,-0.00024084859245575088,-0.00024084859245575088,0.0500017566499621,0.0500017566499621
0,5,sqp_full,sqp_full,,10,1,40,16.161612708501682,781.9712545101054,-709.9298015826133,-100.01028880395431,782.1328238937932,-709.9319084595877,-100.00835860630706,782.1328242495589,-709.9318903456285,-100.00850278029547,782.1328242495589,-709.9318903456285,-100.00850278029547,1.8117452465643497e-05,0.0001453078835410707,1.8117452465643497e-05,0.0001453078835410707,0.0,0.0,0.16158312002140188,0.1615832405851431,0.1615832405851431,0.5000081631315241,0.5000081842890047,1.0000000395179116,0.004284834931579744,-0.0011859205368137293,-0.0011859205368137293,0.011904626675129884,0.011904626675129884,0.0,0.0,0.0,0.0,-0.02923978240502391,-0.02923978240502391,-0.0007742489399893289,-0.0007742489399893289,0.04999861906748742,0.04999861906748742
0,6,sqp_full,sqp_full,,10,1,41,16.565649129792227,781.567352637119,-709.9193785041227,-100.01054602405317,781.6329512665335,-709.9210525063228,-100.0095639844601,781.6329519369528,-709.9210119039719,-100.00972640403612,781.6329519369528,-709.9210119039719,-100.00972640403612,4.0607885363498884e-05,0.0001674189924268731,4.0607885363498884e-05,0.0001674189924268731,0.0,0.0,0.06561998525161516,0.06561963222805041,0.06561963222805041,0.4999919480764638,0.49999216659670737,1.0000004353701104,0.0033186220072900317,-0.0019291425615469543,-0.0019291425615469543,0.024961568988775662,0.024961568988775662,0.0,0.0,0.0,0.0,-0.023116307392276835,-0.023116307392276835,-0.0016025563954068227,-0.0016025563954068227,0.049987378155454655,0.049987378155454655
0,7,sqp_full,sqp_full,,10,1,43,17.373714142764545,780.7604582802089,-709.8766244558881,-100.01106046425089,781.1334151612433,-709.9000256218409,-100.01065009817421,781.1334166493883,-709.8999650621598,-100.0108303292524,781.1334166493883,-709.8999650621598,-100.0108303292524,6.057796252731504e-05,0.0001901392413162648,6.057796252731504e-05,0.0001901392413162648,0.0,0.0,0.37369031253016555,0.37368801030014465,0.37368801030014465,0.4999796295875518,0.4999796913108765,1.0000001220191432,0.0030668345619943066,-0.0029300127973582615,-0.0029300127973582615,0.04305346909959972,0.04305346909959972,0.0,0.0,0.0,0.0,-0.016080138302656036,-0.016080138302656036,-0.0027485530068495304,-0.0027485530068495304,0.049956242093696646,0.049956242093696646
0,8,sqp_full,sqp_full,,10,1,44,17.777742442658898,780.3579179031075,-709.8419827793064,-100.01131768434975,780.6346119773132,-709.8657716556714,-100.01161570106837,780.6346152003309,-709.8656870839161,-100.01181799819383,780.6346152003309,-709.8656870839161,-100.01181799819383,8.463314747093688e-05,0.00021928724683250634,8.463314747093688e-05,0.00021928724683250634,0.0,0.0,0.27771482016499344,0.27771079984004826,0.27771079984004826,0.49997888244017874,0.4999788404163901,0.9999999138156959,0.0037424075845678825,-0.00411152861780563,-0.00411152861780563,0.06377826503307646,0.06377826503307646,0.0,0.0,0.0,0.0,-0.010028003246138792,-0.010028003246138792,-0.004059227271548149,-0.004059227271548149,0.04989112679697494,0.04989112679697494
0,9,sqp_full,sqp_full,,10,1,45,18.181768580057238,779.9563947532121,-709.7970805116918,-100.01157490444861,780.1369599896084,-709.8172169552735,-100.0124510494014,780.1369663414084,-709.8171165198463,-100.01267857947607,780.1369663414084,-709.8171165198463,-100.01267857947607,0.0001006360789026433,0.0002487921929166913,0.0001006360789026433,0.0002487921929166913,0.0,0.0,0.1816845644378584,0.18167977346556904,0.18167977346556904,0.5000157573558155,0.500014226878716,0.9999969373507664,0.0034296223400451203,-0.005599379628866957,-0.005599379628866957,0.08284314247866298,0.08284314247866298,0.0,0.0,0.0,0.0,-0.005142780614269461,-0.005142780614269461,-0.005272187919940997,-0.005272187919940997,0.049793807606635015,0.049793807606635015
