alpha_sol,length_des_mm,length_meas_mm,phi_cmd_deg,status,target_id,theta_des_deg,theta_final_rad,theta_model_deg,timestamp,tip_angle_deg_measured
-0.033009268004701366,42.53456497192383,42.73206329345703,53.45727963515833,converged,0,31.344783224528612,-0.5553119937565665,30.96951350488443,1765559553.237325,-31.630658183364243
-0.2253867802059543,36.52863693237305,36.4068603515625,7.394309082682891,converged,1,3.268562094342286,-0.05918999115494295,3.69971014019491,1765559577.6166406,-3.391336682594904
-0.3044516019650744,40.76504135131836,40.919151306152344,46.57083742112123,converged,2,-26.329068816923467,0.45765964587661223,25.924930137468014,1765559602.0150943,25.52969916904424
