step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6709282721852835,-0.6812861824830228,-0.09998811176081424,0.8102519946292814,-0.6819462725824235,-0.10001034837483522,0.811340928151695,-0.6817984539843974,-0.10001069032360206,0.0010989206536841595,85,0.8102519948478398,-0.6819462743579887,-0.10001138363697111,0.00033446617245064253,4.030656019807367e-12,0.001098920631419035,0.0010989206534541885,1.7889661063825331e-09,nan,0.001098920631419035,0.001088933522413571,0.00014781859802603936,-3.419487668437915e-07,0.00012838625800359882,0.00030884395618113736,-7.515649090295007e-06,80,8,False,-1.128048062324524,-10.0,-5.129139423370361,-10.0,3.8812660075828944,3.0593944729401983,3.8812660075828944,3.0593944729401983,3.0593944729401983,8.563507080078125,29.281417846679688,0.0003916512684694374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6707787606428202,-0.6819066351282017,-0.09998925902477812,0.809478833491639,-0.6816286777164995,-0.10001085349858505,0.810537800728311,-0.6818961072569902,-0.10001120166119083,0.0010922134183959033,89,0.8094788334998445,-0.6816286777141982,-0.10001187568124144,0.0003409473966031612,3.0128746751585987e-12,0.0010922134257882116,0.0010922134174314055,8.522138950058192e-12,0.00029017526793017527,0.0010922134257882116,0.0010589672366720926,-0.00026742954049074896,-3.481626057871834e-07,8.136285390836218e-05,0.0003310969846651579,-8.357304018380418e-06,84,8,False,-1.812483787536621,-10.0,-8.741726875305176,-10.0,3.621290665018819,3.3526563635546154,3.621290665018819,3.3526563635546154,3.3526563635546154,12.6905517578125,43.57637023925781,0.00013903254320137806,0,-0.0010889335224136157,-0.00014781859802605736,3.4194876684549716e-07,-0.0008031274233839536,-9.765327259281253e-05,-5.11337588771088e-07,-1.0889335224136156,-0.14781859802605735,0.00034194876684549716,-0.8031274233839536,-0.09765327259281253,-0.000511337588771088,1.098920631419082,0.8090425327752765,0.7362156182237753,0.9999019350802683,0.2858060990296621,0.050165325433244826,-0.0008532863556165852,0.2901752679302224,0.2901765225099733,direction_ok_jac_too_sensitive
2,0.6701690607816825,-0.6767379506568904,-0.10001263717761216,0.8086458102571241,-0.6810065563043454,-0.10001143464323482,0.8096779921840888,-0.6812305370886943,-0.10001174868549313,0.001056204007493433,94,0.8086458102649152,-0.6810065563056427,-0.10001240567612368,0.0007256695628199107,1.1923104114428854e-12,0.001056204015382442,0.001056204007197581,7.898368958085072e-12,0.0004451742852944473,0.001056204015382442,0.001032181926964637,-0.00022398078434893165,-3.140422583092217e-07,0.00025772017114722434,0.0006783631975476601,-9.151803601864517e-06,89,8,False,-2.641160249710083,-10.0,-12.19073486328125,-10.0,3.9589936990174692,3.061339241213318,3.9589936990174692,3.061339241213318,3.061339241213318,14.307083129882812,50.15032958984375,0.00044517427956537595,1,-0.0010589672366720984,0.0002674295404907262,3.4816260579340887e-07,-0.0008598085442222958,0.000665570168295937,-5.470243022998034e-07,-1.0589672366720984,0.2674295404907262,0.0003481626057934089,-0.8598085442222958,0.665570168295937,-0.0005470243022998034,1.0922134257882117,1.0873152172406793,0.9955153366298232,0.916570699009992,0.19915869244980264,0.39814062780521076,-0.0008951869080932122,0.4451742852944703,0.44517518534509853,mixed_noise_backlash_delay_or_constraints
3,0.6696808031396159,-0.6731834113148868,-0.1000162362185435,0.8079358319170292,-0.6802401186594308,-0.1000121005186468,0.8087187864001564,-0.6809210083986099,-0.10001235917351409,0.001037607094173183,99,0.8079358319253094,-0.6802401187069597,-0.10001285726302328,0.0007459211277607451,2.356422725960091e-12,0.0010376071316101879,0.001037607095763905,4.824473456856713e-11,0.00011244537174817659,0.0010376071316101879,0.0007829544831271518,-0.0006808897391791247,-2.5865486728837705e-07,0.00017581689245038667,0.0007249046483289723,-9.973303919108556e-06,94,8,False,-3.8401379585266113,-10.0,-14.222679138183594,-10.0,3.5192908301750094,3.325066403283472,3.5192908301750094,3.325066403283472,3.325066403283472,20.653289794921875,54.53467559814453,0.00011244536767879111,2,-0.0010321819269646154,0.00022398078434890395,3.1404225830279306e-07,-0.000959205783932382,0.0003095286900843819,-6.104880209550911e-07,-1.0321819269646153,0.22398078434890395,0.00031404225830279305,-0.959205783932382,0.3095286900843819,-0.0006104880209550911,1.056204015382415,1.0079105842854756,0.9542764169157884,0.9951558840544014,0.0729761430322334,0.08554790573547794,-0.0009245302792578842,0.1124453717481836,0.11244917244615218,mixed_noise_backlash_delay_or_constraints
4,0.6698371060588523,-0.665155573404357,-0.09998285544598562,0.807147136532647,-0.6792636513887147,-0.10001246891582313,0.8080723134819263,-0.6797402027921187,-0.10001277011574727,0.0010406986017865497,105,0.8071471365403892,-0.6792636514238398,-0.10001335885332693,0.001303714206970947,4.826156793919211e-11,0.0010406986247535994,0.0010406985808236247,3.5968251893419134e-11,0.0005182114355619698,0.0010406986247535994,0.0009251769492792938,-0.0004765514034039686,-3.011999241409047e-07,0.0006079448137051857,0.0011532882713991555,-1.0835483657836709e-05,100,8,False,-5.191830635070801,-10.0,-15.115391731262207,-10.0,3.8075876335562953,2.91806575490898,3.8075876335562953,2.91806575490898,2.91806575490898,22.492416381835938,51.56712341308594,0.00043182349390733323,3,-0.0007829544831271074,0.0006808897391791408,2.586548672920151e-07,-0.0006464729182300566,0.001180805606491253,-4.109422331866064e-07,-0.7829544831271075,0.6808897391791409,0.0002586548672920151,-0.6464729182300566,1.180805606491253,-0.0004109422331866064,1.0376071316101652,1.3461905936107492,1.297399132390622,0.9379585086117183,0.13648156489705082,0.4999158673121123,-0.0006695971004786215,0.5182114355619426,0.5182118681653735,direction_ok_jac_not_sensitive_enough
5,0.6698430517124212,-0.6605875750407395,-0.0999871870333319,0.8067581291369617,-0.6787714094148953,-0.10001298255547968,0.807253947177667,-0.6796158992602013,-0.10001329103907848,0.0009792846895309063,108,0.8067581291404551,-0.6787714094869506,-0.10001360624665537,0.000894319442044301,4.1260665893333384e-12,0.0009792847534367633,0.00097928468608625,7.213988622486059e-11,0.00036808569227341577,0.0009792847534367633,0.0004958180407053092,-0.0008444898453059402,-3.0848359880431e-07,0.0004285704936508594,0.0007849424159709351,-1.1635406625243316e-05,103,8,False,-7.485893726348877,-10.0,-15.22433853149414,-10.0,3.2697140939814062,3.4594724154508185,3.2697140939814062,3.4594724154508185,3.2697140939814062,31.39959716796875,51.28282165527344,0.0001566064057649986,4,-0.0009251769492793268,0.00047655140340396553,3.011999241404172e-07,-0.0008183663042593547,0.0001243035319173913,-5.209233312070127e-07,-0.9251769492793268,0.4765514034039655,0.00030119992414041723,-0.8183663042593547,0.1243035319173913,-0.0005209233312070127,1.0406986247536272,0.8277528471677115,0.7953818970100879,0.9476789229354199,0.10681064501997205,-0.3522478714865742,-0.00082212325534743,0.36808569227342236,0.36808661038273527,direction_ok_jac_too_sensitive
6,0.6709922400820945,-0.6527913196707077,-0.09999284705264647,0.8063725772426533,-0.6782766235999607,-0.10001374247504023,0.8068056760028698,-0.6793877868001266,-0.10001357629849061,0.001192584623006633,111,0.8063725772451608,-0.6782766236486935,-0.10001385143881632,0.0006367529161245936,6.145846531562062e-12,0.0011925846693228897,0.0011925846285468463,4.879726030794552e-11,0.0006182085291244232,0.0011925846693228897,0.000433098760216466,-0.00111116320016591,1.6617654961803563e-07,0.0006293465643206764,9.683583102826354e-05,-1.2282882847949872e-05,106,8,False,-8.761748313903809,-10.0,-14.557319641113281,-10.0,3.078607697259713,3.668990707587568,3.078607697259713,3.668990707587568,3.078607697259713,34.49977111816406,48.78901672363281,0.00035713976603094476,5,-0.0004958180407053479,0.0008444898453059248,3.084835988091301e-07,-0.0004482711747971768,0.0002281124600747031,-2.8525941213330963e-07,-0.4958180407053479,0.8444898453059247,0.0003084835988091301,-0.4482711747971768,0.2281124600747031,-0.00028525941213330963,0.9792847534367698,0.5029734988996678,0.5136131208219924,0.8423411737212133,0.0475468659081711,-0.6163773852312217,-0.0005937430109424398,0.6182085291244108,0.6182088142472012,direction_ok_jac_too_sensitive
7,0.6728339637609279,-0.6434012548775812,-0.09997784744654409,0.8060555434514883,-0.67852375772634,-0.09996896608928003,0.8065541642048171,-0.6791761431037425,-0.10001373630559249,0.0013069964707586304,113,0.8061197773699362,-0.6779434436869106,-0.10001401220261887,0.0005231697380519699,5.049135679291064e-09,0.0008211146913183085,0.0013069921755320042,0.0005838581853823832,0.0009176650600910068,0.0008211146913183085,0.0004986207533287379,-0.0006523853774025312,-4.477021631245359e-05,0.00045389610181090223,-0.00026016322486899224,-1.1197867994999777e-05,107,8,False,-9.432289123535156,-10.0,-14.086883544921875,-10.0,3.0223299197493816,3.74116122550015,3.0223299197493816,3.74116122550015,3.0223299197493816,35.090911865234375,46.3941650390625,0.0004532228982865987,6,-0.0004330987602164403,0.0011111632001659056,-1.661765496248855e-07,-0.00025151179805271706,0.00021164369638404512,-1.6000710187369371e-07,-0.4330987602164403,1.1111632001659055,-0.0001661765496248855,-0.25151179805271706,0.21164369638404512,-0.0001600071018736937,1.192584669322876,0.32871148257828264,0.2756294716494121,0.877767784856069,0.18158696216372322,-0.8995195037818605,6.169447751191792e-06,0.9176650600909975,0.917665060111736,direction_ok_jac_too_sensitive
8,0.6878349284347725,-0.6284264786805321,-0.10001204187617091,0.8055585296041115,-0.6776046237865918,-0.10012439796753198,0.8061250702779472,-0.678317447874464,-0.10001400902788783,0.0011630689030754963,117,0.8056295916688581,-0.6772651977990369,-0.1000143239111449,0.0008009794439587055,1.0311750155614454e-08,0.0009105418800698494,0.0011630766139700836,0.0003467849738291057,0.0002177102077958926,0.0009105418800698494,0.0005665406738357692,-0.0007128240878722103,0.0001103889396441432,0.0007739441989663698,-0.00020634545434949914,-8.178686691784343e-06,112,8,False,-10.396455764770508,-10.0,-13.467251777648926,-10.0,3.2129637627540433,3.5788963653899373,3.2129637627540433,3.5788963653899373,3.2129637627540433,33.03370666503906,40.32472229003906,0.00023958504301564498,7,-0.0004986207533287712,0.0006523853774025601,4.477021631245575e-05,-0.00042909392686985015,0.0008586952292785055,-2.7272229534414105e-07,-0.4986207533287712,0.6523853774025601,0.04477021631245575,-0.42909392686985015,0.8586952292785055,-0.00027272229534414105,0.8211146913183517,0.9599370265086421,1.1690657048144353,0.9821571925266682,0.06952682645892103,0.20630985187594544,-0.04504293860779989,0.2177102077958759,0.2223209412020143,mixed_noise_backlash_delay_or_constraints
9,0.6990595456728936,-0.6134894765640383,-0.10000364525208477,0.8051668542324837,-0.6765669706282735,-0.10035359911645148,0.805579734083006,-0.6774714401361557,-0.10001435575890721,0.0009938200014804742,121,0.8051664876873298,-0.6765676118273474,-0.10001461836884029,0.0010050477283076677,1.2093811448555916e-08,0.0009942509047800167,0.0009938289056414795,7.385740329399914e-07,0.00013486109397703282,0.0009942509047800167,0.00041287985052229637,-0.0009044695078821441,0.00033924335754426105,0.0009501467309013245,-0.00032763108206324,-6.466402674668026e-06,116,8,False,-11.201916694641113,-10.0,-13.410988807678223,-10.0,3.22766166235715,3.5375737370947036,3.22766166235715,3.5375737370947036,3.22766166235715,30.966506958007812,36.01161193847656,0.00017357968219918588,8,-0.0005665406738357327,0.0007128240878722449,-0.00011038893964414346,-0.0005453361949412372,0.0008460077383083409,-3.4673101938220707e-07,-0.5665406738357327,0.7128240878722449,-0.11038893964414347,-0.5453361949412372,0.8460077383083409,-0.0003467310193822071,0.9105418800698537,1.0065389504587396,1.1054285051403598,0.9951041419476265,0.021204478894495494,0.13318365043609598,0.11004220862476126,0.1348610939769929,0.17405976659666872,mixed_noise_backlash_delay_or_constraints
