N_nodes_active,N_sqp_used,beam_left_wall_angle_deg,beam_right_wall_angle_deg,closest_distance_mm,cond_H_beam,cond_H_mpc,dist_left_center_mm,dist_left_edge_mm,dist_right_center_mm,dist_right_edge_mm,err_to_center,hardware_stop,hardware_stop_reason,hierarchy_confidence,hierarchy_enabled,hierarchy_input_clearance_mm,hierarchy_input_curvature_max_ahead_1pm,hierarchy_input_tip_vessel_angle_deg,hierarchy_level,hierarchy_reason,hierarchy_risk,i_ref,jac_cos_xy,jac_dx_pred_x,jac_dx_pred_x_mm,jac_dx_pred_y,jac_dx_pred_y_mm,jac_dx_pred_z,jac_dx_pred_z_mm,jac_dx_real_x,jac_dx_real_x_mm,jac_dx_real_y,jac_dx_real_y_mm,jac_dx_real_z,jac_dx_real_z_mm,jac_err_x_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_err_y_mm,jac_err_z_mm,jac_gain_real_over_pred,jac_interpretation,jac_pred_xy_mm,jac_prev_step,jac_real_xy_mm,left_wall_tan_x,left_wall_tan_y,mag_x,mag_y,mag_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,meas_x,meas_y,meas_z,model_bias_x,model_bias_y,model_bias_z,mpc_eig_cond,mpc_strong_channel_energy,mpc_strong_channel_name,mpc_weak_channel_energy,mpc_weak_channel_name,nom_corr_resid_xy,nom_ref_err_xy,one_step_pred_err_xy,pred0_current_resid_xy,pred_meas_err_x,pred_meas_err_xy,pred_meas_err_y,pred_meas_err_z,pred_ref_err_xy,pred_x,pred_y,pred_z,raw_model_err_xy,right_wall_tan_x,right_wall_tan_y,rollout_steps_used,send_commands,solver_mode_used,sqp_du_final,sqp_du_rel_final,step,using_upgraded_nodes
10,1,2.0400848388671875,0.694366455078125,0.6409503907049299,2.103270462087223,200113.5619544124,7.193876413948431,7.193876413948431,0.6409503907049299,0.6409503907049299,0.003752347093892352,False,,nan,False,0.7370304735135679,87.44928351384193,179.41934567751494,,,nan,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-0.08334203064441681,-10.0,0.6231258357242114,-0.6812467811906439,-0.10000986795226893,0.003752347093892352,32,0.8229837372109903,-0.6848714871755699,-0.10001601227536376,0.8248110862539718,-0.6815941553052588,-0.10001484724168366,nan,nan,nan,200113.56195814317,nan,,nan,,nan,nan,nan,nan,0.0011947645706570365,0.0022402422878428736,0.0018950522760446953,-0.0009189079629955132,nan,0.8236163216833148,-0.6834892075813035,-0.09909593927868815,nan,0.3941272795200348,-10.0,1,False,lti,,,0,False
