step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6731311734704194,-0.6812581317466296,-0.09997615016005035,0.8114667506251763,-0.6821255922420804,-0.10000964942147134,0.8126183225229364,-0.6815979324982195,-0.10000987700475553,0.001298410435977666,79,0.8114751957596867,-0.6822136685320831,-0.10001060506250858,0.000791178877279432,5.4651849029955574e-14,0.0012667054278727185,0.0012984104359239162,8.848024162233216e-05,nan,0.0012667054278727185,0.0011515718977601619,0.0005276597438608199,-2.2758328419025808e-07,-0.0007249640595580198,0.0003168455904731804,-6.1762269317061635e-06,74,8,False,-0.4144819378852844,-10.0,-1.2362576723098755,-10.0,4.19264884211907,2.7015903276483186,4.19264884211907,2.7015903276483186,2.7015903276483186,4.151336669921875,8.825439453125,0.0007331751766235019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6726895583942032,-0.6896133355631802,-0.10000426100330337,0.8110690057611213,-0.6822124286835285,-0.10000968413435661,0.8117118321123133,-0.6826178551644339,-0.10001045462571356,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007599975981581789,0.0006428263511920607,-0.0004054264809053576,-7.704913569522853e-07,nan,nan,nan,78,8,False,-0.8772565126419067,-10.0,-3.606276512145996,-10.0,3.1206463086880376,3.8030999492317505,3.1206463086880376,3.8030999492317505,3.1206463086880376,8.926895141601562,23.744125366210938,0.0007331751766235019,0,-0.0011515718977601864,-0.0005276597438608453,2.2758328418634225e-07,-0.0009064904106230731,-0.0010199226662143124,-5.776209580365954e-07,-1.1515718977601863,-0.5276597438608454,0.00022758328418634224,-0.9064904106230731,-1.0199226662143124,-0.0005776209580365954,1.2667054278727512,1.3645391564954445,1.0772347898672512,0.9152955344425585,0.24508148713711328,-0.4922629223534671,-0.0008052042422229377,0.5498979178550457,0.5498985073767579,mixed_noise_backlash_delay_or_constraints
2,0.6713689529431686,-0.6818228203781612,-0.09999557222707839,0.8106552671589068,-0.6820674361434865,-0.10000966735705098,0.8109806490525644,-0.6821088371502179,-0.10001091984605845,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003280052134929832,0.00032538189365760584,-4.140100673133418e-05,-1.2524890074666617e-06,nan,nan,nan,81,8,False,-1.4114084243774414,-10.0,-6.739023685455322,-10.0,3.51237539809847,3.440428427916572,3.51237539809847,3.440428427916572,3.440428427916572,10.013778686523438,35.95619201660156,0.0007331751766235019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.6712746122168994,-0.6805906387960542,-0.09999356993221598,0.8102514728546097,-0.6819405028213177,-0.10000966050476692,0.8106686578746155,-0.6817682374624217,-0.10001111828834335,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004513520740982422,0.0004171850200057614,0.00017226535889602879,-1.4577835764223446e-06,nan,nan,nan,83,8,False,-1.690596342086792,-10.0,-8.154622077941895,-10.0,3.7778763944394314,3.192634496998153,3.7778763944394314,3.192634496998153,3.192634496998153,10.444686889648438,40.04498291015625,0.0007331751766235019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
4,0.6717995995389706,-0.6806155986591539,-0.09996785849453002,0.8098555361525542,-0.6817768381343787,-0.10001018930716467,0.8101950401462911,-0.6815930769555818,-0.10001141971145548,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003860455058618038,0.0003395039937368338,0.00018376117879692622,-1.2304042908140023e-06,nan,nan,nan,86,8,False,-2.140791177749634,-10.0,-10.227676391601562,-10.0,3.8125633890108475,3.1789289844467703,3.8125633890108475,3.1789289844467703,3.1789289844467703,13.013763427734375,46.57521057128906,0.0007331751766235019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6731342850889674,-0.676503139810735,-0.10001114343461237,0.8087995784595711,-0.6811430990906626,-0.10001124410488432,0.8098884372269848,-0.6810816350713557,-0.10001161463446831,0.0010905679398458782,93,0.8087998567154694,-0.6811474446555252,-0.10001230768051911,0.000991838473247288,3.040135125568647e-12,0.0010905921515594538,0.0010905679397844733,4.35446441255066e-06,0.0018923318306307282,0.0010905921515594538,0.001088858767413714,6.1464019306956e-05,-3.705295839873113e-07,-0.0006515481834387105,0.0007478158340602503,-8.865040735689389e-06,88,8,False,-2.4283926486968994,-10.0,-11.450304985046387,-10.0,4.181057819545231,2.8326302734977844,4.181057819545231,2.8326302734977844,2.8326302734977844,13.08636474609375,48.304931640625,0.0006778112285914412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
6,0.6730574228256647,-0.6764818240168214,-0.09999242901882632,0.8084965437642873,-0.680865179975699,-0.10001136932572043,0.8089259972248521,-0.6809621679927623,-0.10001222728046923,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004402691793040283,0.0004294534605648881,-9.698801706337079e-05,-8.579547488007933e-07,nan,nan,nan,93,8,False,-3.516925096511841,-10.0,-13.89722728729248,-10.0,3.648028137414599,3.2321900798907564,3.648028137414599,3.2321900798907564,3.2321900798907564,18.841506958007812,53.72752380371094,0.0006778112285914412,5,-0.0010888587674137648,-6.146401930694246e-05,3.705295839880749e-07,-0.0009624400021326363,0.00011946707859333827,-6.126460009164836e-07,-1.0888587674137649,-0.06146401930694246,0.0003705295839880749,-0.9624400021326363,0.11946707859333827,-0.0006126460009164836,1.0905921515595034,0.9698263455756889,0.8892658390211318,0.9838631756117059,0.1264187652811285,0.18093109790028072,-0.0009831755849045584,0.220721014864027,0.22072320457268824,mixed_noise_backlash_delay_or_constraints
7,0.6736150880197613,-0.6649306811453711,-0.09999327193144047,0.8082095029509965,-0.6805554343664769,-0.10001130222671582,0.8084234024782144,-0.6795976699702381,-0.10001254653133315,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0009813590812983936,0.00021389952721795336,0.0009577643962388471,-1.2443046173288286e-06,nan,nan,nan,100,8,False,-4.401190757751465,-10.0,-14.630570411682129,-10.0,4.166181469692901,2.5629259979169774,4.166181469692901,2.5629259979169774,2.5629259979169774,18.012786865234375,49.90495300292969,0.0006778112285914412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
8,0.6748878193400968,-0.6624898171659023,-0.09999735288379091,0.807935705517173,-0.6802378266636699,-0.10001122071129982,0.8080427587626483,-0.6796691477273837,-0.10001278889384664,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0005786675469925804,0.00010705324547533035,0.0005686789362862044,-1.568182546818342e-06,nan,nan,nan,101,8,False,-5.265108108520508,-10.0,-15.158549308776855,-10.0,3.8317819474410726,2.89308781166892,3.8317819474410726,2.89308781166892,2.89308781166892,23.180191040039062,52.00032043457031,0.0006778112285914412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6769988229531051,-0.6607353188900205,-0.09999547786076546,0.8076715442365155,-0.6799191812382477,-0.10001289638029894,0.8077231962132726,-0.6795934648692963,-0.10001299229422454,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00032978641528388637,5.165197675705002e-05,0.0003257163689514009,-9.591392560737155e-08,nan,nan,nan,102,8,False,-6.1111578941345215,-10.0,-15.424636840820312,-10.0,3.639609213496442,3.0844878269392666,3.639609213496442,3.0844878269392666,3.0844878269392666,26.267196655273438,51.881561279296875,0.0006778112285914412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
