step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,err_xy,i_ref,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg
0,0.6125157537445052,-0.5743754955704323,-0.09999024897278092,0.7482536599725786,-0.698467875186438,-0.10326887727012457,0.7564947335839858,-0.7037420565984819,-0.1,0.00978428759980918,116,-8.750000953674316,-10.0,-12.002046585083008,-10.0,9.682028145456911,7.047840674908912,9.682028145456911,7.047840674908912,7.047840674908912,24.224349975585938,33.2376708984375
1,0.6463514935367545,-0.5690330379200894,-0.09999695825312821,0.7573052716387573,-0.7004682108853302,-0.10494269527096603,0.7567885290063938,-0.7022194987753305,-0.1,0.0018259332467984036,117,-8.749996185302734,-10.0,-11.81165599822998,-10.0,10.906472791853048,5.718180619213058,10.906472791853048,5.718180619213058,5.718180619213058,22.350921630859375,30.913040161132812
