step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6707194349368591,-0.6812796848835924,-0.10000382093539062,0.8104070192245837,-0.6831133993197218,-0.10001024506227978,0.8112970692741784,-0.6820666753912767,-0.10001071838475678,0.001373979645223655,519,0.8104070192333134,-0.683113399323479,-0.10001128555341422,0.00031925365434510076,1.0372720616419253e-11,0.001373979648016336,0.0013739796524048253,9.50389679455261e-12,nan,0.001373979648016336,0.0008900500495947483,0.0010467239284450702,-4.7332247700426766e-07,0.0003049772556259489,9.440216821432479e-05,-7.701291951212053e-06,457,-1.118788242340088,-10.0,-3.962815761566162,-10.0,4.776355010743032,2.3085637667230117,4.776355010743032,2.3085637667230117,2.3085637667230117,6.4489898681640625,21.682907104492188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6703364554244512,-0.6949675095828154,-0.09999044798412318,0.8101739660612144,-0.683036793241599,-0.10001119521401602,0.810704937208469,-0.683620470166525,-0.1000110961571306,0.0007890557973083853,542,0.8101739660700895,-0.6830367932854736,-0.10001143387973424,0.0008121924828295041,5.591128809637524e-12,0.0007890558357353343,0.0007890557926890296,4.476321877266697e-11,0.0005881122076611395,0.0007890558357353343,0.0005309711472546441,-0.0005836769249260021,9.905688543032642e-08,0.0007727185242515366,-0.0002501253914405366,-8.385980966668649e-06,480,-1.5964980125427246,-10.0,-6.044255256652832,-10.0,3.143894910311701,3.9510060769679285,3.143894910311701,3.9510060769679285,3.143894910311701,14.74560546875,36.82472229003906,0,-0.0008900500495947378,-0.00104672392844506,4.7332247700914726e-07,-0.0005921320657094054,-0.0015537947752483072,-3.777723738135341e-07,-0.8900500495947378,-1.04672392844506,0.0004733224770091473,-0.5921320657094054,-1.5537947752483072,-0.0003777723738135341,1.3739796480163213,1.6627984203836088,1.2102060038327807,0.9425598156985481,0.29791798388533247,-0.5070708468032472,-0.0008510948508226813,0.5881122076611429,0.588112823497761,direction_ok_jac_not_sensitive_enough
2,0.6678081442066511,-0.686786685598736,-0.09999833533197566,0.8096272215901639,-0.6828112640853415,-0.10001115679027006,0.8102763248462626,-0.6829556620900348,-0.10001136867385835,0.0006649705299625164,597,0.809627221596992,-0.6828112641069983,-0.10001178183053092,0.0006672772374359174,2.286507944485683e-12,0.0006649705413304404,0.000664970529281229,2.2707692673474286e-11,0.00013061234486326683,0.0006649705413304404,0.000649103256098682,-0.00014439800469323583,-2.1188358828583276e-07,0.0006228111409490866,-0.000239510321927483,-8.574521883825126e-06,535,-2.059849262237549,-10.0,-7.518371105194092,-10.0,3.648550264438427,3.426693988675538,3.648550264438427,3.426693988675538,3.426693988675538,14.104446411132812,39.40238952636719,1,-0.0005309711472546628,0.0005836769249260326,-9.905688542881762e-08,-0.0004286123622064819,0.0006648080764902753,-2.725167277534135e-07,-0.5309711472546628,0.5836769249260325,-9.905688542881762e-05,-0.4286123622064819,0.6648080764902753,-0.0002725167277534135,0.7890558357353693,0.7909983158028342,1.0024617764384098,0.9863350098833131,0.10235878504818086,0.08113115156424273,-0.0001734598423245959,0.1306123448632625,0.13061246004496171,mixed_noise_backlash_delay_or_constraints
3,0.6670989036317069,-0.6838332067500829,-0.09997431430084835,0.8088094958974171,-0.6823534512229544,-0.10001158364720905,0.809525523262325,-0.6824677775826113,-0.10001184639475119,0.0007250970202171877,682,0.8088094959044663,-0.6823534512447633,-0.10001230217229365,0.0006851946711973575,1.9655945412893084e-12,0.000725097030616771,0.0007250970207277981,2.2919815845765513e-11,0.00035822552595125005,0.000725097030616771,0.0007160273649078341,-0.00011432635965691329,-2.627475421401737e-07,0.0006770041788830561,0.00010562707613170907,-9.492625750354144e-06,620,-3.00645112991333,-10.0,-9.798602104187012,-10.0,3.7728953455969076,3.252553303238926,3.7728953455969076,3.252553303238926,3.252553303238926,17.037506103515625,44.721527099609375,2,-0.0006491032560987353,0.0001443980046932329,2.1188358828371496e-07,-0.0007508015839375881,0.0004878845074234306,-4.777208928441468e-07,-0.6491032560987352,0.1443980046932329,0.00021188358828371496,-0.7508015839375881,0.4878845074234306,-0.00047772089284414676,0.6649705413304917,0.895396175459218,1.3465200613566493,0.9368240662074934,-0.10169832783885285,0.3434865027301977,-0.0006896044811278617,0.35822552595123774,0.35822618971451725,direction_ok_jac_not_sensitive_enough
4,0.6665296078677739,-0.6814939289818768,-0.10000345685622625,0.808247422348771,-0.6819468736441118,-0.1000118970433322,0.8090253533048232,-0.6820599668935527,-0.1000121646003351,0.0007861085413531519,742,0.8082474223560266,-0.6819468736678806,-0.10001265978756364,0.0007019414353875403,9.270005384512259e-12,0.0007861085519528159,0.000786108539396393,2.4851635243374538e-11,0.0003643178172096617,0.0007861085519528159,0.0007779309560521641,-0.00011309324944097643,-2.67557002900376e-07,0.0006077094583282205,0.00035129900792962854,-9.978583743908143e-06,680,-3.720268487930298,-10.0,-10.952592849731445,-10.0,3.864553740325448,3.1339217353077515,3.864553740325448,3.1339217353077515,3.1339217353077515,20.399795532226562,47.59635925292969,3,-0.0007160273649078358,0.00011432635965693575,2.6274754214644636e-07,-0.0005001699575017948,0.0004078106890585964,-3.182055839101583e-07,-0.7160273649078358,0.11432635965693574,0.00026274754214644636,-0.5001699575017948,0.4078106890585964,-0.0003182055839101583,0.7250970306167761,0.6453522638821332,0.8900219360202963,0.8649729012993651,0.21585740740604095,0.2934843294016607,-0.0005809531260566047,0.36431781720964457,0.36431828041279335,mixed_noise_backlash_delay_or_constraints
5,0.6660005455867141,-0.679348365599264,-0.09999026485704382,0.807621524960661,-0.6813984780876864,-0.10001243766733765,0.8083076318161467,-0.6817924509833608,-0.1000126213765901,0.0007911745766438391,808,0.8076215249685477,-0.6813984781360665,-0.10001305796046468,0.0005596597387988307,3.977414931277776e-12,0.0007911746075744975,0.0007911745744867474,4.901868847723499e-11,0.00016574540148996307,0.0007911746075744975,0.0006861068554857574,-0.0003939728956744437,-1.8370925244926006e-07,0.0003184431714787772,0.00046023143066387107,-1.0607256160893863e-05,746,-4.693181037902832,-10.0,-12.180119514465332,-10.0,3.6490316190185013,3.3279214342591104,3.6490316190185013,3.3279214342591104,3.3279214342591104,24.090896606445312,49.56304931640625,4,-0.0007779309560521804,0.00011309324944102419,2.6755700289442177e-07,-0.0007177214886764371,0.0002675159101919178,-4.567762550006238e-07,-0.7779309560521803,0.11309324944102418,0.00026755700289442176,-0.7177214886764371,0.2675159101919178,-0.0004567762550006238,0.7861085519528388,0.7659561981691455,0.9743644122583383,0.9775234473866705,0.06020946737574323,0.1544226607508936,-0.0007243332578950456,0.1657454014899245,0.1657469842070279,mixed_noise_backlash_delay_or_constraints
6,0.6655333279289629,-0.674432546574329,-0.09995722506340499,0.8068490760737262,-0.6805831801871021,-0.10001261629787504,0.8077674763204653,-0.6809109136647699,-0.10001296479096522,0.0009751247135531061,888,0.806849076081527,-0.6805831802241507,-0.10001354929188974,0.001011174633440829,7.551219588101534e-13,0.0009751247333518876,0.0009751247138441853,3.786092461839735e-11,0.0005089409257690553,0.0009751247333518876,0.0009184002467390595,-0.00032773347766779093,-3.484930901770378e-07,0.00043391574403872646,0.0009133407175799801,-1.1547804545944396e-05,826,-5.432943344116211,-10.0,-13.10309886932373,-10.0,3.9064772647739687,3.0208262469813008,3.9064772647739687,3.0208262469813008,3.0208262469813008,25.296279907226562,49.431182861328125,5,-0.0006861068554857725,0.0003939728956744122,1.83709252444783e-07,-0.000540155495681427,0.0008815373185909747,-3.4341437511742345e-07,-0.6861068554857725,0.39397289567441224,0.00018370925244478299,-0.540155495681427,0.8815373185909747,-0.00034341437511742345,0.7911746075744949,1.0338645963487743,1.3067464313744193,0.8776698272921478,0.14595135980434557,0.4875644229165625,-0.0005271236275622064,0.5089409257690898,0.5089411987469837,direction_ok_jac_not_sensitive_enough
7,0.6651437921811446,-0.6706305969978494,-0.09998664884317188,0.8062799688380115,-0.6798928898863542,-0.10001308491765379,0.8070679822576723,-0.6804696629412534,-0.10001340987277481,0.0009765409457263537,946,0.8062799688455268,-0.6798928899521504,-0.10001391123714283,0.0011259796060418875,2.130061225179559e-12,0.0009765409906518795,0.000976540944444303,6.622396038712167e-11,0.00024658889365678394,0.0009765409906518795,0.0007880134196608379,-0.0005767730548992267,-3.2495512101993196e-07,0.0005318181826599044,0.0009924714070513874,-1.2484450545718895e-05,884,-6.494721412658691,-10.0,-14.300093650817871,-10.0,3.6608767563857327,3.204158094454442,3.6608767563857327,3.204158094454442,3.204158094454442,28.023193359375,50.055633544921875,6,-0.0009184002467391028,0.0003277334776677436,3.4849309017648853e-07,-0.0006994940627930157,0.0004412507235164176,-4.450818095885767e-07,-0.9184002467391028,0.3277334776677436,0.0003484930901764885,-0.6994940627930157,0.4412507235164176,-0.0004450818095885767,0.9751247333519124,0.8270393853296476,0.8481370189828225,0.9758956131033718,0.21890618394608705,0.11351724584867398,-0.0007935748997650652,0.2465888936568441,0.24659017059896754,mixed_noise_backlash_delay_or_constraints
8,0.6652098068842683,-0.664933854803385,-0.09998579560275539,0.8059342886875895,-0.679444576394594,-0.10001363958540664,0.8063717340256997,-0.6803772862321564,-0.10001385306997135,0.0010301970311360287,981,0.8059342886910598,-0.6794445764690665,-0.10001413107037913,0.0007727451724658616,2.329991022698368e-13,0.0010301971000347889,0.0010301970309276442,7.455334705555446e-11,0.0004930118350486188,0.0010301971000347889,0.00043744533811018727,-0.0009327098375624399,-2.1348456470671184e-07,0.0006207756026140876,0.00046018773643852207,-1.3473802937050139e-05,919,-7.716568946838379,-10.0,-15.316329956054688,-10.0,3.164470434424004,3.65116734762978,3.164470434424004,3.65116734762978,3.164470434424004,32.22673034667969,51.43046569824219,7,-0.0007880134196608748,0.0005767730548991932,3.249551210210576e-07,-0.0006962482319725627,9.237670909700846e-05,-4.431971965396242e-07,-0.7880134196608748,0.5767730548991932,0.00032495512102105763,-0.6962482319725627,0.09237670909700846,-0.0004431971965396242,0.9765409906518895,0.7023496685473076,0.7192219011300617,0.8776147445707329,0.0917651876883121,-0.4843963458021847,-0.0007681523175606819,0.4930118350485928,0.493012433469952,direction_ok_jac_too_sensitive
9,0.6661468696988135,-0.6566268281872231,-0.10001887043811569,0.8055787229297047,-0.6789692680929085,-0.1000140181717485,0.8058545988699636,-0.6800373493819656,-0.1000141821112932,0.001103134169541615,1017,0.805578722929755,-0.6789692681764272,-0.10001435718292419,0.0008250539672500282,3.0953643993617873e-12,0.0011031342504190659,0.0011031341665919416,8.351876261616053e-11,0.0005981055772944281,0.0011031342504190659,0.00027587594025890727,-0.00106808128905711,-1.6393954470339533e-07,0.0007975572629576044,-0.00021122609019386118,-1.4012203879795737e-05,955,-8.758914947509766,-10.0,-15.929882049560547,-10.0,2.946018023191641,3.8119962449348463,2.946018023191641,3.8119962449348463,2.946018023191641,33.50189208984375,50.16847229003906,8,-0.0004374453381102175,0.0009327098375623849,2.1348456471129832e-07,-0.0005171351557361481,0.0003399368501908473,-3.290413218559607e-07,-0.4374453381102175,0.9327098375623849,0.00021348456471129832,-0.5171351557361481,0.3399368501908473,-0.0003290413218559607,1.030197100034752,0.6188584906227955,0.6007185324062753,0.8521420662014787,-0.07968981762593058,-0.5927729873715376,-0.000542525886567259,0.5981055772943695,0.5981058233498222,direction_ok_jac_too_sensitive
10,0.6678721758059432,-0.6479322801149038,-0.09999627190823235,0.805400935801088,-0.678724932178757,-0.10001432464232467,0.805691855060704,-0.6797853192151271,-0.10001428558590783,0.0010995701226313,1035,0.8054009357953726,-0.6787249322878017,-0.10001447023842386,0.0013551046582845833,4.42096562178581e-12,0.0010995702262781293,0.0010995701184912752,1.0919444772652315e-10,0.0008238557599110958,0.0010995702262781293,0.00029091925961599596,-0.001060387036370125,3.905641683676908e-08,0.0008475895120192423,-0.00105730821145944,-1.4384415810947404e-05,973,-9.105740547180176,-10.0,-16.09569549560547,-10.0,2.960493544997746,3.7712841378784105,2.960493544997746,3.7712841378784105,2.960493544997746,33.28596496582031,49.11375427246094,9,-0.00027587594025894175,0.0010680812890571057,1.6393954470918862e-07,-0.0001627438092596245,0.00025203016683850166,-1.0347461462667518e-07,-0.27587594025894174,1.0680812890571056,0.0001639395447091886,-0.1627438092596245,0.25203016683850166,-0.00010347461462667518,1.1031342504190702,0.3000079206437324,0.2719595736038498,0.9490430423475662,0.11313213099931724,-0.8160511222186041,-0.0002674141593358638,0.8238557599110963,0.8238558033108843,direction_ok_jac_too_sensitive
11,0.6701491333826176,-0.6400116447829796,-0.09999001164043891,0.8052033927326973,-0.67845059237935,-0.1000152287862311,0.8055191118013997,-0.679511925286885,-0.10001439541523956,0.001107296608270211,1055,0.8052033927171145,-0.6784505925216766,-0.10001459585531543,0.0020637477822560905,1.2699246842663533e-11,0.0011072967402457855,0.001107296617315371,1.4317709997236475e-10,0.0007958163854122868,0.0011072967402457855,0.0003157190687024247,-0.001061332907534962,8.333709915486764e-07,0.0008758118241690704,-0.0018686916699692802,-1.494241773949967e-05,993,-9.487380027770996,-10.0,-16.261741638183594,-10.0,2.9761488623622085,3.7274208899943346,2.9761488623622085,3.7274208899943346,2.9761488623622085,31.976669311523438,46.89447021484375,10,-0.0002909192596159637,0.0010603870363701394,-3.90564168403816e-08,-0.00017274325930427548,0.00027339392824210496,-1.0982933172642984e-07,-0.2909192596159637,1.0603870363701393,-3.9056416840381595e-05,-0.17274325930427548,0.27339392824210496,-0.00010982933172642984,1.0995702262781344,0.3233952282188366,0.29411057174525906,0.9565827156192731,0.11817600031168823,-0.7869931081280345,-7.077291488604823e-05,0.7958163854122962,0.7958163885592566,direction_ok_jac_too_sensitive
