step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6730397156688046,-0.6812845022234402,-0.100013245603184,0.8112344974127605,-0.6818233367396501,-0.10000976195940718,0.8124909545556287,-0.6810150916738636,-0.10000995778607671,0.0016908334114035426,80,0.8112686519970235,-0.6821833784881116,-0.10001073653655117,0.001101776592540618,5.704362569313802e-12,0.0014939694234597223,0.0016908334150879914,0.00036165812069049677,nan,0.0014939694234597223,0.0012564571428681504,0.0008082450657864726,-1.9582666953288363e-07,-0.000599180515477471,0.0009246049803794953,-6.218794034784647e-06,75,8,False,-0.4678345024585724,-10.0,-1.4359886646270752,-10.0,4.770901842231751,2.127635893389538,4.770901842231751,2.127635893389538,2.127635893389538,2.197845458984375,7.6910247802734375,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6720353004878545,-0.6945727833643239,-0.09999206978734665,0.8108715404764111,-0.6822446135856729,-0.10000985980437706,0.8116209134308251,-0.6825355622526499,-0.10001051246346399,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008038724722385259,0.0007493729544140182,-0.00029094866697698674,-6.526590869276871e-07,nan,nan,nan,78,8,False,-0.9358288049697876,-10.0,-3.959033489227295,-10.0,3.1914127431858788,3.735320859191347,3.1914127431858788,3.735320859191347,3.1914127431858788,11.434799194335938,27.687225341796875,0.0013048417650234113,0,-0.0012564571428681347,-0.0008082450657864537,1.9582666953506152e-07,-0.0008700411248036,-0.0015204705787862371,-5.546773872711075e-07,-1.2564571428681348,-0.8082450657864537,0.00019582666953506153,-0.8700411248036,-1.5204705787862371,-0.0005546773872711075,1.4939694234596992,1.751799743065419,1.1725807197821103,0.8872607327592008,0.3864160180645348,-0.7122255129997834,-0.0007505040568061691,0.8102977973465407,0.8102981449077833,mixed_noise_backlash_delay_or_constraints
2,0.6702391758492209,-0.6932130826910838,-0.09999159789153461,0.8104606215493149,-0.682096510694653,-0.10000989947748411,0.8108108406713522,-0.6827024960354751,-0.10001102825868217,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006999083273770886,0.00035021912203736516,-0.0006059853408220128,-1.1287811980675855e-06,nan,nan,nan,82,8,False,-1.561046838760376,-10.0,-7.51371955871582,-10.0,2.89699019857278,4.057479082281816,2.89699019857278,4.057479082281816,2.89699019857278,13.776519775390625,41.82415771484375,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.6693428347363474,-0.6920990181264867,-0.09998254410524696,0.8100537378030582,-0.6818833111631606,-0.10000992643534061,0.8104640734051851,-0.682440785059987,-0.10001124888120617,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006922083877096616,0.0004103356021268878,-0.0005574738968263659,-1.3224458655647364e-06,nan,nan,nan,83,8,False,-1.8882498741149902,-10.0,-9.069082260131836,-10.0,3.0760182289693603,3.8956137955557324,3.0760182289693603,3.8956137955557324,3.0760182289693603,14.644454956054688,46.156646728515625,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
4,0.6693018091290377,-0.690567947425428,-0.09999957251183783,0.8096621332480066,-0.6816806643653495,-0.1000105421922095,0.8099262366948662,-0.6822661684238748,-0.10001159118766884,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006423127222721911,0.0002641034468595649,-0.0005855040585253102,-1.0489954593295714e-06,nan,nan,nan,86,8,False,-2.3936026096343994,-10.0,-11.306422233581543,-10.0,3.088747599260728,3.9035587109993912,3.088747599260728,3.9035587109993912,3.088747599260728,16.390457153320312,51.43812561035156,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6704546094015571,-0.6856949140136529,-0.09996955793675336,0.8093002887540843,-0.6815489703511695,-0.10001182791326242,0.8096059757055712,-0.6817934361706319,-0.10001179482584355,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00039141799804661657,0.0003056869514869165,-0.00024446581946246937,3.30874188742003e-08,nan,nan,nan,88,8,False,-2.719783067703247,-10.0,-12.408108711242676,-10.0,3.4154453930253794,3.596637132693786,3.4154453930253794,3.596637132693786,3.4154453930253794,17.890670776367188,53.809326171875,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
6,0.6731362013405103,-0.6761463131145435,-0.09998333987150312,0.8089580581822531,-0.6812676812226479,-0.10001184783013746,0.8092610608697363,-0.6803981465294285,-0.10001201367853357,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0009208155142775032,0.00030300268748317816,0.0008695346932193759,-1.6584839611366586e-07,nan,nan,nan,94,8,False,-3.094667911529541,-10.0,-13.278907775878906,-10.0,4.271701332686462,2.5791943082051603,4.271701332686462,2.5791943082051603,2.5791943082051603,14.946090698242188,50.76808166503906,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
7,0.6772065429402121,-0.6644001552780471,-0.10001371611134618,0.8086435580528705,-0.6809786003443415,-0.10001251967232896,0.808923413422958,-0.6796426934147408,-0.10001222823798506,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013649052541191613,0.0002798553700875672,0.0013359069296007275,2.914343439075484e-07,nan,nan,nan,98,8,False,-3.5193402767181396,-10.0,-13.90008544921875,-10.0,4.514062956765429,2.2337461454549157,4.514062956765429,2.2337461454549157,2.2337461454549157,14.590103149414062,49.46940612792969,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
8,0.6812782603498979,-0.6499412065820813,-0.10001964178707595,0.8083469437958235,-0.6806639246589902,-0.10001316056007006,0.8087873043161385,-0.6795140604148443,-0.10001231482070821,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012313022244019901,0.0004403605203150418,0.0011498642441458706,8.457393618488407e-07,nan,nan,nan,99,8,False,-3.724836826324463,-10.0,-14.116748809814453,-10.0,4.495752409453871,2.240144896171273,4.495752409453871,2.240144896171273,2.240144896171273,14.127532958984375,48.38505554199219,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6858629138844026,-0.6349560400650895,-0.10000088686389114,0.8080679179196062,-0.6803465840108527,-0.10001339739130964,0.8085004247230033,-0.6793211773600105,-0.10001249735341756,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001112888554427686,0.00043250680339712577,0.0010254066508421644,9.000378920764884e-07,nan,nan,nan,101,8,False,-4.2398576736450195,-10.0,-14.525586128234863,-10.0,4.405559871127252,2.3197577108228415,4.405559871127252,2.3197577108228415,2.3197577108228415,15.598190307617188,48.07684326171875,0.0013048417650234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
