step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6620688090864243,-0.6812801489968802,-0.09998180087800226,0.8108995293328118,-0.6815458257248049,-0.10000066316155858,0.8118359350437465,-0.6819161123610552,-0.1,0.0012659688274322546,76,0.8108876774635831,-0.6810773724528042,-0.10001097849625697,0.0005156116377282871,7.756417737417419e-10,0.001006959705478135,0.0012659693344069763,0.00046860317418089345,nan,0.001006959705478135,0.0009364057109346735,-0.00037028663625027214,6.631615585700468e-07,-0.00021313779110521125,-0.0004694972235952388,5.951041497934129e-06,71,0.0,-10.0,-39.094181060791016,-10.0,4.211751490401184,5.59165508275089,4.211751490401184,5.59165508275089,4.211751490401184,0.15826416015625,75.80841064453125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6608306401255784,-0.6712633805961474,-0.1000105311815106,0.8102191702806929,-0.6811722005262532,-0.10000130428824434,0.8111866601539774,-0.6809710735154908,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0009881744427814073,0.0009674898732845438,0.00020112701076235862,1.3042882443387027e-06,nan,nan,nan,75,-0.17831330001354218,-10.0,-78.64338684082031,-9.167877197265625,5.156790335965525,4.822241518605949,5.156790335965525,4.822241518605949,4.822241518605949,1.824462890625,80.50482177734375,0,-0.0009364057109347231,0.00037028663625029014,-6.631615585661219e-07,-0.0006492748897690692,0.0009450388455644054,0.0,-0.936405710934723,0.3702866362502901,-0.000663161558566122,-0.6492748897690692,0.9450388455644054,0.0,1.0069597054781878,1.1465846249232288,1.1386598863358446,0.8296800454716461,0.28713082116565386,0.5747522093141153,0.000663161558566122,0.6424828484673495,0.6424831907201713,mixed_noise_backlash_delay_or_constraints
2,0.6602850972389879,-0.6612639109132744,-0.09999283557004929,0.8095522096674423,-0.6808544377413143,-0.10000184533207669,0.8106122192900918,-0.6797666506519231,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015188486270709936,0.001060009622649405,0.0010877870893911679,1.8453320766859127e-06,nan,nan,nan,78,-0.63470858335495,-10.0,-77.7305679321289,-7.037994384765625,6.33518343635069,3.9233653777592963,6.33518343635069,3.9233653777592963,3.9233653777592963,2.62957763671875,78.56491088867188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.6599186493524267,-0.6526967497630547,-0.09998149384762067,0.8089408438866773,-0.6805125046555764,-0.10000241602979977,0.8101109663010582,-0.6787115089946296,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0021477364445820117,0.0011701224143808586,0.0018009956609468247,2.4160297997649627e-06,nan,nan,nan,85,-1.0329691171646118,-10.0,-76.9340591430664,-5.179473876953125,7.261867697915932,3.150993628768873,7.261867697915932,3.150993628768873,3.150993628768873,3.8307342529296875,76.42015075683594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
4,0.6594770713912487,-0.6435411739078851,-0.10000691849342463,0.8083550347015214,-0.6801370014178832,-0.10000306605475504,0.8096497641666162,-0.6777567002426945,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002709641687085116,0.0012947294650947905,0.002380301175188726,3.0660547550298567e-06,nan,nan,nan,97,-1.3994076251983643,-10.0,-76.2011947631836,-3.469451904296875,7.928921533245273,2.4805412631931745,7.928921533245273,2.4805412631931745,2.4805412631931745,4.461334228515625,74.96551513671875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6590070595014149,-0.6335355910598592,-0.100007951036782,0.8077691328846287,-0.6797611144505766,-0.10000370541099393,0.8092184479041477,-0.6773459690988725,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002816636486247646,0.0014493150195189486,0.002415145351704173,3.7054109939260726e-06,nan,nan,nan,99,-1.7420998811721802,-10.0,-47.3794059753418,-1.8702392578125,7.8303139999366635,2.4257676453151475,7.8303139999366635,2.4257676453151475,2.4257676453151475,3.1534271240234375,74.70378875732422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
6,0.6584777656449724,-0.623549143258438,-0.10000805720262393,0.8074633454057623,-0.6793774301702799,-0.10000436820689296,0.808739483800078,-0.6771122321139369,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025999329675794767,0.001276138394315729,0.002265198056342954,4.368206892951809e-06,nan,nan,nan,101,-2.0805587768554688,-10.0,-2.3903403282165527,-0.0943603515625,7.565993072105925,2.650029745010073,7.565993072105925,2.650029745010073,2.650029745010073,1.6462860107421875,74.3400650024414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
7,0.6578998574131588,-0.6135585246000413,-0.10001011099419416,0.807219794754057,-0.6789926761776477,-0.100005009845711,0.8084866926169549,-0.6770031581466024,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023586462623440716,0.0012668978628979088,0.001989518031045301,5.009845710987615e-06,nan,nan,nan,102,-2.1428470611572266,-10.0,0.0,0.842926025390625,7.360670711659509,2.809134100352594,7.360670711659509,2.809134100352594,2.809134100352594,1.4825439453125,13.57740592956543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
8,0.6574413436308548,-0.6035639501080167,-0.09998497399226708,0.8074356372109714,-0.676856877603709,-0.0999960932404099,0.8084226655725921,-0.6770070348322811,-0.1,0.0020578866666637378,107,0.8063833579790951,-0.6767311325453428,-0.10001384377046192,0.0010668028202186818,0.0007403485046725237,0.000998384785509092,0.001466083049257995,0.0010597657295562059,0.005170636020137869,0.000998384785509092,0.0009870283616206788,-0.00015015722857203428,-3.9067595901109975e-06,0.0008544580248626144,0.0006387250902966102,7.287581891626815e-06,102,-2.142855644226074,-10.0,0.0,1.080322265625,7.298702384930266,2.867130573296606,7.298702384930266,2.867130573296606,2.867130573296606,2.0887298583984375,14.183591842651367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6520667577771633,-0.6036877562650345,-0.09999713622769729,0.8065872343624848,-0.6761341368136777,-0.09999657293726476,0.8076291960832356,-0.6767012128936845,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011862796921576727,0.0010419617207507725,-0.0005670760800067232,-3.4270627352478433e-06,nan,nan,nan,105,-2.213747501373291,-10.0,0.0,4.022308349609375,6.642659242311595,3.454965190721879,6.642659242311595,3.454965190721879,3.454965190721879,2.5517425537109375,15.034152030944824,8,-0.0009870283616207282,0.00015015722857197926,3.906759590115727e-06,-0.0007934694893565464,0.00030582193859662876,0.0,-0.9870283616207282,0.15015722857197927,0.003906759590115727,-0.7934694893565464,0.30582193859662876,0.0,0.9983847855091326,0.8503651501953373,0.851740893577367,0.9765670953876893,0.1935588722641818,0.1556647100246495,-0.003906759590115727,0.24838788009731888,0.24841860185931128,mixed_noise_backlash_delay_or_constraints
