step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.672822082959301,-0.6812685499021267,-0.09999294679844103,0.8110628799700234,-0.6821483051092418,-0.10000995334404537,0.812154700150415,-0.681532108786669,-0.10001017212158679,0.0012537020188749719,81,0.8110628801713652,-0.6821483050910062,-0.10001086751667156,0.0008059928624025404,6.410177610326724e-12,0.0012537022031817418,0.001253702016040396,2.0216595099979817e-10,nan,0.0012537022031817418,0.0010918201803916672,0.0006161963225728151,-2.1877754141641503e-07,-0.0006821152874656455,0.0004293521035810821,-6.557126065065422e-06,76,8,False,-0.6231576204299927,-10.0,-2.1426470279693604,-10.0,4.239513368982898,2.671002112238739,4.239513368982898,2.671002112238739,2.671002112238739,5.941162109375,14.468917846679688,0.0007567857993652281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6725727386058071,-0.6907063319665764,-0.09999722367583425,0.8104524746909392,-0.6820058743428812,-0.10001052965899576,0.8114490424097484,-0.6827914156065393,-0.10001062201322428,0.001268942889861654,84,0.8104524750678989,-0.6820058778347616,-0.10001125603836993,0.0003882923118785974,7.514450451066619e-13,0.0012689453475552774,0.0012689428893471254,3.51216851701275e-09,0.0007501416810100489,0.0012689453475552774,0.0009965677188091826,-0.0007855412636581516,-9.235422851472386e-08,-0.00036483732539493996,-0.00013290841005253462,-7.256414456244253e-06,79,8,False,-1.050756573677063,-10.0,-4.666134357452393,-10.0,2.9156765582298476,4.015861865599618,2.9156765582298476,4.015861865599618,2.9156765582298476,10.789642333984375,29.805679321289062,0.0005783387240672541,0,-0.001091820180391653,-0.0006161963225728099,2.187775414162792e-07,-0.0007056577406666653,-0.0012593068198702984,-4.498916374856554e-07,-1.0918201803916532,-0.6161963225728099,0.00021877754141627918,-0.7056577406666653,-1.2593068198702984,-0.0004498916374856554,1.253702203181727,1.4435395780977487,1.1514214247074135,0.8544907956285043,0.38616243972498776,-0.6431104972974885,-0.0006686691789019346,0.7501416810100461,0.7501419790326684,mixed_noise_backlash_delay_or_constraints
2,0.6664210227560579,-0.676908847710398,-0.09998121096444046,0.8092980390715907,-0.6815245512900812,-0.10001090392339813,0.8105143336932648,-0.6813567773704869,-0.10001121631980184,0.0012278103498413592,90,0.8092980400666683,-0.6815245512334047,-0.10001199072365248,0.0008124096876626662,6.628873406348536e-12,0.001227811343329761,0.0012278103491812269,9.966903235444393e-10,0.0006520378944049804,0.001227811343329761,0.0012162946216740522,0.00016777391959421628,-3.123964037038407e-07,-0.0006822420102042814,0.0004410842777979873,-7.652503172861369e-06,85,8,False,-1.8360882997512817,-10.0,-8.843842506408691,-10.0,4.134190868085625,2.8474103668977477,4.134190868085625,2.8474103668977477,2.8474103668977477,10.180801391601562,41.26570129394531,0.0006452351262079154,1,-0.000996567718809169,0.0007855412636581302,9.235422850932783e-08,-0.000934708716483601,0.001434638236052388,-5.94306577561543e-07,-0.996567718809169,0.7855412636581303,9.235422850932784e-05,-0.934708716483601,1.434638236052388,-0.000594306577561543,1.2689453475552535,1.712269620420198,1.3493643539256337,0.9473901497940763,0.06185900232556795,0.6490969723942577,-0.0006866608060708708,0.6520378944050003,0.6520382559659893,direction_ok_jac_not_sensitive_enough
3,0.6657642481014135,-0.6784460083329051,-0.10000556686145123,0.8084962653141391,-0.6808607163250665,-0.10001154323236172,0.8095415999897337,-0.6812270566282737,-0.10001183551363388,0.0011076686332377325,95,0.808496265314162,-0.6808607163259508,-0.10001250080340536,0.001120000133302638,4.769389128732807e-12,0.001107668633551779,0.0011076686314609632,8.845883424933092e-13,0.00038448016158267826,0.001107668633551779,0.0010453346755946447,-0.0003663403032071466,-2.9228127215730204e-07,-0.0008548114801482098,0.0007236695599545095,-8.40414751089591e-06,90,8,False,-2.788796901702881,-10.0,-12.60415267944336,-10.0,3.8926063269533415,3.1242657452646654,3.8926063269533415,3.1242657452646654,3.1242657452646654,15.409835815429688,51.399017333984375,0.0003844794873666764,2,-0.001216294621674002,-0.00016777391959423634,3.123964037007577e-07,-0.0009727337035310146,0.00012972074221329066,-6.191938320410095e-07,-1.2162946216740018,-0.16777391959423635,0.0003123964037007577,-0.9727337035310146,0.12972074221329066,-0.0006191938320410095,1.227811343329714,0.9813451630010365,0.7992638018316828,0.9638638648615656,0.2435609181429873,0.297494661807527,-0.0009315902357417672,0.38448016158266196,0.3844812901962814,direction_ok_jac_too_sensitive
4,0.6650507930579692,-0.6718829620537053,-0.09998413341695941,0.8076713625196077,-0.6799158244791654,-0.10001203988297576,0.8087287561348292,-0.6804655036067775,-0.10001235258928863,0.001191733358705829,101,0.8076713625196503,-0.6799158244814405,-0.1000130254605075,0.00120836300958136,3.9307729581979086e-13,0.0011917333597930165,0.0011917333585185427,2.275468433239887e-12,0.0004585248896216551,0.0011917333597930165,0.0010573936152215024,-0.0005496791276120572,-3.1270631287161343e-07,-0.0005746244311501947,0.0010629900874654652,-9.233274491274313e-06,96,8,False,-3.8230936527252197,-10.0,-14.20825481414795,-10.0,3.826618770732921,2.9684136985263194,3.826618770732921,2.9684136985263194,2.9684136985263194,18.868865966796875,52.80804443359375,0.0004507276307677745,3,-0.001045334675594612,0.00036634030320717176,2.9228127216373134e-07,-0.0008128438549045436,0.0007615530214961641,-5.170756547517863e-07,-1.045334675594612,0.36634030320717176,0.00029228127216373136,-0.8128438549045436,0.7615530214961641,-0.0005170756547517863,1.1076686335517563,1.113857323451265,1.005587130217886,0.9148114805633584,0.23249082069006832,0.39521271828899235,-0.0008093569269155177,0.45852488962161686,0.4585256039319408,mixed_noise_backlash_delay_or_constraints
5,0.6650704194927177,-0.6642684844802116,-0.09998939214579006,0.8068873690218958,-0.6789358070979997,-0.10001263083663271,0.8077544883565547,-0.6796213744762379,-0.10001297238757016,0.0011053952074212927,107,0.8068873690218761,-0.6789358071024398,-0.10001352405564788,0.001318868066365961,1.5039650043473493e-13,0.001105395210159555,0.001105395207510866,4.4401589202446494e-12,0.00030595867203291494,0.001105395210159555,0.0008671193346588835,-0.0006855673782382166,-3.4155093744936416e-07,-0.0003236641801733775,0.0012785360671301316,-1.0376915395737818e-05,102,8,False,-6.024521350860596,-10.0,-15.418349266052246,-10.0,3.6450441873912496,3.0787885721047132,3.6450441873912496,3.0787885721047132,3.0787885721047132,26.008331298828125,51.97483825683594,0.0002520909407929565,4,-0.0010573936152214886,0.0005496791276120823,3.1270631286524645e-07,-0.0009742677782744735,0.0008441291305395504,-6.197982815314695e-07,-1.0573936152214887,0.5496791276120824,0.00031270631286524646,-0.9742677782744735,0.8441291305395504,-0.0006197982815314695,1.1917333597930155,1.2890894820800207,1.081692872323572,0.9726169607083319,0.08312583694701503,0.2944500029274681,-0.000932504594396716,0.30595867203288696,0.3059600930790587,mixed_noise_backlash_delay_or_constraints
6,0.6662058408749642,-0.65674656249018,-0.10001626819198794,0.8066291675348738,-0.6786068039385954,-0.10001305902587725,0.8070603785238263,-0.6795114204127864,-0.10001341421426273,0.0010021346561125838,109,0.8066291675345867,-0.6786068039461328,-0.10001368826039884,0.0007107077359452643,1.8217902968038908e-11,0.0010021346627929909,0.0010021346404131787,7.542881111312743e-12,0.0006010515584523377,0.0010021346627929909,0.00043121098895249066,-0.0009046164741910445,-3.551883854813198e-07,-0.0002888413554973379,0.0006493659656056083,-1.0979608161446053e-05,104,8,False,-8.049234390258789,-10.0,-14.992823600769043,-10.0,3.1912250794727015,3.544920504760057,3.1912250794727015,3.544920504760057,3.1912250794727015,32.835113525390625,50.30096435546875,0.00023288876512062308,5,-0.0008671193346589377,0.0006855673782382638,3.4155093745572913e-07,-0.0006941098327284401,0.0001099540634514895,-4.4182669256542795e-07,-0.8671193346589376,0.6855673782382639,0.00034155093745572913,-0.6941098327284401,0.1099540634514895,-0.00044182669256542795,1.1053952101596267,0.7027647941948979,0.6357588553849939,0.8718170382923245,0.1730095019304976,-0.5756133147867744,-0.0007833776300211571,0.6010515584523984,0.6010520689578968,direction_ok_jac_too_sensitive
7,0.6693328115023265,-0.6480037112690364,-0.1000042593308606,0.8062456794223316,-0.6781104347510507,-0.10001358654843544,0.8066606841242179,-0.6791488639771566,-0.10001366847870533,0.001118286247722317,112,0.8062456794211481,-0.6781104347651855,-0.10001393213789082,0.0004247993553490991,4.7796930612851754e-11,0.0011182862604085472,0.0011182862063019866,1.4184264641199397e-11,0.0005429754882209835,0.0011182862604085472,0.0004150047018862679,-0.0010384292261058636,-8.193026988789764e-08,-0.00041886410770497484,7.076264255612141e-05,-1.1269033958177799e-05,107,8,False,-9.152450561523438,-10.0,-14.27741813659668,-10.0,3.12182732929125,3.6396075162793977,3.12182732929125,3.6396075162793977,3.12182732929125,34.51426696777344,47.04046630859375,0.0003110936751050579,6,-0.00043121098895248784,0.0009046164741910228,3.5518838547558974e-07,-0.0003996943996084079,0.0003625564356298794,-2.542644425979068e-07,-0.43121098895248783,0.9046164741910229,0.00035518838547558975,-0.3996943996084079,0.3625564356298794,-0.0002542644425979068,1.0021346627929701,0.5396320803056176,0.538482600994131,0.9251867747055553,0.03151658934407993,-0.5420600385611435,-0.0006094528280734965,0.5429754882209618,0.5429758302554003,direction_ok_jac_too_sensitive
8,0.6733817751144527,-0.6392678994464774,-0.1000154994289896,0.8059172853095957,-0.6783900934118635,-0.09994133296552628,0.806297235380387,-0.6789563541864504,-0.10001389975703665,0.0012189085578339057,114,0.8059951294629968,-0.6777754773567012,-0.10001409146842594,0.0004465105591161494,2.483692813955742e-09,0.0006819188523057793,0.001218910856802199,0.0006195261152542597,0.0008474890606951444,0.0006819188523057793,0.0003799500707912795,-0.0005662607745868797,-7.256679151036727e-05,-0.0002585303196522837,-0.00036405185512877747,-1.0569016093767147e-05,109,8,False,-10.047499656677246,-10.0,-13.684048652648926,-10.0,2.9619288746598613,3.8160948127607526,2.9619288746598613,3.8160948127607526,2.9619288746598613,35.860504150390625,44.56623840332031,0.00048204182961411146,7,-0.00041500470188631736,0.0010384292261058125,8.193026989020843e-08,-0.0003634487438308742,0.00019250979070617458,-2.3127833131963982e-07,-0.4150047018863174,1.0384292261058126,8.193026989020843e-05,-0.3634487438308742,0.19250979070617458,-0.00023127833131963982,1.118286260408518,0.41128458384672717,0.3677811290721759,0.7625877730733581,0.05155595805544314,-0.8459194353996379,-0.0003132086012098483,0.8474890606950964,0.847489118571728,direction_ok_jac_too_sensitive
9,0.6883783098648666,-0.6242823810320123,-0.09999552816439733,0.8055966691534246,-0.6774623755229034,-0.10006468499554709,0.8060486769063048,-0.6782363779774572,-0.10001405761917742,0.00105774447538247,117,0.8056295916688581,-0.6772651977990369,-0.1000143239111449,0.00036216219504991884,1.7827317396982766e-08,0.0008963207061754895,0.0010577573341811325,0.00019990734556699696,0.0002022181655056855,0.0008963207061754895,0.0004520077528801236,-0.0007740024545537239,5.0627376369669075e-05,-0.0001146145911828933,-0.00034354759642785115,-7.696882739299804e-06,112,8,False,-10.52920150756836,-10.0,-13.388214111328125,-10.0,3.1986251882451597,3.5937256780841835,3.1986251882451597,3.5937256780841835,3.1986251882451597,33.17878723144531,39.945159912109375,0.00023381976728220359,8,-0.0003799500707912306,0.0005662607745868363,7.256679151036571e-05,-0.00024855847408222775,0.0007199762089932227,-1.5786214077606608e-07,-0.3799500707912306,0.5662607745868362,0.07256679151036571,-0.24855847408222775,0.7199762089932227,-0.00015786214077606608,0.681918852305716,0.7616738518252666,1.1169567289904434,0.9667565690629836,0.13139159670900286,0.1537154344063864,-0.07272465365114178,0.20221816550568678,0.21489779363493677,mixed_noise_backlash_delay_or_constraints
10,0.7015253662993525,-0.6093431524582956,-0.09997240730118964,0.8051116516933733,-0.6767580273570335,-0.10001622813879986,0.8057590558192091,-0.6775175414774988,-0.10001424162317911,0.0011195996298479821,121,0.8051664876873298,-0.6765676118273474,-0.10001461836884029,0.00048683635335055036,4.1298635600990124e-07,0.000997994890435527,0.0011198255962163119,0.00019815413237892932,0.00017150134626590683,0.000997994890435527,0.0006474041258358598,-0.0007595141204652656,1.986515620749918e-06,6.048935807101419e-05,-0.0004830638389528019,-6.0093021300999805e-06,116,8,False,-10.978494644165039,-10.0,-13.285656929016113,-10.0,3.355670621025183,3.4162998205773647,3.355670621025183,3.4162998205773647,3.355670621025183,30.581390380859375,35.942413330078125,8.154456375713453e-05,9,-0.0004520077528801273,0.0007740024545537403,-5.062737636967542e-05,-0.0002896210870956262,0.0007188364999584085,-1.84004001688165e-07,-0.4520077528801273,0.7740024545537403,-0.05062737636967542,-0.2896210870956262,0.7188364999584085,-0.000184004001688165,0.8963207061755056,0.7749879274949432,0.8646324036595032,0.989423949436443,0.16238666578450114,-0.05516595459533185,0.05044337236798725,0.17150134626591562,0.17876589603970022,mixed_noise_backlash_delay_or_constraints
11,0.7122275128774873,-0.59433555072141,-0.09999037300337577,0.8046314782365376,-0.6756680274028112,-0.10005268647452165,0.8052566135485507,-0.6766210356135308,-0.10001456102077541,0.0011397454208223812,126,0.804631478596626,-0.675668026738353,-0.10001495849751073,0.0005258647222306963,6.666449029314373e-08,0.0011397450627332474,0.0011397678227245268,7.557567719362227e-10,0.0001994509394422232,0.0011397450627332474,0.0006251353120131364,-0.0009530082107196414,3.8125453746234994e-05,0.00017588163687709546,-0.0004955798178862825,-4.727011002361725e-06,121,8,False,-11.533376693725586,-10.0,-13.61275863647461,-10.0,3.356774297023094,3.3277072730043074,3.356774297023094,3.3277072730043074,3.3277072730043074,27.332168579101562,31.957855224609375,0.00010477009015452907,10,-0.0006474041258358449,0.0007595141204652467,-1.9865156207481603e-06,-0.0005024422706584319,0.0008965058639679446,-3.1939759630172926e-07,-0.6474041258358448,0.7595141204652467,-0.0019865156207481602,-0.5024422706584319,0.8965058639679446,-0.00031939759630172926,0.9979948904355029,1.0277018047436288,1.029766598569854,0.9810361847522993,0.14496185517741292,0.13699174350269794,0.0016671180244464312,0.19945093944222528,0.19945790665424534,mixed_noise_backlash_delay_or_constraints
12,0.7243003250851887,-0.5798270446598662,-0.10000077510087907,0.8041962285992719,-0.6749532290857541,-0.10000816186738284,0.8049132630811202,-0.675742047326963,-0.1000147791465261,0.0010660078169494713,130,0.8041962285992782,-0.6749532290857648,-0.1000152352138454,0.0004075695568087785,4.187174880430905e-07,0.001066007816961697,0.0010661035408638195,1.2490872503982387e-14,0.0002913445517044993,0.001066007816961697,0.0007170344818483443,-0.0007888182412089106,-6.6172791432506095e-06,0.000141446137893797,-0.00038223805895309937,-2.8061320698768988e-06,125,8,False,-11.831982612609863,-10.0,-13.943442344665527,-10.0,3.526851447187937,3.1339139392420066,3.526851447187937,3.1339139392420066,3.1339139392420066,22.68072509765625,27.236648559570312,0.0002106143803539145,11,-0.0006251353120131072,0.0009530082107196893,-3.812545374622851e-05,-0.00034335046743050324,0.00087898828656785,-2.1812575068391737e-07,-0.6251353120131071,0.9530082107196893,-0.038125453746228506,-0.34335046743050324,0.87898828656785,-0.00021812575068391737,1.1397450627332713,0.943668348207266,0.8279644090900911,0.9784120215122403,0.28178484458260394,-0.07401992415183929,0.03790732799554459,0.29134455170448315,0.2938002949686199,mixed_noise_backlash_delay_or_constraints
13,0.7214182551551455,-0.5791587931118236,-0.10000736043317277,0.8037010339901035,-0.6742785350466893,-0.10002420271665087,0.804395201962801,-0.6750674087079478,-0.1000151086029703,0.001050804847574042,134,0.8037010339901097,-0.6742785350467226,-0.1000155501129912,0.0007541929998481766,1.451657537134348e-07,0.0010508048476031535,0.001050729814444777,3.388199864711168e-14,0.0002294065943219677,0.0010508048476031535,0.0006941679726975014,-0.0007888736612584601,9.094113680566118e-06,0.0002527968581644835,-0.0007105637406469301,-4.65435913667156e-06,129,8,False,-12.411981582641602,-10.0,-14.693121910095215,-10.0,3.483785292069115,3.2155583226955287,3.483785292069115,3.2155583226955287,3.2155583226955287,20.622756958007812,25.241409301757812,0.00010255036364377157,12,-0.0007170344818483248,0.0007888182412089614,6.6172791432455595e-06,-0.0005180611183192019,0.0006746386190151776,-3.294564442091197e-07,-0.7170344818483247,0.7888182412089614,0.00661727914324556,-0.5180611183192019,0.6746386190151776,-0.0003294564442091197,1.0660078169617215,0.8506024856422935,0.7979326899015642,0.9965646928851767,0.1989733635291229,-0.11417962219378375,-0.006946735587454679,0.22940659432197602,0.2295117484002283,direction_ok_jac_too_sensitive
14,0.7082325210429387,-0.5792230607670639,-0.37,0.8032708235011126,-0.6741564447935503,-0.10004535068104689,0.803483838402783,-0.6752572970960371,-0.10001568889386286,0.0013073069404407524,136,0.8034419396090351,-0.6739506617499642,-0.10001571488676451,0.0009074144142999335,0.0,0.0011212721080202464,0.0013073069404407524,0.000267632926632938,nan,0.0011212721080202464,0.00021301490167047188,-0.0011008523024867989,2.9661787184026567e-05,0.00042888310254562967,-0.0007996625561010884,-6.879048657162934e-06,131,15,True,-14.407268524169922,-10.0,-15.863478660583496,-10.0,2.629573771567607,4.09375248987044,2.629573771567607,4.09375248987044,2.629573771567607,26.582901000976562,29.1207275390625,0.0007607195189987566,13,-0.000694167972697479,0.0007888736612584227,-9.094113680563111e-06,-0.0009113635600179748,-0.00018988838808930986,-5.802908925600647e-07,-0.694167972697479,0.7888736612584227,-0.009094113680563112,-0.9113635600179748,-0.18988838808930986,-0.0005802908925600647,1.0508048476031107,0.9309356253038087,0.8859262750275178,0.4935854861135402,-0.21719558732049585,-0.9787620493477327,0.008513822788003047,1.002571230584076,1.0026073795725494,mixed_noise_backlash_delay_or_constraints
