step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6736693443221363,-0.6812715642437736,-0.0999971071030955,0.8120909936524646,-0.6822183880555707,-0.10000935456074964,0.8130818070442528,-0.6823643346923298,-0.100009582340651,0.00098729907868237,76,0.8120975623156796,-0.6822867345309706,-0.10001020888978034,0.0008204024976108677,3.853202396831701e-12,0.0010015046670525953,0.0009872990781919443,6.8661401354904e-05,nan,0.0010015046670525953,0.0009908133917881923,-0.00014594663675915331,-2.2777990135725013e-07,-0.0006632957491979896,-0.00048280328000338546,-5.7542238490193576e-06,71,8,False,-0.27530524134635925,-10.0,-0.7251644134521484,-10.0,3.4401064415973224,3.4457807230953676,3.4401064415973224,3.4457807230953676,3.4401064415973224,6.2689208984375,8.839569091796875,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6735188161175762,-0.6763312185954944,-0.10000602680303486,0.8116945480430451,-0.6823750007020246,-0.10000932416765186,0.8125241490560859,-0.6822764530039656,-0.1000099373109138,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008354337134872877,0.0008296010130408593,9.854769805905939e-05,-6.131432619405075e-07,nan,nan,nan,74,8,False,-0.4534422755241394,-10.0,-1.3818671703338623,-10.0,3.5113604623060155,3.384600412922964,3.5113604623060155,3.384600412922964,3.384600412922964,5.5071563720703125,10.778594970703125,5.917977977367247e-05,0,-0.0009908133917882179,0.00014594663675914415,2.2777990135577994e-07,-0.0005576579881668708,8.788168836426635e-05,-3.549702628086182e-07,-0.9908133917882178,0.14594663675914415,0.00022777990135577995,-0.5576579881668708,0.08788168836426635,-0.0003549702628086182,1.0015046670526193,0.5645401871577221,0.5636920177870415,0.9999476598785996,0.433155403621347,-0.0580649483948778,-0.000582750164164398,0.43702990963831284,0.43703029816733036,direction_ok_jac_too_sensitive
2,0.6735891164152695,-0.6699357392185901,-0.10001174792978368,0.8112717909812099,-0.6822242421404361,-0.10000925624251293,0.8116275329690313,-0.6818675365592527,-0.10001050790132625,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000503776968058786,0.00035574198782140076,0.0003567055811833919,-1.2516588133171247e-06,nan,nan,nan,78,8,False,-0.9308996796607971,-10.0,-3.9307193756103516,-10.0,3.8548010597525035,3.0752258710692786,3.8548010597525035,3.0752258710692786,3.0752258710692786,6.427276611328125,22.567352294921875,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.674492046936861,-0.6683840153750864,-0.09999327594761381,0.8108552221103015,-0.6820750574701855,-0.10000920021972645,0.8112320623530567,-0.6814340067990367,-0.10001075943985138,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007436091255089367,0.00037684024275519423,0.0006410506711488351,-1.5592201249303717e-06,nan,nan,nan,81,8,False,-1.2076421976089478,-10.0,-5.6041388511657715,-10.0,4.222029608831463,2.7252020111677666,4.222029608831463,2.7252020111677666,2.7252020111677666,6.5238800048828125,28.904815673828125,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
4,0.6760218244504805,-0.6677768608991683,-0.09999174409524075,0.8104445853077739,-0.6819168049229966,-0.10000954245310545,0.8108433660078224,-0.6813015689188451,-0.10001100682259702,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007331721404523306,0.00039878070004850663,0.000615236004151476,-1.4643694915689176e-06,nan,nan,nan,83,8,False,-1.532448172569275,-10.0,-7.360301494598389,-10.0,4.272553820561825,2.695468223310172,4.272553820561825,2.695468223310172,2.695468223310172,8.286651611328125,35.92832946777344,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6784981600420251,-0.6641984943663187,-0.10001127640024998,0.8100568008800552,-0.6819154498344483,-0.10001070901644003,0.8104744208036405,-0.6802057831301597,-0.10001124112951944,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0017599337033901504,0.00041761992358535505,0.001709666704288626,-5.321130794044837e-07,nan,nan,nan,87,8,False,-1.8762003183364868,-10.0,-9.016890525817871,-10.0,5.21340027000565,1.7921575472465179,5.21340027000565,1.7921575472465179,1.7921575472465179,7.6397247314453125,39.0540771484375,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
6,0.6823546655320731,-0.6551126420288467,-0.10000732917312158,0.8096711107747524,-0.6817803513045557,-0.10001149633078663,0.8099925327004243,-0.6797485816832873,-0.10001154767078506,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002057036666715421,0.0003214219256718609,0.0020317696212683867,-5.1339998433097556e-08,nan,nan,nan,93,8,False,-2.330104351043701,-10.0,-11.044415473937988,-10.0,5.249923410959354,1.6265218928566583,5.249923410959354,1.6265218928566583,1.6265218928566583,8.961654663085938,43.68638610839844,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
7,0.6874445124878205,-0.6443412583442993,-0.09998981849223709,0.8092918213622707,-0.681449975235277,-0.10001110775743485,0.8096789204615582,-0.6796338627976711,-0.10001174726274234,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0018569087480799179,0.000387099099287469,0.0018161124376058213,-6.395053074870205e-07,nan,nan,nan,95,8,False,-2.639267921447754,-10.0,-12.184897422790527,-10.0,5.089327400122784,1.7211656253413707,5.089327400122784,1.7211656253413707,1.7211656253413707,10.385040283203125,46.224945068359375,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
8,0.6923885983311864,-0.632745741234216,-0.09998994741976885,0.8089526120012239,-0.6812005869042905,-0.10001149277422222,0.8093038929319344,-0.6794457294497185,-0.10001198591463639,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001789671192746837,0.0003512809307104625,0.0017548574545720452,-4.931404141705897e-07,nan,nan,nan,98,8,False,-3.048147201538086,-10.0,-13.181344985961914,-10.0,4.9303757501425025,1.8277524317068128,4.9303757501425025,1.8277524317068128,1.8277524317068128,11.157913208007812,47.020233154296875,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6980343130551687,-0.6182710247363641,-0.09998421941169872,0.8086405756813411,-0.6809293390833231,-0.10001189878016092,0.8091673888910145,-0.6792085182601331,-0.1000120726922183,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0017996545400189448,0.0005268132096734046,0.001720820823190028,-1.7391205738015447e-07,nan,nan,nan,99,8,False,-3.2056145668029785,-10.0,-13.463558197021484,-10.0,4.983061246548914,1.7550077695141226,4.983061246548914,1.7550077695141226,1.7550077695141226,10.195388793945312,45.818603515625,5.917977977367247e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
