step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6735766874760838,-0.6812713709967199,-0.10000260097441185,0.8118758624447386,-0.6821038670285829,-0.10000853703452715,0.8130571366256301,-0.6809951910376342,-0.10000959733306627,0.0017248211549656298,77,0.8118897324380011,-0.6822649057612329,-0.10001034118699695,0.001181474089898742,1.3411600977631275e-12,0.0016200528211595265,0.0017248211540100335,0.0001616349285476404,nan,0.0016200528211595265,0.0011812741808914229,0.001108675990948771,-1.0602985391211517e-06,-0.0007928343242193936,0.000875953628590942,-5.74500301316061e-06,72,8,False,-0.2792520821094513,-10.0,-0.7464742064476013,-10.0,4.80841955237338,2.078439147847348,4.80841955237338,2.078439147847348,2.078439147847348,2.0399017333984375,4.7093658447265625,0.0013614791218112435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6861379221060053,-0.6962532909083723,-0.10002129694125497,0.8114900854148037,-0.6822650223413597,-0.10000778920923209,0.8125386900141096,-0.6836270583566233,-0.10000992875745482,0.0017688105679535713,79,0.8114751957596867,-0.6822136685320831,-0.10001060506250858,0.00042033898656216207,3.147328588878595e-11,0.0017189280707931639,0.0017688105401638527,5.346882789735086e-05,0.0016611598985454596,0.0017189280707931639,0.0010486045993058912,-0.0013620360152636346,-2.139548222729326e-06,-0.00034183878503224463,-0.00024460398335224287,-7.360208197734752e-06,73,8,False,-0.44723188877105713,-10.0,-1.3589946031570435,-10.0,2.161985626688306,4.7318774882739945,2.161985626688306,4.7318774882739945,2.161985626688306,11.599899291992188,16.7781982421875,0.0013036285424810183,0,-0.0011812741808914522,-0.0011086759909487336,1.0602985391220415e-06,-0.0005184466115204511,-0.002631867318989123,-3.3142438854438794e-07,-1.1812741808914522,-1.1086759909487336,0.0010602985391220416,-0.5184466115204511,-2.631867318989123,-0.00033142438854438794,1.6200528211595224,2.682445241521256,1.6557764073060097,0.8123691166294434,0.6628275693710011,-1.5231913280403893,-0.0013917229276664295,1.6611598985455056,1.6611604815394632,direction_ok_jac_not_sensitive_enough
2,0.6711676962444294,-0.6813481140398541,-0.09998795280158751,0.8104524749666021,-0.6820058778447822,-0.10001026921221,0.8115235576519506,-0.6813088996125676,-0.10001057380303523,0.0012778875318555094,84,0.8104524750678989,-0.6820058778347616,-0.10001125603836993,0.0011784871263895934,5.4142470610430035e-14,0.0012778876222244032,0.0012778875319075706,1.0179117118729365e-10,0.0009567084525457286,0.0012778876222244032,0.0010710826853485012,0.0006969782322145956,-3.0459082522860115e-07,-0.0009150086400264712,0.0007426917905449804,-7.006849650798008e-06,79,8,False,-1.0007911920547485,-10.0,-4.34888219833374,-10.0,4.393378701941174,2.5432227627908333,4.393378701941174,2.5432227627908333,2.5432227627908333,6.2563629150390625,24.044937133789062,0.0009060605224512449,1,-0.0010486045993058537,0.0013620360152636613,2.1395482227306246e-06,-0.0010151323621589992,0.0023181587440557205,-6.450455804080102e-07,-1.0486045993058537,1.3620360152636612,0.0021395482227306245,-1.0151323621589992,2.3181587440557205,-0.0006450455804080102,1.7189280707931622,2.5306824524907316,1.4722445307736223,0.9705351463117677,0.03347223714685456,0.9561227287920593,-0.0027845938031386347,0.9567084525457006,0.9567125049538328,direction_ok_jac_not_sensitive_enough
3,0.6709285887935114,-0.6918146549023346,-0.09998906313651462,0.8096660156046275,-0.6817219123636037,-0.10001148233950753,0.8106408546230713,-0.6823332220032835,-0.10001113628277017,0.0011506557266930117,88,0.8096660157685446,-0.6817219137266535,-0.10001175656589863,0.0008345494490791462,1.0187619725656191e-11,0.001150656589711308,0.001150655720060368,1.3728705439500283e-09,0.00037767855787217873,0.001150656589711308,0.0009748390184438627,-0.0006113096396798134,3.460567373630985e-07,-0.0006421106665738252,0.0005330728607145785,-8.012281664734888e-06,83,8,False,-1.716813325881958,-10.0,-8.281973838806152,-10.0,3.2222218392707873,3.7421676752073836,3.2222218392707873,3.7421676752073836,3.2222218392707873,14.486129760742188,44.37596130371094,0.00027428890394320124,2,-0.001071082685348474,-0.000696978232214638,3.045908252264601e-07,-0.0008827030288792725,-0.001024322390715926,-5.624797349418342e-07,-1.071082685348474,-0.6969782322146381,0.0003045908252264601,-0.8827030288792725,-1.024322390715926,-0.0005624797349418342,1.2778876222244036,1.3521837882901244,1.0581398267855937,0.9603217766084399,0.1883796564692015,-0.32734415850128795,-0.0008670705601682943,0.3776785578721285,0.37767955317666724,mixed_noise_backlash_delay_or_constraints
4,0.6671270487049249,-0.6804941823553425,-0.10000227886584451,0.8086458100820794,-0.6810065563229641,-0.10001140343723348,0.8097760689741192,-0.6810285387462434,-0.10001168614264783,0.0011304724576150936,94,0.8086458102649152,-0.6810065563056427,-0.10001240567612368,0.0013749043039238667,9.369173220428556e-12,0.0011304726400795586,0.0011304724583087245,1.8365452457617737e-10,0.0007020532154956891,0.0011304726400795586,0.0011302588920398815,-2.1982423279220953e-05,-2.827054143422769e-07,-0.0007813857697236415,0.0011312816288713279,-8.508319266686826e-06,89,8,False,-2.5454745292663574,-10.0,-11.852964401245117,-10.0,4.183457684445784,2.837017822016719,4.183457684445784,2.837017822016719,2.837017822016719,13.91180419921875,49.47724914550781,0.0006697131535405638,3,-0.0009748390184439097,0.000611309639679868,-3.4605673736174155e-07,-0.0008647856489520933,0.00130468325704014,-5.498598776576546e-07,-0.9748390184439097,0.611309639679868,-0.00034605673736174157,-0.8647856489520933,1.30468325704014,-0.0005498598776576546,1.1506565897113767,1.565264392949115,1.3603227979439227,0.9108921897006398,0.11005336949181642,0.6933736173602721,-0.00020380314029591308,0.7020532154956427,0.7020532450772459,direction_ok_jac_not_sensitive_enough
5,0.6665370739843582,-0.678551586499524,-0.10000410617143901,0.8079358319252038,-0.6802401187039189,-0.10001207979818726,0.8087839813922789,-0.6807654538426359,-0.10001231758806316,0.0009976645343484217,99,0.8079358319253094,-0.6802401187069597,-0.10001285726302328,0.0015005396773311833,2.3906977956099197e-12,0.000997664536039354,0.0009976645356925954,3.0426223010899966e-12,0.00027788795760648753,0.000997664536039354,0.0008481494670751211,-0.000525335138716998,-2.3778987590095113e-07,-0.0006470098462243445,0.0013538824107484082,-9.451988771599917e-06,94,8,False,-3.731680154800415,-10.0,-14.123188018798828,-10.0,3.6707737553223296,3.1634707316078448,3.6707737553223296,3.1634707316078448,3.1634707316078448,20.138519287109375,54.373939514160156,0.0002778878516684318,4,-0.0011302588920398624,2.1982423279259618e-05,2.8270541434174297e-07,-0.0009920875818403285,0.00026308490360749115,-6.31445415330556e-07,-1.1302588920398624,0.02198242327925962,0.00028270541434174295,-0.9920875818403285,0.26308490360749115,-0.000631445415330556,1.1304726400795404,1.0263778234879948,0.9079192067026579,0.9713917159698662,0.13817131019953388,0.24110248032823153,-0.0009141508296722989,0.27788795760644447,0.27788946121510344,mixed_noise_backlash_delay_or_constraints
6,0.6657027872027728,-0.6708073460744951,-0.09998929116872912,0.8070170259537793,-0.6790998983850988,-0.10001230432668075,0.8082038451029817,-0.6795445085953228,-0.1000126862781826,0.0012673659480348493,106,0.8070170265830925,-0.679099898376045,-0.10001344159857763,0.0020321410931599575,4.4422742797283125e-11,0.0012673665341758483,0.0012673659645287812,6.293782807502772e-10,0.00074545589181633,0.0012673665341758483,0.0011868191492023783,-0.0004446102102240168,-3.819515018571584e-07,-0.0003805662589834169,0.001996188053524195,-1.0055752451984534e-05,101,8,False,-4.883037090301514,-10.0,-14.923909187316895,-10.0,4.0351521920648565,2.6898547991661417,4.0351521920648565,2.6898547991661417,2.6898547991661417,20.819915771484375,50.968780517578125,0.0006491634530953282,5,-0.000848149467075154,0.0005253351387170093,2.377898758973365e-07,-0.0005801362892972062,0.0012209452473130877,-3.6869011944828944e-07,-0.848149467075154,0.5253351387170093,0.0002377898758973365,-0.5801362892972062,1.2209452473130877,-0.00036869011944828944,0.9976645360393879,1.3517638148345104,1.3549281994586349,0.8404576255282491,0.26801317777794786,0.6956101085960784,-0.000606479995345626,0.7454558918163314,0.7454561385230298,direction_ok_jac_not_sensitive_enough
7,0.6655771548316636,-0.6650686136620517,-0.10000629672883254,0.8065007525878455,-0.6784418061980315,-0.10001308211624978,0.8071293097289065,-0.6794057840697874,-0.10001337027627012,0.0011507985955470329,110,0.8065007525878414,-0.6784418062028583,-0.10001376992592405,0.0016352089457007655,5.415899171507754e-12,0.001150798599588011,0.0011507985910649509,4.826807369830527e-12,0.0003258430577044986,0.001150798599588011,0.0006285571410610258,-0.0009639778717558389,-2.881600203452628e-07,-0.00018345757124127449,0.0016248851084473825,-1.1102906085358466e-05,105,8,False,-7.853029727935791,-10.0,-15.08098030090332,-10.0,3.312384555069343,3.4252928887756298,3.312384555069343,3.4252928887756298,3.312384555069343,32.14799499511719,50.45750427246094,0.0001432462364311379,6,-0.0011868191492024325,0.00044461021022398943,3.8195150185830113e-07,-0.0010745353740752028,0.00013872452553542747,-6.839980875167351e-07,-1.1868191492024325,0.44461021022398944,0.0003819515018583011,-1.0745353740752028,0.13872452553542747,-0.0006839980875167351,1.2673665341758893,1.083453166557727,0.8548854151394819,0.9736545707999446,0.11228377512722967,-0.305885684688562,-0.0010659495893750363,0.3258430577044916,0.3258448012516691,mixed_noise_backlash_delay_or_constraints
8,0.6672087120609419,-0.6549924780619931,-0.09999491264501142,0.806245679421565,-0.678110434756143,-0.10001339514790748,0.8065840675941394,-0.6790421555503906,-0.1000137171987055,0.0009912669555692622,112,0.8062456794211481,-0.6781104347651855,-0.10001393213789082,0.0009484813592304868,2.1744634017792087e-11,0.000991266963926301,0.0009912669358359998,9.052149308172479e-12,0.0006061029080541721,0.000991266963926301,0.0003383881725743665,-0.0009317207942476369,-3.220507980156162e-07,-5.698068346804419e-05,0.0009467682348490714,-1.1852745276902388e-05,107,8,False,-9.353375434875488,-10.0,-14.14056396484375,-10.0,3.130717352168972,3.637030655887088,3.130717352168972,3.637030655887088,3.130717352168972,35.36430358886719,47.010528564453125,0.0003214058936122132,7,-0.000628557141060988,0.0009639778717558243,2.881600203447103e-07,-0.0005452421347671432,0.00036362851939675256,-3.4692243537637335e-07,-0.628557141060988,0.9639778717558243,0.0002881600203447103,-0.5452421347671432,0.36362851939675256,-0.00034692243537637335,1.150798599587978,0.6553736992312905,0.5694946960279932,0.9191751294146278,0.08331500629384482,-0.6003493523590717,-0.0006350824557210836,0.6061029080541523,0.606103240777861,direction_ok_jac_too_sensitive
9,0.6706330670089161,-0.6467200563290182,-0.09999554606656502,0.8059951294643846,-0.6777754773412648,-0.1000134077157503,0.8064616796441088,-0.6788795084009287,-0.10001379502855058,0.0011985631473200359,114,0.8059951294629968,-0.6777754773567012,-0.10001409146842594,0.00034086609814136775,1.8024612267573298e-11,0.0011985631609987724,0.0011985631630524304,1.549868698874591e-11,0.000798830624877993,0.0011985631609987724,0.00046655017972419,-0.0011040310596639458,-3.873128002762627e-07,-0.000273306092167358,0.0002036994767944389,-1.214178082646622e-05,108,8,False,-9.661930084228516,-10.0,-13.932737350463867,-10.0,3.1382539656837025,3.6381842785580147,3.1382539656837025,3.6381842785580147,3.1382539656837025,34.74249267578125,45.05926513671875,0.00032003111274103816,8,-0.0003383881725743962,0.0009317207942476016,3.220507980159314e-07,-0.00012238795003061131,0.00016264714946190306,-7.782984508264423e-08,-0.3383881725743962,0.9317207942476017,0.0003220507980159314,-0.12238795003061131,0.16264714946190306,-7.782984508264423e-05,0.991266963926278,0.20355074438767853,0.2053440209245921,0.9562988454984317,0.21600022254378487,-0.7690736447856986,-0.0003998806430985756,0.7988306248779671,0.7988307249645898,direction_ok_jac_too_sensitive
