step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6644233743917514,-0.6813136556830318,-0.09994158839887446,0.8135129108990913,-0.6810860037523407,-0.10001206317042399,0.8145244865233668,-0.6815494157573208,-0.1,0.0017172484559102362,31,0.8129616169623403,-0.6808378112361556,-0.10000965806077554,0.00014903317115089166,1.0051652056280945e-08,0.0011126706296061245,0.0017172441496472756,0.0006045862467743887,nan,0.0011126706296061245,0.0010115756242755625,-0.0004634120049800128,1.206317042398708e-05,0.00012010256101702144,-8.8239792273348e-05,4.0560741121770105e-06,23,-1.1347886323928833,-10.0,-2.501474618911743,-10.0,4.453888475396241,4.822780118646506,4.453888475396241,4.822780118646506,4.453888475396241,10.63970947265625,18.209732055664062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.661685515292931,-0.6713072322231869,-0.09999399081520105,0.8125021658474341,-0.6807254470108887,-0.09999949559840667,0.8136356143509909,-0.6801383186317721,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012764894217263093,0.0011334485035567887,0.0005871283791165638,-5.04401593340309e-07,nan,nan,nan,28,-1.7939354181289673,-10.0,-2.893315076828003,-10.0,5.663259051657462,3.45983856940785,5.663259051657462,3.45983856940785,3.45983856940785,8.502731323242188,14.469268798828125,0,-0.0010115756242755109,0.0004634120049800405,-1.2063170423984642e-05,-0.0008888721723759874,0.0014110971255486549,0.0,-1.011575624275511,0.4634120049800405,-0.012063170423984642,-0.8888721723759874,1.4110971255486549,0.0,1.112670629606089,1.667719651666935,1.498843957765383,0.8369589113964561,0.12270345189952349,0.9476851205686143,0.012063170423984642,0.9555957434266897,0.9556718814194994,direction_ok_jac_not_sensitive_enough
2,0.6607916521707542,-0.6613207610085152,-0.09999985546201184,0.8117499939214089,-0.6791176116788888,-0.10001942997258763,0.8128244158150271,-0.6786085175553558,-0.1,0.0025401695035825018,42,0.8108710147514699,-0.6802323049157649,-0.10001098866382742,0.0018604842839447825,0.0011700921753314197,0.001188931971183361,0.0025219199406956135,0.0014195581684185513,0.0025713738228875962,0.001188931971183361,0.0010744218936181715,0.0005090941235330604,1.9429972587622912e-05,0.00046086223729024933,0.0018025004213717555,4.017517075821653e-06,34,-2.0000131130218506,-10.0,-16.45787239074707,-10.0,7.004268724937106,2.357356694987118,7.004268724937106,2.357356694987118,2.357356694987118,3.2802734375,50.68682861328125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.6507902946054517,-0.6713198224307352,-0.09996353241811537,0.8106384660430728,-0.6794821433646046,-0.1000210815005149,0.8116624801095774,-0.6796449424754233,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010368743216430647,0.0010240140665046527,-0.00016279911081873433,2.1081500514899543e-05,nan,nan,nan,38,-2.0000128746032715,-10.0,-35.15655517578125,-10.0,5.760089256274455,3.754426298849097,5.760089256274455,3.754426298849097,3.754426298849097,7.7644500732421875,70.57648468017578,2,-0.00107442189361814,-0.0005090941235330508,-1.9429972587629648e-05,-0.001161935705449646,-0.0010364249200675024,0.0,-1.07442189361814,-0.5090941235330508,-0.019429972587629647,-1.161935705449646,-1.0364249200675024,0.0,1.1889319711833284,1.5570071286078606,1.3095847071456974,0.9594152393645192,-0.08751381183150589,-0.5273307965344516,0.019429972587629647,0.5345432033380833,0.534896214297405,direction_ok_jac_not_sensitive_enough
4,0.6462225919000172,-0.6813017050839859,-0.09999897546457798,0.809962412676693,-0.6800220378328155,-0.09996446123854204,0.8105680859809424,-0.6808057752596819,-0.1,0.0015604372868595307,49,0.809926505432367,-0.6793833340742857,-0.10001158951476616,0.0007924810894272831,0.0010185044046999087,0.0009904971003247057,0.0013992086377889398,0.0006397122957666634,0.0020607771968977327,0.0009904971003247057,0.0006056733042494322,-0.0007837374268664377,-3.553876145796775e-05,0.00031448070726125543,0.0007274119615873209,4.214633332194628e-06,41,-2.0000197887420654,-10.0,-57.31265640258789,-8.931671142578125,4.217175558049348,5.252267095781463,4.217175558049348,5.252267095781463,4.217175558049348,10.896987915039062,80.7291488647461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6362227063887745,-0.6713243670999242,-0.10001148094693713,0.8091298612267004,-0.6790355081237528,-0.0999584835125774,0.8101243412781876,-0.6796123239927379,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011496552176713279,0.0009944800514871677,-0.0005768158689850589,-4.1516487422607606e-05,nan,nan,nan,47,-2.2796132564544678,-10.0,-52.84687805175781,-7.286376953125,4.807417928569009,4.436021563640168,4.807417928569009,4.436021563640168,4.436021563640168,8.059494018554688,77.367431640625,4,-0.0006056733042494388,0.0007837374268663935,3.553876145796585e-05,-0.000443744702754878,0.0011934512669440345,0.0,-0.6056733042494389,0.7837374268663936,0.035538761457965855,-0.443744702754878,1.1934512669440345,0.0,0.9904971003246746,1.2732773805394235,1.2854932930510983,0.9547551710448968,0.16192860149456084,0.40971384007764095,-0.035538761457965855,0.4405522701486749,0.44198337785387043,direction_ok_jac_not_sensitive_enough
6,0.6455198823551469,-0.6613606337118499,-0.09999857591170214,0.8087368014609437,-0.6772016290416828,-0.10000324556871007,0.8096235492114426,-0.6779851366213093,-0.1,0.0016254957907732152,63,0.808158596618549,-0.6772807571309806,-0.10001271390495142,0.0019986393869885133,0.0014455295882580448,0.0011833028776890107,0.0010270857430850848,0.0005835941177604296,0.002064895879582456,0.0011833028776890107,0.0008867477504989063,-0.0007835075796265301,3.245568710064095e-06,0.0007947601646782765,0.0018338254224059547,4.560988704035984e-06,55,-3.579387664794922,-10.0,-44.454139709472656,-5.4295654296875,5.68188267846574,3.4875430340536866,5.68188267846574,3.4875430340536866,3.4875430340536866,9.734603881835938,73.07678985595703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
7,0.6414258348322921,-0.6524890050260901,-0.09999910918988503,0.8079630112738055,-0.6758205741972902,-0.09999609502802803,0.8088652908926458,-0.6769148503745278,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014182908244236034,0.0009022796188402626,-0.001094276177237563,-3.904971971974147e-06,nan,nan,nan,63,-5.547358512878418,-10.0,-28.14784049987793,-2.618133544921875,5.6375353696822685,3.624737119169481,5.6375353696822685,3.624737119169481,3.624737119169481,16.958740234375,72.62602233886719,6,-0.000886747750498919,0.0007835075796264995,-3.2455687100688635e-06,-0.0007582583187968339,0.0010702862467815155,0.0,-0.886747750498919,0.7835075796264995,-0.0032455687100688634,-0.7582583187968339,1.0702862467815155,0.0,1.183302877689,1.3116662411125264,1.108478872768181,0.9734951308763667,0.12848943170208507,0.28677866715501604,0.0032455687100688634,0.3142475743650733,0.3142643341370192,mixed_noise_backlash_delay_or_constraints
8,0.651136892943779,-0.6424874656726085,-0.10000553239148041,0.8074978516830269,-0.6742082057201945,-0.10006204934372281,0.8080639363398493,-0.6759445678028982,-0.1,0.0022941140269248043,76,0.8069293171220866,-0.6739506775353016,-0.10001349475364756,0.0021500178615193846,0.0015449505559841032,0.0018263091526193305,0.0007527478275022158,0.0006241412604513566,0.0014258157066184885,0.0018263091526193305,0.0005660846568223965,-0.0017363620827037796,6.204934372280868e-05,0.0010372252080674826,0.0018832792338370208,3.699540883944641e-06,68,-7.627222061157227,-10.0,0.0,0.35308837890625,5.221021605940621,4.01311121708639,5.221021605940621,4.01311121708639,4.01311121708639,22.273788452148438,15.059816360473633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6611432776685262,-0.6324709393054523,-0.0999670489352407,0.80701071439069,-0.6723092088498147,-0.10000692150467533,0.8071526271289164,-0.6756322517984832,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003326071806796448,0.00014191273822639072,-0.0033230429486684754,6.921504675322376e-06,nan,nan,nan,70,-8.999980926513672,-10.0,0.0,3.73199462890625,4.473870691227546,4.797917579429566,4.473870691227546,4.797917579429566,4.473870691227546,25.7449951171875,16.242185592651367,8,-0.0005660846568224134,0.0017363620827037319,-6.204934372281367e-05,-0.0009113092109328536,0.0003123160044150586,0.0,-0.5660846568224134,1.7363620827037318,-0.06204934372281367,-0.9113092109328536,0.3123160044150586,0.0,1.8263091526192903,0.9633409388917545,0.527479664098848,0.6014529183641639,-0.3452245541104401,-1.4240460782886732,0.06204934372281367,1.4652942454845383,1.4666074276733139,mixed_noise_backlash_delay_or_constraints
