step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6827939066667791,-0.6812976074374745,-0.09998374656053907,0.8117656263238583,-0.6819452156128837,-0.10000076783188475,0.8127670309900756,-0.6820013858137991,-0.1,0.0011197501804118002,74,0.8116499658439145,-0.6819238879056713,-0.10001049364947319,0.00047431832885713103,8.585035793538212e-10,0.0010029787619848915,0.0011197502485675982,0.00011761044900762133,nan,0.0010029787619848915,0.0010014046662173426,-5.617020091541747e-05,7.678318847403887e-07,0.00011134994011485766,-0.00046106297609571634,3.0468387172688516e-06,69,0.14924027025699615,-10.0,0.31821414828300476,-10.0,2.9813554500925648,3.4926309267959255,2.9813554500925648,3.4926309267959255,2.9813554500925648,1.5217437744140625,0.553558349609375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.68189039953061,-0.6799851186163659,-0.10000175365990283,0.8109885114778103,-0.6818922561170332,-0.10000188793556972,0.8118493480881185,-0.6815489626799704,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000926763213327603,0.0008608366103082243,0.0003432934370627416,1.8879355697110078e-06,nan,nan,nan,73,0.14927078783512115,-10.0,-1.4783854484558105,-10.0,3.4618296405224385,2.99658903462074,3.4618296405224385,2.99658903462074,2.99658903462074,0.22381591796875,9.041107177734375,0,-0.001001404666217295,5.617020091540702e-05,-7.678318847378077e-07,-0.0009176829019571509,0.00045242313382864996,0.0,-1.001404666217295,0.05617020091540702,-0.0007678318847378077,-0.9176829019571509,0.45242313382864996,0.0,1.0029787619848436,1.0231464218614235,1.0201077626175867,0.9202778394082407,0.08372176426014424,0.39625293291324293,0.0007678318847378077,0.4050008896943045,0.40500161755106784,mixed_noise_backlash_delay_or_constraints
2,0.681129684042905,-0.6788306012082785,-0.09996748584316256,0.8103341158296288,-0.6818029921936841,-0.10000170907341942,0.8113702852149869,-0.6813972075851981,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001112792947334583,0.00103616938535811,0.00040578460848605946,1.709073419411955e-06,nan,nan,nan,75,0.05711303651332855,-10.0,-2.418945550918579,-10.0,3.6282578246876938,2.8255181901249955,3.6282578246876938,2.8255181901249955,2.8255181901249955,1.6497344970703125,15.57513427734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.6804536974745281,-0.677127842196481,-0.09999072227805511,0.809700598733682,-0.6816361780217278,-0.10000495118936216,0.8106263000544759,-0.680991936679335,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011278164046366612,0.0009257013207938369,0.0006442413423928262,4.951189362153996e-06,nan,nan,nan,79,-0.7815357446670532,-10.0,-3.8743059635162354,-10.0,4.053190622110094,2.530497574404734,4.053190622110094,2.530497574404734,2.530497574404734,4.6239471435546875,21.333053588867188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
4,0.6798090724056661,-0.6743528518621247,-0.0999975343423461,0.8090768402695979,-0.6814136743961675,-0.10000496745762028,0.8100139339285176,-0.6808014348866951,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011193666702857192,0.0009370936589196965,0.0006122395094724231,4.967457620269622e-06,nan,nan,nan,83,-1.510307788848877,-10.0,-5.13381290435791,-10.0,4.0653628801422315,2.594924324814798,4.0653628801422315,2.594924324814798,2.594924324814798,7.9319915771484375,26.518585205078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6791766247474116,-0.6707910613583159,-0.10000790140970636,0.8084520433888938,-0.6811590724631669,-0.10000713748121146,0.8094335916131846,-0.6803832355543213,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001251143407342072,0.0009815482242908624,0.0007758369088455286,7.13748121144997e-06,nan,nan,nan,86,-2.19649076461792,-10.0,-6.703247547149658,-10.0,4.305122977374737,2.469221402741937,4.305122977374737,2.469221402741937,2.469221402741937,9.872711181640625,31.31939697265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
6,0.6786010018816013,-0.666710301254021,-0.09999759462406851,0.807846427107092,-0.6808561940053404,-0.10000099507362535,0.8090053083839913,-0.67974961671831,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00160234799782047,0.0011588812768993373,0.0011065772870303414,9.95073625345566e-07,nan,nan,nan,89,-2.69669771194458,-10.0,-7.866093635559082,-10.0,4.794168470455759,2.083503009418507,4.794168470455759,2.083503009418507,2.083503009418507,9.529953002929688,32.626922607421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
7,0.6780193924900538,-0.6619034579839903,-0.10001508179364998,0.8072722307928338,-0.6804828505909204,-0.0999941212706321,0.80830169199099,-0.6789471632310945,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0018488174668252603,0.0010294611981561674,0.001535687359825899,-5.878729367900237e-06,nan,nan,nan,95,-3.076902389526367,-10.0,-9.78701400756836,-10.0,5.148232922713703,1.664796263849837,5.148232922713703,1.664796263849837,1.664796263849837,8.951522827148438,36.232208251953125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
8,0.6774708237820875,-0.6561266249832665,-0.10000640757667406,0.8067656996251862,-0.6800865262541307,-0.09997248498001424,0.8079737581286653,-0.6781769420240998,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002259627686016174,0.001208058503479159,0.0019095842300308474,-2.7515019985768774e-05,nan,nan,nan,100,-3.0914430618286133,-10.0,-10.664846420288086,-10.0,5.589600480494937,1.1540802212860228,5.589600480494937,1.1540802212860228,1.1540802212860228,6.6201019287109375,36.28411865234375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6769936755495862,-0.6498804694216886,-0.10000064912818629,0.8062786493610193,-0.679769931352275,-0.09997613224664346,0.8074811309710357,-0.677875320085533,-0.1,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002243995070068888,0.0012024816100163482,0.0018946112667420634,-2.3867753356540677e-05,nan,nan,nan,102,-3.6482858657836914,-10.0,-12.509730339050293,-10.0,5.552930408583734,1.2872321053811078,5.552930408583734,1.2872321053811078,1.2872321053811078,8.30718994140625,39.625701904296875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
