step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6728482560487953,-0.6812671362299367,-0.10000441513163705,0.8112458450389707,-0.6819397338531276,-0.10000975574747797,0.812472380787285,-0.6810149121553664,-0.10000996961040949,0.0016775805707219102,80,0.8112686519970235,-0.6821833784881116,-0.10001073653655117,0.001026951340180717,4.303890600173155e-12,0.0015361266596680436,0.0016775805735432582,0.00024470975765615474,nan,0.0015361266596680436,0.001226535748314328,0.0009248216977612023,-2.1386293151681723e-07,-0.00040787741496806085,0.0009424781533053928,-6.302512895073331e-06,75,8,False,-0.475837379693985,-10.0,-1.4669543504714966,-10.0,4.770467354668426,2.12859942775151,4.770467354668426,2.12859942775151,2.12859942775151,3.340118408203125,8.961380004882812,0.0013025123184299114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6723051165769569,-0.6962742035278645,-0.09997706394474998,0.8108622650100075,-0.682147766192243,-0.10000987979802047,0.8117465925701755,-0.6827703575314216,-0.10001043257596877,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010815059913346621,0.0008843275601679856,-0.0006225913391785243,-5.527779483038842e-07,nan,nan,nan,77,8,False,-0.8555535674095154,-10.0,-3.47392201423645,-10.0,2.9731312345305696,3.9498163615401154,2.9731312345305696,3.9498163615401154,2.9731312345305696,11.02154541015625,25.288330078125,0.0013025123184299114,0,-0.0012265357483143469,-0.0009248216977612069,2.1386293151941657e-07,-0.0007257882171095575,-0.0017554453760552091,-4.6296555927805016e-07,-1.2265357483143469,-0.9248216977612069,0.00021386293151941655,-0.7257882171095575,-1.7554453760552091,-0.00046296555927805016,1.5361266596680614,1.8995675835328114,1.2365956741527353,0.8614457264307499,0.5007475312047893,-0.8306236782940022,-0.0006768284907974668,0.9698885425399918,0.9698887786994731,direction_ok_jac_not_sensitive_enough
2,0.6700031150722258,-0.6907432443046575,-0.09999214964375125,0.810451560870406,-0.6819961006656754,-0.10000994789648762,0.8108197383680651,-0.6824458370715696,-0.10001102246052636,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00058122070211676,0.00036817749765905017,-0.0004497364058941855,-1.07456403873607e-06,nan,nan,nan,82,8,False,-1.5532913208007812,-10.0,-7.472065448760986,-10.0,3.1504375594655585,3.8061651232136455,3.1504375594655585,3.8061651232136455,3.1504375594655585,12.482620239257812,40.420806884765625,0.0013025123184299114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.6687424006075542,-0.6896421427634979,-0.10000746959591372,0.8100528804167172,-0.6818710786180366,-0.10001005150447158,0.8104710815598823,-0.6823559740668871,-0.10001124437549455,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006403247554643758,0.00041820114316515333,-0.000484895448850442,-1.1928710229730521e-06,nan,nan,nan,83,8,False,-1.8810217380523682,-10.0,-9.037726402282715,-10.0,3.1597739504259152,3.812349782122851,3.1597739504259152,3.812349782122851,3.1597739504259152,14.7313232421875,46.18476867675781,0.0013025123184299114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
4,0.6677580438946742,-0.6898923761579305,-0.09998619855231736,0.809665741781162,-0.6817182716295781,-0.10001019560583511,0.8100157177509331,-0.6822042713186713,-0.10001153419002293,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00059889805243957,0.0003499759697710436,-0.00048599968909324165,-1.3385841878127414e-06,nan,nan,nan,86,8,False,-2.3091397285461426,-10.0,-10.960972785949707,-10.0,3.1762008292779456,3.814468636372794,3.1762008292779456,3.814468636372794,3.1762008292779456,16.631881713867188,51.25433349609375,0.0013025123184299114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6668615017189373,-0.6900747855739013,-0.10000270130552275,0.8089652935642347,-0.6813176690620637,-0.10001207410574119,0.809692382841523,-0.6822866320604137,-0.1000117400742926,0.0012436502145835142,92,0.8089592369736269,-0.6812820610113483,-0.10001220628604028,0.0007546299782526929,9.670773721707762e-13,0.0012114240006368745,0.001243650213696215,3.611946242048611e-05,0.0015917233318379544,0.0012114240006368745,0.000727089277288262,-0.0009689629983500314,3.3403144858445977e-07,-0.0005597366307595886,0.0005061238072483487,-8.55461908177979e-06,87,8,False,-2.6278042793273926,-10.0,-12.1495361328125,-10.0,2.9905172834721725,4.010991580061386,2.9905172834721725,4.010991580061386,2.9905172834721725,17.696975708007812,53.51665496826172,0.0005090913813712736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
6,0.6635633650287069,-0.6750766790063311,-0.09999466342142255,0.8086455643435534,-0.6810058592757154,-0.10001199285186173,0.8091380370428835,-0.6803575160815695,-0.10001209197675523,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008141733580637714,0.0004924726993300599,0.0006483431941459727,-9.912489350172304e-08,nan,nan,nan,94,8,False,-3.241582155227661,-10.0,-13.523776054382324,-10.0,4.205845916935914,2.6234448783612834,4.205845916935914,2.6234448783612834,2.6234448783612834,16.097305297851562,51.65611267089844,0.0005090913813712736,5,-0.0007270892772883034,0.0009689629983500245,-3.3403144858112357e-07,-0.000554345798639555,0.0019291159788442647,-3.51902462628062e-07,-0.7270892772883034,0.9689629983500245,-0.00033403144858112357,-0.554345798639555,1.9291159788442647,-0.000351902462628062,1.2114240006368937,2.0071840285089935,1.6568798585770605,0.9345064292798207,0.1727434786487484,0.9601529804942401,-1.787101404693845e-05,0.9755685805557923,0.9755685807194779,direction_ok_jac_not_sensitive_enough
7,0.663886122324026,-0.6681350071262745,-0.09998156392274565,0.8083506115910989,-0.6807109280785186,-0.10001193220341734,0.8083467666910179,-0.6796234098971468,-0.10001259533259206,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010875249781366015,-3.844900080984814e-06,0.0010875181813718715,-6.631291747244417e-07,nan,nan,nan,100,8,False,-4.5609660148620605,-10.0,-14.732007026672363,-10.0,4.091422453328278,2.6365946735604666,4.091422453328278,2.6365946735604666,2.6365946735604666,19.715255737304688,51.02925109863281,0.0005090913813712736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
8,0.664092865153732,-0.6632777958117595,-0.09999411113461576,0.8080715187111543,-0.6803993595545558,-0.10001189141306424,0.8082432446044627,-0.6795365481641129,-0.10001266119153793,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008797347770268661,0.00017172589330838317,0.0008628113904428636,-7.697784736859781e-07,nan,nan,nan,101,8,False,-4.7915120124816895,-10.0,-14.868059158325195,-10.0,4.0701534142490345,2.655083671121247,4.0701534142490345,2.655083671121247,2.655083671121247,20.424514770507812,50.898956298828125,0.0005090913813712736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6641041617361343,-0.6584363730813904,-0.09999184627187271,0.8078034343095924,-0.6800781433615082,-0.10001185639547468,0.8080151175191249,-0.6794999469506768,-0.10001280640266047,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006157279193736582,0.000211683209532465,0.0005781964108313442,-9.500071857931891e-07,nan,nan,nan,102,8,False,-5.333491802215576,-10.0,-15.196967124938965,-10.0,3.921608856724447,2.80177656485057,3.921608856724447,2.80177656485057,2.80177656485057,22.3994140625,50.980255126953125,0.0005090913813712736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
