step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6723783006550037,-0.6812583729974413,-0.0999895175637237,0.8110306428501478,-0.6818004959827163,-0.10000951684962263,0.8122830662320626,-0.6808332974435808,-0.10001009003716677,0.0017939061111183052,81,0.8110628801713652,-0.6821483050910062,-0.10001086751667156,0.0012943059273620174,6.093282638015817e-12,0.0015824150345824994,0.0017939061069182972,0.0003492999007854056,nan,0.0015824150345824994,0.00125242338191478,0.0009671985391355165,-5.731875441367107e-07,-0.0006584025048295139,0.001114331178437844,-6.4385939490541055e-06,76,8,False,-0.5597046613693237,-10.0,-1.8329017162322998,-10.0,4.9439680340710765,1.9635036096115073,4.9439680340710765,1.9635036096115073,1.9635036096115073,3.7024383544921875,10.88531494140625,0.0014652273100080587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6777468697690485,-0.6962407200478433,-0.10003864437965046,0.8104525050834663,-0.6820059965392092,-0.1000129985305085,0.8113588369729005,-0.6830262644520957,-0.10001067956212484,0.0013648006270780217,84,0.8104524750678989,-0.6820058778347616,-0.10001125603836993,0.00024844587080794314,4.017167676507267e-12,0.0013646919461442202,0.0013648006306591243,1.2244051687269844e-07,0.00126894433397768,0.0013646919461442202,0.0009063318894341199,-0.0010202679128864522,2.3189683836660757e-06,3.850683287953682e-05,0.0002454436280352468,-7.703890657767554e-06,79,8,False,-1.1154991388320923,-10.0,-5.054214000701904,-10.0,2.670274248586338,4.262318631946755,2.670274248586338,4.262318631946755,2.670274248586338,13.292816162109375,33.74079895019531,0.0008208845817065204,0,-0.001252423381914742,-0.0009671985391355442,5.731875441305765e-07,-0.0009242292591621348,-0.002192967008514901,-5.895249580722961e-07,-1.252423381914742,-0.9671985391355442,0.0005731875441305765,-0.9242292591621348,-2.192967008514901,-0.0005895249580722961,1.582415034582486,2.379769741787256,1.5038846878191248,0.8706182981545251,0.32819412275260706,-1.225768469379357,-0.0011627125022028726,1.2689443339776432,1.2689448666645557,direction_ok_jac_not_sensitive_enough
2,0.6714434342988331,-0.6812544148937171,-0.09998209646332634,0.8092980397041597,-0.6815245511083484,-0.10001086079606282,0.8104981352372866,-0.6810628650653402,-0.10001122647894327,0.0012858392342449446,90,0.8092980400666683,-0.6815245512334047,-0.10001199072365248,0.0011553382737644873,1.93944114047584e-12,0.001285839527678254,0.001285839234801155,3.8347300748663486e-10,0.0009442346572436614,0.001285839527678254,0.0012000955331269436,0.0004616860430082248,-3.6568288044880326e-07,-0.0003577530055101086,0.0010985532822187505,-8.004551465184973e-06,85,8,False,-1.852482557296753,-10.0,-8.914569854736328,-10.0,4.410531262309405,2.5768533609819997,4.410531262309405,2.5768533609819997,2.5768533609819997,11.335525512695312,42.55616760253906,0.0009170589237637811,1,-0.0009063318894341099,0.0010202679128864269,-2.318968383663495e-06,-0.0008607017356138114,0.0019633993867554933,-5.46916818430776e-07,-0.9063318894341099,1.020267912886427,-0.002318968383663495,-0.8607017356138114,1.9633993867554933,-0.000546916818430776,1.3646919461441946,2.1437687910781036,1.5708811029216039,0.951356676138331,0.04563015382029857,0.9431314738690665,0.0017720515652327189,0.9442346572436863,0.9442363200527988,direction_ok_jac_not_sensitive_enough
3,0.6709033985547042,-0.6862030178755606,-0.09998611196693269,0.8086458102578815,-0.681006556298915,-0.1000117110364856,0.809589630484004,-0.6815399692824632,-0.10001180509948898,0.00108412453611259,94,0.8086458102649152,-0.6810065563056427,-0.10001240567612368,0.001143791622282901,2.679238566667916e-12,0.00108412454554615,0.001084124537444825,9.733133289747897e-12,0.0002919981215406107,0.00108412454554615,0.0009438202261224937,-0.0005334129835481427,-9.406300338632434e-08,-0.0002862627834840925,0.0011073901272796727,-8.910452124949453e-06,89,8,False,-2.7373671531677246,-10.0,-12.457003593444824,-10.0,3.6406513047616045,3.3763034461724146,3.6406513047616045,3.3763034461724146,3.3763034461724146,18.560684204101562,54.49560546875,0.00014193363787252456,2,-0.0012000955331269842,-0.0004616860430082242,3.6568288045248844e-07,-0.0009085047532826351,-0.0004771042171229922,-5.786205457131155e-07,-1.2000955331269842,-0.4616860430082242,0.0003656828804524884,-0.9085047532826351,-0.4771042171229922,-0.0005786205457131155,1.2858395276782917,1.0261624241481877,0.7980485910267319,0.9932425316883081,0.291590779844349,-0.015418174114768021,-0.000944303426165604,0.2919981215406512,0.291999648445387,direction_ok_jac_too_sensitive
4,0.6701187913556547,-0.6777086064026435,-0.10000427062580128,0.8078034318432291,-0.6800780994941736,-0.10001210341656647,0.8086797018217442,-0.680537222584743,-0.10001238385559146,0.0009892638929594455,100,0.8078034318512672,-0.6800780995198099,-0.10001294146711061,0.0015375192615595932,3.2598076939518645e-12,0.000989263911977396,0.0009892638946240946,2.6866891333643577e-11,0.00047055581322469895,0.000989263911977396,0.0008762699785150874,-0.00045912309056939105,-2.804390249883104e-07,-0.0003430490243696571,0.001498760436676183,-9.730726257831113e-06,95,8,False,-3.9046545028686523,-10.0,-14.277278900146484,-10.0,3.7424877218500114,3.0547991365631333,3.7424877218500114,3.0547991365631333,3.0547991365631333,20.6038818359375,54.26702880859375,0.0003718832517263544,3,-0.0009438202261225329,0.00053341298354811,9.40630033870809e-08,-0.0009099286622598068,0.0010027466977201582,-5.787561024733767e-07,-0.9438202261225329,0.53341298354811,9.40630033870809e-05,-0.9099286622598068,1.0027466977201582,-0.0005787561024733767,1.084124545546168,1.3540572772931743,1.2489868268428796,0.9493990601374362,0.03389156386272602,0.4693337141720483,-0.0006728191058604577,0.4705558132247344,0.47055629423602485,direction_ok_jac_not_sensitive_enough
5,0.6699122955652004,-0.6715218615301152,-0.10000646207413944,0.8070170265749106,-0.6790998983593796,-0.10001247123391802,0.8080433626686793,-0.6795748985777954,-0.10001278846028888,0.00113092482165726,106,0.8070170265830925,-0.679099898376045,-0.10001344159857763,0.0019520703061805754,3.4606513630167846e-13,0.001130924836082153,0.0011309248218048238,1.8565575621480322e-11,0.0005574746301358333,0.001130924836082153,0.001026336093768676,-0.00047500021841584417,-3.172263708661749e-07,-3.2277548393744304e-05,0.0019518034327620226,-1.0325598530647184e-05,101,8,False,-5.263461112976074,-10.0,-15.157584190368652,-10.0,3.893921185243471,2.8301545187493957,3.893921185243471,2.8301545187493957,2.8301545187493957,22.902938842773438,51.72877502441406,0.0005045934825716417,4,-0.000876269978515099,0.00045912309056935337,2.804390249879952e-07,-0.0006363391530649354,0.0009623240069476235,-4.0460469742653604e-07,-0.8762699785150989,0.45912309056935335,0.00028043902498799524,-0.6363391530649354,0.9623240069476235,-0.00040460469742653604,0.9892639119773886,1.153687571256243,1.1662080827187848,0.8756925405396317,0.2399308254501636,0.5032009163782702,-0.0006850437224145313,0.5574746301358725,0.5574750510381872,mixed_noise_backlash_delay_or_constraints
6,0.6697625849221749,-0.6661639456512283,-0.09998216211593913,0.8066291675295322,-0.6786068038910573,-0.10001312268103663,0.8071904884584307,-0.679463028546058,-0.1000133313585091,0.001023817242022273,109,0.8066291675345867,-0.6786068039461328,-0.10001368826039884,0.00155209138866461,9.30105852530319e-12,0.0010238172908534507,0.001023817234346437,5.5306950415391535e-11,0.00040243329572918176,0.0010238172908534507,0.00056132092889849,-0.0008562246550006813,-2.0867747246855473e-07,-0.00012259426614968927,0.001547242167430185,-1.1239315960059892e-05,104,8,False,-7.672850131988525,-10.0,-15.156335830688477,-10.0,3.321410597770182,3.4128813829906903,3.321410597770182,3.4128813829906903,3.321410597770182,31.93450927734375,51.01960754394531,9.410424432499132e-05,5,-0.00102633609376869,0.00047500021841587816,3.172263708635801e-07,-0.0008528742102485998,0.0001118700317374044,-5.428982202126953e-07,-1.0263360937686898,0.47500021841587814,0.0003172263708635801,-0.8528742102485998,0.1118700317374044,-0.0005428982202126953,1.1309248360821795,0.8601798198679743,0.7605985753105081,0.9544347661078959,0.17346188352009018,-0.36313018667847374,-0.0008601245910762754,0.4024332957292184,0.40243421490448933,direction_ok_jac_too_sensitive
7,0.6705390177827721,-0.6576494724010187,-0.10000159169651204,0.8063725772425968,-0.6782766235782897,-0.10001339535776937,0.8068654846770128,-0.6791955144413435,-0.10001353812294744,0.0010427454268382259,111,0.8063725772451608,-0.6782766236486935,-0.10001385143881632,0.0009161202403347329,2.4752520710189104e-11,0.0010427454900916206,0.0010427454476243964,7.045046508780948e-11,0.0006343704802492445,0.0010427454900916206,0.00049290743441599,-0.0009188908630538561,-1.42765178068327e-07,0.0001273277620680302,0.0009072287119341604,-1.1784148653451454e-05,106,8,False,-8.597414016723633,-10.0,-14.667655944824219,-10.0,3.24868121053089,3.503945078580159,3.24868121053089,3.503945078580159,3.24868121053089,33.311279296875,48.33918762207031,0.00017918532652378083,6,-0.0005613209288985057,0.0008562246550006651,2.0867747246332152e-07,-0.00032500378141786523,0.00026751410471448356,-2.0676443834855007e-07,-0.5613209288985057,0.8562246550006651,0.00020867747246332153,-0.32500378141786523,0.26751410471448356,-0.00020676443834855007,1.023817290853446,0.4209409152804027,0.4111484721247101,0.9547901244565145,0.23631714748064042,-0.5887105502861816,-0.0004154419108118716,0.6343704802492354,0.6343706162832786,direction_ok_jac_too_sensitive
8,0.6718958926333994,-0.6494237992114188,-0.10000465248975166,0.8059951294615187,-0.6777754773038742,-0.10001343180686141,0.8063888331323139,-0.678898562130733,-0.10001384141399905,0.0011900932689902003,114,0.8059951294629968,-0.6777754773567012,-0.10001409146842594,0.00042544997222278036,2.27891711048913e-11,0.0011900933193316917,0.0011900932486022173,5.284763793866361e-11,0.0006221509599492427,0.0011900933193316917,0.00039370367079516466,-0.0011230848268587446,-4.0960713763860124e-07,0.00037908902878114326,0.00019312997468579063,-1.2338977467218903e-05,109,8,False,-9.83493423461914,-10.0,-13.816011428833008,-10.0,3.0696294190956905,3.708089011716538,3.0696294190956905,3.708089011716538,3.0696294190956905,35.303314208984375,44.88316345214844,0.0003779992899424359,7,-0.0004929074344160284,0.0009188908630538523,1.4276517807487536e-07,-0.0004766515446988917,0.00029695231061055427,-3.032910516065357e-07,-0.4929074344160284,0.9188908630538524,0.00014276517807487537,-0.4766515446988917,0.29695231061055427,-0.0003032910516065357,1.0427454900916355,0.5615846951625255,0.5385635324825144,0.8671785164228093,0.016255889717136728,-0.6219385524432981,-0.00044605622968141106,0.62215095994924,0.6221511198510542,direction_ok_jac_too_sensitive
9,0.6739190738374924,-0.6402667919524665,-0.10000238338076914,0.805677973282506,-0.6779917115547264,-0.10008548111116335,0.8058757755072132,-0.6786194430455025,-0.10001416789116785,0.0011896078649280461,116,0.80574976652405,-0.6774365277448741,-0.10001424749472285,0.00021114443600420827,1.7000003209631634e-09,0.0006581584494717967,0.001189606247926709,0.0005598065132289131,0.0008523635019465009,0.0006581584494717967,0.00019780222470722197,-0.0006277314907761067,7.131321999549745e-05,0.00018415768768353935,-0.00010328561817884996,-1.1286498357979124e-05,111,8,False,-10.81047534942627,-10.0,-13.290312767028809,-10.0,2.8335106442245888,3.957504027371783,2.8335106442245888,3.957504027371783,2.8335106442245888,36.410491943359375,42.221405029296875,0.0006036034340990673,8,-0.00039370367079515425,0.0011230848268587738,4.096071376351591e-07,-0.0005130576251006769,0.0002791190852304837,-3.264771687994106e-07,-0.3937036707951542,1.1230848268587739,0.0004096071376351591,-0.5130576251006769,0.2791190852304837,-0.0003264771687994106,1.1900933193317158,0.5840681385025626,0.4907750749661924,0.7415761888402003,-0.11935395430552262,-0.8439657416282902,-0.0007360843064345697,0.8523635019465314,0.8523638197804156,direction_ok_jac_too_sensitive
