N_nodes_active,N_sqp_used,beam_left_wall_angle_deg,beam_right_wall_angle_deg,closest_distance_mm,cond_H_beam,cond_H_mpc,dist_left_center_mm,dist_left_edge_mm,dist_right_center_mm,dist_right_edge_mm,err_to_center,hardware_stop,hardware_stop_reason,hierarchy_confidence,hierarchy_enabled,hierarchy_input_clearance_mm,hierarchy_input_curvature_max_ahead_1pm,hierarchy_input_tip_vessel_angle_deg,hierarchy_level,hierarchy_reason,hierarchy_risk,i_ref,jac_cos_xy,jac_dx_pred_x,jac_dx_pred_x_mm,jac_dx_pred_y,jac_dx_pred_y_mm,jac_dx_pred_z,jac_dx_pred_z_mm,jac_dx_real_x,jac_dx_real_x_mm,jac_dx_real_y,jac_dx_real_y_mm,jac_dx_real_z,jac_dx_real_z_mm,jac_err_x_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_err_y_mm,jac_err_z_mm,jac_gain_real_over_pred,jac_interpretation,jac_pred_xy_mm,jac_prev_step,jac_real_xy_mm,left_wall_tan_x,left_wall_tan_y,mag_x,mag_y,mag_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,meas_x,meas_y,meas_z,model_bias_x,model_bias_y,model_bias_z,mpc_eig_cond,mpc_strong_channel_energy,mpc_strong_channel_name,mpc_weak_channel_energy,mpc_weak_channel_name,nom_corr_resid_xy,nom_ref_err_xy,one_step_pred_err_xy,pred0_current_resid_xy,pred_meas_err_x,pred_meas_err_xy,pred_meas_err_y,pred_meas_err_z,pred_ref_err_xy,pred_x,pred_y,pred_z,raw_model_err_xy,right_wall_tan_x,right_wall_tan_y,rollout_steps_used,send_commands,solver_mode_used,sqp_du_final,sqp_du_rel_final,step,using_upgraded_nodes
10,1,12.370452880859375,17.199142456054688,2.2579437201657413,2.987410344405456,200400.77138098178,5.860078607190701,5.860078607190701,2.2579437201657413,2.2579437201657413,0.0023561459397965384,False,,nan,False,2.353566530658226,60.62868029132962,161.4229966034871,,,nan,42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-3.3589541912078857,-10.0,0.6296352337210527,-0.6793787958742042,-0.0997866595203889,0.0023561459397965384,42,0.8153905988226607,-0.6797176467195795,-0.10002084353172187,0.8175173916833606,-0.678703656671652,-0.10001948904531009,nan,nan,nan,200400.77138380453,nan,,nan,,nan,nan,nan,nan,0.0020460521112114494,0.0020994550696450645,0.00047051285600452353,-2.665013668477767e-05,nan,0.8154713395721491,-0.6791741695276565,-0.09999283890862531,nan,-4.326491355895996,-10.0,1,True,lti,,,10,False
10,1,15.426834106445312,19.76055908203125,2.64060880300849,2.9828564243716547,200311.32676650968,5.442725129705195,5.442725129705195,2.64060880300849,2.64060880300849,0.0023606307820056116,False,,nan,False,2.739027658472671,31.025462487844646,159.80769888801288,,,nan,43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-3.6413016319274902,-10.0,0.6256316794298151,-0.6833797803443344,-0.09977286465003479,0.0023606307820056116,43,0.8146885691459836,-0.6793587117093202,-0.1000212902706357,0.8170052969130446,-0.6789055559499159,-0.1000198151600942,nan,nan,nan,200311.32676650965,nan,,nan,,nan,nan,nan,nan,0.0023012495695559076,0.0023264768654675007,0.00034167970992471375,-2.7381368692361296e-05,nan,0.8147040473434887,-0.6792472356598406,-0.09999243379140184,nan,-4.523963451385498,-10.0,1,True,lti,,,11,False
10,1,16.440292358398438,19.313674926757812,3.0903869661534884,2.9663078263359965,200238.46541517097,4.942524152715293,4.942524152715293,3.0903869661534884,3.0903869661534884,0.0016523049558252732,False,,nan,False,3.210672915900852,31.025462487844646,159.73998392535316,,,nan,43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.112651824951172,-10.0,0.6216325244982582,-0.687377732518855,-0.09975850719277626,0.0016523049558252732,43,0.8146885691459836,-0.6793587117093202,-0.1000212902706357,0.8163211111748128,-0.6791039212245071,-0.10002025082953264,nan,nan,nan,200238.46541583064,nan,,nan,,nan,nan,nan,nan,0.0016293817939020405,0.0016456005362591153,0.00023046929217762635,-2.7013933478481356e-05,nan,0.8146917293809107,-0.6793343905166848,-0.09999323689605416,nan,-4.71183443069458,-10.0,1,True,lti,,,12,False
10,1,17.616851806640625,20.652908325195312,3.165529018537484,2.8499855764250834,200182.01053885015,4.877012762408242,4.877012762408242,3.165529018537484,3.165529018537484,0.0017040838579430702,False,,nan,False,3.2805278518029906,31.025462487844646,158.30830391313256,,,nan,43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.060698986053467,-10.0,0.6176266492448685,-0.6913710938228421,-0.09974598357066577,0.0017040838579430702,43,0.8146885691459836,-0.6793587117093202,-0.1000212902706357,0.8163864815171117,-0.679213813900943,-0.10002020927073568,nan,nan,nan,200182.0105413965,nan,,nan,,nan,nan,nan,nan,0.0016978854863072268,0.0017040408533743284,0.00014470696374391245,-2.7053907527718746e-05,nan,0.8146885960308045,-0.679358520864687,-0.09999315536320796,nan,-4.692142963409424,-10.0,1,True,lti,,,13,False
10,1,18.271697998046875,20.698226928710938,3.467277369872761,2.802098600464056,200188.35733562172,4.5645093790370765,4.5645093790370765,3.467277369872761,3.467277369872761,0.0014537895053596667,False,,nan,False,3.5883529786406134,31.025462487844646,158.52666826342556,,,nan,43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.239357948303223,-10.0,0.6148971402142424,-0.6926019119526118,-0.09975889141680999,0.0014537895053596667,43,0.8146885691459836,-0.6793587117093202,-0.1000212902706357,0.8161403080328038,-0.67943590063591,-0.10002036610531487,nan,nan,nan,200188.3573374573,nan,,nan,,nan,nan,nan,nan,0.00145173391275899,0.0014537867226774438,-7.723005618731626e-05,-2.605053117263334e-05,nan,0.8146885741200448,-0.6793586705797227,-0.09999431557414223,nan,-4.748418807983398,-10.0,1,True,lti,,,14,False
10,1,17.877700805664062,20.351821899414062,3.4330158350297495,2.8010531819037188,200165.4833634382,4.599156005158704,4.599156005158704,3.4330158350297495,3.4330158350297495,0.0014724172930020384,False,,nan,False,3.553886401700377,31.025462487844646,158.8544908875047,,,nan,43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.22572660446167,-10.0,0.6148281529744664,-0.6932555357339937,-0.0997453870320793,0.0014724172930020384,43,0.8146885691459836,-0.6793587117093202,-0.1000212902706357,0.8161601857824827,-0.6794072623005686,-0.1000203534358292,nan,nan,nan,200165.48337034383,nan,,nan,,nan,nan,nan,nan,0.0014716331224278179,0.001472428864766142,-4.840159883578998e-05,-2.769023021589878e-05,nan,0.8146885526600549,-0.6793588607017328,-0.0999926632056133,nan,-4.744442939758301,-10.0,1,True,lti,,,15,False
10,1,17.65496826171875,20.1072998046875,3.383134563340292,2.7937168157848205,200255.68062768338,4.646490121368913,4.646490121368913,3.383134563340292,3.383134563340292,0.0014625114310076038,False,,nan,False,3.505147431385881,31.025462487844646,159.10753977489352,,,nan,43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.23196268081665,-10.0,0.6150912290298348,-0.6909118375767573,-0.09973835585596486,0.0014625114310076038,43,0.8146885691459836,-0.6793587117093202,-0.1000212902706357,0.8161510448214281,-0.6793484850499812,-0.10002035922452468,nan,nan,nan,200255.68063841393,nan,,nan,,nan,nan,nan,nan,0.0014624747407566696,0.0014625104857545514,1.0225145022246807e-05,-2.8330227527323393e-05,nan,0.8146885700806714,-0.6793587101950035,-0.09999202899699736,nan,-4.7462615966796875,-10.0,1,True,lti,,,16,False
10,1,19.554794311523438,21.678237915039062,3.3009751579701003,2.8377109383033767,200240.78364547508,4.7117199966722865,4.7117199966722865,3.3009751579701003,3.3009751579701003,0.0020240387743328094,False,,nan,False,3.4090895939274737,20.826605572686688,157.69103317396687,,,nan,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.331787109375,-10.0,0.6150911184811125,-0.6909674001533098,-0.0997168585521652,0.0020240387743328094,44,0.8139913877270051,-0.6789903822671188,-0.10002173391815924,0.8160052552492545,-0.6791930410020198,-0.10002045195605523,nan,nan,nan,200240.78364527543,nan,,nan,,nan,nan,nan,nan,0.002013892007943552,0.0020240417589590196,-0.0002024451094766455,-3.149759141961306e-05,nan,0.8139913632413109,-0.6789905958925432,-0.09998895436463562,nan,-4.779335975646973,-10.0,1,True,lti,,,17,False
10,1,20.098480224609375,21.018234252929688,3.654043018453592,2.932431817694934,200357.48955731702,4.326234693625452,4.326234693625452,3.654043018453592,3.654043018453592,0.0015559842532423612,False,,nan,False,3.7764564977646997,20.826605572686688,157.9892106754643,,,nan,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.706495761871338,-10.0,0.6155524849086033,-0.6875216295031483,-0.09972114735485324,0.0015559842532423612,44,0.8139913877270051,-0.6789903822671188,-0.10002173391815924,0.8155040085194635,-0.6793551634817677,-0.10002077114404154,nan,nan,nan,200357.48956117366,nan,,nan,,nan,nan,nan,nan,0.0017666920963184118,0.0018085200339183042,-0.00038670886968095175,-3.149971954646835e-05,nan,0.8137373164231451,-0.6789684546120868,-0.09998927142449507,nan,-4.90408992767334,-10.0,1,True,lti,,,18,False
10,1,19.886093139648438,21.08551025390625,3.6410233116882864,2.87897642580749,200368.00551157884,4.349022439858004,4.349022439858004,3.6410233116882864,3.6410233116882864,0.001670190259364613,False,,nan,False,3.758511709936995,20.826605572686688,158.76256340969485,,,nan,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.625737190246582,-10.0,0.6144042768021526,-0.6877501937527009,-0.0997115225629043,0.001670190259364613,44,0.8139913877270051,-0.6789903822671188,-0.10002173391815924,0.8156131083795378,-0.6793898289189075,-0.10002070170698354,nan,nan,nan,200368.0055201543,nan,,nan,,nan,nan,nan,nan,0.0016258547617135077,0.0016742835640316837,-0.0003997771211564638,-3.177506915154338e-05,nan,0.8139872536178243,-0.6789900517977511,-0.099988926637832,nan,-4.882388591766357,-10.0,1,True,lti,,,19,False
10,1,19.156112670898438,20.365554809570312,3.5938113623664663,2.8800419042997967,200380.97864541487,4.3945781345269666,4.3945781345269666,3.5938113623664663,3.5938113623664663,0.0016625567441343732,False,,nan,False,3.711924274256941,20.826605572686688,159.47864862299545,,,nan,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.622795104980469,-10.0,0.6144600381939246,-0.6874658354653526,-0.09970429347157389,0.0016625567441343732,44,0.8139913877270051,-0.6789903822671188,-0.10002173391815924,0.8156168208786038,-0.6793397559884412,-0.100020699317448,nan,nan,nan,200380.97864731026,nan,,nan,,nan,nan,nan,nan,0.0016295786641906673,0.0016666838498312529,-0.00034972622507167817,-3.227977562876572e-05,nan,0.8139872422144131,-0.6789900297633695,-0.09998841954181924,nan,-4.8815531730651855,-10.0,1,True,lti,,,20,False
10,1,19.75897216796875,20.798049926757812,3.6101855883951544,2.9069998065051905,200369.85344275844,4.373099457205171,4.373099457205171,3.6101855883951544,3.6101855883951544,0.0016005583477275555,False,,nan,False,3.7307823404990237,20.826605572686688,158.16210370165857,,,nan,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.671015739440918,-10.0,0.6144303167776122,-0.6874867299375592,-0.09970915272463451,0.0016005583477275555,44,0.8139913877270051,-0.6789903822671188,-0.10002173391815924,0.8155554622855647,-0.6793301730847504,-0.10002073837454308,nan,nan,nan,200369.85344546114,nan,,nan,,nan,nan,nan,nan,0.001820278587182922,0.0018558790713562973,-0.00036176372474538976,-3.1959110063359275e-05,nan,0.8137351836983818,-0.678968409360005,-0.09998877926447972,nan,-4.893849849700928,-10.0,1,True,lti,,,21,False
10,1,20.28961181640625,21.364349365234375,3.629276216916452,2.8575458768527366,200389.35010496565,4.356036171296125,4.356036171296125,3.629276216916452,3.629276216916452,0.0016189454534301611,False,,nan,False,3.748694579292939,20.826605572686688,157.58402859465724,,,nan,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,-4.660932540893555,-10.0,0.6133327013272492,-0.6874662220156851,-0.09969441698906306,0.0016189454534301611,44,0.8139913877270051,-0.6789903822671188,-0.10002173391815924,0.8155683085593542,-0.6793568588280138,-0.10002073021025448,nan,nan,nan,200389.35010498465,nan,,nan,,nan,nan,nan,nan,0.0016242974607200145,0.0016660113272815046,-0.0003704746978253626,-3.265767305406231e-05,nan,0.8139440110986342,-0.6789863841301884,-0.09998807253720042,nan,-4.891297340393066,-10.0,1,True,lti,,,22,False
