step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,err_xy,i_ref,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg
0,0.66553637064214,-0.5556129942847154,-0.09997719251064457,0.7573910785509661,-0.7011683508360638,-0.09635589331199929,0.7572037761580984,-0.7008699956179969,-0.1,0.0003522754923659743,118,-8.750009536743164,-10.0,-11.550352096557617,-10.0,12.069267431243134,4.297225621108112,12.069267431243134,4.297225621108112,4.297225621108112,19.008529663085938,26.937408447265625
1,0.6439285048249611,-0.5501284251455327,-0.09998882953137062,0.735722742622073,-0.6924686827241623,-0.1042310834214993,0.7572114429359406,-0.7013889116301248,-0.1,0.023266601060618626,118,-8.750008583068848,-10.0,-11.572700500488281,-10.0,11.778273143569322,4.688903783281546,11.778273143569322,4.688903783281546,4.688903783281546,20.910995483398438,28.8946533203125
2,0.6729676414796335,-0.5359293193238122,-0.10000806812499308,0.7574427326629305,-0.7005053039285064,-0.09587141278120745,0.7571677730866255,-0.7011466531776983,-0.1,0.0006978048638701398,118,-8.750009536743164,-10.0,-11.556859970092773,-10.0,11.852960704195539,4.595677792581512,11.852960704195539,4.595677792581512,4.595677792581512,20.213577270507812,28.158432006835938
3,0.6547668959664379,-0.5607055849817273,-0.0999850081528817,0.7577317337639292,-0.6981980398698002,-0.10715031563090838,0.7571413669250839,-0.7012354203189521,-0.1,0.0030942225190342186,118,-8.750009536743164,-10.0,-11.567535400390625,-10.0,11.850420992415138,4.586954328500781,11.850420992415138,4.586954328500781,4.586954328500781,20.055389404296875,28.026382446289062
