step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6734709307526391,-0.6812811337534921,-0.09995849567795562,0.8118632096489644,-0.6819750843624169,-0.10000952161033187,0.812976773599982,-0.6811411747251552,-0.10000964856979977,0.001563467277970638,77,0.8118897324380011,-0.6822649057612329,-0.10001034118699695,0.0009756515030566248,2.3215863686492743e-12,0.0013911973102776773,0.0015634672795689691,0.0002910324750778134,nan,0.0013911973102776773,0.001113563951017582,0.0008339096372617094,-1.26959467897092e-07,-0.0006199373242811168,0.0007533747867959351,-5.9884918314490054e-06,72,8,False,-0.29496121406555176,-10.0,-0.8173015713691711,-10.0,4.66064189449321,2.227252350584081,4.66064189449321,2.227252350584081,2.227252350584081,1.5186614990234375,4.501556396484375,0.001210538671650534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.672988395959289,-0.6962752543659172,-0.09999612909957012,0.8114788169702641,-0.6822496152503782,-0.10000972317975251,0.8123596834965994,-0.6826921636867229,-0.1000100422294896,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0009857864655842367,0.0008808665263352333,-0.0004425484363447252,-3.1904973708807294e-07,nan,nan,nan,75,8,False,-0.5248541235923767,-10.0,-1.6760457754135132,-10.0,3.0903771700827747,3.809633507473336,3.0903771700827747,3.809633507473336,3.0903771700827747,9.4495849609375,15.959732055664062,0.001210538671650534,0,-0.001113563951017603,-0.0008339096372616608,1.2695946790188166e-07,-0.0006170901033826226,-0.0015509889615676897,-3.9365968983184896e-07,-1.113563951017603,-0.8339096372616608,0.00012695946790188166,-0.6170901033826226,-1.5509889615676897,-0.00039365968983184896,1.3911973102776647,1.6692414308893717,1.1998595866723991,0.8528616812288035,0.4964738476349803,-0.7170793243060289,-0.0005206191577337306,0.8721748899920662,0.872175045376202,mixed_noise_backlash_delay_or_constraints
2,0.6704673902582657,-0.6926092375359112,-0.09997050607549593,0.8110623142717714,-0.6821418108175324,-0.10000984774459581,0.8115186444915188,-0.6825650298032182,-0.10001057758523367,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006223757541064193,0.00045633021974733623,-0.0004232189856857582,-7.298406378558608e-07,nan,nan,nan,79,8,False,-1.0045722723007202,-10.0,-4.372889995574951,-10.0,3.1491020921113204,3.7811415975729687,3.1491020921113204,3.7811415975729687,3.1491020921113204,9.975082397460938,27.8577880859375,0.001210538671650534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
3,0.6688934974582349,-0.6922778109123138,-0.09997807261573438,0.8106539197816361,-0.6820511238382325,-0.10001001700096324,0.8110416840011256,-0.6824428345388197,-0.10001088116400626,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0005511790660672841,0.0003877642194894948,-0.00039171070058718893,-8.641630430267222e-07,nan,nan,nan,81,8,False,-1.3614460229873657,-10.0,-6.46129846572876,-10.0,3.1954225396826814,3.751124616928564,3.1954225396826814,3.751124616928564,3.1954225396826814,11.400405883789062,36.5152587890625,0.001210538671650534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
4,0.6674673560845292,-0.6933017513647062,-0.09999464879968722,0.8102517015141384,-0.6819424819013922,-0.10001023256167414,0.810607048822121,-0.6826692987805172,-0.10001115797928802,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008090330556111405,0.00035534730798258973,-0.000726816879125014,-9.254176138728809e-07,nan,nan,nan,83,8,False,-1.7484796047210693,-10.0,-8.435794830322266,-10.0,2.887000136590814,4.075037035064042,2.887000136590814,4.075037035064042,2.887000136590814,14.862152099609375,45.09465026855469,0.001210538671650534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
5,0.6660676492098395,-0.694482646730406,-0.09999037199287875,0.8095096750886998,-0.6817798551611597,-0.10001191534233998,0.8102394638731956,-0.682780071986419,-0.10001139204880484,0.001379951932121903,89,0.8094788334998445,-0.6816286777141982,-0.10001187568124144,0.0006152736045281472,7.052075565418415e-13,0.0012381540160689513,0.001379951932772365,0.00015429136097949283,0.0018123342459722062,0.0012381540160689513,0.0007297887844958106,-0.0010002168252593036,5.232935351429102e-07,-0.0005878105912361375,0.00018176995697771758,-8.331065167108131e-06,84,8,False,-2.1008050441741943,-10.0,-10.043785095214844,-10.0,2.69028249786129,4.28509286008466,2.69028249786129,4.28509286008466,2.69028249786129,17.306259155273438,50.56721496582031,0.0008029634820646471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
6,0.6564388475595837,-0.6795149170681062,-0.09999927237412481,0.8091231662129444,-0.6814035807699843,-0.10001146830128538,0.809670035626729,-0.6807764460059534,-0.10001175351423428,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00083208423130662,0.0005468694137845675,0.0006271347640308678,-2.852129488972732e-07,nan,nan,nan,91,8,False,-2.6494805812835693,-10.0,-12.21376895904541,-10.0,4.315458497601867,2.6679177839502017,4.315458497601867,2.6679177839502017,2.6679177839502017,13.942535400390625,49.79426574707031,0.0008029634820646471,5,-0.000729788784495848,0.0010002168252593192,-5.232935351439306e-07,-0.0005694282464665523,0.002003625980465551,-3.614654294353814e-07,-0.729788784495848,1.000216825259319,-0.0005232935351439306,-0.5694282464665523,2.003625980465551,-0.0003614654294353814,1.238154016068986,2.082970378442889,1.6823192831646183,0.9381876870535719,0.16036053802929573,1.0034091552062319,0.00016182810570854918,1.016142428456134,1.016142441342288,direction_ok_jac_not_sensitive_enough
7,0.6595620762975942,-0.6705631001304347,-0.10000141072606872,0.8087998267932572,-0.6811481249472991,-0.10001125446189664,0.8089456313625079,-0.6797042914462491,-0.10001221412569733,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014511768159562002,0.00014580456925061824,0.0014438335010500403,-9.596638006897917e-07,nan,nan,nan,98,8,False,-3.488588333129883,-10.0,-13.863693237304688,-10.0,4.490383869483367,2.261673366998707,4.490383869483367,2.261673366998707,2.261673366998707,14.903244018554688,49.86824035644531,0.0008029634820646471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
8,0.6607607213765856,-0.6649972684354196,-0.10001380907166496,0.808496278828643,-0.680861086327231,-0.10001113689236799,0.808666884053246,-0.6796293846143036,-0.10001239154269477,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012434609974945735,0.00017060522460310423,0.0012317017129274133,-1.2546503267846232e-06,nan,nan,nan,99,8,False,-3.92498517036438,-10.0,-14.29448413848877,-10.0,4.329214199285843,2.4068714974312115,4.329214199285843,2.4068714974312115,2.4068714974312115,16.57586669921875,50.17042541503906,0.0008029634820646471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
9,0.6607861637019706,-0.6594023960826907,-0.10001746968114156,0.8082095791009545,-0.6805566169607419,-0.10001105939693229,0.8083795795643642,-0.6795086231807106,-0.10001257438347302,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010616925734617331,0.0001700004634097585,0.0010479937800312866,-1.5149865407321217e-06,nan,nan,nan,100,8,False,-4.492419242858887,-10.0,-14.691356658935547,-10.0,4.191435574392017,2.534645997687562,4.191435574392017,2.534645997687562,2.534645997687562,18.719772338867188,50.286102294921875,0.0008029634820646471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
