step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation
0,0.6726620260283855,-0.6812791411431078,-0.09999426149314655,0.8106546164650216,-0.6820592785519483,-0.10001018479921957,0.8117402445023938,-0.681737391072226,-0.10001043607914738,0.0011323426094203006,83,0.8106546164650301,-0.6820592785519431,-0.1000111273789994,0.0009776066202071038,8.628594196952513e-12,0.0011323426094299483,0.0011323426114267004,9.958025957819651e-15,nan,0.0011323426094299483,0.0010856280373722216,0.0003218874797222826,-2.512799278098221e-07,-0.0009482416934843974,0.00023780747383250755,-6.917642029521942e-06,78,8,False,-0.8591189384460449,-10.0,-3.495778799057007,-10.0,3.9982864557277935,2.928387744052884,3.9982864557277935,2.928387744052884,2.928387744052884,6.9915618896484375,21.349746704101562,0.0005071416649400794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1,0.6722427552746525,-0.6852545416225112,-0.10001197109004256,0.8100536302151542,-0.6818796922038777,-0.10001050040177044,0.811067422181447,-0.6822425484531606,-0.1000108646742349,0.0010767724030163336,86,0.8100536302151778,-0.6818796922047292,-0.10001150988511218,0.0006745183185585271,2.1224353578400224e-12,0.001076772403325555,0.001076772403827003,8.518693519398726e-13,0.0004516596242790445,0.001076772403325555,0.0010137919662928097,-0.0003628562492828946,-3.642724644564721e-07,-0.0006701215369065983,7.689010238620675e-05,-7.510650623876458e-06,81,8,False,-1.3401966094970703,-10.0,-6.345418930053711,-10.0,3.3970950823430712,3.5500667092977665,3.3970950823430712,3.5500667092977665,3.3970950823430712,10.061508178710938,34.82505798339844,9.435274858603984e-05,0,-0.0010856280373722485,-0.00032188747972228927,2.512799278076307e-07,-0.0006728223209467865,-0.0005051573809345955,-4.285950875176914e-07,-1.0856280373722484,-0.32188747972228926,0.00025127992780763067,-0.6728223209467865,-0.5051573809345955,-0.0004285950875176914,1.132342609429976,0.8413523964884871,0.7430192847454594,0.9373763560809459,0.41280571642546193,-0.18326990121230624,-0.000679875015325322,0.45165962427906636,0.4516601359805223,direction_ok_jac_too_sensitive
2,0.6708355799503715,-0.6776141049715984,-0.09997776930857938,0.8089592361834512,-0.6812820610618019,-0.10001110524285375,0.8101576192409097,-0.6812609687648616,-0.10001144336132745,0.001198567871002554,92,0.8089592369736269,-0.6812820610113483,-0.10001220628604028,0.0009691137988651911,1.712242707806259e-12,0.0011985686619437716,0.0011985678709912722,7.917848261814442e-10,0.0006274013161170457,0.0011985686619437716,0.001198383057458452,2.10922969402505e-05,-3.3811847369169534e-07,-0.0007444261947038289,0.0006204927040583952,-8.333727161830007e-06,87,8,False,-2.1737756729125977,-10.0,-10.379551887512207,-10.0,4.113646298224694,2.8848507324340744,4.113646298224694,2.8848507324340744,2.8848507324340744,12.016067504882812,45.819000244140625,0.0006212829855199843,1,-0.00101379196629286,0.0003628562492829286,3.64272464457801e-07,-0.0009098029405373298,0.000981579688298928,-5.786870925506005e-07,-1.01379196629286,0.3628562492829286,0.000364272464457801,-0.9098029405373298,0.981579688298928,-0.0005786870925506005,1.0767724033256136,1.3383721736091918,1.2429480624063904,0.8871713512396967,0.10398902575553017,0.6187234390159994,-0.0009429595570084015,0.6274013161170204,0.6274020247322252,direction_ok_jac_not_sensitive_enough
3,0.6702562298982405,-0.6767593880956078,-0.0999953695516233,0.8082095680954315,-0.6805564352049133,-0.10001187068280945,0.8091273894406147,-0.68111497885784,-0.10001209914983024,0.001074414738591352,97,0.8082095680955134,-0.680556435207819,-0.10001268316197845,0.0010118487627874268,9.806822763303726e-12,0.0010744147401718477,0.0010744147441208837,2.906938518548747e-12,0.00023704847769062584,0.0010744147401718477,0.0009178213451831452,-0.0005585436529267351,-2.2846702078804793e-07,-0.0006518378576559902,0.0007739155807198195,-9.33017214513332e-06,92,8,False,-3.2548885345458984,-10.0,-13.546053886413574,-10.0,3.691286320518998,3.2422727614314226,3.691286320518998,3.2422727614314226,3.2422727614314226,18.363601684570312,53.89851379394531,0.0002370478816083844,2,-0.0011983830574584689,-2.1092296940242205e-05,3.3811847369126097e-07,-0.0010302298002949906,0.0001459899070216375,-6.557885027930199e-07,-1.1983830574584688,-0.021092296940242204,0.00033811847369126096,-1.0302298002949906,0.1459899070216375,-0.0006557885027930199,1.1985686619437885,1.0405222219482113,0.8681373492550677,0.9874852280227125,0.16815325716347831,0.1670822039618797,-0.000993906976484281,0.23704847769063198,0.23705056132927413,mixed_noise_backlash_delay_or_constraints
4,0.6697413798311801,-0.6688658014293632,-0.10001231969349916,0.807408453780291,-0.6795903399917562,-0.1000122327325808,0.8083889999353753,-0.6801058141896966,-0.10001256869738755,0.001107783556528054,103,0.8074084537803193,-0.6795903399944948,-0.10001319266382076,0.001228686375292476,1.8673951274195133e-13,0.0011077835578274333,0.0011077835564411605,2.738733464602307e-12,0.0004850310139985627,0.0011077835578274333,0.0009805461550842498,-0.0005154741979404021,-3.3596480675246454e-07,-0.0004037242330718893,0.001160464110802173,-1.006325343511083e-05,98,8,False,-4.473578453063965,-10.0,-14.679251670837402,-10.0,3.806900988032112,2.9393944390443494,3.806900988032112,2.9393944390443494,2.9393944390443494,20.760238647460938,52.394508361816406,0.0004323668720372097,3,-0.0009178213451831823,0.0005585436529266977,2.2846702079315077e-07,-0.0007383895052394118,0.0010091646681433808,-4.6954755730799214e-07,-0.9178213451831823,0.5585436529266977,0.00022846702079315078,-0.7383895052394118,1.0091646681433808,-0.00046954755730799214,1.07441474017186,1.25045287351289,1.163845604118411,0.9239796248497965,0.17943183994377043,0.4506210152166831,-0.0006980145781011429,0.48503101399861115,0.48503151625937896,mixed_noise_backlash_delay_or_constraints
5,0.6700130355085727,-0.6629241462712777,-0.10000167999476015,0.8067581291405622,-0.6787714094801249,-0.10001280132510822,0.8074784040544858,-0.6796160039094332,-0.10001314814546991,0.0011100160765820997,108,0.8067581291404551,-0.6787714094869506,-0.10001360624665537,0.0011370411500245558,6.068459518047273e-12,0.0011100160817061147,0.0011100160810602804,6.826491919681086e-12,7.450958012533926e-05,0.0011100160817061147,0.0007202749139235687,-0.0008445944293082874,-3.468203616935339e-07,-0.0003515358537776736,0.0010813348789149302,-1.0949700015472352e-05,103,8,False,-6.810518741607666,-10.0,-15.397107124328613,-10.0,3.4396302509866246,3.2857101221637777,3.4396302509866246,3.2857101221637777,3.2857101221637777,29.336166381835938,52.07664489746094,7.450957915548799e-05,4,-0.000980546155084265,0.0005154741979403682,3.3596480675207623e-07,-0.0009105958808894865,0.000489810280263403,-5.794480823634318e-07,-0.980546155084265,0.5154741979403682,0.00033596480675207623,-0.9105958808894865,0.489810280263403,-0.0005794480823634318,1.107783557827431,1.0339724217524437,0.9333704346062734,0.9999539060578623,0.06995027419477848,-0.02566391767696522,-0.000915412889115508,0.07450958012534187,0.07451520322197544,mixed_noise_backlash_delay_or_constraints
6,0.6721414831827007,-0.6546319176803204,-0.10000082404624439,0.8065007525885195,-0.6784418061914465,-0.10001295601449786,0.806977873466202,-0.6793225692494097,-0.10001346664022293,0.0010016925060806153,110,0.8065007525878414,-0.6784418062028583,-0.10001376992592405,0.0005581274958069693,9.927817243123098e-12,0.0010016925157917864,0.0010016924977878814,1.1432001679669923e-11,0.0005933503686094024,0.0010016925157917864,0.0004771208776824798,-0.0008807630579632519,-5.106257250642177e-07,-0.00029465823649399425,0.0004740071995676942,-1.1495314170592574e-05,105,8,False,-8.283964157104492,-10.0,-14.861512184143066,-10.0,3.2517475968106737,3.493003847674686,3.2517475968106737,3.493003847674686,3.2517475968106737,32.78448486328125,49.21049499511719,0.00017922415700228638,5,-0.0007202749139235647,0.0008445944293082756,3.468203616947833e-07,-0.0005005305882838096,0.00029343466002351715,-3.184947530154858e-07,-0.7202749139235647,0.8445944293082757,0.0003468203616947833,-0.5005305882838096,0.29343466002351715,-0.0003184947530154858,1.110016081706103,0.580202352210721,0.5226972484905339,0.9445961178829323,0.21974432563975507,-0.5511597692847585,-0.000665315114710269,0.5933503686093899,0.5933507416133401,direction_ok_jac_too_sensitive
7,0.6756647382476473,-0.6473359422593705,-0.09998789998031382,0.8062456794237024,-0.6781104347449773,-0.10001323716589006,0.8066347502960396,-0.6790732477972319,-0.10001368494929806,0.0010384532153001182,112,0.8062456794211481,-0.6781104347651855,-0.10001393213789082,0.000269619937384672,1.1590181175226055e-11,0.0010384532330793381,0.0010384532052203838,2.0368958514607647e-11,0.0006455028172963508,0.0010384532330793381,0.00038907087233719384,-0.0009628130522545408,-4.477834080057752e-07,-0.00013358596357482266,-0.0002342001301688379,-1.2225630275128352e-05,107,8,False,-9.22038745880127,-10.0,-14.230842590332031,-10.0,3.1499856148126355,3.6149879282952497,3.1499856148126355,3.6149879282952497,3.1499856148126355,33.923614501953125,46.15068054199219,0.00028758679599065235,6,-0.0004771208776824722,0.0008807630579632655,5.106257250612056e-07,-0.0003431231701623849,0.00024932145217781976,-2.183090751367578e-07,-0.4771208776824722,0.8807630579632655,0.0005106257250612056,-0.3431231701623849,0.24932145217781976,-0.0002183090751367578,1.0016925157917949,0.42413994909503844,0.42342329805304646,0.9021923079342331,0.1339977075200873,-0.6314416057854457,-0.0007289348001979634,0.6455028172963625,0.6455032288714627,direction_ok_jac_too_sensitive
8,0.6800054912812,-0.6403925170179956,-0.09997085811530645,0.8057678182619167,-0.6784965401015337,-0.10010496378811197,0.8060873004003283,-0.6787482949533045,-0.10001403329738566,0.0011619367028517643,115,0.805871761453899,-0.6776065244579744,-0.1000141699189109,0.0002736093235336263,5.55394489487366e-09,0.00040675464613715664,0.0011619315173052155,0.0008960647481849337,0.0006572286971915195,0.00040675464613715664,0.00031948213841159756,-0.00025175485177075796,9.093049072630977e-05,-0.00012270015395865475,-0.0002445541538045326,-1.1389744499670784e-05,110,8,False,-10.46338176727295,-10.0,-13.428387641906738,-10.0,2.924829164830271,3.862254024712911,2.924829164830271,3.862254024712911,2.924829164830271,36.04817199707031,43.07624816894531,0.0005146630601756876,7,-0.0003890708723371975,0.0009628130522545636,4.477834080108263e-07,-0.0005474498957113161,0.0003249528439274174,-3.483480875976497e-07,-0.3890708723371975,0.9628130522545636,0.0004477834080108263,-0.5474498957113161,0.3249528439274174,-0.0003483480875976497,1.0384532330793608,0.636628415239885,0.6130544875275843,0.7954285646498477,-0.15837902337411855,-0.6378602083271462,-0.000796131495608476,0.6572286971915408,0.6572291793868013,direction_ok_jac_too_sensitive
9,0.6927173798304781,-0.6254018939518456,-0.09999122321967102,0.8054296155608995,-0.6775303351494527,-0.10013286108438128,0.8060102923464516,-0.6781286811088283,-0.10001408199943836,0.001149987551921538,118,0.8055109352515665,-0.6770927690173059,-0.10001439936032708,0.00035580772817681483,7.929686116305036e-08,0.000833788592138419,0.0011500354692162659,0.0004450584367160343,0.00044058361316019767,0.000833788592138419,0.00058067678555207,-0.0005983459593755791,0.0001187790849429271,2.3920178597980346e-05,-0.00035500276687117083,-8.436083676371942e-06,113,8,False,-10.595041275024414,-10.0,-13.361748695373535,-10.0,3.2289726412940354,3.5624103264009364,3.2289726412940354,3.5624103264009364,3.2289726412940354,33.007537841796875,39.541229248046875,0.00021517405244623306,8,-0.000319482138411566,0.00025175485177075595,-9.093049072631208e-05,-7.700805387667042e-05,0.0006196138444761745,-4.870205269624783e-08,-0.31948213841156603,0.25175485177075596,-0.09093049072631208,-0.07700805387667042,0.6196138444761745,-4.870205269624783e-05,0.4067546461371306,0.6243809387132324,1.5350308671525337,0.7110796017593162,0.24247408453489558,0.36785899270541855,0.09088178867361583,0.44058361316018196,0.44985933323406396,direction_ok_jac_not_sensitive_enough
