k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
26,solved,0,ltv_oneshot,1,23,23,23,34,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.6348055860445184,-0.6343284368512275,-0.1,0.0001942251755513874,-0.21845382904654662,0.9758470876317322,-0.0005902644743470904,0.019383391608830302,0.7792709217881194,-0.7138487878493821,-0.1000139063613434,-0.9447495543569359,-0.3277921611099463,-0.0007606952359258937,2.521559705322733e-05,0.02521559705322733,2.5217302978830836e-05,0.025217302978830836,1,1.2834851252929367,0.07189610276913215,,17,1.0,0.0029827694204425945,2.9827694204425943,0.0010172305795574056,1.0172305795574055,31.358256287129862,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.2834851252929367,0.07189610276913215,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.7792709217881194,-0.7138487878493821,-0.1000139063613434,-0.9447495543569359,-0.3277921611099463,-0.0007606952359258937,0.7792623333831913,-0.7138250799259062,-0.10001419967819498,-0.9447238655317864,-0.3278661908239036,-0.000760795177724306,2.521559705322733e-05,0.02521559705322733,2.5217302978830836e-05,0.025217302978830836,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,3.1415926535897922,-0.005000000000000002,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,3.1415926535897922,-0.004999999999999999,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,3.1415926535897922,-0.005000000000000001,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,3.1415926535897922,-0.005000000000000001,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,3.1415926535897922,-0.005,-0.1944157617212617,0.2699971593849006,0.0,0.0,0.0,3.1415926535897922,-0.005
27,solved,0,ltv_oneshot,1,23,23,23,34,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.6307172708100932,-0.6287284936635296,-0.1,0.0002309049295379088,-0.15674881470239,0.9876383057343551,-0.0005769042225615166,0.019283391608830303,0.7793813953253819,-0.7138780054924952,-0.10001463673383806,-0.9435102822324956,-0.3313422134128703,-0.0008276063175049296,2.390234584259213e-05,0.02390234584259213,2.390269962529383e-05,0.02390269962529383,1,1.3861781071190897,0.08470465666356,,17,1.0,0.002992771125906278,2.992771125906278,0.001007228874093722,1.007228874093722,31.607848965583486,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.3861781071190897,0.08470465666356,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.7793813953253819,-0.7138780054924952,-0.10001463673383806,-0.9435102822324956,-0.3313422134128703,-0.0008276063175049296,0.779373608336933,-0.7138554071530059,-0.10001476678228342,-0.9434858918541774,-0.3314116578594427,-0.0008275910724769983,2.390234584259213e-05,0.02390234584259213,2.390269962529383e-05,0.02390269962529383,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,6.283185307179586,-0.005,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,2.6179938779914935,-0.004999999999999999,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,2.6179938779914935,-0.005,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,2.6179938779914935,-0.005,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,2.6179938779914935,-0.004999999999999999,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,2.6179938779914935,-0.005000000000000001,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,2.6179938779914935,-0.005,-0.20441576172126172,0.2799971593849006,0.0,0.0,0.0,2.6179938779914935,-0.005
28,solved,0,ltv_oneshot,1,23,23,23,34,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,6.283185307179586,-0.0050000000000000044,0.626428955575668,-0.6229285504758315,-0.1,0.00026667340725797196,-0.09442518439832465,0.9955317666532666,-0.000561267193371961,0.019183391608830303,0.7794900230452132,-0.7139002172985515,-0.10001540419786906,-0.9424805897589364,-0.33425967683965924,-0.00089797922813703,2.134097359371457e-05,0.02134097359371457,2.1341016234519518e-05,0.02134101623451952,1,1.481771042524553,0.10124748135426731,,17,1.0,0.0029974398147474177,2.9974398147474175,0.0010025601852525824,1.0025601852525823,31.823289627572823,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.481771042524553,0.10124748135426731,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,6.283185307179586,-0.0050000000000000044,0.7794900230452132,-0.7139002172985515,-0.10001540419786906,-0.9424805897589364,-0.33425967683965924,-0.00089797922813703,0.7794834760646786,-0.713879905375949,-0.10001544685926148,-0.9424527309380533,-0.334338217728728,-0.0008978381720723823,2.134097359371457e-05,0.02134097359371457,2.1341016234519518e-05,0.02134101623451952,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,6.283185307179586,-0.0050000000000000044,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.004999999999999999,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.005,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.004999999999999998,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.004999999999999998,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.005,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.005,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.005,-0.21441576172126173,0.2899971593849006,0.0,0.0,0.0,2.094395102393195,-0.005
29,solved,0,ltv_oneshot,1,23,23,23,34,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,0.6219406403412427,-0.6169286072881335,-0.1,0.0003013894468710788,-0.03172890103020243,0.9994963185043991,-0.0005434150989887561,0.019083391608830304,0.7795461237525547,-0.7137290495624932,-0.10001597971675646,-0.9469503731323917,-0.3213784077639977,-0.0009538592671569962,2.2255769384169697e-06,0.0022255769384169695,2.2284236625178414e-06,0.0022284236625178416,1,1.5715635984797771,0.12444741306951736,,17,1.0,0.0029956669431125123,2.9956669431125125,0.0010043330568874878,1.0043330568874878,32.00055451820262,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.5715635984797771,0.12444741306951736,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,0.7795461237525547,-0.7137290495624932,-0.10001597971675646,-0.9469503731323917,-0.3213784077639977,-0.0009538592671569962,0.7795450411755701,-0.7137271050266151,-0.10001609231920251,-0.9464539396929896,-0.3228374622898645,-0.0009555008419572234,2.2255769384169697e-06,0.0022255769384169695,2.2284236625178414e-06,0.0022284236625178416,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,6.283185307179586,-0.005,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.004999999999999999,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.004999999999999998,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.004999999999999999,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.004999999999999999,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.004999999999999999,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.005,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.005000000000000001,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.005,-0.22441576172126174,0.2999971593849006,0.0,0.0,0.0,1.5707963267948961,-0.0016767795185631872
30,solved,0,ltv_oneshot,1,23,23,23,34,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,0.6172523251068175,-0.6107286641004355,-0.1,0.0003349160400291265,0.031092601814729958,0.9995163150128278,-0.0005234183934725863,0.018983391608830304,0.7795404019210133,-0.7132975534383346,-0.10001609201560592,-0.9579858890326469,-0.28681368616839764,-0.0009725434823209204,2.1368277041210526e-06,0.0021368277041210527,2.139579795213234e-06,0.002139579795213234,1,1.6565878836764687,0.1614241382811955,,17,1.0,0.0028164235577191844,2.8164235577191845,0.0011835764422808157,1.1835764422808157,31.219336530912926,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.6565878836764687,0.1614241382811955,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,0.7795404019210133,-0.7132975534383346,-0.10001609201560592,-0.9579858890326469,-0.28681368616839764,-0.0009725434823209204,0.779539434616618,-0.7132956480893261,-0.10001598353029362,-0.95760209674015,-0.2880924767524737,-0.0009742471420634631,2.1368277041210526e-06,0.0021368277041210527,2.139579795213234e-06,0.002139579795213234,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,6.283185307179586,-0.004999999999999998,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,6.283185307179586,-0.005000000000000002,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.005,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.004999999999999998,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.004999999999999998,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.005000000000000003,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.004999999999999999,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.004999999999999999,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.005000000000000002,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.005000000000000002,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,-0.00047596246174833035,-0.23441576172126175,0.30999715938490063,0.0,0.0,0.0,1.0471975511965974,0.01635642046650013
31,solved,0,ltv_oneshot,1,23,23,23,34,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.6123640098723923,-0.6043287209127375,-0.1,0.0003671208725857634,0.09379139636515818,0.9955916772614692,-0.000501355994684498,0.018883391608830305,0.779546517463208,-0.7128624436851919,-0.100016036071423,-0.9678913709545737,-0.2513669428991563,-0.0009767544257189224,1.8340434482074695e-06,0.0018340434482074694,1.8359408647464394e-06,0.0018359408647464395,1,1.737341217269042,0.23784779278996054,,17,1.0,0.002396348224243999,2.396348224243999,0.0016036517757560009,1.603651775756001,29.14032356747293,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.737341217269042,0.23784779278996054,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.779546517463208,-0.7128624436851919,-0.100016036071423,-0.9678913709545737,-0.2513669428991563,-0.0009767544257189224,0.7795457401285087,-0.7128607825211015,-0.10001611951894503,-0.9676071900885775,-0.25245864676157154,-0.0009784498982628343,1.8340434482074695e-06,0.0018340434482074694,1.8359408647464394e-06,0.0018359408647464395,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.005000000000000003,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.004999999999999998,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.004999999999999999,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.004999999999999998,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.005000000000000001,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.004999999999999999,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.005000000000000003,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,-0.005,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,0.005269460743886087,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,0.017125546590464842,-0.24441576172126175,0.31999715938490064,0.0,0.0,0.0,0.5235987755982986,0.0019186959000775628
32,solved,0,ltv_oneshot,1,23,23,23,34,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460840037553e-16,-0.005000000000000001,0.607275694637967,-0.5977287777250395,-0.1,0.0003671208725857634,0.09379139636515818,0.9955916772614692,-0.000501355994684498,0.018783391608830306,0.7795768212424316,-0.7124923465224217,-0.1000153603099116,-0.975316750774372,-0.2208084615269531,-0.0009268101323543652,7.359965316332771e-06,0.007359965316332771,7.360798140147072e-06,0.007360798140147073,1,1.8145197085627771,0.7929760422771395,,17,1.0,0.0019701878716934192,1.9701878716934194,0.002029812128306581,2.0298121283065806,27.03144760313777,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8145197085627771,0.7929760422771395,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460840037553e-16,-0.005000000000000001,0.7795768212424316,-0.7124923465224217,-0.1000153603099116,-0.975316750774372,-0.2208084615269531,-0.0009268101323543652,0.7795751657241673,-0.7124851751662923,-0.10001547103390344,-0.9751571186750909,-0.22151235978648642,-0.000931857884602751,7.359965316332771e-06,0.007359965316332771,7.360798140147072e-06,0.007360798140147073,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460840037553e-16,-0.005000000000000001,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.220446066654652e-16,-0.005,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.220446062313429e-16,-0.004999999999999999,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460449590478e-16,-0.005000000000000001,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460709705716e-16,-0.005000000000000001,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460232560942e-16,-0.005000000000000001,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460449307568e-16,-0.005,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460449221498e-16,-0.005000000000000002,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460470834307e-16,0.01582410628265911,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460459947642e-16,0.013204227340488699,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.2204460487126487e-16,-0.002967680878029958,-0.25441576172126174,0.32999715938490065,0.0,0.0,0.0,-2.220446048167622e-16,0.009855011239473507
33,solved,0,ltv_oneshot,1,23,23,23,34,-0.2644113671689285,0.339995537595795,5.010733241416892e-14,0.0,0.0,-0.5235987501520868,-0.004994033458610727,0.6019874672945885,-0.5909288669731236,-0.1,0.0003644907584569076,0.08857722893636176,0.9960691182736201,-0.0005032713537384408,0.01868351093965809,0.7796239852577785,-0.7121722947560273,-0.100014749837803,-0.9809574937060339,-0.19422054004730924,-0.0008816834510707022,5.8620685629410784e-06,0.005862068562941078,5.862287353450944e-06,0.005862287353450945,1,1.7077612849765758,1.1828948095544916,,17,1.0,0.0016022801542388862,1.6022801542388863,0.002397719845761114,2.397719845761114,25.22955238808737,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.7077612849765758,1.1828948095544916,-0.2644113671689285,0.339995537595795,5.010733241416892e-14,0.0,0.0,-0.5235987501520868,-0.004994033458610727,0.7796239852577785,-0.7121722947560273,-0.100014749837803,-0.9809574937060339,-0.19422054004730924,-0.0008816834510707022,0.7796228170918853,-0.7121665502598542,-0.10001480048538743,-0.9808358809214186,-0.19483374929656594,-0.0008859075275421871,5.8620685629410784e-06,0.005862068562941078,5.862287353450944e-06,0.005862287353450945,-0.2644113671689285,0.339995537595795,5.010733241416892e-14,0.0,0.0,-0.5235987501520868,-0.004994033458610727,-0.26441202466474006,0.33999572287765456,4.610987552786276e-13,0.0,0.0,-0.5235987541222415,-0.0049934993316006066,-0.2644127765167145,0.339995957195906,1.289298350667059e-12,0.0,0.0,-0.523598758963777,-0.004993356975232165,-0.2644134838976047,0.33999619332196207,2.4975467884421193e-12,0.0,0.0,-0.5235987636018923,-0.004993748575553551,-0.2644141005821044,0.33999641314705176,4.016865362236546e-12,0.0,0.0,-0.5235987675602385,-0.004994841260132434,-0.26441461902534885,0.33999661068951814,5.7382336728894e-12,0.0,0.0,-0.5235987707101443,-0.004996841735391999,-0.26441503070802286,0.3399967785339955,7.497496155320877e-12,0.0,0.0,-0.5235987729966451,-0.003974787788577796,-0.26441523240402137,0.33999686737010537,6.349191084881818e-12,0.0,0.0,-0.5235987740249146,0.03195512685998698,-0.26441536836276724,0.33999693122129315,5.167111589543182e-12,0.0,0.0,-0.5235987747643509,-0.0007170292428452806,-0.2644154852309302,0.3399969919535249,3.945941090623364e-12,0.0,0.0,-0.5235987802322876,-0.004362679230841812,-0.2644155893309167,0.3399970512192172,2.7272655252799665e-12,0.0,0.0,-0.41030218196351115,0.01418600837501959,-0.26441568445780794,0.33999710864626964,1.3616744893823967e-12,0.0,0.0,-0.06035099781670669,0.004701912239472733
34,solved,0,ltv_oneshot,1,23,23,23,34,-0.2744120246647401,0.34999572287765457,0.0,0.0,0.0,-1.0471975297205405,-0.004999999999999999,0.5964992268012937,-0.5839289525155705,-0.1,0.0003592006243380134,0.0781417516333812,0.9969420647741266,-0.000507060627508581,0.018583510939658092,0.7796838524823466,-0.7118943774538223,-0.10001420253554648,-0.98526956959522,-0.1710063370281192,-0.0008413833105733935,4.171539646305391e-06,0.00417153964630539,4.171792195731375e-06,0.004171792195731375,1,1.8144969068138852,0.8221752412387806,,18,0.02229085983589844,0.0013070591317990916,1.3070591317990916,0.0026929408682009083,2.692940868200908,34.50331062873418,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144969068138852,0.8221752412387806,-0.2744120246647401,0.34999572287765457,0.0,0.0,0.0,-1.0471975297205405,-0.004999999999999999,0.7796838524823466,-0.7118943774538223,-0.10001420253554648,-0.98526956959522,-0.1710063370281192,-0.0008413833105733935,0.7796830961563237,-0.7118902750503844,-0.10001424843874536,-0.9851709656441265,-0.17157346680526786,-0.0008449498451919274,4.171539646305391e-06,0.00417153964630539,4.171792195731375e-06,0.004171792195731375,-0.2744120246647401,0.34999572287765457,0.0,0.0,0.0,-1.0471975297205405,-0.004999999999999999,-0.27441277651671453,0.349995957195906,0.0,0.0,0.0,-1.0471975345620756,-0.005,-0.2744134838976047,0.3499961933219621,0.0,0.0,0.0,-1.047197539200191,-0.005000000000000001,-0.2744141005821044,0.34999641314705177,0.0,0.0,0.0,-1.0471975431585374,-0.004999999999999999,-0.27441461902534886,0.34999661068951815,0.0,0.0,0.0,-1.047197546308443,-0.004999999999999998,-0.27441503070802287,0.3499967785339955,0.0,0.0,0.0,2.601653670275539e-09,0.004958773184911215,-0.2744152324040214,0.3499968673701054,0.0,0.0,0.0,1.5733842007037426e-09,0.034060698139012933,-0.27441536836276725,0.34999693122129316,0.0,0.0,0.0,8.339479107277727e-10,-0.004999999999999999,-0.27441548523093023,0.3499969919535249,0.0,0.0,0.0,-4.633988748281581e-09,-0.005,-0.2744155893309167,0.3499970512192172,0.0,0.0,0.0,0.11329659363478767,0.01698790015646596,-0.27441568445780795,0.34999710864626965,0.0,0.0,0.0,0.4632477777815921,0.0006768861241409638,-0.27441568445780795,0.34999710864626965,0.0,0.0,0.0,0.4632477777815921,0.006663439072680049
35,solved,0,ltv_oneshot,1,23,23,23,34,-0.28441277651671454,0.359995957195906,0.0,0.0,0.0,-1.5707963101603744,-0.005000000000000001,0.5908109712709595,-0.5767290333716524,-0.1,0.0003511917485610699,0.06247282629251486,0.9980464717834822,-0.0005126401508239798,0.018483510939658093,0.7797530467530489,-0.7116514558092959,-0.10001371384998038,-0.9885933642993427,-0.15060714122471852,-0.0008056521736372652,2.3058402901906907e-06,0.0023058402901906905,2.305935786661042e-06,0.002305935786661042,1,1.8146415556988855,0.6662454568194959,,18,0.077378928626335,0.0010281301550309923,1.0281301550309923,0.0029718698449690078,2.971869844969008,33.15045137915023,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8146415556988855,0.6662454568194959,-0.28441277651671454,0.359995957195906,0.0,0.0,0.0,-1.5707963101603744,-0.005000000000000001,0.7797530467530489,-0.7116514558092959,-0.10001371384998038,-0.9885933642993427,-0.15060714122471852,-0.0008056521736372652,0.7797526405107961,-0.7116491860369117,-0.10001373483588845,-0.9885116851698831,-0.15114229824298273,-0.0008086806707331475,2.3058402901906907e-06,0.0023058402901906905,2.305935786661042e-06,0.002305935786661042,-0.28441277651671454,0.359995957195906,0.0,0.0,0.0,-1.5707963101603744,-0.005000000000000001,-0.28441348389760474,0.3599961933219621,0.0,0.0,0.0,-1.57079631479849,-0.004999999999999999,-0.2844141005821044,0.3599964131470518,0.0,0.0,0.0,-0.5235987675602386,-0.005000000000000001,-0.28441461902534887,0.35999661068951816,0.0,0.0,0.0,-0.5235987707101443,-0.005,-0.2844150307080229,0.35999677853399553,0.0,0.0,0.0,0.5235987781999525,0.024958773184911222,-0.2844152324040214,0.3599968673701054,0.0,0.0,0.0,0.523598777171683,0.01936044171721469,-0.28441536836276726,0.35999693122129317,0.0,0.0,0.0,0.5235987764322467,-0.004999999999999999,-0.28441548523093024,0.3599969919535249,0.0,0.0,0.0,0.5235987709643101,-0.005,-0.2844155893309167,0.3599970512192172,0.0,0.0,0.0,0.6368953692330865,0.019203197035649548,-0.28441568445780796,0.35999710864626966,0.0,0.0,0.0,0.9868465533798909,-0.004740899986388462,-0.28441568445780796,0.35999710864626966,0.0,0.0,0.0,0.9868465533798909,0.00820481597665196,-0.28441568445780796,0.35999710864626966,0.0,0.0,0.0,0.9868465533798909,0.004900304197041378
