x_src,y_src,z_src,rx,ry,rz,L
-7.175952291816542483e-04,8.121883523111335379e-04,1.857684160950792912e-04,2.923243297388246086e-06,2.478756775896602477e-06,-1.535908009470446887e-06,-3.049570454300876143e-03
-3.676367220602685254e-04,9.022111653710813972e-04,9.165590677552809366e-05,2.517833347192147524e-06,1.069256304822714175e-06,1.296464828131195339e-06,-3.132060797152225184e-03
1.443824343141015838e-04,-2.234779305765581146e-04,-4.347197216018616750e-03,1.557040817503890090e-04,-1.288125116576155403e-04,1.018766500575131337e-04,-1.433839513245842301e-02
