x_src,y_src,z_src,rx,ry,rz,L
-1.032113310105399484e-08,-4.948381599727776406e-06,-4.942531667054467077e-06,1.369659931804440225e-14,1.988018612856698100e-07,-1.990356939339551583e-07,-9.999999842134776884e-01
6.666343771741382364e-05,7.775317458777286639e-02,1.195988205534474465e-03,-1.961495045316945654e-06,-4.815872093665208740e-05,3.130964823778166310e-03,2.591989935449893708e-04
6.651618240249806524e-05,1.196619358796925658e-03,7.763376980269261207e-02,1.960575237816775426e-06,-3.126156766583942752e-03,4.818621398409979686e-05,2.587793766475902295e-04
