x_src,y_src,z_src,rx,ry,rz,L
5.103692606427261378e-10,1.816431386145661098e-07,2.020316638399467893e-07,5.132969603993648454e-13,-8.032854735450547213e-09,7.213434952826660101e-09,-4.701643629978491390e-09
-9.700168416546163129e-07,-2.028472498779132493e-03,1.195876103595631653e-03,7.050291346766921228e-08,-4.814447449928894616e-05,-8.182958739999957737e-05,2.210920130175028100e-05
-1.097551126206079979e-06,1.196497146098630948e-03,-2.147877663514027868e-03,-7.362950433499295999e-08,8.663887236211049309e-05,4.816580845266856339e-05,2.194243700432012864e-05
