k,stage,controller,solver_mode,inverse_sequence_mode,rollout_steps_used,was_applied,ref_idx,ref_s_mm,ref_x_mm,ref_y_mm,ref_z_mm,pred_x_mm,pred_y_mm,pred_z_mm,nl_x_mm,nl_y_mm,nl_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,linearisation_err_xy_mm,linearisation_err_xyz_mm,execution_err_xy_mm,execution_err_xyz_mm,plant_vs_nl_err_xy_mm,plant_vs_nl_err_xyz_mm,tracking_pred_xy_mm,tracking_nl_xy_mm,tracking_actual_xy_mm,pred_step_mm,actual_step_mm,local_gain,direction_error_deg,u_plan_vx,u_applied_vx,u_plan_vy,u_applied_vy,u_plan_vz,u_applied_vz,u_plan_wx,u_applied_wx,u_plan_wy,u_applied_wy,u_plan_wz,u_applied_wz,u_plan_dL,u_applied_dL
0,0,sqp_full,sqp_full,,10,1,33,13.333333333336268,784.7994940934122,-709.9358049527636,-100.00848826326231,784.8328296794899,-709.9356117825387,-100.00000431972309,784.832829295933,-709.9355871759069,-100.00000428637401,784.832829295933,-709.9355871759436,-100.00000428631996,2.4609621017250957e-05,2.460964361329565e-05,2.4609584273332438e-05,2.46096069427201e-05,3.674838211509268e-11,6.536265540453203e-11,0.0333361457562791,0.033335913874711326,0.033335913874471254,0.3001069195817744,0.300106624118167,0.9999990121104482,0.004698077832152788,0.0007835388343263877,0.0007835388343263877,-0.016313884860162605,-0.016313884860162605,0.0,0.0,0.0,0.0,0.0,0.0,0.0008244143742520626,0.0008244143742520626,0.02999959903858571,0.02999959903858571
0,1,sqp_full,sqp_full,,10,1,34,13.737373737376704,784.3954538531232,-709.9360621727807,-100.00874548336117,784.5328272091225,-709.935972035065,-100.0000046454438,784.5328267808168,-709.9359245033722,-100.00000458754383,784.5328267808168,-709.9359245033661,-100.0000045875438,4.753362237453589e-05,4.753365763805953e-05,4.7533628591532437e-05,4.753366385508528e-05,6.217248937900877e-12,6.2173108920020504e-12,0.13737338557138248,0.1373729966769158,0.13737299667692204,0.3000026866688886,0.30000270476434454,1.0000000573979062,0.004378342305042738,0.0004591527675326115,0.0004591527675326115,0.00011281643536044312,0.00011281643536044312,0.0,0.0,0.0,0.0,0.0,0.0,-2.6956779459673703e-06,-2.6956779459673703e-06,0.030000270746516903,0.030000270746516903
0,2,sqp_full,sqp_full,,10,1,35,14.14141414141725,783.991413612834,-709.9363193927978,-100.00900270346003,784.232827322997,-709.9361660533915,-100.00000497059627,784.2328268692189,-709.9360975139374,-100.0000048894495,784.2328268692189,-709.936097513965,-100.0000048894454,6.854095625601552e-05,6.854100429148262e-05,6.854092861206806e-05,6.854097665240155e-05,2.7644553313166398e-11,2.794605040476255e-11,0.24141375886145214,0.24141335834747832,0.24141335834745292,0.29999994886432435,0.2999999614858449,1.0000000396199322,0.004012185598087833,0.00023482653714466297,0.00023482653714466297,0.00040739524162142687,0.00040739524162142687,0.0,0.0,0.0,0.0,0.0,0.0,-2.055059238382232e-05,-2.055059238382232e-05,0.029999997291076726,0.029999997291076726
0,3,sqp_full,sqp_full,,10,1,36,14.545454545457687,783.5873733725449,-709.9365766128149,-100.00925992355889,783.9328272784949,-709.9363570314973,-100.00000530547946,783.9328268015549,-709.9362702890705,-100.00000520562604,783.9328268015549,-709.936270289062,-100.000005205626,8.674373797758909e-05,8.674379544977456e-05,8.674374652617716e-05,8.67438039984049e-05,8.548717289613705e-12,8.548818668955978e-12,0.34545397573635006,0.3454535648231679,0.3454535648231755,0.3000001052899356,0.30000011741616067,1.0000000385799024,0.003476521313700525,7.147766563634327e-05,7.147766563634327e-05,0.000381041399635649,0.000381041399635649,0.0,0.0,0.0,0.0,0.0,0.0,-2.161428196893615e-05,-2.161428196893615e-05,0.03000001286984712,0.03000001286984712
0,4,sqp_full,sqp_full,,10,1,36,14.545454545457687,783.5873733725449,-709.9365766128149,-100.00925992355889,783.6328273057445,-709.9365479376028,-100.00000565042046,783.6328268077232,-709.9364459040982,-100.0000055377566,783.6328268077232,-709.9364459041282,-100.00000553778551,0.00010203472004868788,0.00010203478224878667,0.0001020346899620023,0.00010203475213020476,3.008704396734174e-11,4.172373233233089e-11,0.04545394224461288,0.04545362311491238,0.045453623114825856,0.30000003349253046,0.3000000452330562,1.000000037836102,0.002920375782651717,-6.610217929218441e-05,-6.610217929218441e-05,0.00035212184966431704,0.00035212184966431704,0.0,0.0,0.0,0.0,0.0,0.0,-2.1955604200207507e-05,-2.1955604200207507e-05,0.030000005702322086,0.030000005702322086
0,5,sqp_full,sqp_full,,10,1,37,14.949494949498234,783.1833331322557,-709.9368338328319,-100.00951714365775,783.3328272402475,-709.9367366110982,-100.00000600619128,783.3328267256828,-709.936622791353,-100.00000588789423,783.3328267256828,-709.9366227913425,-100.00000588790323,0.00011382090843064292,0.00011382096990523969,0.0001138209188666327,0.00011382098033187775,1.0436096431476471e-11,1.3776163379688617e-11,0.14949413960531172,0.14949374239160873,0.14949374239162344,0.3000001248265801,0.3000001341890046,1.0000000304363101,0.002251014656198624,-0.00021090384884828325,-0.00021090384884828325,0.0003284872829770716,0.0003284872829770716,0.0,0.0,0.0,0.0,0.0,0.0,-2.218212247415904e-05,-2.218212247415904e-05,0.030000014610292978,0.030000014610292978
0,6,sqp_full,sqp_full,,10,1,38,15.353535041818123,782.7792931862787,-709.9366055905158,-100.0097743637566,783.0328262870979,-709.936734942161,-100.00000637418648,783.0328258166836,-709.9366175259347,-100.00000624229843,783.0328258166836,-709.9366175259188,-100.00000624228159,0.00011741716862320296,0.00011741724269438735,0.00011741718461028621,0.00011741725870037013,1.5987211554602254e-11,2.3215647630981956e-11,0.2535331338165764,0.2535326306858898,0.2535326306858891,0.3000009531545052,0.3000009090455932,0.9999998528989003,0.0006868814597768609,-0.00039888624290321934,-0.00039888624290321934,0.0005861038782274731,0.0005861038782274731,0.0,0.0,0.0,0.0,0.0,0.0,-3.640350113311069e-05,-3.640350113311069e-05,0.03000008294742173,0.03000008294742173
0,7,sqp_full,sqp_full,,10,1,39,15.75757186437977,782.375273126989,-709.9329341446092,-100.01003158385546,782.7328245900915,-709.9361515413035,-100.00000676797951,782.7328242421751,-709.9358752025514,-100.00000653725637,782.732824242175,-709.9358752024762,-100.00000653726325,0.0002763389711201609,0.0002763390674387546,0.0002763390463933621,0.0002763391427061825,7.52732029443954e-11,7.558727432331433e-11,0.35756593854587987,0.3575632109049238,0.35756321090419363,0.3000022642639499,0.30000249290945413,1.0000006218349324,0.030351721180546708,-0.0006667873043544593,-0.0006667873043544593,0.0016261068059113984,0.0016261068059113984,0.0,0.0,0.0,0.0,0.0,0.0,-8.471283905132803e-05,-8.471283905132803e-05,0.03000009573986532,0.03000009573986532
0,8,sqp_full,sqp_full,,10,1,39,15.75757186437977,782.375273126989,-709.9329341446092,-100.01003158385546,782.4328221665098,-709.9333983296888,-100.00000709008089,782.4328228658184,-709.9329674136316,-100.00000650686744,782.4328228658184,-709.9329674135545,-100.00000650681527,0.00043091662471456013,0.0004309170193822902,0.0004309167017639366,0.0004309170965022028,7.704947790898586e-11,9.304824908346752e-11,0.05755091152672694,0.057549748445703014,0.05754974844565847,0.30001505683740964,0.300015468021632,1.0000012378075243,0.02952123926669524,-0.001039698696956915,-0.001039698696956915,0.004562384553551092,0.004562384553551092,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023256190692328116,-0.00023256190692328116,0.02999996533786717,0.02999996533786717
0,9,sqp_full,sqp_full,,10,1,40,16.16160234922933,781.9713907325436,-709.9219989727909,-100.01028880395432,782.1329024092478,-709.9263172929005,-100.00000663878322,782.1329065967928,-709.9257453496923,-100.0000059324335,782.1329065967928,-709.9257453497488,-100.00000593238633,0.00057195853781816,0.0005719589739771785,0.0005719584813093227,0.0005719589175266403,5.651035195342047e-11,7.361036240803265e-11,0.16156939561801206,0.16155930720340583,0.16155930720471626,0.300003336445233,0.30000321103643784,0.9999994714178642,0.026942120014234464,-0.0015029208630374666,-0.0015029208630374666,0.010080641419810571,0.010080641419810571,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005083450445512699,-0.0005083450445512699,0.029991508096917863,0.029991508096917863
