placement,placement_label,distance_m,distance_mm,zrot_rad,zrot_deg,Bnorm_tip_T,Fnorm_N,Tnorm_Nm,J_norm,Jtrans_norm,Jrot_norm,cond_xyz,manip_xyz,sigma1_xyz,sigma2_xyz,sigma3_xyz,cond_xy,manip_xy,sigma1_xy,sigma2_xy,theta_y_deg,theta_z_deg,theta_total_deg
front,In front,0.2,200.0,-1.8849555921538759,-108.0,0.003882580679742278,0.0004088996660845464,3.241637704780842e-05,1.235673484787773,0.13937174448167733,0.011697860267570947,389.55007471432293,1.8739082646042247e-06,0.13378220425759105,0.04078635772222273,0.00034342748966407057,389.4795630979773,4.595275655940576e-05,0.1337821346365241,0.00034348948523101313,-34.231521120523745,-0.03416376474259745,34.23153135321523
front,In front,0.2,200.0,-1.82212373908208,-104.39999999999999,0.003756393499769383,0.0004041178396198854,3.143118544493147e-05,1.2048405702818579,0.12939511467313067,0.01128245589081748,398.5631269606596,1.2230490823895512e-06,0.12623166734898794,0.03059175315207617,0.00031671687321302986,398.485197182608,3.998747858173596e-05,0.12623160573912687,0.0003167786573544426,-32.892991390040365,-0.030417373765186728,32.89300019228649
front,In front,0.2,200.0,-1.7592918860102842,-100.8,0.0036597281918887815,0.00040249999147186843,3.042049625275986e-05,1.1772678136623094,0.12069223763664741,0.010899183612157562,407.94586797120417,7.502997239491278e-07,0.11925665152947956,0.021521478473111828,0.0002923345004634232,407.8791542470465,3.486850428622822e-05,0.1192565974616343,0.00029238218285949056,-31.5484908953471,-0.02707470119147808,31.548498462318133
front,In front,0.2,200.0,-1.6964600329384885,-97.2,0.003597117296479928,0.0004042848603403798,2.9389713798308657e-05,1.1527875034088564,0.11321456889639152,0.010543212137407814,417.7676607260062,4.215666686389336e-07,0.11286029943254142,0.013826704707613857,0.0002701508758155435,417.72372299410415,3.049249028485303e-05,0.11286025237057712,0.00027017917862464817,-30.204552319007124,-0.024088194709200046,30.20455881611105
front,In front,0.2,200.0,-1.6336281798666923,-93.6,0.003571985864063997,0.00040958677861007315,2.8343323318189007e-05,1.1312054539666485,0.10690895268720885,0.01021095553610179,428.1962702125243,2.3354707421957328e-07,0.10703991509560074,0.008728222307518562,0.0002499786255552254,428.1698458313868,2.6759321885834246e-05,0.10703987446933085,0.0002499939580319795,-28.86663088001291,-0.02141641057268443,28.866636448647395
front,In front,0.2,200.0,-1.5707963267948966,-90.0,0.0035861722197203516,0.0004183810284236868,2.7284991095582815e-05,1.1123064075171663,0.1017125787353944,0.009899778498822284,439.51345485841716,2.1466953352501244e-07,0.10178638333498902,0.00910674593643413,0.00023158877665708326,439.4719477270554,2.3574794266578924e-05,0.10178634856206435,0.00023161057056884368,-27.53917951670354,-0.019023176178979462,27.539184278605312
front,In front,0.2,200.0,-1.5079644737231006,-86.39999999999999,0.0036396492208247357,0.00043050797481177476,2.6217658586644946e-05,1.0958613056795854,0.09754975660423602,0.00960774041719038,452.1222957193853,2.8195672687001814e-07,0.0970839143993402,0.013525204090486107,0.00021472932283701486,451.99404063632625,2.0852665875921557e-05,0.09708388490010596,0.00021479018786050658,-26.225781450203513,-0.016876925164575306,26.22578551079595
front,In front,0.2,200.0,-1.4451326206513049,-82.8,0.00373054197299154,0.0004456937520591746,2.514364997591591e-05,1.0816348752614908,0.09433139105630378,0.009333406573744167,466.5540928562493,3.4768964087973665e-07,0.09291048983821114,0.018791621468016738,0.00019914194572683328,466.2140266219896,1.8515861862040874e-05,0.09291046504607867,0.00019928715083772304,-24.92918400092691,-0.014950049437854024,24.929187451928673
front,In front,0.2,200.0,-1.3823007675795091,-79.2,0.0038554296902310694,0.00046358078325430246,2.4064760870022175e-05,1.0693930547795716,0.09195677807033469,0.009075696366017058,483.4694006015819,3.949325068324578e-07,0.08923847808063054,0.023976598130539192,0.00018457937145472067,482.7193315430264,1.6497168784496875e-05,0.08923845744971622,0.000184866135699316,-23.65143533545963,-0.013218421536979316,23.65143825696034
front,In front,0.2,200.0,-1.319468914507713,-75.6,0.004009822732657937,0.0004837605657868302,2.2982346051248598e-05,1.0589091991658555,0.09031753642434415,0.008833772209133476,503.66411356527686,4.242032934149307e-07,0.08603560409351385,0.028864139796652224,0.00017081940479041753,502.20274647633056,1.4739310568024532e-05,0.08603558710457855,0.00017131644083637746,-22.3939718319104,-0.011660943962948785,22.393974294044032
front,In front,0.2,200.0,-1.2566370614359172,-72.0,0.004188670956056608,0.0005058027282398323,2.189740560719829e-05,1.0499689985920957,0.08930269814059706,0.008606958615230987,528.0869175148312,4.385515312246064e-07,0.08326611581097389,0.03340330414998089,0.00015767502100378275,525.4618156063084,1.3194571960122406e-05,0.08326610197621843,0.0001584627074759774,-21.157680173140662,-0.010259148460117242,21.157682237453155
front,In front,0.2,200.0,-1.1938052083641213,-68.39999999999999,0.0043867931226703955,0.0005292773363210907,2.0810646204287717e-05,1.0423737373081392,0.08880379823305677,0.008394685379588755,557.8697521361023,4.4091752355742933e-07,0.08089196652134936,0.03759061119622146,0.00014500152806566635,553.398766731973,1.182421942350771e-05,0.08089195538826717,0.00014617299540793067,-19.943018675385073,-0.008996884621799822,19.943020395971644
front,In front,0.2,200.0,-1.1309733552923256,-64.8,0.004599179096544288,0.0005537699764793095,1.972254852745188e-05,1.035942397800343,0.08871921753094816,0.008196449265261342,594.387305240334,4.3371301911386175e-07,0.07887406775962692,0.041438450334501956,0.0001326981028434567,587.0289304819698,1.0597633006685243e-05,0.07887405891390946,0.00013436145106025915,-18.75006289865358,-0.007860011034268826,18.7500643231105
front,In front,0.2,200.0,-1.0681415022205298,-61.20000000000001,0.0048211670183609945,0.000578890656623113,1.8633421342288766e-05,1.0305124965624148,0.08895716801866888,0.00801178822291172,639.3492854814659,4.188591646258047e-07,0.07717342231794845,0.04496459507411888,0.0001207061993661767,627.4872794690795,9.491405223832699e-06,0.07717341538536045,0.00012298801571030622,-17.57857090282336,-0.006836143034870213,17.57857207305423
front,In front,0.2,200.0,-1.0053096491487337,-57.599999999999994,0.005048523777750907,0.0006042781431790805,1.7543443510766732e-05,1.0259399044875577,0.08943731448293094,0.0078402708780503,694.9412170027815,3.9790793748415316e-07,0.07575214622348832,0.04818820944775157,0.00010900511348312374,676.0237797599573,8.488439339401372e-06,0.07575214087063963,0.00011205543819410867,-16.428047677963495,-0.005914436271228205,16.428048630867835
front,In front,0.2,200.0,-0.9424777960769379,-54.0,0.005277462063729781,0.0006296012695555963,1.6452710118812854e-05,1.0220983212750263,0.09009107434395898,0.007681479483407352,764.0400841162927,3.721525418088079e-07,0.07457420830751983,0.05112812075613558,9.760509933686813e-05,733.9693773282117,7.577035377831332e-06,0.07457420424155188,0.00010160397224338729,-15.297770277027555,-0.005085386853399255,15.297771045091123
front,In front,0.2,200.0,-0.8796459430051422,-50.400000000000006,0.0055046215357150265,0.0006545584760868369,1.5361229826092294e-05,1.0188778594445467,0.0908611609272631,0.007535017045532914,850.527364200643,3.4271900241325067e-07,0.07360604868099191,0.053802129651522805,8.654165848052354e-05,802.6201941597425,6.750203888957955e-06,0.07360604564825693,9.170719374350478e-05,-14.186911312512649,-0.00434069512499807,14.186911924320036
front,In front,0.2,200.0,-0.8168140899333459,-46.79999999999998,0.0057270334336541875,0.0006788763640775925,1.4268998041740308e-05,1.0161838284933256,0.09170054614593315,0.0074004968068859065,959.806944607093,3.106160177923289e-07,0.07281697654980294,0.05622668127237349,7.586627389908222e-05,883.0145638427763,6.00478402988427e-06,0.07281697433372473,8.246406946770365e-05,-13.09444911369721,-0.00367307732994916,13.09444959437
front,In front,0.2,200.0,-0.7539822368615502,-43.19999999999999,0.00594208008238197,0.0007023079263137066,1.3175982828503312e-05,1.0139351567206432,0.09257117005984063,0.007277549815825693,1099.597880224237,2.7677684562404285e-07,0.07217935885472995,0.05841677930244754,6.56415951256751e-05,975.4729230928098,5.3408551821523256e-06,0.07217935727304248,7.399421917749642e-05,-12.019281424852142,-0.003076173569270222,12.019281796432258
front,In front,0.2,200.0,-0.6911503837897544,-39.599999999999994,0.006147455776139422,0.000724630695950939,1.2082147535550565e-05,1.0120628367926083,0.09344259871358265,0.007165825661614565,1281.2709373140426,2.420771851205616e-07,0.07166867184670306,0.060385980646979524,5.593561030654744e-05,1078.8684008121263,4.760912788771272e-06,0.07166867074829603,6.642948360925846e-05,-10.960227419380498,-0.0025444331270847373,10.960227701162049
front,In front,0.2,200.0,-0.6283185307179586,-36.0,0.006341131911830163,0.0007456450238691582,1.0987461697212307e-05,1.0105084998058587,0.09429071986431584,0.007064992517984739,1522.1516703214543,2.0734398352538317e-07,0.07126341343921258,0.06214642133637978,4.6817550989621735e-05,1189.6712925612942,4.268804350846054e-06,0.07126341270078428,5.990176710691087e-05,-9.91604699738782,-0.002073022998936615,9.91604720620432
front,In front,0.2,200.0,-0.5654866776461629,-32.400000000000006,0.006521327362026315,0.0007651725572935979,9.89190764694747e-06,1.0092229689734273,0.09509655905898878,0.006974737908990377,1849.7086353148184,1.7335611857760591e-07,0.07094492643825583,0.06370885696157307,3.8354649528995184e-05,1301.187704478339,3.8681448512619174e-06,0.07094492596093958,5.452320654181268e-05,-8.885456849564854,-0.0016577495721541583,8.885457000038562
front,In front,0.2,200.0,-0.5026548245743666,-28.799999999999983,0.00668648405748225,0.0007830549422064675,8.795486681937202e-06,1.0081651665763556,0.09584540649541502,0.006894779042926664,2309.613518643255,1.4084209804861053e-07,0.07069728388315193,0.06508281677136203,3.061000609516778e-05,1403.8933025602262,3.5601750487608977e-06,0.0706972835892402,5.03580175646627e-05,-7.8671415887094085,-0.001294991352828646,7.867141693466454
front,In front,0.2,200.0,-0.4398229715025708,-25.19999999999999,0.006835247286170507,0.0007991527485173973,7.698222108915649e-06,1.0073009490059162,0.09652582629537156,0.006824853723455095,2982.3818668084414,1.1047413089268628e-07,0.07050694782553042,0.06627656840674985,2.3641153606188783e-05,1487.7527499885027,3.3414353747402027e-06,0.07050694765538074,4.7391576090802464e-05,-6.859763430328944,-0.0009816420373596924,6.8597635001855295
front,In front,0.2,200.0,-0.3769911184307751,-21.599999999999994,0.0069664500407407405,0.0008133445972515909,6.600156873806768e-06,1.0066022084713837,0.09712909849152673,0.0067647309962020185,4020.9077756030356,8.286240023211203e-08,0.07036263139056238,0.0672972745124336,1.7499190560273358e-05,1546.0291771272289,3.2023327610292514e-06,0.07036263129972913,4.5511839194700206e-05,-5.861971344050156,-0.0007150625813935394,5.861971388173514
front,In front,0.2,200.0,-0.3141592653589793,-18.0,0.007079100733311935,0.0008255264554235149,5.50135870583248e-06,1.0060460625593446,0.09764858950192186,0.006714207350702285,5745.269752339817,5.8548609755694196e-08,0.07025502289924908,0.06815100307374163,1.2228324504804501e-05,1578.113764811328,3.127637782861251e-06,0.07025502285585938,4.451835122562203e-05,-4.8724028328962445,-0.0004930402635512002,4.872402858946141
front,In front,0.2,200.0,-0.2513274122871835,-14.400000000000004,0.0071723736943114045,0.0008356110883034533,4.401914379778242e-06,1.0056142041300404,0.09807933563338506,0.0066731091603509235,8921.740426520746,3.8000875813616466e-08,0.07017660212908566,0.0688427985768838,7.865797341567891e-06,1589.167207236315,3.0989536289725757e-06,0.07017660211145302,4.415935704682427e-05,-3.889691824893574,-0.00031375577529667076,3.8896918391556343
front,In front,0.2,200.0,-0.1884955592153873,-10.799999999999983,0.007245601921895795,0.0008435276321355168,3.301929755301425e-06,1.0052923450984477,0.09841767982306526,0.0066412927755271,15786.74741824926,2.160841229426758e-08,0.07012145078525825,0.06937671505286735,4.441792151827224e-06,1587.1966970911585,3.097925964981644e-06,0.07012145077971366,4.417943340496148e-05,-2.9124676345184417,-0.00017575558648013525,2.912467642055495
front,In front,0.2,200.0,-0.12566370614359154,-7.1999999999999895,0.007298271673428025,0.0008492212730678753,2.2015255483089505e-06,1.0050698070603286,0.09866104215477577,0.0066186466125893835,35403.67322564353,9.677969223214037e-09,0.07008512922396948,0.06975587702688182,1.9796005001313123e-06,1579.9849720164398,3.10884307457613e-06,0.07008512922287916,4.435809863016211e-05,-1.9393594976046784,-7.793070675338143e-05,1.939359502552235
front,In front,0.2,200.0,-0.06283185307179577,-3.5999999999999948,0.007330018573957261,0.0008526530140822823,1.1008353798458304e-06,1.0049391843380715,0.09880771330060097,0.006605091190498567,141339.20397173124,2.430655966306262e-09,0.07006455147516177,0.06998249826683259,4.957191600511287e-07,1573.3726401314746,3.1200754660357233e-06,0.07006455147509379,4.453144136867604e-05,-0.968993714508714,-1.9500191985518696e-05,0.9689937214800479
front,In front,0.2,200.0,0.0,0.0,0.007340625000017435,0.0008537995175369464,9.02689335088578e-21,1.0048961230394349,0.09885671683342444,0.006600578506258595,70057897840.64731,2.6232894956066814e-21,0.07005789784064731,0.07005789784064727,5.344806867497265e-19,1570.7963951047047,3.1245991301905313e-06,0.07005789784064737,4.460024103631681e-05,-1.2368932866935357e-15,2.155571239199312e-15,0.00011459029153797541
front,In front,0.2,200.0,0.06283185307179577,3.5999999999999948,0.00733001857395726,0.0008526530140824137,1.1008353798458304e-06,1.0049391843896276,0.09880771387936865,0.006605091223265424,141339.16372208507,2.4306567011801896e-09,0.07006455188539681,0.06998249867636654,4.95719304121288e-07,1573.3726400308747,3.120075502771936e-06,0.07006455188532885,4.4531441632259453e-05,0.9689937145131888,-1.9276008382916526e-05,0.9689937214800479
front,In front,0.2,200.0,0.125663706143592,7.200000000000016,0.007298271673428011,0.0008492212730685695,2.2015255483089577e-06,1.005069808145774,0.09866105291570679,0.006618647271165992,35403.65892424194,9.677976297602036e-09,0.07008513686125319,0.06975588463604056,1.979601515516347e-06,1579.9849702847682,3.108843755534245e-06,0.07008513686016288,4.435810351254867e-05,1.939359497622638,-7.74818934737029e-05,1.939359502552047
front,In front,0.2,200.0,0.1884955592153878,10.800000000000011,0.007245601921895789,0.0008435276321370615,3.3019297553014355e-06,1.0052923461673828,0.09841768715698276,0.006641293216668244,15786.73936942288,2.160842813717052e-08,0.07012145600012959,0.06937672022812727,4.4417947467953315e-06,1587.1966881506492,3.097926443212074e-06,0.07012145599458502,4.41794369394056e-05,2.9124676345589244,-0.00017508124966879974,2.91246764205562
front,In front,0.2,200.0,0.2513274122871835,14.400000000000004,0.007172373694311406,0.0008356110883055836,4.401914379778252e-06,1.0056142031440074,0.0980793333634349,0.006673109055203447,8921.743965268075,3.800085811481035e-08,0.0701766005237817,0.06884279696913309,7.86579404172277e-06,1589.1672279538134,3.098953446794067e-06,0.07017660050614907,4.415935546097773e-05,3.8896918249657095,-0.0003128545682560131,3.8896918391556343
front,In front,0.2,200.0,0.3141592653589793,18.0,0.007079100733311938,0.0008255264554246521,5.501358705832465e-06,1.0060460658686654,0.09764856589030632,0.006714205819502373,5745.2687161280055,5.854857791321879e-08,0.0702550059900923,0.06815098652272268,1.2228323767150147e-05,1578.1137452503435,3.1276363160934476e-06,0.0702550059467026,4.451834106264484e-05,4.872402833009354,-0.0004919103809263397,4.872402858946365
front,In front,0.2,200.0,0.3769911184307751,21.599999999999994,0.006966450040740746,0.0008133445972508725,6.600156873806765e-06,1.0066022184377046,0.09712897005670723,0.006764722826630891,4020.9092402177685,8.286204210515113e-08,0.07036253897534805,0.06729718494795943,1.749916120253868e-05,1546.0292880492793,3.2023241193067616e-06,0.07036253888451488,4.551177615353952e-05,5.861971344213694,-0.0007137017503705227,5.861971388173328
front,In front,0.2,200.0,0.4398229715025713,25.200000000000017,0.006835247286170499,0.0007991527485167653,7.698222108915654e-06,1.0073009635058765,0.09652571256177614,0.006824846313603593,2982.381205672391,1.1047376603803799e-07,0.07050686552252355,0.06627648955737345,2.364113125056643e-05,1487.7526928912116,3.341427702044363e-06,0.07050686535237398,4.739152258925175e-05,6.859763430552615,-0.0009800475074558154,6.859763500185583
front,In front,0.2,200.0,0.502654824574367,28.800000000000008,0.006686484057482242,0.0007830549422072335,8.795486681937199e-06,1.0081651852758062,0.09584530561247089,0.006894772320858677,2309.6131719073232,1.408416760313852e-07,0.07069721035725948,0.0650827473608407,3.060997885584293e-05,1403.8932481399188,3.5601677815342124e-06,0.070697210063348,5.035796714388214e-05,7.867141589003184,-0.0012931598828035548,7.8671416934665
front,In front,0.2,200.0,0.5654866776461629,32.400000000000006,0.006521327362026312,0.0007651725572951924,9.891907646947458e-06,1.00922298871704,0.09509650220464652,0.0069747339824133845,1849.7083310796932,1.733558373830809e-07,0.07094488464103445,0.06370881821126642,3.835463324081111e-05,1301.1876097496165,3.8681405750335635e-06,0.07094488416371846,5.452317838883369e-05,8.885456849938972,-0.0016556774159263848,8.885457000038562
front,In front,0.2,200.0,0.6283185307179586,36.0,0.00634113191183017,0.0007456450238713361,1.0987461697212293e-05,1.0105085180884934,0.09429067412702036,0.007064989185177248,1522.1512189133355,2.0734374480380351e-07,0.07126337961416253,0.06214639035052706,4.6817542651930135e-05,1189.6710815024837,4.268801055811738e-06,0.07126337887573458,5.990174930177607e-05,9.916046997852913,-0.0020707058888384863,9.91604720620432
front,In front,0.2,200.0,0.6911503837897544,39.599999999999994,0.006147455776139427,0.0007246306959500501,1.2082147535550551e-05,1.012062873888061,0.09344257412443312,0.007165823747891835,1281.2708254854772,2.4207701587058277e-07,0.07166865335811033,0.0603859643131549,5.593560075868806e-05,1078.8683353102588,4.760910621447796e-06,0.07166865225970356,6.642947050540068e-05,10.960227419947572,-0.002541866255928733,10.960227701162083
front,In front,0.2,200.0,0.7539822368615506,43.20000000000002,0.005942080082381963,0.0007023079263139178,1.317598282850331e-05,1.0139351867499709,0.0925711564150484,0.007277548717133659,1099.597971510748,2.7677670065160256e-07,0.07217934844114936,0.058416770410077506,6.564158020588331e-05,975.4729874780962,5.340853288544319e-06,0.0721793468594621,7.399420361815284e-05,12.019281425532618,-0.003073351571082484,12.01928179643235
front,In front,0.2,200.0,0.8168140899333465,46.80000000000002,0.005727033433654182,0.000678876364077361,1.42689980417403e-05,1.0161838508363987,0.09170053518936322,0.007400495852780791,959.8068722302002,3.106159302792744e-07,0.07281696817921444,0.05622667411806317,7.586627089887101e-05,883.0145075522624,6.004783032132407e-06,0.0728169659631365,8.246406524507382e-05,13.094449114503002,-0.003669994259427904,13.094449594370056
front,In front,0.2,200.0,0.8796459430051422,50.400000000000006,0.005504621535715026,0.0006545584760866176,1.536122982609227e-05,1.0188778735970245,0.09086114935662194,0.007535016059647923,850.5273030396704,3.4271889625213673e-07,0.07360603955457898,0.05380212245866694,8.654165397338907e-05,802.6201431392163,6.750202644135921e-06,0.07360603652184439,9.170718820232405e-05,14.186911313456157,-0.004337344436603858,14.186911924320063
front,In front,0.2,200.0,0.9424777960769379,54.0,0.0052774620637297785,0.0006296012695555407,1.6452710118812834e-05,1.0220983512529573,0.0900910798625987,0.007681479983299189,764.040053119052,3.721526255343713e-07,0.07457421255296495,0.051128124363122245,9.760510885329839e-05,733.9693495551733,7.577036527250799e-06,0.07457420848699675,0.0001016039818722579,15.297770278121739,-0.005081761380624104,15.297771045091123
front,In front,0.2,200.0,1.0053096491487337,57.599999999999994,0.005048523777750898,0.0006042781431800526,1.75434435107667e-05,1.0259399416889359,0.08943731642890214,0.007840271170908835,694.9413055999231,3.979079135597511e-07,0.07575214760227435,0.048188210939689585,0.00010900510157023932,676.0238616126248,8.488438620625784e-06,0.07575214224942543,0.00011205542666603819,16.42804767922189,-0.005910528201497329,16.428048630867863
front,In front,0.2,200.0,1.06814150222053,61.200000000000024,0.004821167018361001,0.0005788906566223697,1.8633421342288753e-05,1.0305125465233353,0.08895718747953858,0.008011790104685638,639.3492582132336,4.18859462044093e-07,0.07717343833546841,0.044964606419261754,0.00012070622956714182,627.48725310245,9.491409562581955e-06,0.07717343140287905,0.00012298804640463177,17.578570904260125,-0.006831943908015042,17.578572073054204
