N_sqp,Np,adaptive_rollout_enabled,bend_angle_deg,error,final_i_ref,final_infeasible,final_status,final_tip,hierarchical_mpc_enabled,hierarchy_policy,jacobian_variant,log_csv_path,max_jac_cond,mean_jac_cond,mean_sqp_iters,n_steps,num_infeasible_steps,plant_contact,python_success,rollout_steps,run_name,solver_mode
5,5,False,-30.0,,41,0,solved,"[0.7597471191478257, -0.7008399214202009, -0.10000357187739123]",False,,no_contact,run_baseline_sqp_rollout1_np5_no_contact_model/bend_m30_jac_no_contact_plant_contact_1_sqp_full_rollout1_Np5_sqp5/log.csv,13504.732529505656,10293.164544849813,5.0,13,0,True,True,1,bend_m30_jac_no_contact_plant_contact_1_sqp_full_rollout1_Np5_sqp5,sqp_full
5,5,False,-60.0,,40,0,solved,"[0.7680794046860828, -0.6935289145731184, -0.1000126267640843]",False,,no_contact,run_baseline_sqp_rollout1_np5_no_contact_model/bend_m60_jac_no_contact_plant_contact_1_sqp_full_rollout1_Np5_sqp5/log.csv,13504.732529505656,7708.037832835021,5.0,13,0,True,True,1,bend_m60_jac_no_contact_plant_contact_1_sqp_full_rollout1_Np5_sqp5,sqp_full
5,5,False,-90.0,,34,1,primal infeasible,"[0.7756091193271404, -0.6985155152038083, -0.10001155945136224]",False,,no_contact,run_baseline_sqp_rollout1_np5_no_contact_model/bend_m90_jac_no_contact_plant_contact_1_sqp_full_rollout1_Np5_sqp5/log.csv,13504.732529505656,6588.598450209184,4.615384615384615,13,1,True,True,1,bend_m90_jac_no_contact_plant_contact_1_sqp_full_rollout1_Np5_sqp5,sqp_full
