k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,rollout_steps_used,rollout_steps_next,rollout_adaptation_reason,adapt_pred_err_xy_mm,adapt_pred_err_xyz_mm,adapt_clearance_mm,adapt_tip_vessel_angle_deg,cond_H_beam,lambda_min_H_beam,lambda_max_H_beam,num_negative_H_beam,num_near_zero_H_beam,stationarity_norm,cond_H_mpc,lambda_min_H_mpc,lambda_max_H_mpc,num_negative_H_mpc,num_near_zero_H_mpc,valid_H_mpc,norm_H_mpc,norm_H_track,norm_H_effort,norm_H_smooth,qp_reg,sqp_status_0,sqp_du_0,sqp_du_rel_0,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL
0,solved,0,lti,3,18,18,18,27,-0.04997949865238617,0.025566284649641335,2.9416934996939604e-08,0.0,0.0,0.5870624123322202,0.09935142571526022,0.6591338454477003,-0.7074160104270497,-0.1,0.0005178753436896156,0.9988747311371441,-0.0474224141111553,0.00034342495088822027,0.019862429632610243,0.7782709444954836,-0.7100618295320744,-0.10000345078811144,-0.9999489053900819,-0.010108450661351485,7.638327136010237e-05,5.991691305638808e-05,0.05991691305638808,5.991699019853264e-05,0.05991699019853264,1,6.314051931796667,99.83392684373948,,20,0.1875770642331975,0.0002918487712177627,0.2918487712177627,0.0037081512287822373,3.708151228782237,33.42338455607879,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,3,neutral:hold,0.5407715324728812,0.5407717973993866,3.708151228782237,33.42338455607879,2.833622189107586,1.874178445170669e-09,5.4940758474935224e-09,0,0,6.25124373448905e-18,17104709.937788267,2.0009999999916957e-06,34.22652458537228,0,0,True,34.62917978344484,34.62900395942296,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,6.314051931796667,99.83392684373948,-0.04997949865238617,0.025566284649641335,2.9416934996939604e-08,0.0,0.0,0.5870624123322202,0.09935142571526022,0.7801457952193784,-0.7099279334814346,-0.10000410775119838,nan,nan,nan,0.7801457833502227,-0.7098680165695538,-0.10000420389819151,nan,nan,nan,5.991691305638808e-05,0.05991691305638808,5.991699019853264e-05,0.05991699019853264,-0.04998220845370057,0.04999966240340549,2.9326205755492687e-08,0.0,0.0,2.094395086777842,0.048126864856814,0.7791833760752626,-0.7099894622438393,-0.10000378896968558,nan,nan,nan,0.779183213656699,-0.7096945352736722,-0.1000040929891772,nan,nan,nan,0.0002949270148896627,0.2949270148896627,0.0002949271715857639,0.29492717158576387,-0.04998712165655232,0.04999936620447449,2.9158604801539022e-08,0.0,0.0,2.094395076884491,0.04564319105843792,0.7782709444954836,-0.7100618295320744,-0.10000345078811144,nan,nan,nan,0.7782703174456946,-0.7095210583631484,-0.10000398607261048,nan,nan,nan,0.0005407715324728812,0.5407715324728812,0.0005407717973993866,0.5407717973993866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04997949865238617,0.025566284649641335,2.9416934996939604e-08,0.0,0.0,0.5870624123322202,0.09935142571526022,-0.04998220845370057,0.04999966240340549,2.9326205755492687e-08,0.0,0.0,2.094395086777842,0.048126864856814,-0.04998712165655232,0.04999936620447449,2.9158604801539022e-08,0.0,0.0,2.094395076884491,0.04564319105843792,-0.015029146939766454,0.049999109908059725,2.8937209171602122e-08,0.0,0.0,2.094395066552973,0.0419599652673999,0.022830872159159087,0.04999882692878674,2.9154615112322586e-08,0.0,0.0,2.094395055151243,0.03740204780163712,0.03784189026412237,0.049998730853869695,2.799408501636062e-08,0.0,0.0,2.0943950512795375,0.032575798746449315,0.03801130324873976,0.04999884727193301,2.4875032845677367e-08,0.0,0.0,2.0943950559672744,0.028380499381386665,0.028862073340977852,0.04999911448198377,1.994052284249422e-08,0.0,0.0,2.0943950667292213,0.025722795605861323,0.015398738063772713,0.04999944225876175,1.3721705997533454e-08,0.0,0.0,2.094395081321275,0.02503830849992828,0.0034133500057539046,0.04999978181553758,6.883766244731174e-09,0.0,0.0,2.0943944506474446,0.025029037911318133
1,solved,0,lti,3,22,22,22,31,0.03497085306023355,0.09999910990805973,1.2982301303209566e-06,0.0,0.0,4.188790168946168,0.07898481174236245,0.6630467177573706,-0.7014160770732354,-0.1,0.00047074918288560294,0.9850547012598703,-0.17224067286869124,0.000405623933350525,0.022647241879633694,0.7754971491013252,-0.7105787477298494,-0.10000098708372493,-0.9990620236815597,-0.043301330788361944,0.00025997935168588666,0.00034330766844566253,0.3433076684456625,0.0003433077305440934,0.3433077305440934,1,6.6260409375940545,1.0000109482626132,,21,0.9767502645800678,0.0018150702497337935,1.8150702497337936,0.0021849297502662063,2.1849297502662064,44.00532752272958,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,1,bad:tip_angle,1.0441536901384394,1.0441538667253636,2.1849297502662064,44.00532752272958,3.7281677794518626,2.326489283985616e-09,8.946359165740394e-09,0,0,7.803026239570308e-14,17104593.35400554,2.001000000001678e-06,34.226291301393786,0,0,True,34.630268237035274,34.630092404493105,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,6.6260409375940545,1.0000109482626132,0.03497085306023355,0.09999910990805973,1.2982301303209566e-06,0.0,0.0,4.188790168946168,0.07898481174236245,0.776693311414595,-0.7102293875511642,-0.1000025053726454,nan,nan,nan,0.7766899067367392,-0.7098860967657034,-0.10000271186172234,nan,nan,nan,0.00034330766844566253,0.3433076684456625,0.0003433077305440934,0.3433077305440934,0.0728308721591591,0.09999882692878674,1.2982301303209572e-06,0.0,0.0,4.188790157544439,0.03223186460443597,0.7760522965966619,-0.7103999065418023,-0.10000175567123373,nan,nan,nan,0.7760443175613765,-0.7097081241057083,-0.10000216435296276,nan,nan,nan,0.0006918284497563449,0.6918284497563449,0.0006918285704659956,0.6918285704659957,0.08784189026412237,0.0999987308538697,1.2982301303209572e-06,0.0,0.0,4.188790153672732,0.028023936004374236,0.7754971491013252,-0.7105787477298494,-0.10000098708372493,nan,nan,nan,0.7754833447357188,-0.7095346852948773,-0.10000159434627795,nan,nan,nan,0.0010441536901384394,1.0441536901384394,0.0010441538667253635,1.0441538667253636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03497085306023355,0.09999910990805973,1.2982301303209566e-06,0.0,0.0,4.188790168946168,0.07898481174236245,0.0728308721591591,0.09999882692878674,1.2982301303209572e-06,0.0,0.0,4.188790157544439,0.03223186460443597,0.08784189026412237,0.0999987308538697,1.2982301303209572e-06,0.0,0.0,4.188790153672732,0.028023936004374236,0.08801130324873976,0.099998847271933,1.2982301303208736e-06,0.0,0.0,4.18879015836047,0.02537076698210174,0.011987795549958411,0.09999911448198377,1.298230046829148e-06,0.0,0.0,4.1887901691224165,0.02454751279527011,-0.01535712397857874,0.09999944225876176,1.2147381498969793e-06,0.0,0.0,4.18879018371447,0.024692369985414388,-0.014785612909713697,0.09999978181553759,1.159891546920218e-06,0.0,0.0,4.18878955304064,0.02458133013116237,-0.018853206957580783,0.09999978181553759,1.0789940082224519e-06,0.0,0.0,4.18878955304064,0.024308971396931445,-0.019064882596031143,0.09999978181553759,7.510428286581651e-07,0.0,0.0,4.18878955304064,0.0254443349399,-0.01926338815538048,0.09999978181553759,3.6118335176904195e-07,0.0,0.0,4.18878955304064,0.026802593881094735
2,solved,0,lti,3,24,24,24,33,0.13800970364916093,0.14999892778632448,2.4497371242291976e-05,0.0,0.0,6.2831852823756895,-0.003688217190078148,0.6659378941708439,-0.692416127775582,-0.1,0.00038640457504849414,0.9353319908052476,-0.3537706613623066,0.0004866488188373692,0.023503808350810607,0.7746892035889533,-0.7114367287625231,-0.09999943345258312,-0.9952729773051716,-0.09711626908826528,0.0003618348722970026,0.0004418955257770071,0.4418955257770071,0.0004418955555158323,0.4418955555158323,1,6.6253049116409155,0.5000027727908004,,21,1.0,0.0029930248166755075,2.9930248166755073,0.0010069751833244925,1.0069751833244924,47.096709395781026,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,1,"bad:prediction_error,tip_angle",1.8409572085264643,1.8409601002742693,1.0069751833244924,47.096709395781026,4.990376553882043,2.651163695671268e-09,1.3629342802769383e-08,0,0,7.212517236227457e-14,17101639.094861936,2.0009999999991394e-06,34.22037982880401,0,0,True,34.62858003844472,34.62840417535271,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,6.6253049116409155,0.5000027727908004,0.13800970364916093,0.14999892778632448,2.4497371242291976e-05,0.0,0.0,6.2831852823756895,-0.003688217190078148,0.7755813188418121,-0.7108228228196832,-0.10000023633489402,nan,nan,nan,0.7755646816069482,-0.7103812405984403,-0.1000003984549375,nan,nan,nan,0.0004418955257770071,0.4418955257770071,0.0004418955555158323,0.4418955555158323,0.014242353036840703,0.14999918497459996,2.4497386562983757e-05,0.0,0.0,6.283185287920871,0.023276322326406754,0.7751331714009345,-0.7111370849155725,-0.09999955507669378,nan,nan,nan,0.7750965708436298,-0.7102365395004743,-0.09999984862119249,nan,nan,nan,0.0009012888801319026,0.9012888801319026,0.0009012889279347616,0.9012889279347616,-0.007693236012332707,0.1499993521217423,2.4700889517104466e-05,0.0,0.0,6.283185296239016,0.023240218422517146,0.7746892035889533,-0.7114367287625231,-0.09999943345258312,nan,nan,nan,0.7746054459971793,-0.7095976778906204,-0.10000269645370104,nan,nan,nan,0.0018409572085264644,1.8409572085264643,0.0018409601002742693,1.8409601002742693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13800970364916093,0.14999892778632448,2.4497371242291976e-05,0.0,0.0,6.2831852823756895,-0.003688217190078148,0.014242353036840703,0.14999918497459996,2.4497386562983757e-05,0.0,0.0,6.283185287920871,0.023276322326406754,-0.007693236012332707,0.1499993521217423,2.4700889517104466e-05,0.0,0.0,6.283185296239016,0.023240218422517146,-0.008961836372460851,0.1499995096234894,2.30112813985585e-05,0.0,0.0,6.283184981444993,0.0238816127826478,-0.008058562096078265,0.1500000965072598,1.9392514527522788e-05,0.0,0.0,6.283184979773499,0.025057399615822002,-0.007388022123666205,0.149999618380615,1.5229330893034657e-05,0.0,0.0,6.283184981603582,0.026541652192286977,-0.006429374131993304,0.14999960628746042,1.1030222502051063e-05,0.0,0.0,6.283184981508534,0.028113165354927947,-0.0046470668055886,0.14999999165566227,7.30904398299169e-06,0.0,0.0,6.283184980479724,0.029274760902672337,-0.0027021338092661088,0.14999985627704654,4.2258753921619715e-06,0.0,0.0,6.2831849810276745,0.030190731626081473,-0.00045181259083415304,0.14999951817916812,1.8073786230431969e-06,0.0,0.0,6.283184981944928,0.03131162665799609
3,solved,0,lti,3,24,24,24,33,-0.019868631586415608,0.1999995096234894,9.478249792489722e-06,0.0,0.0,6.283185307179586,0.06204487284448872,0.6658352386675631,-0.6804161432853548,-0.1,0.0002883713922780362,0.8524746781787476,-0.5227681483492203,0.0005504339275606481,0.025912685082803456,0.7722889484522777,-0.708222129119374,-0.10001146135516305,-0.996233278958852,0.0867131729905411,-0.0002820014301528051,0.00030079604264394375,0.3007960426439438,0.00030079680289811766,0.30079680289811767,1,0.18799809898623948,0.009458997948619999,,25,0.07195207274481435,0.003032069374936891,3.032069374936891,0.000967930625063109,0.967930625063109,54.97783084345236,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,1,"bad:low_clearance,tip_angle",0.5300466173302911,0.5300476264212832,0.967930625063109,54.97783084345236,54.34031323552109,2.745337609902069e-09,1.5451653698288741e-07,0,0,1.0459083847364273e-14,32544716.029454544,2.0009999999862895e-06,65.12197677449234,0,0,True,65.8872873082217,65.88719369500721,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,0.18799809898623948,0.009458997948619999,-0.019868631586415608,0.1999995096234894,9.478249792489722e-06,0.0,0.0,6.283185307179586,0.06204487284448872,0.7733882347661908,-0.7099277483405095,-0.10000724688743183,nan,nan,nan,0.7733573854169478,-0.7102269582616711,-0.10000792317396269,nan,nan,nan,0.00030079604264394375,0.3007960426439438,0.00030079680289811766,0.30079680289811767,0.003694913691689286,0.2000000965072598,8.975730752036462e-06,0.0,0.0,6.283185307179586,0.03035602132132343,0.7727988592388475,-0.7090633013148171,-0.10000979342201151,nan,nan,nan,0.7727203476282429,-0.7095211220392198,-0.10001076670912415,nan,nan,nan,0.0004645039167674893,0.4645039167674893,0.0004645049364432441,0.4645049364432441,0.011040942730691242,0.19999961838061503,8.114942354072392e-06,0.0,0.0,6.283185307179586,0.028042942433830355,0.7722889484522777,-0.708222129119374,-0.10001146135516305,nan,nan,nan,0.7721553204581166,-0.7087350550162829,-0.100012495633439,nan,nan,nan,0.0005300466173302911,0.5300466173302911,0.0005300476264212832,0.5300476264212832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.019868631586415608,0.1999995096234894,9.478249792489722e-06,0.0,0.0,6.283185307179586,0.06204487284448872,0.003694913691689286,0.2000000965072598,8.975730752036462e-06,0.0,0.0,6.283185307179586,0.03035602132132343,0.011040942730691242,0.19999961838061503,8.114942354072392e-06,0.0,0.0,6.283185307179586,0.028042942433830355,0.0168594946338106,0.19999960628746044,7.028426905851173e-06,0.0,0.0,6.283185307179586,0.02779297401803926,0.022182928429478894,0.1999999916556623,5.83416481411777e-06,0.0,0.0,6.283185307179586,0.028262887159468085,0.026793588591459635,0.19999985627704653,4.638029112551962e-06,0.0,0.0,6.283185307179586,0.029700537044914523,0.031337897358357306,0.1999995181791681,3.4946499742044193e-06,0.0,0.0,6.283185307179586,0.03129554637990612,0.035701558774344916,0.1999995181791681,2.4374521690055574e-06,0.0,0.0,6.283185307179586,0.033622193329233836,0.040400823623575687,0.1999995181791681,1.4825580102607294e-06,0.0,0.0,6.283185307179586,0.03510845287369751,0.04519747007891767,0.1999995181791681,6.610077846366896e-07,0.0,0.0,6.283185307179586,0.03731212483885171
4,solved,0,lti,3,27,27,27,36,-0.03314542223849014,0.25000200417910845,-7.597967843007166e-10,0.0,0.0,6.2831853074940165,0.05557489496549266,0.6641516729532237,-0.6654160126296937,-0.1,0.00018012250915867308,0.7394180250691902,-0.6732463130736105,0.0005947196399889595,0.02827870057723108,0.7704240897828837,-0.7050147387274177,-0.10001608880875554,-0.9597904287215496,0.2807171712839727,-0.0004502008760164097,6.86787978736898e-05,0.0686787978736898,6.867910473634069e-05,0.06867910473634069,1,2.479574224666129,0.12472791104128576,,28,0.7814820170216438,0.0030408441449777403,3.0408441449777404,0.0009591558550222598,0.9591558550222598,43.66050475949854,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,1,"bad:low_clearance,tip_angle",0.20709001088792142,0.20709001105988337,0.9591558550222598,43.66050475949854,423.20597733095576,3.0197484730616432e-09,1.3201962015688105e-06,0,0,3.836780516967017e-14,52172972.52353672,2.000999999811075e-06,104.39811800974019,0,0,True,105.62491031370479,105.62485096063492,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,2.479574224666129,0.12472791104128576,-0.03314542223849014,0.25000200417910845,-7.597967843007166e-10,0.0,0.0,6.2831853074940165,0.05557489496549266,0.7713598983950015,-0.7066239912576832,-0.10001347082381405,nan,nan,nan,0.7713241594510033,-0.7065653439631226,-0.10001367612849037,nan,nan,nan,6.86787978736898e-05,0.0686787978736898,6.867910473634069e-05,0.06867910473634069,-0.02782187563056251,0.2500023631504784,-7.4859811589137e-10,0.0,0.0,6.283185307776804,0.030602957953762028,0.7708870340934725,-0.7058098320150877,-0.10001473583393466,nan,nan,nan,0.7708225716883504,-0.7057002413324949,-0.10001484629219642,nan,nan,nan,0.00012714369581417367,0.12714369581417367,0.0001271437437954173,0.1271437437954173,-0.023210987847917256,0.25000216545346593,-7.236732277429076e-10,0.0,0.0,6.28318530828999,0.032122921802126496,0.7704240897828837,-0.7050147387274177,-0.10001608880875554,nan,nan,nan,0.7703208006012714,-0.7048352460602376,-0.10001608036937208,nan,nan,nan,0.00020709001088792142,0.20709001088792142,0.00020709001105988337,0.20709001105988337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03314542223849014,0.25000200417910845,-7.597967843007166e-10,0.0,0.0,6.2831853074940165,0.05557489496549266,-0.02782187563056251,0.2500023631504784,-7.4859811589137e-10,0.0,0.0,6.283185307776804,0.030602957953762028,-0.023210987847917256,0.25000216545346593,-7.236732277429076e-10,0.0,0.0,6.28318530828999,0.032122921802126496,-0.01866633748351123,0.2500017200590196,-6.825821769816597e-10,0.0,0.0,6.283185308977847,0.03419682213159002,-0.01430222508679279,0.2500015598995714,-6.231049870066377e-10,0.0,0.0,6.283185309783003,0.036107740652361615,-0.009602407190417741,0.25000134040581307,-5.447111226517569e-10,0.0,0.0,6.28318531064804,0.038384068701294155,-0.004805115053288079,0.25000105637566367,-4.4646436442136486e-10,0.0,0.0,6.2831853092621275,0.040376103892000116,-0.004804390757527722,0.2500007058001265,-3.284981016110704e-10,0.0,0.0,6.231151112441011,0.04114517964681182,-0.004803604078638366,0.2500002853368575,-1.9187719100972953e-10,0.0,0.0,4.97620542255854,0.04186367259857416,-0.004802847998682777,0.24999977102226031,-5.844670287659604e-11,0.0,0.0,4.188787575854264,0.042249100516291806
5,solved,0,lti,3,31,31,31,40,-0.06866700711527199,0.3000021515515387,-4.4654809756526127e-10,0.0,0.0,6.283185307699381,0.07995589432559838,0.6603002145855723,-0.647415894812612,-0.1,6.549269635454979e-05,0.6001671197875278,-0.7998743915080511,0.0006179371126728227,0.031494572640029195,0.768456976977476,-0.7016057532159967,-0.10002014585938854,-0.853664850997165,0.5208224243954668,-0.0005695777527532709,0.0001473705608342631,0.14737056083426311,0.00014737154562710134,0.14737154562710134,1,2.2185863954577343,0.12975980755362976,,32,0.7173068738226575,0.0030374146838223538,3.037414683822354,0.0009625853161776463,0.9625853161776463,28.576079370402617,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,1,bad:low_clearance,0.27329385807879203,0.2732950457461162,0.9625853161776463,28.576079370402617,1224.381087043367,3.1574340933435548e-09,3.9882406961801025e-06,0,0,5.0735901495742325e-14,33732641.104749784,2.000999999731468e-06,67.49901484154603,0,0,True,68.29225355836037,68.29216315222104,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,2.2185863954577343,0.12975980755362976,-0.06866700711527199,0.3000021515515387,-4.4654809756526127e-10,0.0,0.0,6.283185307699381,0.07995589432559838,0.7693915876445157,-0.703230174149368,-0.10001801993317516,nan,nan,nan,0.7693164935400381,-0.7031033713194574,-0.10001855869092738,nan,nan,nan,0.0001473705608342631,0.14737056083426311,0.00014737154562710134,0.14737154562710134,-0.06430287975129814,0.3000019857825505,-4.385701054959548e-10,0.0,0.0,6.2831853077231505,0.03943224409207455,0.7689269199939631,-0.702423048284601,-0.10001909033809597,nan,nan,nan,0.7688166530669278,-0.7022372498135401,-0.10001978203350645,nan,nan,nan,0.00021605524072881925,0.21605524072881924,0.00021605634794869813,0.21605634794869813,-0.05960303151600385,0.3000017535200016,-4.213847572531177e-10,0.0,0.0,6.283185307766258,0.04140546472223284,0.768456976977476,-0.7016057532159967,-0.10002014585938854,nan,nan,nan,0.7683176412673453,-0.701370646659844,-0.10002095156763648,nan,nan,nan,0.000273293858078792,0.27329385807879203,0.00027329504574611616,0.2732950457461162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06866700711527199,0.3000021515515387,-4.4654809756526127e-10,0.0,0.0,6.283185307699381,0.07995589432559838,-0.06430287975129814,0.3000019857825505,-4.385701054959548e-10,0.0,0.0,6.2831853077231505,0.03943224409207455,-0.05960303151600385,0.3000017535200016,-4.213847572531177e-10,0.0,0.0,6.283185307766258,0.04140546472223284,-0.05480569362782596,0.30000144812752316,-3.9398561472109916e-10,0.0,0.0,6.283185307823957,0.042832462856613074,-0.054804908533848555,0.30000106635825885,-3.5560112510286936e-10,0.0,0.0,6.283185311602686,0.04372433200140638,-0.05480404683239959,0.30000060395522893,-3.058095971507801e-10,0.0,0.0,5.187725189539542,0.04415746097612604,-0.05480320518145909,0.30000003934376235,-2.448477964684429e-10,0.0,0.0,4.059830019656929,0.04397977973535319,-0.0548031069362267,0.2999999758966241,-1.7348326342404707e-10,0.0,0.0,3.450077883598446,0.04329399579582322,-0.05480299389245253,0.299999894487446,-9.281293771076586e-11,0.0,0.0,2.9447371502089377,0.042364568550737,-0.05480290688293378,0.29999982441459944,-3.431051337507774e-11,0.0,0.0,2.541803453865488,0.042842902278735426
