k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path,tracking_err_xy_mm,tracking_err_xyz_mm,clearance_plot_mm,vessel_tip_angle_deg,tip_step_xyz_mm,tip_step_xy_mm_from_pos,u_trans_norm,u_rot_norm,u_dL_abs,jac_gain_abs_error,jac_angle_abs_deg,solved_flag,vessel,magnet_placement,case
74,32,32,1,0.0033598601136678,3.3598601136678408,0.526693544114798,0.0875334376629874,0.0014240838400046,0.0,0.0,-0.0125984238115568,0.0099997803599241,0.7684623227503921,-0.5919894266737535,-0.1,-0.0005348965851939,-0.9999911857837108,-0.0041523751419539,-0.0003162613027895,0.0226267005399267,0.7806694110641352,-0.7014042480510715,-0.1000155608623845,-0.1447544507335534,0.9894674998912109,-0.000464383315826,solved,0,5.154049154715311e-05,0.0515404915471531,5.5138115014840296e-05,0.0551381150148403,40.004325260309265,28,0.6756324546985485,0.0004870208322618,0.4870208322618851,0.0035129791677381,3.512979167738115,0.7565058056398567,0.2264076104563679,0.175057159669967,0.2314022686473672,0.7731946789116578,55.48956773441575,0.5665562822747984,0.0991797335682023,0.4185785344247653,0.1510999783145399,0.6117694345412901,0.192172714230332,0.1181859031310628,0.0190301413290766,0.1442845340934306,0.099129553215671,-0.000560403800337,0.5533051184858115,0.1997340630938566,0.8086777787830091,0.848790876962886,0.5220049930867451,0.0840525691283864,0.8242138417271728,0.5662696310311369,-0.003201261812962,mpc_3np1s_bc_120/frames/frame_000074.png,0.0515404915471531,0.0551381150148403,3.512979167738115,40.004325260309265,0.17505715966996693,0.175056262668026,0.5339196757341783,0.0125984238115568,0.0099997803599241,0.7685977313526328,55.48956773441575,1.0,120$^\circ$,In-plane,BC
75,32,32,0,0.0031930629927484,3.193062992748491,-0.3323245128115241,1.0012240380290658,-2.591103386671916e-08,0.0,0.0,0.0001404390564703,-0.0022812523829739,0.7651390776222768,-0.5819771862934628,-0.1,-0.0005348963631165,-0.9999911886992426,-0.0041516729528598,-0.0003162616783912,0.0226038880160969,0.7797766783456527,-0.7017891145668499,-0.1000153864775963,-0.3259715269954817,0.9453794408147236,-0.000525807069896,solved,0,0.0015383459139521,1.5383459139521474,0.0017152196964393,1.7152196964393045,38.28658584052195,28,0.8335603517760678,0.00041154621001,0.4115462100100523,0.0035884537899899,3.5884537899899476,0.9826992542365144,0.9506861659055922,0.9721594375547262,0.9892746263555712,1.0225871296114626,108.51439804699277,-0.3175429537892813,-0.3087023793552541,0.3160640254668708,0.0546654966591903,-0.9288773005934008,0.560734468969426,0.1190593577126142,-0.758423305743508,-0.8927327184825584,-0.3848665157784037,0.0001743847882207,0.3216284372907452,0.0556279008287855,-0.9452304930414042,0.589820793737215,0.1252351848406274,-0.7977641128511206,-0.9182986699466192,-0.3958882678199976,0.0001793787947575,mpc_3np1s_bc_120/frames/frame_000075.png,1.5383459139521474,1.7152196964393045,3.5884537899899476,38.28658584052195,0.9721594375547262,0.9721594219142595,1.0549356170604185,0.0001404390564703,0.0022812523829739,0.010725373644428826,108.51439804699277,1.0,120$^\circ$,In-plane,BC
76,32,32,0,0.0040686984279615,4.068698427961545,-0.6742499282285251,-0.9999730803080196,0.0001378609527374,0.0,0.0,-0.1041348569046244,0.0099914796250561,0.7583965783399916,-0.591976917096543,-0.1,-0.0005350609599265,-0.999988891480338,-0.0046723420632767,-0.0003159831287531,0.0227038028123475,0.7806637031944748,-0.7013456295270255,-0.1000141068263683,-0.1535440827287258,0.9881417628356092,-0.0002668316485553,solved,0,0.001832734758435,1.8327347584350968,0.0064009655209291,6.400965520929116,48.98796587954797,28,0.0542603026441864,0.000992725241059,0.9927252410590004,0.0030072747589409,3.007274758940999,4.620627943687284,6.753027748134375,0.9917125089879332,0.2146272154075538,0.1468544993409672,60.70437050762139,0.4893159291008309,0.4852607277363467,1.9683622657929736,1.1072857175125257,4.031088057135306,2.4901511790544895,1.33168696736774,6.1342595880407025,0.8870248488220822,0.4434850398243872,0.001279651227995,0.4259945379246897,0.2396396617531829,0.8724113056197461,0.3687458828734164,0.1971985036986762,0.9083717432873548,0.8944374914936917,0.4471911323141164,0.001290344950172,mpc_3np1s_bc_120/frames/frame_000076.png,1.8327347584350968,6.400965520929116,3.007274758940999,48.98796587954797,0.9917125089879333,0.9917116833918396,1.206051054500813,0.1041348569046244,0.0099914796250561,0.7853727845924462,60.70437050762139,1.0,120$^\circ$,In-plane,BC
77,32,32,0,0.0031501957847098,3.15019578470981,0.3319114357356124,-0.0742312512073174,0.0004320899114136,0.0,0.0,0.0087825056168188,-0.0020228851102071,0.7617156926973477,-0.5927192296086161,-0.1,-0.0005350470837927,-0.9999890956905456,-0.004628430018505,-0.0003160066243279,0.0226835739612454,0.780755326624224,-0.701332210705891,-0.100014582019141,-0.1328228926149163,0.9911397352211532,-0.0003232075938103,solved,0,0.0001869359897102,0.1869359897102211,0.000230544279685,0.2305442796850655,38.79568078848811,28,0.8815138905592108,0.0004457524721643,0.4457524721643445,0.0035542475278356,3.5542475278356553,0.0846553530625162,0.3068980896754747,0.0926020704294505,1.093871410128853,0.3017355713337002,13.802834362835696,0.9711224787184224,0.0899279521699059,0.0812911224722201,0.0129739345330034,0.0197473854491962,0.2565863360844966,0.1013523402404459,0.1344529386401588,0.0916234297492213,0.013418821134481,-0.0004751927727003,0.9602596827183308,0.1532559261010046,0.2332680065088527,0.8360636469123038,0.330247543566073,0.4381028854964014,0.989431762425066,0.1449084353324931,-0.0051315566757483,mpc_3np1s_bc_120/frames/frame_000077.png,0.1869359897102211,0.2305442796850655,3.5542475278356553,38.79568078848811,0.09260207042945054,0.0926008511821014,0.34011125610536763,0.0087825056168188,0.0020228851102071,0.09387141012885292,13.802834362835696,1.0,120$^\circ$,In-plane,BC
78,32,32,0,0.0030837636999921,3.0837636999921414,0.6060068602768476,0.069013435629187,0.0006915159851586,0.0,0.0,0.0123769413845281,-0.0020109961115389,0.7677757613001162,-0.5920290952523243,-0.1,-0.0005350275267908,-0.9999893802047432,-0.0045665459775691,-0.0003160397349547,0.02266346400013,0.7807374871877252,-0.7013599936552836,-0.1000153107401803,-0.1324037641284362,0.9911957743023552,-0.000424558330514,solved,0,3.270085926809549e-05,0.0327008592680954,4.535735770082311e-05,0.0453573577008231,37.59626020874141,28,0.9388775135122328,0.0003730965497593,0.3730965497593813,0.0036269034502406,3.626903450240619,0.0558496020105449,0.0439517083943846,0.0330252752584492,0.5913251674060941,0.7513991256519299,132.49204398129694,-0.675487823714169,-0.0223081713118912,0.0538648103409207,0.0105287332828751,-0.0103395370849466,0.0148148449465868,-0.0260382144106063,-0.0321602927583208,-0.017839436498801,-0.0277829493925407,-0.0007287210392892,0.9644618475660848,0.188519396805857,-0.1851317952631856,0.3370709692021792,-0.592427811382482,-0.7317188326274415,-0.540175255442783,-0.8412632196133699,-0.0220655553537828,mpc_3np1s_bc_120/frames/frame_000078.png,0.0327008592680954,0.0453573577008231,3.626903450240619,37.59626020874141,0.033025275258449546,0.033017234462371876,0.6099242962813535,0.0123769413845281,0.0020109961115389,0.4086748325939059,132.49204398129694,1.0,120$^\circ$,In-plane,BC
79,32,32,0,0.0031166928818324,3.1166928818324022,0.1808546059801769,0.0101764728540056,0.0006845383227062,0.0,0.0,-0.012163325582454,0.0099995874835148,0.7695843073599179,-0.5919273305237842,-0.1,-0.0005350467462723,-0.9999891006335044,-0.0046273619511386,-0.0003160071958003,0.0227634598749652,0.7809196117082932,-0.701252693849141,-0.1000155951438099,-0.0977147603231163,0.9952143540369942,-0.0004638251010402,solved,0,0.0002247558611469,0.224755861146979,0.0002248764801646,0.2248764801646066,37.572257326425394,28,0.9058793146130314,0.0003746854510696,0.3746854510696202,0.0036253145489303,3.62531454893038,0.063353142276479,0.0156371863984591,0.2113827577541992,3.33657889977588,13.517953445578147,9.943561889610846,0.9849783240241384,0.2082074344603316,0.0583616477548758,0.0238885349956188,0.0060726109213978,-0.0094265964807327,-0.0102730082207624,0.0070799844170549,0.1821245205679833,0.1072998061425467,-0.0002844036296606,0.921211571482598,0.3770694576027037,0.095853350018479,-0.6028320082992416,-0.6569601435316228,0.4527658772266444,0.8615864534219104,0.5076090750377922,-0.0013454438416938,mpc_3np1s_bc_120/frames/frame_000079.png,0.224755861146979,0.2248764801646066,3.62531454893038,37.572257326425394,0.2113827577541991,0.21138256642955658,0.1811419821485583,0.012163325582454,0.0099995874835148,2.33657889977588,9.943561889610846,1.0,120$^\circ$,In-plane,BC
80,32,32,0,0.002922713166513,2.92271316651305,-0.7991868325760887,-0.056356914071218,0.0017559609688,0.0,0.0,-0.1018753833718798,0.0099976216810907,0.761592439034157,-0.5924908996644964,-0.1,-0.0005352076436235,-0.9999866138312374,-0.0051367326937662,-0.0003157346143537,0.0228634360917761,0.7810194357946724,-0.7011567725224589,-0.1000142327301694,-0.0856179177104831,0.996328005422008,-0.0002788883726114,solved,0,0.0001222575419356,0.1222575419356264,0.0001258047504321,0.1258047504321011,35.57112019986655,29,0.0898283990819018,0.000270474193317,0.2704741933170032,0.0037295258066829,3.729525806682997,0.1774596019750539,0.2557104017152399,0.138447120969814,0.7801613405471065,0.5414215457843959,54.74319078647676,0.5772422382532452,0.0799175259883332,0.0679711013034523,0.0791539636764176,-0.1435496072967556,0.2160656321579246,0.1338002072769351,-0.0283011780358166,0.0998240863792077,0.0959213266821246,0.0013624136405432,0.3830229559120009,0.4460393396326027,-0.80891428640156,0.844962233482141,0.5232489815800904,-0.1106766789539244,0.7210268128361627,0.6928372797512962,0.0098406787443437,mpc_3np1s_bc_120/frames/frame_000080.png,0.1222575419356264,0.1258047504321011,3.729525806682997,35.57112019986655,0.13844712096981351,0.13844041727003858,0.8011733760713444,0.1018753833718798,0.0099976216810907,0.2198386594528935,54.74319078647676,1.0,120$^\circ$,In-plane,BC
81,32,32,0,0.0027868785255439,2.7868785255439756,0.8676681372198731,0.1628161930744117,0.0002230909831039,0.0,0.0,0.0614156611479383,0.0099968160271689,0.7702691204063556,-0.5908627377337523,-0.1,-0.0005351106631404,-0.999988144062474,-0.0048296582612651,-0.0003158989501211,0.0229634042520478,0.7811787977744132,-0.7010800223956928,-0.1000152259015029,-0.0523041175149636,0.9986311213074104,-0.0004035434115403,solved,0,7.708351070611125e-05,0.0770835107061112,8.484249619646893e-05,0.0848424961964689,34.87496519196559,29,0.222794162303933,0.0002319213350173,0.2319213350173259,0.0037680786649826,3.7680786649826743,0.1590522495119633,0.256469831046265,0.176883602786807,1.1121100350957471,0.6896858085226357,6.996784073273266,0.9925529904225008,0.1755663489027511,0.1390864829840857,0.0747922645073798,-0.0189389940543733,0.226684681977618,0.1142937199122284,-0.0364386440778324,0.1593619797408685,0.0767501267661119,-0.0009931713335076,0.8744703920306653,0.4702370745265962,-0.1190740408418355,0.8838649015865184,0.4456419667216564,-0.1420777014168939,0.9009426381536514,0.4339018742094299,-0.0056148298534187,mpc_3np1s_bc_120/frames/frame_000081.png,0.0770835107061112,0.0848424961964689,3.7680786649826743,34.87496519196559,0.176883602786807,0.17688081452080448,0.8828120744775955,0.0614156611479383,0.0099968160271689,0.11211003509574713,6.996784073273266,1.0,120$^\circ$,In-plane,BC
82,32,32,0,0.0026344462703885,2.634446270388537,0.4240396083794966,0.137170761853631,0.0001272001441639,0.0,0.0,0.0315455328202376,0.0097696078872823,0.7745095164901507,-0.589491030115216,-0.1,-0.0005350608304808,-0.9999888933943262,-0.004671932407751,-0.0003159833479462,0.0230611003309206,0.7812396219765697,-0.7010227053697516,-0.1000162903774736,-0.0417033410340466,0.9991298901399244,-0.0005421951498923,solved,0,0.0022326238937144,2.23262389371449,0.0022812039317205,2.281203931720558,32.962011847487595,29,0.3688494909677948,0.0001322150297705,0.1322150297705145,0.0038677849702294,3.8677849702294855,58.11549681020486,2.360238298313123,0.0835820443624157,0.0014382057962161,0.0354125447511602,160.6310028081894,-0.9434022526028596,-0.0788514889286551,-49.958307031091465,-27.1576344060491,-12.001725773883772,2.0224393846109967,1.1234667934451048,0.4672110063178025,0.0608242021564731,0.0573170259411393,-0.0010644759706468,-0.8596383025726622,-0.4673045211114899,-0.2065150679702408,0.8568793185232384,0.4759971881856393,0.1979507775345062,0.7277185263946941,0.6857576454173573,-0.0127357015345452,mpc_3np1s_bc_120/frames/frame_000082.png,2.23262389371449,2.281203931720558,3.8677849702294855,32.962011847487595,0.08358204436241641,0.08357526566340512,0.44567412260756073,0.0315455328202376,0.0097696078872823,0.9985617942037839,160.6310028081894,1.0,120$^\circ$,In-plane,BC
83,32,32,0,0.0025533833675435,2.5533833675435433,-0.0908185700631935,-0.1688920335722037,0.0003534441365263,0.0,0.0,-0.0153560391208331,0.0099949470065976,0.7736013307895188,-0.591179950450938,-0.1,-0.0005350850901669,-0.999988531734876,-0.0047487117367414,-0.0003159422649396,0.0231610498009866,0.7815572382619737,-0.7009113705389783,-0.1000157091325903,0.0180852675929628,0.9998363464005292,-0.0004511236326481,solved,0,0.0001097784909354,0.1097784909354149,0.0001408338772811,0.1408338772811095,32.35386407763673,29,0.4489020881750372,0.0001081253475496,0.1081253475496748,0.0038918746524503,3.891874652450325,0.3008980267228935,0.2443776112569316,0.3365648334908644,1.1185345319689235,1.3772326841226457,77.14523425066763,0.2224804856066018,0.0748791075931526,0.0509941677072333,0.0584128622965523,-0.2907355411089289,0.2102218231428976,0.0885807861280563,-0.0876392964774125,0.3176162854039432,0.1113348307733019,0.0005812448832798,0.1694732539877885,0.1941284325880494,-0.9662261473608016,0.8602335625659112,0.3624750470079888,-0.3586224451030871,0.94370015461691,0.3307975750720374,0.001726992321958,mpc_3np1s_bc_120/frames/frame_000083.png,0.1097784909354149,0.1408338772811095,3.891874652450325,32.35386407763673,0.3365648334908644,0.3365643315877649,0.19176197901365957,0.0153560391208331,0.0099949470065976,0.1185345319689235,77.14523425066763,1.0,120$^\circ$,In-plane,BC
84,33,33,1,0.0032978913000384,3.297891300038413,0.1414061786783008,0.0153111505552265,0.00037677010792,0.0,0.0,0.0060143918692835,0.0099995768641864,0.7750153925763018,-0.5910268389453857,-0.1,-0.000535075588922,-0.999988674085786,-0.0047186401201256,-0.0003159583558538,0.0232610455696284,0.781713259631782,-0.700841851955269,-0.1000159124592694,0.0461195211786863,0.9989358211213596,-0.0004637314351691,solved,0,4.149304196024435e-06,0.0041493041960244,4.21693819899311e-06,0.0042169381989931,28.927336123273637,29,0.7039805313412605,0.0001114980901905,0.1114980901905948,0.0038885019098094,3.888501909809406,0.2910919708141604,0.1749056093949731,0.1708084970355491,0.5867853261558944,0.97657529467696,93.20544447086944,-0.0559163805189652,-0.0095509929161123,-0.0260823949888766,0.0176982156568782,-0.2893804024233135,0.1594898605936645,0.0717959279922242,0.0005488983291362,0.1560213698083012,0.0695185837092937,-0.0002033266790768,-0.089601904566197,0.0607993948008178,-0.994120180003386,0.9118624676782284,0.4104838503497856,0.0031382545764828,0.9134286204498928,0.406997221542353,-0.0011903780116661,mpc_3np1s_bc_120/frames/frame_000084.png,0.0041493041960244,0.0042169381989931,3.888501909809406,28.927336123273637,0.1708084970355492,0.17080837601770232,0.14223319111739904,0.0060143918692835,0.0099995768641864,0.4132146738441056,93.20544447086944,1.0,120$^\circ$,In-plane,BC
85,33,33,0,0.0031649578377559,3.1649578377559684,0.3160733363912807,1.000541719940014,-1.6207969768246905e-07,0.0,0.0,0.0385216581457948,-0.002074095011539,0.7781761259402146,-0.5810214217459855,-0.1,-0.0005350147227984,-0.9999895643862218,-0.0045260339245265,-0.0003160614099871,0.023240304619513,0.7802590564261188,-0.7013600715774001,-0.1016908481770208,-0.2043934357115489,0.963858921741177,-0.1708780337491168,solved,0,0.0028033847374994,2.803384737499449,0.0059635838649853,5.963583864985339,27.31986060105471,29,0.8421608114488202,0.0002119554359592,0.2119554359592798,0.0037880445640407,3.788044564040721,4.067026787252806,7.053207297798744,2.277864833286241,0.5600810991522611,0.322954471222921,49.17694268822543,0.6537251855698907,1.489097610843176,0.3762402897907696,0.3083234045735455,-4.037831944343674,1.1203490306204156,0.5911255762144352,-6.938524467669946,-1.4542032056631404,-0.5182196221310553,-1.674935717751444,0.0925099119017389,0.0758105172899074,-0.9928215759481503,0.1588424929705481,0.0838094715292036,-0.9837403290039992,-0.6384062760937328,-0.2275023585940469,-0.7353095290272512,mpc_3np1s_bc_120/frames/frame_000085.png,2.803384737499449,5.963583864985339,3.788044564040721,27.31986060105471,2.2778648332862095,1.5437805997364418,1.049278841546928,0.0385216581457948,0.002074095011539,0.4399189008477389,49.17694268822543,1.0,120$^\circ$,In-plane,BC
86,33,33,0,0.0044043767942872,4.40437679428722,-0.9999963312982186,-0.9904182075626528,-0.0667209829531672,0.0,0.0,-0.3291235607160164,0.0099873642254699,0.7681761626272324,-0.590925603821612,-0.1,-0.0005355341144217,-0.9999807622530356,-0.0061716276839648,-0.0003151805526752,0.0233401782617677,0.7817349589909212,-0.7007877789076608,-0.1000141437349655,0.0431309444002532,0.9990693947492374,-0.0002571196896558,solved,0,0.0013875070280316,1.387507028031672,0.0031727599042337,3.172759904233774,43.378861990179544,28,0.612438661394044,0.0019476255493104,1.9476255493104415,0.0020523744506895,2.0523744506895585,4.164479057656347,5.332777693699732,2.3058935505863305,0.5537051618369822,0.4324000892275271,34.01285036815332,0.8289121352302986,1.9113831466302904,3.733731816479268,1.6021415553787153,0.913933794537326,2.807849501365256,0.1835856965346494,4.529988454746017,1.475902564802345,0.5722926697393493,1.676704442055338,0.8965663567487138,0.3847159592346121,0.2194593325801625,0.5265266363311027,0.0344259046746954,0.8494613342119719,0.6400566775630471,0.248186942365067,0.7271387014500276,mpc_3np1s_bc_120/frames/frame_000086.png,1.387507028031672,3.172759904233774,2.0523744506895585,43.378861990179544,2.3058935505863003,1.5829741882379296,1.4090324971581567,0.3291235607160164,0.0099873642254699,0.44629483816301785,34.01285036815332,1.0,120$^\circ$,In-plane,BC
87,33,33,0,0.0031068571976,3.1068571976000574,0.2150096305555774,0.0196367147642205,-0.0082097799897357,0.0,0.0,0.0310761721612071,0.010384956318892,0.7703262589327882,-0.5907292366739698,-0.1,-0.0005354851349316,-0.99998170913448,-0.0060162497384602,-0.0003152637606219,0.0234440278249567,0.781904066102128,-0.7007231500896517,-0.1000145530197657,0.0738090333661549,0.9972723490687256,-0.0002972818519794,solved,0,6.170409608660583e-05,0.0617040960866058,8.236382251554056e-05,0.0823638225155405,27.491360111098217,29,0.8998376106597127,0.0002037850317211,0.2037850317211409,0.0037962149682788,3.796214968278859,0.1171401252583423,0.1319747365290411,0.1810366446110609,1.5454708129413417,1.3717522714752586,61.908455293939845,0.4708816982314459,0.0852468426565791,0.0497633286908497,0.0236455417460861,-0.10337460238705,0.1092730312034495,0.0495530644952779,-0.0549657123363883,0.1691071112068787,0.0646288180090604,-0.0004092848002457,0.4248188106432446,0.201856893134935,-0.8824866983799645,0.8279844618549697,0.3754738656695387,-0.4164866229855523,0.9341043166712922,0.3569930173413725,-0.002260784280028,mpc_3np1s_bc_120/frames/frame_000087.png,0.0617040960866058,0.0823638225155405,3.796214968278859,27.491360111098217,0.18103664461106087,0.1810361819581486,0.21606050607609226,0.0310761721612071,0.010384956318892,0.5454708129413417,61.908455293939845,1.0,120$^\circ$,In-plane,BC
88,33,33,0,0.0029767478952833,2.976747895283392,0.4145365309886715,-0.0154239475538213,-0.0011650911760324,0.0,0.0,0.0193061700908504,0.0099981939921784,0.7744716242426749,-0.590883476149508,-0.1,-0.0005354546997578,-0.9999822852291658,-0.0059197206257584,-0.0003153154499884,0.0235440097648784,0.7821199355856518,-0.700667672246563,-0.1000152585537994,0.1151318630762585,0.9933501519138664,-0.0003602739077126,solved,0,1.0174980300626994e-05,0.0101749803006269,1.1070527388083997e-05,0.0110705273880839,25.73084730106672,30,0.040271017356817,0.0003179563788765,0.3179563788765158,0.0036820436211234,3.682043621123484,0.4059145764708872,0.2129294914804989,0.2228854476382031,0.5490944660721955,1.0467570560023434,67.0665859162556,0.3896611061654425,0.086849790074882,0.1561974666967027,0.032421448383086,0.3732530568847562,0.2057147319687313,0.0548365592414334,0.0036563867051586,0.2158694835238117,0.0554778430886804,-0.0007055340337097,0.3848037881633094,0.0798725896097781,0.9195359775692276,0.9661166733569718,0.2575338853258646,0.0171718190830955,0.9685221077071842,0.2489074261085647,-0.0031654558033551,mpc_3np1s_bc_120/frames/frame_000088.png,0.0101749803006269,0.0110705273880839,3.682043621123484,25.73084730106672,0.22288544763820314,0.2228843309670051,0.41482501264956684,0.0193061700908504,0.0099981939921784,0.4509055339278045,67.0665859162556,1.0,120$^\circ$,In-plane,BC
89,33,33,0,0.0028441677520566,2.8441677520566233,0.2419107543156323,0.0132331918035197,0.0001583156363733,0.0,0.0,0.008524001701847,0.010000621590269,0.7768907317858312,-0.5907511442314728,-0.1,-0.0005354412605243,-0.9999825366194928,-0.0058771013668893,-0.0003153382707859,0.0236440159807811,0.7822802380556546,-0.700619176183002,-0.1000163522658925,0.1441732581830172,0.9895523430812616,-0.0004815882870468,solved,0,1.3011826935577809e-06,0.0013011826935577,2.529802339510598e-06,0.0025298023395105,23.352119856356097,30,0.1961641222726808,0.00047726932967,0.4772693296700344,0.0035227306703299,3.5227306703299655,0.1860906259803176,0.1661911814147544,0.1674811818564882,0.8999979497849736,1.0077621473699885,77.86501857366162,0.2102155006183075,0.0352071404881074,0.033571762233124,0.0282060276695203,0.1808509824729058,0.1590184433314379,0.0482854646309816,0.0010758093921953,0.16030247000276,0.0484960635610542,-0.0010937120930587,0.1804054452300832,0.1515714589111204,0.9718435924442216,0.956840441097678,0.2905416774821411,0.006473324174226,0.957137203271711,0.289561269054154,-0.0065303581031326,mpc_3np1s_bc_120/frames/frame_000089.png,0.0013011826935577,0.0025298023395105,3.5227306703299655,23.352119856356097,0.1674811818564885,0.1674776106525991,0.24227248189323458,0.008524001701847,0.010000621590269,0.1000020502150264,77.86501857366162,1.0,120$^\circ$,In-plane,BC
90,33,33,0,0.002746307707435,2.7463077074350664,0.0644770690420564,0.0072308336311352,0.000293242765686,0.0,0.0,7.086619446832131e-05,0.0099999600666572,0.7775355024762518,-0.5906788358951615,-0.1,-0.0005354411487902,-0.9999825387018688,-0.0058767470421044,-0.0003153384605093,0.0237440155814477,0.7824207644882658,-0.7005723341669007,-0.1000166129402352,0.1680205238937541,0.9857833694958416,-0.0005019720049063,solved,0,9.268858817880432e-07,0.000926885881788,9.893028318152624e-07,0.0009893028318152,21.674121664061264,30,0.3182324772932665,0.0005919036391735,0.5919036391735127,0.0034080963608264,3.4080963608264874,0.2093004349055284,0.1486911981336106,0.1481280550266396,0.7077293226528644,0.9962126668287044,23.662915663644863,0.9159225597190892,0.1356738273262098,0.1889384338965049,0.0389518463160686,-0.0811892475451568,0.1412914721853342,0.0463187266136477,-0.0006065105108282,0.1405264326111988,0.0468420161012783,-0.0002606743427086,0.902714005261316,0.1861049468609573,-0.3879076867747698,0.9502342704803064,0.3115095391996692,-0.0040789940389294,0.948682088520816,0.3162264980314108,-0.0017597904911511,mpc_3np1s_bc_120/frames/frame_000090.png,0.000926885881788,0.0009893028318152,3.4080963608264874,21.674121664061264,0.14812805502663956,0.1481278256603472,0.06488191873376505,7.086619446832131e-05,0.0099999600666572,0.29227067734713563,23.662915663644863,1.0,120$^\circ$,In-plane,BC
91,33,33,0,0.0026620425680881,2.6620425680881095,0.0504195998855039,0.0056597624765828,0.000283845420507,0.0,0.0,0.0010420027225445,0.0099998290384063,0.7780396984751068,-0.5906222382703956,-0.1,-0.0005354395058652,-0.9999825693062292,-0.0058715371193855,-0.0003153412501607,0.0238440138718318,0.7825577031938662,-0.7005293291479896,-0.100016800467642,0.1909717177860431,0.98159540529984,-0.0005131277527958,solved,0,1.265791921061731e-07,0.0001265791921061,3.135380531940183e-07,0.000313538053194,20.2906228988643,30,0.429006120375279,0.0006902632191571,0.6902632191571482,0.0033097367808428,3.3097367808428517,0.2136216472783456,0.1436482817126347,0.1435328391330013,0.671902126782031,0.9991963525198004,25.951865449968462,0.8991620074791128,0.129059275774006,0.1943470169664422,0.0218604757028528,-0.0859393087254273,0.137064422311095,0.0429902676222226,9.932415574731568e-05,0.1369387056003868,0.0430050189110797,-0.0001875274067836,0.9097721108442308,0.102332680144391,-0.4022968169206644,0.9541668071274916,0.2992744995601395,0.0006914399153483,0.9540583634209016,0.2996179771183247,-0.0013065122094453,mpc_3np1s_bc_120/frames/frame_000091.png,0.0001265791921061,0.000313538053194,3.3097367808428517,20.2906228988643,0.14353283913300133,0.14353271662952574,0.05073706270694415,0.0010420027225445,0.0099998290384063,0.328097873217969,25.951865449968462,1.0,120$^\circ$,In-plane,BC
92,33,33,0,0.0025880378883239,2.5880378883239885,0.2217173541700315,0.0100835380570216,0.0003247414891464,0.0,0.0,0.0136635244488106,0.009996171510879,0.7802568720168072,-0.5905214028898254,-0.1,-0.0005354179612513,-0.9999829681020757,-0.005803220674316,-0.0003153778293787,0.0239439755869406,0.7827077689989022,-0.7004943736771161,-0.1000180533711609,0.2174674399107655,0.9760673691082186,-0.0006352486271627,solved,0,9.92924515203749e-05,0.0992924515203749,0.0001260800650234,0.1260800650234783,18.954126228498957,30,0.5346502704468232,0.0007874013655061,0.787401365506126,0.0032125986344938,3.2125986344938737,0.2338418594232957,0.261563138282113,0.154088288173719,0.6589422807094241,0.5891055184065146,52.38497296573846,0.6103529376891625,0.0940482393503236,0.1415235049326612,0.0281821554715525,0.1840078228855955,0.2488738698823711,0.0251596937101972,0.0764464649945922,0.1500658050359593,0.03495547087351,-0.0012529035189196,0.6052103129939549,0.1205180096542843,0.7868900090830542,0.9514867863909184,0.0961897531717976,0.2922677312127206,0.973894945648142,0.2268535220152569,-0.0081310755915925,mpc_3np1s_bc_120/frames/frame_000092.png,0.0992924515203749,0.1260800650234783,3.2125986344938737,18.954126228498957,0.15408828817371895,0.15408319436291346,0.2219467691518427,0.0136635244488106,0.009996171510879,0.34105771929057593,52.38497296573846,1.0,120$^\circ$,In-plane,BC
