k,status,infeasible,solver_mode,rollout_steps,solver_mode_used,N_sqp_used,rollout_steps_used,rollout_steps_next,rollout_adaptation_reason,hierarchy_enabled,hierarchy_solver_mode,hierarchy_rollout_steps,hierarchy_N_sqp,hierarchy_confidence,hierarchy_risk,hierarchy_level,hierarchy_reason,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,adapt_pred_err_xy_mm,adapt_pred_err_xyz_mm,adapt_clearance_mm,adapt_tip_vessel_angle_deg,cond_H_beam,lambda_min_H_beam,lambda_max_H_beam,num_negative_H_beam,num_near_zero_H_beam,stationarity_norm,cond_H_mpc,lambda_min_H_mpc,lambda_max_H_mpc,num_negative_H_mpc,num_near_zero_H_mpc,valid_H_mpc,norm_H_mpc,norm_H_track,norm_H_effort,norm_H_smooth,qp_reg,path_idx_nearest,curvature_local_1pm,curvature_max_ahead_1pm,curvature_mean_ahead_1pm,curvature_lookahead_points,sqp_status_0,sqp_du_0,sqp_du_rel_0,sqp_status_1,sqp_du_1,sqp_du_rel_1,sqp_status_2,sqp_du_2,sqp_du_rel_2,sqp_status_3,sqp_du_3,sqp_du_rel_3,sqp_status_4,sqp_du_4,sqp_du_rel_4,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,beam_eig_logged,beam_eig_failed,beam_eig_lambda_min,beam_eig_lambda_max,beam_eig_cond,beam_soft_direction_index,beam_soft_direction_absmax,beam_soft_dir_0,beam_soft_dir_1,beam_soft_dir_2,beam_soft_dir_3,beam_soft_dir_4,beam_soft_dir_5,beam_soft_dir_6,beam_soft_dir_7,beam_soft_dir_8,beam_soft_dir_9,beam_soft_dir_10,beam_soft_dir_11,beam_soft_dir_12,beam_soft_dir_13,beam_soft_dir_14,beam_soft_dir_15,beam_soft_dir_16,beam_soft_dir_17,beam_soft_dir_18,beam_soft_dir_19,beam_stiff_direction_index,beam_stiff_direction_absmax,beam_stiff_dir_0,beam_stiff_dir_1,beam_stiff_dir_2,beam_stiff_dir_3,beam_stiff_dir_4,beam_stiff_dir_5,beam_stiff_dir_6,beam_stiff_dir_7,beam_stiff_dir_8,beam_stiff_dir_9,beam_stiff_dir_10,beam_stiff_dir_11,beam_stiff_dir_12,beam_stiff_dir_13,beam_stiff_dir_14,beam_stiff_dir_15,beam_stiff_dir_16,beam_stiff_dir_17,beam_stiff_dir_18,beam_stiff_dir_19
0,solved,0,lti,2,lti,1,2,3,good:increase,True,lti,2,1,1.0,0.0,0,easy|hold,18,18,18,22,-0.050006381127479245,-0.04999987704588874,1.3584661653159585e-10,0.0,0.0,-2.094395097450304,0.09983364981591722,0.6601325835451777,-0.7119273123684374,-0.1,0.0005465413893178545,0.99910925715665,0.04219367403199871,0.0002956823942285424,0.018987394813113456,0.7791459301845248,-0.7098067786850428,-0.10000432603943636,-0.9999482472255159,0.010173634869057917,-4.9162785582730565e-06,0.0002299069812468109,0.2299069812468109,0.0002299070020502778,0.22990700205027778,1,3.65776743314171,81.79016626206892,,19,0.256552651770278,0.0012144192416836544,1.2144192416836543,0.0027855807583163457,2.7855807583163457,11.369423904822627,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.4713547415629303,0.4713548029903192,2.7855807583163457,11.369423904822627,2.833628931570708,1.874178672157879e-09,5.494089801516411e-09,0,0,1.347462708775725e-15,4719137.629214277,2.0009999999897102e-06,9.442994396009208,0,0,True,9.573279070509333,9.572963163668813,0.07745966744054612,2.4819347291981716e-07,1e-09,16,23.545558765433213,77.6985621902522,47.341459170903384,10,solved,3.65776743314171,81.79016626206892,,nan,nan,,nan,nan,,nan,nan,,nan,nan,-0.050006381127479245,-0.04999987704588874,1.3584661653159585e-10,0.0,0.0,-2.094395097450304,0.09983364981591722,0.7801362554469037,-0.7098749762615144,-0.10000429980555887,nan,nan,nan,0.7801361830873574,-0.7101048832313742,-0.10000420200103458,nan,nan,nan,0.0002299069812468109,0.2299069812468109,0.0002299070020502778,0.22990700205027778,-0.05000554276128784,-0.04999990676598046,1.3126322259533042e-10,0.0,0.0,-2.0943950985697373,0.04953609083975555,0.7791459301845248,-0.7098067786850428,-0.10000432603943636,nan,nan,nan,0.7791454936020484,-0.710278133224418,-0.10000408539823899,nan,nan,nan,0.00047135474156293026,0.4713547415629303,0.0004713548029903192,0.4713548029903192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.050006381127479245,-0.04999987704588874,1.3584661653159585e-10,0.0,0.0,-2.094395097450304,0.09983364981591722,-0.05000554276128784,-0.04999990676598046,1.3126322259533042e-10,0.0,0.0,-2.0943950985697373,0.04953609083975555,-0.050003978211283565,-0.04999995852911197,1.2283056052903842e-10,0.0,0.0,-2.094394848132952,0.04890626057906654,-0.015504347303776476,-0.003503265685739943,1.1177588002772041e-10,0.0,0.0,-0.10823550256704186,0.04795341948817748,-0.00017341709978162,0.04997044800187426,1.3114119179176234e-10,0.0,0.0,0.4251431041341726,0.04674926390962262,True,False,1.8741786721578796e-09,5.49408980151641e-09,2.9314653309925145,0,0.7155244322603214,-0.7155244322603214,7.2626731720314245e-06,9.990980513045554e-06,-0.2497585761567919,-0.00013794828728054176,-0.00013472531133830348,-0.46905440243578767,-0.00018314199780701933,-0.0001869221788016065,-0.4141961862303951,-0.00021929302997511767,-0.00022291994281728298,-0.1788123420292559,-0.00020396631784511503,-0.00021178633661727704,-0.026797875394540694,-0.0001588408489741375,-0.00015854363087408537,-0.035624514304672734,-0.00010514019189838012,1,0.4848577694133407,-0.00027158012369903203,0.4848577694133407,-0.02641292235833561,-0.00019010969074923797,0.46273549872628655,-0.025209073042850763,-0.00012380966973795914,0.4276837475533501,-0.023299820903023096,-7.032893182204212e-05,0.3810314727938597,-0.02076133223214124,-3.7992389070589126e-05,0.3241296717764942,-0.0176609727677406,-1.7660057239028496e-05,0.25857748674672626,-0.014089307525290674,-6.24857120606335e-06,0.18620491125545158
1,solved,0,sqp_full,1,sqp_full,5,1,2,good:increase,True,sqp_full,1,5,0.0,1.0,2,hard:sqp_du_rel_bad|escalate,21,21,21,25,0.15634456448058195,-0.2998986721149176,2.7270436466795574e-08,0.0,0.0,-6.283185474085825,0.09644828171727232,0.6632594748347893,-0.7179252858107358,-0.1,0.0005640289663160823,0.9944883803741396,0.10484500543780018,0.00026078131384481024,0.0209163604474589,0.7772164647939899,-0.7099235457953674,-0.10000425781178454,-0.9999997717426593,0.0006752405491018197,2.376615168283803e-05,2.7564519469016517e-05,0.027564519469016516,2.7564519539975334e-05,0.027564519539975334,5,0.14922477475652599,0.010609580845718348,,21,0.2173519265778088,0.0005968477892916501,0.5968477892916502,0.00340315221070835,3.4031522107083503,20.704867905705466,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.027564519469016516,0.027564519539975334,3.4031522107083503,20.704867905705466,5.3241432234769706,2.772006208843449e-09,1.519097239459765e-08,0,0,1.6339856772193404e-14,4719098.405184387,2.0010000035237362e-06,9.442915925402817,0,0,True,9.573870446918672,9.573554537686295,0.07745966744054612,2.4819347291981716e-07,1e-09,19,73.45600875294247,77.6985621902522,35.25607005711992,10,solved,4.4326902594214594,1.9894470860787565,solved,4.591112190978769,0.734867944349812,solved,3.3861644228954493,0.3154521385881731,solved,0.884399750598304,0.06536036552639311,solved,0.14922477475652599,0.010609580845718348,0.15634456448058195,-0.2998986721149176,2.7270436466795574e-08,0.0,0.0,-6.283185474085825,0.09644828171727232,0.7772164647939899,-0.7099235457953674,-0.10000425781178454,nan,nan,nan,0.7772161896178927,-0.7098959826494716,-0.10000425583393434,nan,nan,nan,2.7564519469016517e-05,0.027564519469016516,2.7564519539975334e-05,0.027564519539975334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15634456448058195,-0.2998986721149176,2.7270436466795574e-08,0.0,0.0,-6.283185474085825,0.09644828171727232,0.18881182377963568,-0.2533992658601209,2.792207260295259e-08,0.0,0.0,-6.238989087346745,0.047094029961638285,-0.2501742612115471,0.3000409306606469,-4.174364804127142e-12,0.0,0.0,6.283185165131036,0.045411354396832124,-0.15017344461150048,0.2999995427149497,-2.7078975208789943e-12,0.0,0.0,6.2831852306547855,0.0446060107083795,0.2039750812096659,0.29996170310095055,-1.0829986239138494e-12,0.0,0.0,6.283185278168719,0.044154858538369236,True,False,2.7720062088434494e-09,1.5190972394597642e-08,5.4801364968571615,0,0.6823112407563984,0.6823112407563984,-0.0005405976041421588,-1.9691502786557568e-05,0.4044439574699404,0.005243430062070005,0.0002353157847732249,0.47292872533475816,0.006932362221874136,0.00028187265685913237,-0.11646650690257104,0.005610228307544772,0.00016167087905880534,0.05709695805562597,0.003291005672673902,0.00011763572128682053,0.3456205174658836,0.002701645538075285,9.802969202383097e-05,0.09426353318253823,0.002203794468717752,2,0.4898136895294021,-0.0004269009633440134,0.006046423549560194,0.4898136895294021,-0.00027653423943779066,0.005735357810246699,0.4642056949777616,-0.00016580109214511753,0.005263537950890367,0.4269381298398201,-9.52518763567108e-05,0.004677209062377086,0.3791185084467561,-5.172871271243017e-05,0.003982611941649689,0.32206805334454913,-2.0120514164423088e-05,0.003166329952163152,0.25726658383897566,-8.189268021430586e-06,0.002301327122557643
2,solved,0,sqp_full,1,sqp_full,5,1,2,good:increase,True,sqp_full,1,5,0.0,1.0,2,easy|downgrade_held,23,23,23,27,-0.06116704290696778,-0.00343059867413395,0.0,0.0,0.0,4.232985232222467,0.09250870855730797,0.66203613397665,-0.7179938977842184,-0.1,0.0005524881853847364,0.9980342914573265,0.06266711210598422,0.0002844158460854368,0.02276653461860506,0.7753717603184878,-0.7103780073846256,-0.10000344948416362,-0.9995642122199672,-0.029519085930904125,9.599416798352291e-05,0.0003836682075145195,0.3836682075145195,0.00038366829197858534,0.3836682919785853,5,4.68587841082804,0.9522764531118705,,22,0.747259500156147,0.0005337231920017932,0.5337231920017932,0.003466276807998207,3.4662768079982067,26.33241991849371,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.3836682075145195,0.3836682919785853,3.4662768079982067,26.33241991849371,5.393252875850932,2.964617949072697e-09,1.6428259567220702e-08,0,0,5.111954726975459e-15,4712680.844112719,2.001000011185644e-06,9.430074421783921,0,0,True,9.563189375939968,9.562873104590606,0.07745966744054612,2.4819347291981716e-07,1e-09,21,75.74285993543538,75.74285993543538,21.514745425921664,10,solved,2.1003916598247367,0.14946586244267532,solved,2.9939228081128095,0.2257750038875554,solved,4.025854005910358,0.35033096297760075,solved,4.685363056528782,0.5682471226676108,solved,4.68587841082804,0.9522764531118705,-0.06116704290696778,-0.00343059867413395,0.0,0.0,0.0,4.232985232222467,0.09250870855730797,0.7753717603184878,-0.7103780073846256,-0.10000344948416362,nan,nan,nan,0.7753703213347274,-0.7099943418756427,-0.1000037040668822,nan,nan,nan,0.0003836682075145195,0.3836682075145195,0.00038366829197858534,0.3836682919785853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06116704290696778,-0.00343059867413395,0.0,0.0,0.0,4.232985232222467,0.09250870855730797,-0.30015655581279294,0.41300984988331285,0.0,0.0,0.0,0.2646837162707447,0.046053539120284336,-0.30016111633982173,0.3985752973931315,0.0,0.0,0.0,1.0920936113719977,0.045249359113212054,0.11276834824036862,0.34874992218791656,0.0,0.0,0.0,-0.3603867182752363,0.04559224734429453,0.08052710446921978,0.2499611777034827,0.0,0.0,0.0,-2.0629245577863946,0.04617733338404985,True,False,2.9646179490726948e-09,1.6428259567220708e-08,5.541442388001232,0,0.7760680400813776,-0.7760680400813776,0.005848401323908531,0.00021575863208010717,-0.5380473766028383,-0.052828205354528944,0.0009154805773281955,-0.22012868582106102,-0.05801617285137086,0.00024269497758162882,-0.12580209009558194,-0.04291958827169242,-0.00037277247731506904,-0.08905804949268452,-0.031405768007314455,-0.001867906359787416,0.14440580346200194,-0.02136031779586287,-0.0010660000721201702,0.06939102147095735,-0.009735417263129684,2,0.4707005299486842,-0.017835249417977057,0.13230926844675114,0.4707005299486842,-0.011694968695734968,0.12585837433436645,0.44648747716459886,-0.00721298400050276,0.11641732585582168,0.41104158070386143,-0.004193615622613981,0.10330712251242377,0.36481731933421946,-0.0022160411321476042,0.08797370234869101,0.30979726803358976,-0.0008766257992076592,0.06988888000060259,0.24782131628555296,-0.000320559181218334,0.05074273695779882
3,solved,0,ltv_oneshot,1,ltv_oneshot,1,1,2,good:increase,True,ltv_oneshot,1,1,0.5,0.5,1,moderate:sqp_du_rel_warn|downgrade_allowed,25,25,25,29,-0.3501565558127929,0.46300984988331256,0.0,0.0,0.0,2.069133230031713,0.08836151769463325,0.6550330028603941,-0.7087337007865522,-0.1,0.000546485398009866,0.9991172277729773,0.042004512039449354,0.0002957858655450123,0.024533764972497728,0.7736092230079322,-0.7092969056802375,-0.10000336290893722,-0.9992340062292335,0.0391329409598191,0.0001171619032958823,0.00032471636617102337,0.32471636617102334,0.0003247164480497434,0.3247164480497434,1,4.28468428822273,1.310090568673937,,24,0.76998646346344,0.0004058025792930831,0.4058025792930831,0.003594197420706917,3.594197420706917,27.258886805640767,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.32471636617102334,0.3247164480497434,3.594197420706917,27.258886805640767,248.63644629297377,3.0427951340506736e-09,7.813134135572103e-07,0,0,6.622936554351664e-15,4699707.073335254,2.001000008841177e-06,9.404113895294785,0,0,True,9.54253277213688,9.5422158138732,0.07745966744054612,2.4819347291981716e-07,1e-09,23,53.13419188537555,53.13419188537555,8.445352974155307,10,solved,4.28468428822273,1.310090568673937,,nan,nan,,nan,nan,,nan,nan,,nan,nan,-0.3501565558127929,0.46300984988331256,0.0,0.0,0.0,2.069133230031713,0.08836151769463325,0.7736092230079322,-0.7092969056802375,-0.10000336290893722,nan,nan,nan,0.7736030500253758,-0.7089722479947507,-0.10000359350539767,nan,nan,nan,0.00032471636617102337,0.32471636617102334,0.0003247164480497434,0.3247164480497434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.3501565558127929,0.46300984988331256,0.0,0.0,0.0,2.069133230031713,0.08836151769463325,-0.3501611163398214,0.3485752973931403,0.0,0.0,0.0,-1.0023014910211971,0.04604140746449869,0.06276834824037097,0.29874992218793217,0.0,0.0,0.0,-2.454781820668431,0.045816491086085126,0.03052710446922548,0.19996117770350555,0.0,0.0,0.0,-4.157319660179589,0.04650485072908432,0.03052710446922206,0.19996117770349048,0.0,0.0,0.0,-0.6786509664858387,0.048354884321470074,True,False,3.04279513405077e-09,7.8131341355721e-07,256.7748991096466,0,0.641893341890442,0.641893341890442,-0.013808264356931187,0.0021049130173922733,0.45478050007028253,0.039929975843001,-0.0029373252627354412,0.5296821240366614,0.06255539151411217,0.0010613081901048587,0.167985742204051,0.0667274678173721,-0.0007209973441400406,0.18363803045289956,0.058044048411357164,0.0011046549713775728,0.12459269575921299,0.06619001397686317,-0.001229048442404938,0.04770138171953281,0.047027323516439935,2,0.6728687451664125,8.951644948041188e-05,0.0013577538270131409,-0.6728687451664125,4.7013973083824054e-05,0.0010882933918235896,-0.5391349926559879,1.9901611412801476e-05,0.0008202968059556221,-0.40517086381848755,8.459598399073033e-06,0.0005446298057636971,-0.2711786173404433,-1.0596273604703215e-06,0.0002671163953426784,-0.13730696012048826,6.100825941041907e-07,-7.167384461286923e-06,-0.0036501493841828822,-1.9185905548184553e-07,6.141174047800948e-06
4,solved,0,ltv_oneshot,1,ltv_oneshot,1,1,2,good:increase,True,ltv_oneshot,1,1,0.5,0.5,1,moderate:sqp_du_rel_warn|hold,27,27,27,31,-0.30016041104791885,0.39767069689424805,1.466672039084405e-09,0.0,0.0,-0.6773109779469052,0.09113309666134504,0.6490297946394358,-0.7007802868486672,-0.1,0.0005484762378655687,0.9988098116051087,0.048770627490312406,0.00029207770368695703,0.02635642690572463,0.7718631197683007,-0.7080136498679298,-0.1000035687385395,-0.993961290142451,0.10973121503582471,0.00011893324071184363,1.648808444040489e-05,0.01648808444040489,1.648812048856521e-05,0.01648812048856521,1,2.7410307518191526,0.5406244082106633,,26,0.9203735526747047,0.00016455690450376887,0.16455690450376886,0.003835443095496231,3.835443095496231,23.663741029438093,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.01648808444040489,0.01648812048856521,3.835443095496231,23.663741029438093,443.9309847475591,3.2167715123490856e-09,1.47231764365978e-06,0,0,1.4025160411752925e-14,4703391.718695434,2.001000010563973e-06,9.411486878796065,0,0,True,9.548019507384575,9.547702732785494,0.07745966744054612,2.4819347291981716e-07,1e-09,25,7.96526827389438,7.96526827389438,0.7329563859857682,10,solved,2.7410307518191526,0.5406244082106633,,nan,nan,,nan,nan,,nan,nan,,nan,nan,-0.30016041104791885,0.39767069689424805,1.466672039084405e-09,0.0,0.0,-0.6773109779469052,0.09113309666134504,0.7718631197683007,-0.7080136498679298,-0.1000035687385395,nan,nan,nan,0.7718526807677157,-0.7080264124771968,-0.10000360321652554,nan,nan,nan,1.648808444040489e-05,0.01648808444040489,1.648812048856521e-05,0.01648812048856521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.30016041104791885,0.39767069689424805,1.466672039084405e-09,0.0,0.0,-0.6773109779469052,0.09113309666134504,0.012773600857117413,0.24878066872218882,1.4652422010460556e-09,0.0,0.0,-4.549175614120468,0.04642088761359167,-0.019458389921487115,0.15001839443765289,1.462842499525885e-09,0.0,0.0,-5.8809286124095115,0.04691747824043232,0.018980373469053704,0.24995681076425647,1.4574242290177827e-09,0.0,0.0,-0.5751464445373918,0.047952636149700696,0.010667907664169208,0.20775404684078022,7.040364475936287e-10,0.0,0.0,-0.5387125757220109,0.04831506408358159,True,False,3.216771512349109e-09,1.4723176436597804e-06,457.7004111133129,6,0.5252625199297655,0.49219760015483033,-0.018116403952204384,0.0008902435659540128,0.4424657661477712,0.022874133094450553,0.0004714183546415544,0.5252625199297655,0.046554275383361196,-0.003095848238688461,0.3622825681413545,0.07243350529232596,0.00386042029006322,0.2804085600963187,0.09066579451220111,-0.0036556908353187925,0.16352795158360084,0.12072180367426762,0.0024022357089668817,0.0951713683211854,0.07922261202293004,2,0.6721860887147192,-5.746664162293311e-05,-0.0012305941286387732,0.6721860887147192,-3.1310588093376755e-05,-0.0009864135408704086,0.5394315289198139,-1.6301043038120927e-05,-0.0007448168502213197,0.40578483428958256,-4.03560107292054e-06,-0.0005019486177587398,0.27155835391016564,-1.234344464467535e-06,-0.00025691562720154523,0.13697626639259153,1.0168899261308262e-06,4.8135436621846785e-06,0.0022194515236926607,7.113128316593144e-08,1.0256613964855387e-06
