k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0016127806542639933,1.6127806542639933,-0.00031229219891572166,-0.6328410519356286,-9.036026487786692e-12,0.0,0.0,-0.025485212644174388,0.010136905934823843,0.662129699100964,-0.7162557272115564,-0.1,-0.000533720642767663,-0.9999997075919546,-0.00044573583768741065,-0.00031824180111652,0.01610136905934824,0.7820495629583455,-0.7106192866561336,-0.1000007695151091,-0.998053991101224,-0.06235528523334336,0.00022192428060306642,solved,0,3.073650603139208e-05,0.03073650603139208,3.0736508551171645e-05,0.030736508551171646,4.489020516618247,16,0.10582052084100538,0.0013425588243080667,1.3425588243080666,0.002657441175691933,2.6574411756919334,0.6740643672684202,0.6740643617636282,0.6961814534424514,1.0328115343993904,1.0328115428339155,1.7852724645025124,0.9995146012928284,0.6958435278649936,-0.10142506877358297,-0.6663900702140226,3.1070880973469e-05,-0.10142506877353075,-0.666390064646083,3.106575928446542e-05,-0.08326034044447983,-0.6911847303576746,1.8619938868535968e-05,-0.1504679281365934,-0.9886148898724658,4.609482785654536e-05,-0.1504679293653224,-0.9886148896858067,4.608723001344364e-05,-0.11959574624227245,-0.9928226713595009,2.6745812857358967e-05,mpc_1np1s_bc_90/frames/frame_000000.png
1,18,18,1,0.001922341364503841,1.922341364503841,0.010843471083405536,-0.12930332495564914,-4.219886784150864e-11,0.0,0.0,-0.005224684616115589,0.010149652717434668,0.6622381338117981,-0.7175487604611129,-0.1,-0.0005337289561507603,-0.9999996956065922,-0.0004718592529742258,-0.00031822785839777433,0.016202865586522584,0.7819566055628279,-0.7107690469446414,-0.10000073912666715,-0.9971574937074156,-0.07534508946537381,0.0002241352279757241,solved,0,5.4352673097053855e-06,0.005435267309705385,5.435292311032504e-06,0.005435292311032504,8.076557066515644,16,0.13459299235546254,0.0006470079627150479,0.6470079627150479,0.003352992037284952,3.352992037284952,0.1723357819874628,0.17233578198750216,0.1762646371760608,1.0227976752319714,1.0227976752317378,1.234725275265808,0.9997678072747265,0.17622370980958554,-0.09401944661208274,-0.14442979339008244,1.3902738267106057e-05,-0.09401944661224793,-0.14442979339002182,1.390273852985846e-05,-0.09295739551762328,-0.149760288507772,3.0388441943363098e-05,-0.5455596367034359,-0.8380719994678152,8.067238333660426e-05,-0.5455596367042699,-0.8380719994672721,8.067238486123963e-05,-0.5273740496499781,-0.8496332044083517,0.00017240237423806,mpc_1np1s_bc_90/frames/frame_000001.png
2,18,18,0,0.0018075409268403125,1.8075409268403124,0.004990518387606458,-0.04728307770754478,-3.55313524105988e-11,0.0,0.0,-0.0019106129145428617,0.010147842656601859,0.6622880389956741,-0.7180215912381884,-0.1,-0.000533731996177686,-0.9999996910532598,-0.0004814123146173738,-0.00031822275963607106,0.0163043440130886,0.781858940299116,-0.7108301065311248,-0.10000070963768634,-0.9967760293649903,-0.08023400844505671,0.00022621273708387258,solved,0,1.9004624636119897e-06,0.0019004624636119896,1.9004636717409902e-06,0.0019004636717409903,8.822581707967474,16,0.21555343115536504,0.0004904378885794847,0.49043788857948467,0.0035095621114205155,3.5095621114205153,0.11438735468711508,0.11438735468710595,0.11518149897895824,1.0069425881384826,1.006942588138563,0.8618554059007367,0.9998868680245364,0.11516846826844189,-0.09789302035879206,-0.0591728208685432,2.734608363440593e-05,-0.09789302035878578,-0.059172820868536036,2.7346083453227976e-05,-0.0976652637119102,-0.061059586483391826,2.948898081278628e-05,-0.8558028168984225,-0.5173021181440836,0.00023906561795406455,-0.8558028168984358,-0.5173021181440622,0.00023906561637018517,-0.8479249235135586,-0.5301162688857384,0.0002560218531117869,mpc_1np1s_bc_90/frames/frame_000002.png
3,18,18,0,0.0017041091475046744,1.7041091475046743,0.002082082070799214,-0.016547524639741143,-2.933815002910996e-11,0.0,0.0,-0.0006680732112054712,0.010145838761409369,0.6623088598163821,-0.7181870664845859,-0.1,-0.0005337330591552128,-0.9999996894395874,-0.0004847526796387139,-0.0003182209767740526,0.016405802400702694,0.7817591475024271,-0.7108574963349217,-0.10000068052595878,-0.9966264321312712,-0.08207132687132539,0.0002282167231029755,solved,0,6.257525207648578e-07,0.0006257525207648578,6.25760493563089e-07,0.000625760493563089,9.103544183931817,16,0.30817500783821733,0.000421918780494244,0.42191878049424403,0.003578081219505756,3.578081219505756,0.10337380100530115,0.10337380100524968,0.10348335359129306,1.0010597712856306,1.001059771286129,0.34129604580531847,0.9999822586783935,0.1034815176598361,-0.09984835972614288,-0.026766522988520117,3.2270534416648814e-05,-0.09984835972609574,-0.026766522988497243,3.2270534411349416e-05,-0.09979279668881347,-0.027389803796906698,2.911172755637459e-05,-0.9658961821576293,-0.25892946499227104,0.00031217324024869643,-0.9658961821576542,-0.25892946499217867,0.00031217324019758747,-0.9643367094860935,-0.2646783549853108,0.000281317975752421,mpc_1np1s_bc_90/frames/frame_000003.png
4,18,18,0,0.0016023930466426367,1.6023930466426368,0.0008920567904387552,-0.005079079057215182,-2.4040273897530486e-11,0.0,0.0,-0.0002046315799580066,0.010143639800492852,0.6623177803842865,-0.718237857275158,-0.1,-0.0005337333847452397,-0.9999996889430854,-0.00048577583722049766,-0.0003182204306806902,0.01650723879870762,0.7816585143123833,-0.7108721604969881,-0.10000065170456346,-0.996569215959323,-0.08276318524510203,0.00023015278639701268,solved,0,1.5275342054467295e-07,0.00015275342054467294,1.5275437931004698e-07,0.00015275437931004698,9.209162231962132,16,0.4055626321807585,0.00038679375277414014,0.38679375277414013,0.00361320624722586,3.6132062472258597,0.10168523462636433,0.10168523462637562,0.10169600492733528,1.000105918042187,1.000105918042076,0.08585256145763714,0.9999988773841427,0.10169589076178753,-0.10064438994638161,-0.014511819788388457,2.8280183492300557e-05,-0.10064438994639158,-0.014511819788398661,2.8280183445028584e-05,-0.10063319004383064,-0.014664162066413411,2.8821395325895338e-05,-0.9897640529246234,-0.14271314652231643,0.00027811494555934516,-0.9897640529246116,-0.14271314652240094,0.000278114945094429,-0.9895490989615172,-0.14419604857527468,0.00028340735062787423,mpc_1np1s_bc_90/frames/frame_000004.png
5,18,18,0,0.0015009461867710398,1.5009461867710399,0.0004280413629261471,-0.0008316168091041519,-1.947554664311771e-11,0.0,0.0,-3.315273806703884e-05,0.010141225741561654,0.6623220607979157,-0.718246173443249,-0.1,-0.0005337334374946253,-0.9999996888625476,-0.00048594160085926424,-0.00031822034220707027,0.016608651056123237,0.7815575735075796,-0.7108820375070364,-0.10000062306022534,-0.9965473138525172,-0.08302648622495258,0.0002320311847711629,solved,0,2.1555422207000677e-08,2.1555422207000677e-05,2.156120173737523e-08,2.156120173737523e-05,9.248938141769846,16,0.5047877956657365,0.0003642868896208241,0.3642868896208241,0.003635713110379176,3.635713110379176,0.1014226037038721,0.10142260370382733,0.10142288805991606,1.0000028036752517,1.000002803675693,0.012179303730167745,0.9999999774072207,0.10142288576849114,-0.10093842040164182,-0.009898433186554758,2.9143531318926483e-05,-0.10093842040159728,-0.00989843318655037,2.9143531310449333e-05,-0.10094080480371748,-0.009877010048287005,2.8644338123662294e-05,-0.9952260809272461,-0.09759592857087002,0.0002873474970532022,-0.9952260809272463,-0.09759592857086984,0.0002873474969697466,-0.9952468001511278,-0.0973844290694238,0.0002824247925846927,mpc_1np1s_bc_90/frames/frame_000005.png
6,19,19,1,0.002331302628882328,2.331302628882328,-0.023470006855442274,0.226908955666331,-5.795110059156012e-11,0.0,0.0,0.009145257553363238,0.010155822918961605,0.6620873607293613,-0.7159770838865858,-0.1,-0.0005337188859016996,-0.9999997100374068,-0.0004402153268275175,-0.0003182447475231331,0.016710209285312853,0.7814404181238039,-0.7106273558127513,-0.10000059996036505,-0.9981753745472429,-0.06038101635326677,0.00023347723221749014,solved,0,9.239794320909069e-06,0.00923979432090907,9.239869563959208e-06,0.009239869563959209,9.264076639566067,16,0.6046957035627486,0.00034652764756825684,0.3465276475682568,0.003653472352431743,3.653472352431743,0.27297226923465473,0.27297226923453183,0.28033578060097597,1.0269753092025307,1.0269753092029932,1.1560792569311482,0.9997964433838004,0.28027871639807717,-0.11905824315284823,0.24563996185813272,6.038881693048854e-05,-0.11905824315283642,0.24563996185800185,6.03888167804989e-05,-0.11715538377565782,0.25468169428510823,2.309986028847799e-05,-0.4361550844950568,0.8998714871178861,0.0002212269293866499,-0.4361550844952099,0.8998714871178118,0.00022122692883728108,-0.4179109192715371,0.9084880058447364,8.24006847750835e-05,mpc_1np1s_bc_90/frames/frame_000006.png
7,19,19,0,0.0021956590119575113,2.1956590119575115,-0.005567189932121596,0.07658410328438833,-5.258446432460376e-11,0.0,0.0,0.003079858461777881,0.010154428904716064,0.66203168883004,-0.7152112428537419,-0.1,-0.0005337139850945243,-0.9999997166978422,-0.00042481603893225955,-0.0003182529663785335,0.016811753574360013,0.7813347965776859,-0.710544290901907,-0.10000057266618603,-0.9986048413474212,-0.052804502923163035,0.00023517765507072012,solved,0,3.0983833943792886e-06,0.0030983833943792885,3.0983872647678127e-06,0.003098387264767813,7.963232433995025,16,0.7415514753424568,0.0005911717635228601,0.59117176352286,0.00340882823647714,3.40882823647714,0.13258392422680224,0.13258392422686338,0.13437146707136405,1.013482349802107,1.0134823498016396,1.0863740273343538,0.9998202493471146,0.13434731371242878,-0.10575165854796151,0.0799692606033099,3.219151601677124e-05,-0.10575165854798119,0.07996926060338527,3.219151605005077e-05,-0.10562154611803987,0.08306491084431045,2.729417901414788e-05,-0.7976205197174537,0.6031595539932275,0.00024280105001043276,-0.7976205197172342,0.6031595539935177,0.0002428010502613281,-0.7860414745784144,0.6181737288035641,0.00020312481220177546,mpc_1np1s_bc_90/frames/frame_000007.png
8,19,19,0,0.0020900622586644507,2.090062258664451,-0.0015295689291213673,0.02618087574643297,-4.526033959266502e-11,0.0,0.0,0.0010519044133217455,0.010152931936084408,0.6620163931407488,-0.7149494340962776,-0.1,-0.000533712311228643,-0.9999997189183402,-0.0004195565183498333,-0.0003182557734546135,0.016913282893720856,0.7812320817203084,-0.7105190689058617,-0.10000054437041994,-0.9987354458518545,-0.05027378112942954,0.00023691780810154887,solved,0,1.0687255592027008e-06,0.0010687255592027008,1.068728652795172e-06,0.001068728652795172,7.528441983022452,16,0.8534265075855079,0.0006656828394225896,0.6656828394225897,0.0033343171605774106,3.3343171605774105,0.10550226841906048,0.1055022684190385,0.10576621299464116,1.002501790525795,1.0025017905260039,0.5617221118612512,0.999951942154059,0.10576113009827132,-0.10270025508454184,0.0241533702483073,3.0867227103381166e-05,-0.10270025508452019,0.02415337024830322,3.086722720480051e-05,-0.10271485737745056,0.025221996045265982,2.8295766091313013e-05,-0.9734412029569932,0.22893697557638154,0.000292574060879667,-0.9734412029569909,0.22893697557639056,0.00029257406184102805,-0.9711499964800177,0.23846931199610882,0.0002675312397991093,mpc_1np1s_bc_90/frames/frame_000008.png
9,19,19,0,0.001988057501880015,1.988057501880015,-0.000405614485388944,0.009328939075693423,-3.8447314423908765e-11,0.0,0.0,0.000374811892532803,0.010151319895932358,0.6620123369958949,-0.7148561447055207,-0.1,-0.0005337117147974621,-0.9999997197028581,-0.0004176824594131974,-0.00031825677366266187,0.017014796092680178,0.7811302459848426,-0.710513333863008,-0.10000051588401769,-0.9987775350456628,-0.04943054260601882,0.00023863315840533535,solved,0,3.991656960716312e-07,0.0003991656960716312,3.991661046407561e-07,0.00039916610464075614,15.35479830753021,17,0.05304129232420381,0.0006820092209679413,0.6820092209679414,0.0033179907790320587,3.317990779032059,0.10196226668857396,0.10196226668852525,0.10199710067389009,1.0003416360428954,1.0003416360433732,0.22341014637839932,0.999992397963062,0.1019963252881632,-0.10182253714002018,0.005336095417223143,2.9057518454058784e-05,-0.1018225371399728,0.005336095417196596,2.9057518460828824e-05,-0.10183573546584945,0.005735042853727279,2.8486402250949006e-05,-0.9986295955053592,0.05233402110921406,0.0002849830569460556,-0.9986295955053717,0.052334021108978696,0.0002849830570125893,-0.9984179431868699,0.0562275085844217,0.00027928639209095823,mpc_1np1s_bc_90/frames/frame_000009.png
