k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
0,31,0.036067626025873614,0.04510016777049316,0.1416864168703113,5.0682457539662495e-18,-0.24589110535624772,-6.195613976527452,0.09987983736312121,0.7184934982832119,-0.7050788908539581,-0.09,0.020287130492252378,-0.9993254583264811,-0.022954048008572064,0.020252712336349222,0.03299879837363121,0.8262635564490329,-0.704892738209647,-0.09727640867364558,-0.9936623742986207,0.022103940222841234,0.11021115916663331,solved,0,0.0011668178902714409,3.9232215335205893,31,0.9626073341840928,0.0014642659608633264,0.0015357340391366737
1,33,0.007991771956764978,0.3255136683714076,0.055662199851648345,4.42021884705324e-08,-0.2424083673635302,-6.10001839453132,0.09960239811712707,0.7185734160027795,-0.7018237541702441,-0.09,0.020867477161493633,-0.9981354111968188,-0.053442725964456,0.0208356510183882,0.03399482235480248,0.8242879803096339,-0.7035477953680933,-0.0976500865720952,-0.9932702657890355,0.08152888412763536,0.08226310322360063,solved,0,0.0010748622470295457,4.25316157022019,32,0.953961408778175,0.0014814129524152663,0.0015185870475847337
2,34,0.0056960685350019675,0.331146745252584,0.04470217639756734,9.679143470866867e-06,-0.24627994990195415,-6.19499194360822,0.09974932474431791,0.7186303766881295,-0.6985122867177183,-0.09,0.021436981081085826,-0.995975088180463,-0.08435499349321107,0.021408284349958406,0.03499231560224566,0.8233045464065357,-0.7033246711265961,-0.09760283518556513,-0.9929205751457642,0.08714748275239598,0.08070963857459641,solved,0,0.0007495636421080852,6.692533016516138,33,0.8749222502307544,0.0017373892802897938,0.0012626107197102063
3,35,0.02802893842848621,-0.028477148296851742,-0.06449951577203936,8.094443853240219e-06,-0.25008715278257476,-6.284392927862692,0.09976746047780813,0.7189106660724143,-0.6987970582006868,-0.09,0.021993539076704004,-0.9928057382413624,-0.11563042396240099,0.021969419841687945,0.03598999020702374,0.8222977638460343,-0.7032909193614748,-0.09768767297296788,-0.9936946860130882,0.08444989846717343,0.07375014405965559,solved,0,8.667618128871209e-05,9.1192421162807,34,0.7766749761202707,0.0020825453454186784,0.0009174546545813217
4,36,0.050653645076080715,-0.23263045219445244,-0.03459188530710135,5.446492513433158e-06,-0.25632235087868327,-6.285682984389919,0.09990365597485425,0.7194172025231751,-0.7011233627226313,-0.09,0.022524868253212642,-0.988653009852542,-0.1467985746810246,0.02253962935153811,0.03698902676677228,0.8212827051467716,-0.7033860769385033,-0.09775652436422239,-0.9947007951634165,0.07701478600327064,0.06811056452382729,solved,0,0.00011624976501609949,11.214173865159395,35,0.6976854615959703,0.0021180752355340554,0.0008819247644659446
5,37,0.010249602594667843,-0.3879783732187293,-0.011534076487404446,1.634602981995989e-05,-0.20456092434464382,-5.151235651469896,0.10105526019695277,0.7195196985491218,-0.7050031464548187,-0.09,0.022947807189834694,-0.9845209797363316,-0.1722339465014167,0.022963150409715267,0.037999579368741807,0.820255691732939,-0.703566259679124,-0.09777250201652586,-0.9956310869628592,0.06691950576547827,0.06511924931820345,solved,0,0.00010133506476139101,13.39511119467054,36,0.616108797552648,0.0021796007283256336,0.0008203992716743665
6,38,-0.008814627210220211,-0.48700610288876023,-0.007016052671622867,1.4079900166370049e-06,-0.22049411489676218,-5.551670208556328,0.10215020704769685,0.7194315522770196,-0.7098732074837063,-0.09,0.023386438572549625,-0.9793354777869044,-0.19951795058800678,0.023402645832251358,0.03902108143921877,0.8192206263816624,-0.7038928736609423,-0.09765693134977056,-0.9963558321169996,0.05209225194004712,0.06753851754079346,solved,0,0.0001364149851759034,16.11692015318976,37,0.5499771580383535,0.002168281188412674,0.0008317188115873259
7,39,-0.022605576613413735,-0.5820130235326437,0.10372498203647473,-0.0017101594903985407,-0.31011392734070753,-6.283354479580589,0.10000268477302297,0.7192054965108855,-0.7156933377190328,-0.09,0.023792296225033045,-0.9725477737367441,-0.23021819820307393,0.024173035725236408,0.040021108286949,0.8182153988248237,-0.7042817806803493,-0.0974509865331292,-0.9966712907459405,0.03594133291335906,0.07317483920124912,solved,0,7.605509383205472e-05,18.266591460431947,38,0.5474672028407086,0.002110013505743537,0.0008899864942564632
8,40,0.01018163473314713,-0.7541664263608485,0.33811993719527084,-0.011674269787461411,-0.507488050613694,-6.282500669069962,0.09999404015899652,0.7193073128582169,-0.7232350019826412,-0.09,0.02389886421755799,-0.964774380795884,-0.26071075851875153,0.02586771813683462,0.041021048688538966,0.81721883094992,-0.7057657857428564,-0.09713435768087907,-0.996406145094891,-0.019894910909865043,0.08233459102553338,solved,0,0.0002927259752507948,21.00766685891092,39,0.5638080028809991,0.0020685154392415936,0.0009314845607584065
9,42,0.06196686791725991,-0.9999989731438523,0.16966354372378506,-0.0036982191566891135,-0.790456542136919,-6.284862821918209,0.10000098359602827,0.7199269815373895,-0.7332349917140798,-0.09,0.023651550932781158,-0.955997469851758,-0.2909872312323137,0.028911468922612947,0.04202105852449925,0.8162763165938123,-0.7077399801625829,-0.09737622265573463,-0.9935811679456606,-0.08835429880885695,0.07063978317843285,solved,0,8.72978296717655e-05,22.874499433509595,40,0.7738661526127344,0.0015911733138573164,0.0014088266861426836
10,43,0.12847955864754573,-0.9999986568826416,-0.21375742111762566,-0.0018814102348566548,-1.0472054078494246,-6.283247443171596,0.1000010798195528,0.721211777123865,-0.7432349782829062,-0.09,0.023015340911171925,-0.9462213192264225,-0.3209925125581732,0.03315593469867134,0.043021069322694776,0.8152816758646151,-0.7081512389069191,-0.09773824827321177,-0.9911482792231715,-0.11538036129145354,0.06566931734515548,solved,0,0.0016873912049790694,26.402346700003093,42,0.45785129446641015,0.0009981413912632069,0.002001858608736793
11,44,0.37871445485071253,-0.9999687382795852,-0.1284786699457437,0.0007977726908585123,-1.04728210423785,-6.283806195258637,0.10004294640150192,0.7249989216723721,-0.7532346656657021,-0.09,0.022368427043668617,-0.9354841043945064,-0.35067438599707795,0.03737136473789728,0.044021498786709794,0.8144126663526756,-0.7090592927376335,-0.09798426910648347,-0.974486727387632,-0.2158986971215706,0.061346305364312896,solved,0,0.0002828650694873955,26.16198501766227,43,0.7405645311496899,0.001084540991296818,0.001915459008703182
12,45,0.33694558056112883,-0.9999890939258005,-0.06164653908810946,0.00949994682554779,-1.0472683971380536,-6.2837150262779105,0.09999973904728521,0.7283683774779834,-0.7632345566049601,-0.09,0.021739524779207736,-0.9237970524505333,-0.3799984550748964,0.0415640840964018,0.045021496177182645,0.813437642568849,-0.7092609145769296,-0.09787587148522683,-0.9757442821883129,-0.20993372879846067,0.06205581180839425,solved,0,0.0003329115384162818,28.853485835165284,44,0.8704638276352831,0.0004836217596625754,0.0025163782403374245
13,47,0.662606145811075,-0.9659457356875909,-0.07965245863805918,0.01586513517779193,-1.0472493023092069,-6.283565497186116,0.10000327820152162,0.7349944389360942,-0.772894013961836,-0.09,0.021117969996472603,-0.9111724593891211,-0.4089350232603221,0.045726659019530165,0.04602152895919786,0.8126983210327521,-0.7103011589101815,-0.09788970145947717,-0.9458599340396104,-0.3187861272951385,0.06102777027863813,solved,0,0.00015763978503445313,31.62453374914682,46,0.11745639954537998,0.0005085083135904281,0.0024914916864095717
14,47,0.3668769755739151,-0.6053042612080853,-0.3423477434225912,0.01548230267413028,-1.0472523800579019,-6.283583151618533,0.10000345724059811,0.7386632086918333,-0.7789470565739168,-0.09,0.020473246600283965,-0.8976235571261768,-0.4374569272402284,0.0498420773576977,0.04702156353160384,0.8117691738206455,-0.710655039667039,-0.09771425195784379,-0.9421768877924038,-0.3284135743784168,0.06668759125705082,solved,0,4.80001419005555e-05,32.48135368108704,46,0.9411168700560596,0.00030062355750696363,0.0026993764424930364
15,48,0.37454624057313446,-0.49737070153678725,-0.49955867760033595,0.014927291038517887,-1.04725473213374,-6.2835961180847475,0.10000658094500058,0.7424086710975647,-0.7839207635892848,-0.09,0.019805262161818566,-0.8831641100752232,-0.46553526024621605,0.053905730059322914,0.04802162934105385,0.8107989677150943,-0.7108955194113551,-0.09764868463214184,-0.9484761197566982,-0.31001092641322575,0.0654696444137464,solved,0,0.00011078080391319668,36.179842969499866,47,0.7817860641139833,0.0007542452076175428,0.0022457547923824574
16,49,0.39796387294963703,-0.47726958756819354,-0.7443044356510646,0.01360639577025029,-1.047224788142452,-6.283379426391872,0.10001481083318445,0.7463883098270611,-0.7886934594649667,-0.09,0.01911136684741747,-0.8678094308810639,-0.49314075434979165,0.057911516388589206,0.04902177744938569,0.810281137844558,-0.7122409887996782,-0.09771978358600977,-0.9001839318213396,-0.4309253912508044,0.0630253494942835,solved,0,0.0009077056169869586,37.74755310623358,49,0.016192885343696957,0.0005604465119074,0.0024395534880926
