k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
0,solved,0,lti,1,18,18,18,29,0.010001227833204883,0.010000001577222507,6.279708161502405e-08,0.0,0.0,0.5235987756646087,0.04000338776640143,0.6623328465796172,-0.7097273166606557,-0.1,0.0005320061119357531,0.9999877151810278,-0.004917657110788785,0.0003210997747698011,0.016800067755328028,0.7813327682836867,-0.7099477344919476,-0.10000428890498811,-0.9999988141679227,-0.0015394309936273044,-4.260239407689095e-05,5.620345756894843e-05,0.056203457568948435,5.620347399203252e-05,0.056203473992032515,1,1.8155830694729043,26.205684347029457,,16,0.07022126994596835,0.0013440098888823412,1.344009888882341,0.002655990111117659,2.6559901111176587,2.9935908761576306,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8155830694729043,26.205684347029457,0.010001227833204883,0.010000001577222507,6.279708161502405e-08,0.0,0.0,0.5235987756646087,0.04000338776640143,0.7813327682836867,-0.7099477344919476,-0.10000428890498811,-0.9999988141679227,-0.0015394309936273044,-4.260239407689095e-05,0.7813327485200822,-0.7098915310378535,-0.10000433187088725,-0.9999999959501391,-6.354951089749915e-05,-6.372740021662791e-05,5.620345756894843e-05,0.056203457568948435,5.620347399203252e-05,0.056203473992032515,0.010001227833204883,0.010000001577222507,6.279708161502405e-08,0.0,0.0,0.5235987756646087,0.04000338776640143,0.01000061052018141,0.010000001482759938,6.282699774365835e-08,0.0,0.0,0.5235987756590512,0.040003793259569674,0.010000368019529539,0.0100000013030219,6.28963139526153e-08,0.0,0.0,0.523598775651458,0.040004195521549615,0.010000507163376254,0.010000001058563093,6.300542674129874e-08,0.0,0.0,0.5235987756418129,0.040004572294635304,0.010000433337599356,0.010000000806531451,6.314680594432074e-08,0.0,0.0,0.5235987756315582,0.04000491271195371,0.009999768888189436,0.010000000548358446,6.331600070427094e-08,0.0,0.0,0.5235987756202416,0.040005182220150565,0.009999054957988845,0.010000000229868893,6.351699664468408e-08,0.0,0.0,0.5235987756064454,0.040005300111551144,0.005085330745668141,0.009999999860185054,6.375162226141153e-08,0.0,0.0,0.5235987755920789,0.040005201990831143,-0.004307252399486879,0.010000000536711483,6.10260027631147e-08,0.0,0.0,0.5235987756194614,0.04000474115469969,-0.010001951130888885,0.010000000220776377,6.099123105044229e-08,0.0,0.0,0.5235987756064852,0.04000320944567871,-0.010002319376522765,0.010000000023411504,6.108712130821712e-08,0.0,0.0,0.5235987755964892,0.034253777209838694,-0.010000138908697302,0.010000000027214009,6.107424459229461e-08,0.0,0.0,0.5235987745157478,0.02492526779584226
1,solved,0,lti,1,19,19,19,30,-1.3135321114727472e-06,0.020000076006498564,6.089857870299765e-08,0.0,0.0,1.0471975573617367,0.06000369813150843,0.662332820308975,-0.7093273151405257,-0.1,0.0005286144541617812,0.9998813885755536,-0.015389043006446893,0.00032665322185072084,0.018000141717958197,0.7801327948225476,-0.7099864912055682,-0.10000393160105567,-0.9999887240179267,-0.004748863956258289,1.1319168468492345e-05,6.397070777804857e-05,0.06397070777804857,6.397072689520094e-05,0.06397072689520095,1,1.8150446643588096,0.9977997909462357,,16,0.8685486973131638,0.0012863976982711465,1.2863976982711465,0.0027136023017288536,2.7136023017288537,3.077190049468432,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8150446643588096,0.9977997909462357,-1.3135321114727472e-06,0.020000076006498564,6.089857870299765e-08,0.0,0.0,1.0471975573617367,0.06000369813150843,0.7801327948225476,-0.7099864912055682,-0.10000393160105567,-0.9999887240179267,-0.004748863956258289,1.1319168468492345e-05,0.7801326702992704,-0.7099225206189868,-0.10000398105685311,-0.9999951201049411,-0.003124056864191128,-5.917261509191403e-06,6.397070777804857e-05,0.06397070777804857,6.397072689520094e-05,0.06397072689520095,-1.3135321114727472e-06,0.020000076006498564,6.089857870299765e-08,0.0,0.0,1.0471975573617367,0.06000369813150843,0.013199273840754512,0.02000006375189226,6.091262584220872e-08,0.0,0.0,1.0471975571061716,0.060004151625154545,0.020002824846842137,0.020000046039802977,6.021378954215474e-08,0.0,0.0,1.0471975568070468,0.06000453456416581,0.020006847150988733,0.020000010934918707,5.95692924881104e-08,0.0,0.0,1.0471975566546654,0.052427010199316934,0.02001108951602848,0.019999961167306977,5.8956909881783186e-08,0.0,0.0,1.0471975565653744,0.03251862403303773,0.02001717476603416,0.01999988578238212,5.8343135529361884e-08,0.0,0.0,1.04719755617595,0.028320561271045003,0.008604568208159547,0.019999961903827804,5.768051846871249e-08,0.0,0.0,1.0471975545934837,0.025663110186307868,-0.014302356325024157,0.01999999167299387,5.720638504451626e-08,0.0,0.0,1.047197553184102,0.024981733235997332,-0.01999845094421915,0.01999998902368041,5.682799332969179e-08,0.0,0.0,1.047197552284112,0.024977197345392287,-0.019999617415332006,0.019999988917166416,5.655852247889407e-08,0.0,0.0,1.047197551617991,0.024871273642197322,-0.01999707932114563,0.019999972988709563,5.6147593926548185e-08,0.0,0.0,1.047197550193067,0.02550486710611706,-0.01999612286442646,0.019999956810019225,5.562640198874972e-08,0.0,0.0,1.047197550158808,0.026792057549551513
2,solved,0,lti,1,20,20,20,31,0.003199273840754512,0.030000063751892257,0.0,0.0,0.0,1.5707963327044703,0.08000415162515456,0.6623968057857901,-0.7087273138654878,-0.1,0.000523418394482083,0.9995163151065464,-0.031092598802008813,0.0003349160384514493,0.01960022475046129,0.7785331352525069,-0.7100593094529795,-0.10000335335088335,-0.9999497669951034,-0.010022837200083769,7.88726760446645e-05,7.482642897859214e-05,0.07482642897859214,7.482645009940963e-05,0.07482645009940962,1,1.8146420850539977,0.4997526220860609,,18,0.30558812440184036,0.0010513765646769824,1.0513765646769824,0.0029486234353230177,2.9486234353230176,15.796131370928157,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8146420850539977,0.4997526220860609,0.003199273840754512,0.030000063751892257,0.0,0.0,0.0,1.5707963327044703,0.08000415162515456,0.7785331352525069,-0.7100593094529795,-0.10000335335088335,-0.9999497669951034,-0.010022837200083769,7.88726760446645e-05,0.7785327550545197,-0.7099844839899125,-0.10000340957179712,-0.9999659989394886,-0.008246027202630677,6.324811726883675e-05,7.482642897859214e-05,0.07482642897859214,7.482645009940963e-05,0.07482645009940962,0.003199273840754512,0.030000063751892257,0.0,0.0,0.0,1.5707963327044703,0.08000415162515456,0.010002824846842137,0.030000046039802976,0.0,0.0,0.0,1.5707963324053456,0.05506640337200782,0.010006847150988733,0.030000010934918706,0.0,0.0,0.0,1.5707963322529643,0.0372393516539636,0.01001108951602848,0.02999996116730698,0.0,0.0,0.0,1.570796332163673,0.03239584700360125,0.010017174766034158,0.02999988578238212,0.0,0.0,0.0,1.5707963317742486,0.02819261539880761,-0.0013954317918404534,0.029999961903827803,0.0,0.0,0.0,1.5707963301917824,0.025536225584053097,-0.024302356325024158,0.029999991672993873,0.0,0.0,0.0,1.570796328782401,0.024862141931420455,-0.02999845094421915,0.02999998902368041,0.0,0.0,0.0,1.5707963278824106,0.02486699106384653,-0.029999617415332004,0.029999988917166417,0.0,0.0,0.0,1.5707963272162897,0.024536852906368457,-0.029997079321145627,0.029999972988709565,0.0,0.0,0.0,1.570796325791366,0.02546810733344074,-0.02999612286442646,0.029999956810019227,0.0,0.0,0.0,1.5707963257571067,0.026995323335645728,-0.02999612286442646,0.029999956810019227,0.0,0.0,0.0,1.5707963257571067,0.028368301130651922
3,solved,0,lti,1,22,22,22,33,2.8248468421365747e-06,0.04000004603980298,0.0,0.0,0.0,2.0943951080036443,0.07506640337200783,0.6623968622827269,-0.7079273129446918,-0.1,0.0005162896478562813,0.9986459503991871,-0.052018070088537066,0.0003458042336505602,0.021101552817901447,0.7770330070817576,-0.7101721577550724,-0.10000269021936964,-0.9998488414056623,-0.017386054205467783,0.0001394952299424803,8.805122727175735e-05,0.08805122727175735,8.805124577085042e-05,0.08805124577085043,1,1.8146187586187017,0.3333211000336936,,19,0.9012241223479067,0.00042598092419765386,0.4259809241976539,0.003574019075802346,3.574019075802346,24.515292332595724,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8146187586187017,0.3333211000336936,2.8248468421365747e-06,0.04000004603980298,0.0,0.0,0.0,2.0943951080036443,0.07506640337200783,0.7770330070817576,-0.7101721577550724,-0.10000269021936964,-0.9998488414056623,-0.017386054205467783,0.0001394952299424803,0.7770321354352216,-0.7100841108422566,-0.10000274729595013,-0.9998799221597112,-0.015495984362786198,0.00012542136276644404,8.805122727175735e-05,0.08805122727175735,8.805124577085042e-05,0.08805124577085043,2.8248468421365747e-06,0.04000004603980298,0.0,0.0,0.0,2.0943951080036443,0.07506640337200783,6.847150988732731e-06,0.04000001093491871,0.0,0.0,0.0,2.094395107851263,0.049161176074129426,1.1089516028479213e-05,0.03999996116730698,0.0,0.0,0.0,2.094395107761972,0.02797325055242635,1.717476603415799e-05,0.03999988578238212,0.0,0.0,0.0,2.0943951073725473,0.0253189042883932,-0.011395431791840454,0.039999961903827805,0.0,0.0,0.0,2.094395105790081,0.024654566284425614,-0.03430235632502416,0.039999991672993875,0.0,0.0,0.0,2.0943951043806996,0.024674214152697223,-0.03999845094421915,0.03999998902368041,0.0,0.0,0.0,2.0943951034807093,0.02459664841551707,-0.039999617415332006,0.03999998891716642,0.0,0.0,0.0,2.0943951028145884,0.02423945561124289,-0.03999707932114563,0.03999997298870957,0.0,0.0,0.0,2.0943951013896647,0.025370026787037432,-0.03999612286442646,0.03999995681001923,0.0,0.0,0.0,2.0943951013554054,0.02693808888215637,-0.03999612286442646,0.03999995681001923,0.0,0.0,0.0,2.0943951013554054,0.028574097344580607,-0.03999612286442646,0.03999995681001923,0.0,0.0,0.0,2.0943951013554054,0.029827254206899027
4,solved,0,lti,1,23,23,23,34,0.01000563660015254,0.05000114925518252,1.0174081690661763e-07,0.0,0.0,2.6179939401589447,0.048553830485956066,0.6625969750147299,-0.7069272899595882,-0.1,0.0005070606285163624,0.9969420649933628,-0.07814174883633786,0.0003592006229153921,0.022072629427620567,0.7760644689776748,-0.7103192291073405,-0.1000020876792332,-0.9996450721121205,-0.026640112836942953,0.000184905349803625,9.706150114264534e-05,0.09706150114264533,9.706151387474561e-05,0.09706151387474561,1,1.814457196301168,0.24999114665666863,,21,0.09561403462746851,0.0004925707845550967,0.4925707845550967,0.0035074292154449035,3.5074292154449034,42.51975882148429,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.814457196301168,0.24999114665666863,0.01000563660015254,0.05000114925518252,1.0174081690661763e-07,0.0,0.0,2.6179939401589447,0.048553830485956066,0.7760644689776748,-0.7103192291073405,-0.1000020876792332,-0.9996450721121205,-0.026640112836942953,0.000184905349803625,0.7760628986776682,-0.7102221803095017,-0.1000021373943586,-0.9996909347754966,-0.024859651983806554,0.00018064035508873468,9.706150114264534e-05,0.09706150114264533,9.706151387474561e-05,0.09706151387474561,0.01000563660015254,0.05000114925518252,1.0174081690661763e-07,0.0,0.0,2.6179939401589447,0.048553830485956066,0.010016345033550762,0.05000100206727252,1.015386716139921e-07,0.0,0.0,2.6179939432638,0.027692302148367178,0.010030487319140108,0.05000067314929706,1.0116045474329345e-07,0.0,0.0,2.617993944331213,0.02504297970868066,-0.0013794167503309817,0.05000044859580159,1.0065979252443902e-07,0.0,0.0,2.6179939357878372,0.024395591533965803,-0.024292350758502754,0.050000369687158486,1.0014662430607053e-07,0.0,0.0,2.6179939178826133,0.024272720283083138,-0.029998644773183796,0.05000047750346436,9.914952285753274e-08,0.0,0.0,2.6179938975701007,0.024098463987930117,-0.030006097262449138,0.05000044397196785,9.537528927235627e-08,0.0,0.0,2.617993880653476,0.025184747354279752,-0.030005308566088417,0.05000016181196581,8.983636803263003e-08,0.0,0.0,2.617993864728312,0.026577117661274054,-0.03000855342930952,0.05000008858261728,8.2999830303855e-08,0.0,0.0,2.6179938523362165,0.028120994066983963,-0.03001191626400735,0.05000027076118107,7.581902073647015e-08,0.0,0.0,2.6179938509018763,0.029647964929641255,-0.030005283340151012,0.05000000418345086,6.889676105225506e-08,0.0,0.0,2.6179938616783094,0.03100290120964889,-0.031517942914758686,0.04999993480528692,6.209816509149406e-08,0.0,0.0,2.617993868676336,0.03256083941920529
5,solved,0,lti,1,24,24,24,35,0.020016345033550764,0.06000100206727252,0.0,0.0,0.0,3.141592718862099,0.026552072262615727,0.662997301915401,-0.7057272699182428,-0.1,0.0004955276602334274,0.9939956425473642,-0.10941789826753306,0.00037495053865516586,0.02260367087287288,0.7755379621181999,-0.7104958638439365,-0.10000155269446599,-0.9992869815199875,-0.037755524424320605,0.00022122413207104944,0.00010453405169862157,0.10453405169862157,0.00010453406318493536,0.10453406318493537,1,1.8144630103784434,0.20001550834858078,,21,0.7238187974148141,0.0012446897028186516,1.2446897028186517,0.0027553102971813485,2.7553102971813486,43.050110310037056,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144630103784434,0.20001550834858078,0.020016345033550764,0.06000100206727252,0.0,0.0,0.0,3.141592718862099,0.026552072262615727,0.7755379621181999,-0.7104958638439365,-0.10000155269446599,-0.9992869815199875,-0.037755524424320605,0.00022122413207104944,0.7755354391485673,-0.7103913602430953,-0.10000160169877166,-0.9993534225372906,-0.03595399327006068,0.00021732680438423725,0.00010453405169862157,0.10453405169862157,0.00010453406318493536,0.10453406318493537,0.020016345033550764,0.06000100206727252,0.0,0.0,0.0,3.141592718862099,0.026552072262615727,0.02003048731914011,0.060000673149297065,0.0,0.0,0.0,3.1415927199295117,0.0246777883083414,0.00862058324966902,0.06000044859580159,0.0,0.0,0.0,3.141592711386136,0.024048475897310944,-0.014292350758502754,0.06000036968715849,0.0,0.0,0.0,3.141592693480912,0.023859634850390672,-0.019998644773183798,0.060000477503464364,0.0,0.0,0.0,3.1415926731683994,0.02390346509309328,-0.02000609726244914,0.060000443971967854,0.0,0.0,0.0,3.141592656251775,0.02506343685605132,-0.02000530856608842,0.06000016181196581,0.0,0.0,0.0,3.1415926403266106,0.026596114418356208,-0.020008553429309517,0.06000008858261728,0.0,0.0,0.0,3.141592627934515,0.02828857417963692,-0.02001191626400735,0.06000027076118107,0.0,0.0,0.0,3.141592626500175,0.029899815432654932,-0.02000528334015101,0.06000000418345086,0.0,0.0,0.0,3.141592637276608,0.031360424991442974,-0.021517942914758684,0.059999934805286925,0.0,0.0,0.0,3.1415926442746347,0.0335495733714315,-0.021517942914758684,0.059999934805286925,0.0,0.0,0.0,3.1415926442746347,0.03477616913115085
6,solved,0,lti,1,24,24,24,35,0.03003048731914011,0.07000067314929706,6.139756293877637e-06,0.0,0.0,3.6651914955278104,0.004677788308341399,0.6635979116617837,-0.7043272564552568,-0.1,0.0004814552821955005,0.9893185912017396,-0.14576809996373327,0.0003928566910977401,0.022697226639039707,0.7754515569201706,-0.7106932518838154,-0.1000011200225996,-0.9987126164077037,-0.05072521510922242,0.00024976028893820455,0.00010552281829508685,0.10552281829508685,0.00010552282507234174,0.10552282507234174,1,1.8144507022160627,0.16668601913521233,,21,1.0,0.00172595872755306,1.72595872755306,0.00227404127244694,2.27404127244694,43.68731212757357,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144507022160627,0.16668601913521233,0.03003048731914011,0.07000067314929706,6.139756293877637e-06,0.0,0.0,3.6651914955278104,0.004677788308341399,0.7754515569201706,-0.7106932518838154,-0.1000011200225996,-0.9987126164077037,-0.05072521510922242,0.00024976028893820455,0.7754480491169577,-0.7105877873850608,-0.10000115784204061,-0.9987936468594547,-0.049103826344515725,0.0002554046169166105,0.00010552281829508685,0.10552281829508685,0.00010552282507234174,0.10552282507234174,0.03003048731914011,0.07000067314929706,6.139756293877637e-06,0.0,0.0,3.6651914955278104,0.004677788308341399,0.018620583249669018,0.0700004485958016,6.139756293877636e-06,0.0,0.0,3.6651914869844346,0.018224424189438152,-0.004292350758502754,0.07000036968715849,6.139756293877636e-06,0.0,0.0,3.6651914690792107,0.02344653528522439,-0.009998644773183797,0.07000047750346436,6.139756293877636e-06,0.0,0.0,3.665191448766698,0.023668002547233762,-0.010006097262449139,0.07000044397196785,6.139756293877636e-06,0.0,0.0,3.6651914318500736,0.024855014752565685,-0.010005308566088418,0.0700001618119658,6.139756293877636e-06,0.0,0.0,3.6651914159249093,0.026392085361558792,-0.010008553429309517,0.07000008858261728,6.139756293876148e-06,0.0,0.0,3.665191403532814,0.028164318992603177,-0.016393727857153283,0.07000027076118107,6.139754804799152e-06,0.0,0.0,3.6651914020984737,0.029542909233062624,-0.022691462185524328,0.07000000418345086,4.650674757184899e-06,0.0,0.0,3.665191412874907,0.031370461590551346,-0.02248776670554836,0.06999993480528692,3.274453534576439e-06,0.0,0.0,3.6651914198729334,0.03376267082180652,-0.022302076739844235,0.06999993480528692,2.0041007842529112e-06,0.0,0.0,3.6651914198729334,0.03552684018806471,-0.021671494334481605,0.06999993480528692,9.079845262294791e-07,0.0,0.0,3.6651914198729334,0.037295754705565495
7,solved,0,lti,1,24,24,24,35,0.02862058324966902,0.08000044859580159,1.4260439121563375e-05,0.0,0.0,4.188790262582733,-0.0017755758105618485,0.6641703233267771,-0.7027272474833408,-0.1,0.0004645818331130948,0.9823466561239341,-0.18706859989468255,0.0004126733439846712,0.022661715122828472,0.7754979270996742,-0.7109183420672961,-0.10000071904895592,-0.9978295226132761,-0.06584958032108124,0.00027671808618666513,0.00010714776414350994,0.10714776414350993,0.00010714777030886721,0.10714777030886721,1,1.8144051887025798,0.14287256468047219,,21,0.9349382521803234,0.0019310180659569444,1.9310180659569445,0.0020689819340430557,2.0689819340430557,44.43115561198607,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144051887025798,0.14287256468047219,0.02862058324966902,0.08000044859580159,1.4260439121563375e-05,0.0,0.0,4.188790262582733,-0.0017755758105618485,0.7754979270996742,-0.7109183420672961,-0.10000071904895592,-0.9978295226132761,-0.06584958032108124,0.00027671808618666513,0.7754931961187067,-0.710811298799502,-0.10000075539738827,-0.9979336314999376,-0.06425252631823868,0.00028281278365721314,0.00010714776414350994,0.10714776414350993,0.00010714777030886721,0.10714777030886721,0.02862058324966902,0.08000044859580159,1.4260439121563375e-05,0.0,0.0,4.188790262582733,-0.0017755758105618485,0.005707649241497246,0.08000036968715848,1.4260439121563375e-05,0.0,0.0,4.188790244677509,0.017718377256412336,1.3552268162027314e-06,0.08000047750346435,1.4260439121563375e-05,0.0,0.0,4.188790224364997,0.0228530244108287,-6.097262449138857e-06,0.08000044397196784,1.4260439121563375e-05,0.0,0.0,4.188790207448372,0.023423988925235284,-5.308566088418204e-06,0.0800001618119658,1.4260439121560913e-05,0.0,0.0,4.188790191523208,0.02479321685192929,-0.013743021607608026,0.08000008858261727,1.4260436661350867e-05,0.0,0.0,4.188790179131113,0.026118162850750054,-0.021267398356995374,0.08000027076118106,1.1800221571316982e-05,0.0,0.0,4.188790177696773,0.028487769147717598,-0.021277371656269417,0.08000000418345085,9.343126954855666e-06,0.0,0.0,4.188790188473206,0.03034075863964488,-0.02128248835087064,0.07999993480528692,7.018630460479705e-06,0.0,0.0,4.188790195471232,0.0322907783180414,-0.020812777561562412,0.07999993480528692,4.8925347073192535e-06,0.0,0.0,4.188790195471232,0.03473861431304524,-0.020539446142191272,0.07999993480528692,2.971295225195277e-06,0.0,0.0,4.188790195471232,0.03700589603189592,-0.019655882211975454,0.07999993480528692,1.340357590578024e-06,0.0,0.0,4.188790195471232,0.03872010272394225
8,solved,0,lti,1,24,24,24,35,0.015707649241497246,0.09000036968715848,2.345449063187568e-05,0.0,0.0,4.7123890202758085,-0.002281622743587665,0.664484476311607,-0.7009272400895976,-0.1,0.0004446265124771774,0.9724439906316847,-0.23313579508251345,0.0004341000263724902,0.02261608266795672,0.775559762987332,-0.7111798591539936,-0.10000034235408756,-0.9965019658289814,-0.08356877594601618,0.0003029618129251698,0.00010846102114758517,0.10846102114758517,0.00010846102609202271,0.10846102609202271,1,1.8143780577794115,0.12501285775303064,,21,0.7508345570260058,0.002068798213254284,2.068798213254284,0.001931201786745716,1.9312017867457159,45.29920332867501,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8143780577794115,0.12501285775303064,0.015707649241497246,0.09000036968715848,2.345449063187568e-05,0.0,0.0,4.7123890202758085,-0.002281622743587665,0.775559762987332,-0.7111798591539936,-0.10000034235408756,-0.9965019658289814,-0.08356877594601618,0.0003029618129251698,0.7755535971900637,-0.7110715735314372,-0.10000037510401145,-0.9966326620438305,-0.08199537206279373,0.00030968970301192757,0.00010846102114758517,0.10846102114758517,0.00010846102609202271,0.10846102609202271,0.015707649241497246,0.09000036968715848,2.345449063187568e-05,0.0,0.0,4.7123890202758085,-0.002281622743587665,0.010001355226816203,0.09000047750346435,2.345449063187568e-05,0.0,0.0,4.712388999963296,0.017077691875972082,0.009993902737550861,0.09000044397196784,2.345449063187568e-05,0.0,0.0,4.712388983046671,0.022242774472507866,0.009994691433911582,0.0900001618119658,2.345449063187236e-05,0.0,0.0,4.712388967121507,0.023098601332534646,-0.01140245688840112,0.09000008858261727,2.3454487311245724e-05,0.0,0.0,4.712388954729412,0.023907254900530032,-0.018782101876101555,0.09000027076118106,2.013385387083665e-05,0.0,0.0,4.712388953295072,0.02635678117939604,-0.019234984492661193,0.09000000418345085,1.6542126988643598e-05,0.0,0.0,4.712388964071505,0.028525674140719586,-0.01920098851703462,0.08999993480528691,1.3009913786119311e-05,0.0,0.0,4.712388971069531,0.03054910817884371,-0.019132419247347533,0.08999993480528691,9.704921198523208e-06,0.0,0.0,4.712388971069531,0.03260174414198287,-0.018576901379482817,0.08999993480528691,6.718933891593328e-06,0.0,0.0,4.712388971069531,0.03531909690985148,-0.018077938831382638,0.08999993480528691,4.061890270508854e-06,0.0,0.0,4.712388971069531,0.037690450090105236,-0.016848922579701317,0.08999993480528691,1.8241237054789194e-06,0.0,0.0,4.712388971069531,0.03946096195401713
9,solved,0,lti,1,24,24,24,35,0.020001355226816203,0.10000047750346434,3.06720654837e-05,0.0,0.0,5.235987775561595,-0.0029223081240279183,0.6648845034161434,-0.6989272305395283,-0.1,0.00042129812721991073,0.9589099051137515,-0.28371007690804273,0.0004567750611572506,0.022557636505476163,0.7756418353633864,-0.7114824636334894,-0.09999996928703142,-0.9945503528852342,-0.10425683170673578,0.00032957294995711995,0.00011028357386498055,0.11028357386498054,0.00011028357764493063,0.11028357764493063,1,1.8143991399545407,0.11112460581839166,,21,0.5309708573608882,0.0022235975066119433,2.2235975066119433,0.0017764024933880568,1.776402493388057,46.31729833273425,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8143991399545407,0.11112460581839166,0.020001355226816203,0.10000047750346434,3.06720654837e-05,0.0,0.0,5.235987775561595,-0.0029223081240279183,0.7756418353633864,-0.7114824636334894,-0.09999996928703142,-0.9945503528852342,-0.10425683170673578,0.00032957294995711995,0.7756339338288454,-0.7113724634861426,-0.09999999816146342,-0.9947119180355556,-0.10270387770767868,0.0003370783773044965,0.00011028357386498055,0.11028357386498054,0.00011028357764493063,0.11028357764493063,0.020001355226816203,0.10000047750346434,3.06720654837e-05,0.0,0.0,5.235987775561595,-0.0029223081240279183,0.01999390273755086,0.10000044397196783,3.06720654837e-05,0.0,0.0,5.235987758644971,0.016043547618648693,0.019994691433911582,0.10000016181196579,3.06720654837e-05,0.0,0.0,5.235987742719806,0.02180179345472977,-0.0014024568884011199,0.10000008858261726,3.0672065483695506e-05,0.0,0.0,5.235987730327711,0.022663983153796242,-0.01243868188246757,0.10000027076118105,3.067206099196375e-05,0.0,0.0,5.235987728893371,0.023406660943038757,-0.015743264083007552,0.10000000418345084,2.6180320027309794e-05,0.0,0.0,5.235987739669804,0.026014223858062957,-0.016444296733753663,0.0999999348052869,2.140875973914401e-05,0.0,0.0,5.23598774666783,0.028379618242926657,-0.01637940182744374,0.0999999348052869,1.6761155558270828e-05,0.0,0.0,5.23598774666783,0.030552723735011923,-0.016299296469823546,0.0999999348052869,1.2441227986012886e-05,0.0,0.0,5.23598774666783,0.03275477464599944,-0.015569772371077156,0.0999999348052869,8.570274010434635e-06,0.0,0.0,5.23598774666783,0.035511191435913414,-0.014842256567365285,0.0999999348052869,5.166635046766338e-06,0.0,0.0,5.23598774666783,0.03793277746197319,-0.013153656219307964,0.0999999348052869,2.3142529294970405e-06,0.0,0.0,5.23598774666783,0.039779190079322665
