i_idx,j_idx,L_m,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.035,0.6231269236616519,-0.6812762443302842,-0.1,3.140527571609547,0.0009892751613089779,0.001010316696185195,-33.991281009418294,-0.6495807889498054,-0.015689590848615747,-28.14940524544375,0.7009085667344445,0.0,-1.0948015738603107,1.4263386411118184,5.84187576397455,1.3504893556842499,0.015689590848615747,5.99594312360697,5.995963651056492
0,-5,0.035,0.6239090265430274,-0.6634202526716532,-0.1,3.1385914901933085,-0.1360508323844013,0.0009812032609569559,-33.89531154502154,-2.25015141809045,-0.016226248039581486,-28.356732042812737,-0.7705680267271251,0.0,-3.7980264153547014,-1.5565848624705105,5.5385795022088,1.479583391363325,0.016226248039581486,5.732802971870365,5.732825935383973
0,-10,0.035,0.6262452982791303,-0.6456761269443078,-0.1,3.129688166620551,-0.27278621768386807,0.0009872839660960628,-33.693988977930644,-3.839076760897628,-0.01613298312556127,-28.102367423676977,-2.1147791460984195,0.0,-6.5002209659704695,-4.303559134879168,5.591621554253669,1.7242976147992082,0.01613298312556127,5.851447160352424,5.851469400376368
0,-15,0.035,0.6301197641484149,-0.6282179910813704,-0.1,3.1147686568846447,-0.4090568380713342,0.0009832339857665606,-33.3905544936384,-5.400194078619578,-0.015862506796075714,-28.072672180547713,-3.83167414940355,0.0,-9.186797441569695,-7.772352475932834,5.317882313090685,1.5685199292160283,0.015862506796075714,5.544377969099021,5.5444006604278195
0,-20,0.035,0.6354997775940786,-0.6111665202212785,-0.1,3.0939238934835456,-0.544520246472462,0.0010145135371113188,-32.98902783186616,-6.924823645898539,-0.015717833865477204,-27.696636169154772,-5.312722348765297,0.0,-11.85500126425999,-10.85849426519314,5.292391662711394,1.612101297133242,0.015717833865477204,5.532475043211288,5.532497370451898
0,-25,0.035,0.6423583634732226,-0.5946190474364822,-0.1,3.067237832370815,-0.678907835536952,0.0009813683759597818,-32.49346315315608,-8.407160459246112,-0.015153739284869643,-27.483173730709932,-6.908103539476847,0.0,-14.5062464491126,-14.109435615067103,5.010289422446145,1.4990569197692654,0.015153739284869643,5.229739166094601,5.2297611208541985
0,-30,0.035,0.6505964043519897,-0.5787752804328409,-0.1,3.034648678500048,-0.8120551502452895,0.00094554339670008,-31.91471437432869,-9.827032501153422,-0.01462196059265802,-27.121881964540638,-8.631434573629885,0.0,-17.114405744876336,-17.653479816141868,4.792832409788051,1.1955979275235369,0.01462196059265802,4.9397061565049905,4.939727797596229
0,-35,0.035,0.6602325480465053,-0.5636947547320155,-0.1,2.9963132700372355,-0.9436800553887792,0.0010413448471076397,-31.255381873705176,-11.18972241528586,-0.014595173785795902,-26.626455417188378,-9.93046009436377,0.0,-19.69784787828927,-20.45324233847626,4.6289264565167985,1.25926232092209,0.014595173785795902,4.7971555877139584,4.797177790308912
0,-40,0.035,0.6710858817692347,-0.5495106921418056,-0.1,2.952266359874543,-1.0734788907701598,0.0009206894491633049,-30.530373157409045,-12.475674700420283,-0.013461796794033162,-26.531320653307468,-9.98073682507329,0.0,-22.22647550602317,-20.61565366538189,3.999052504101576,2.4949378753469937,0.013461796794033162,4.713505694533747,4.713524917975398
0,-45,0.035,0.6831729822418469,-0.536337663216717,-0.1,2.9026240398237584,-1.2012560100032914,0.001021094986616517,-29.743663733901062,-13.689809062086653,-0.013365650243357863,-26.515966065003266,-10.103278255543108,0.0,-24.71470897282698,-20.858160840965372,3.2276976688977963,3.5865308065435446,0.013365650243357863,4.8250632605276955,4.825081772229419
0,-50,0.035,0.6963558622637783,-0.524237580872263,-0.1,2.847381264200607,-1.326683718055435,0.0009187274590498545,-28.907959818820373,-14.822871333575936,-0.012475160268482333,-26.479697625665956,-10.260285126567414,0.0,-27.146977022963938,-21.180233550342937,2.4282621931544166,4.562586207008522,0.012475160268482333,5.168524951578304,5.168540007072716
0,-55,0.035,0.7105345410261753,-0.5133601369166062,-0.1,2.7868258652897433,-1.4496268105387435,0.0008662849816151973,-28.034443456282283,-15.871232371789294,-0.011317828697315391,-26.469631374396943,-10.311561675499815,0.0,-29.515645776657475,-21.28400482847425,1.5648120818853375,5.559670696289476,0.011317828697315391,5.775688279572768,5.775699368564872
0,-60,0.035,0.7256299120655403,-0.5037462332625511,-0.1,2.7209235984653017,-1.5698070611725263,0.0009543255637070739,-27.13146765464072,-16.83568741593271,-0.011153446465619003,-26.375521488480025,-10.37792414469328,0.0,-31.820534276018947,-21.478059440459116,0.7559461661606932,6.45776327123943,0.011153446465619003,6.501858278484855,6.501867844925033
0,-65,0.035,0.7415027597512137,-0.4954616301150941,-0.1,2.649865025530512,-1.6869116481749422,0.0008105262853522309,-26.213406112119635,-17.71165720658561,-0.009755206752619263,-26.242392600388364,-10.577207129354345,0.0,-34.04578176964732,-21.952303699036808,-0.02898648826872921,7.134450077231263,0.009755206752619263,7.1345089614497885,7.134515630725475
0,-70,0.035,0.7580047278414354,-0.4886229094653716,-0.1,2.5737438536845176,-1.8008667613373266,0.0007290923493152715,-25.292473878519502,-18.499126948877684,-0.008676211837617244,-26.200695630843864,-10.570722137366577,0.0,-36.18204980844439,-21.9717174293031,-0.9082217523243598,7.9284048115111085,0.008676211837617244,7.9802549838077,7.980259700237799
0,-75,0.035,0.7750656047246443,-0.4832651033158401,-0.1,2.4927009716338024,-1.9114871367228754,0.000824639639120581,-24.373815349205387,-19.204354844379896,-0.008211801543097004,-26.172509782678116,-10.601754298850782,0.0,-38.23490243397952,-22.05150634462053,-1.79869443347273,8.602600545529114,0.008211801543097004,8.788631168216334,8.78863500463116
0,-80,0.035,0.7925212749965481,-0.47939741049610457,-0.1,2.406906166951684,-2.0183477657410265,0.0007498725099059882,-23.47443272683045,-19.824467974912924,-0.007307858046525815,-26.20442107076763,-10.614278132132949,0.0,-40.181532974308574,-22.050750240751128,-2.72998834393718,9.210189842779975,0.007307858046525815,9.606270519722015,9.606273299405421
0,-85,0.035,0.8102440755133123,-0.47707861402600915,-0.1,2.316565907332098,-2.121450855608982,0.0007592974982255187,-22.602320646746346,-20.364814207228545,-0.006351199970830982,-26.18230973995548,-10.657036791346401,0.0,-42.0190244060909,-22.14790251495368,-3.5799890932091336,9.707777415882143,0.006351199970830982,10.346848035213805,10.346849984490392
0,-90,0.035,0.8281410875667744,-0.4762774346251981,-0.1,2.2218406913005184,-2.220447924275802,0.0007423906250908719,-21.77253317775146,-20.826174945562528,-0.0054037885215297244,-26.135389351840104,-10.645093063732638,0.0,-43.72734602930407,-22.161356362611492,-4.362856174088645,10.181081881829888,0.0054037885215297244,11.076504064022558,11.076505382169893
