k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
30,67,0.6427718023863546,-0.2793819592588948,-0.6639814167285945,-6.566076443173706e-05,0.29345443251567604,-0.3930761073899912,0.09992440690920844,0.8116819580215451,-0.8327629456277679,-0.09,0.04178219082239042,-0.7192182223184377,-0.6885192860563442,0.08319008320497105,0.061962528037960464,0.8090464616402524,-0.7275873957751723,-0.09678287781787684,-0.32444348563471415,-0.942716180544548,0.07760558260461621,solved,0,0.0018819955897469952,20.153190196870163,64,0.9708785537371524,0.0009308386055564183,0.004069161394443582
31,67,0.33849828245339364,0.0013024486558432479,-0.22928179786959466,-6.743375056775926e-05,0.2107771742364155,-0.3355671318610339,0.10030701135451893,0.815066940846079,-0.8327499211412095,-0.09,0.042647065779846074,-0.7181492759917449,-0.6896806581674887,0.08236161073316689,0.06296559815150565,0.8090511233188997,-0.7297234923418235,-0.09658505156370431,-0.257321323955519,-0.962801430917612,0.08245689650249348,solved,0,0.00011334349511232457,17.20358644021654,66,0.048996662674118126,0.0011754559378563201,0.00382454406214368
32,70,0.3139271690713287,-0.05464399849143846,-0.5132355219032161,-6.772879011622988e-06,0.17991766444546328,-0.2378154654846319,0.10003409333737821,0.8182062125367923,-0.8332963611261239,-0.09,0.043365356778414806,-0.7174024873401226,-0.6904954642373795,0.0816647467227551,0.06396593908487944,0.8126176589919759,-0.7329968720518253,-0.0964824687725,-0.14932832035490384,-0.9853963924544554,0.08182298830195733,solved,0,0.00020549713169732927,12.567584833396477,67,0.39587150300844576,0.0006423104269754535,0.004357689573024547
33,70,0.5521098371270472,-0.3224294510812761,-1.0002116689852052,1.950616376385342e-05,0.13328200318463776,-0.21083101437900414,0.09999738041327104,0.8237273109080627,-0.8365206556369367,-0.09,0.04391163328187396,-0.7167284582904638,-0.6912222734671774,0.08114095268087353,0.06496591288901214,0.8094262448540351,-0.7319701463333207,-0.09635115024856841,-0.20110993367227747,-0.9761645654310153,0.081593717457329,solved,0,0.0022233404513191525,22.057975527195488,59,1.0,0.005064204561293756,-6.420456129375626e-05
34,70,-0.6434819034080421,-0.4648819588239374,-0.4156461813636018,-1.5886222316000366e-05,0.10270385946266446,-0.13741156838478955,0.0997414641298906,0.8172924918739823,-0.841169475225176,-0.09,0.04432226465097564,-0.7162949559263818,-0.6916919100078355,0.08074264424914661,0.06596332753031105,0.8089234939085688,-0.7327370188333012,-0.09671285114075946,-0.1593243518898139,-0.9853929949022678,0.06013647363750378,solved,0,0.0022382566363655077,5.771098022780552,69,0.561438946455745,0.0010614136267084798,0.00393858637329152
35,71,-0.01573251295367273,0.03776341644817792,-0.5548466080184931,-4.9481448771000864e-06,0.08889444444290447,-0.13289935104779796,0.0995583661355386,0.8171351667444456,-0.8407918410606943,-0.09,0.04468332379286686,-0.7158709890046165,-0.6921479665812956,0.08039477615959766,0.06695891119166643,0.8093205483203637,-0.7338913118747595,-0.09697028921273901,-0.14037463402979258,-0.9878968281002374,0.06599104586944594,solved,0,0.0008587665778710395,29.60042187086322,69,0.05408606991115913,0.005475165435120931,-0.0004751654351209311
36,74,0.14562123748556652,-0.14640715761839726,0.335311030267101,-1.0171262094997808e-06,0.06034982308545836,-0.08139179768105842,0.0999925161579897,0.8185913791193014,-0.8422559126368783,-0.09,0.04492488682092415,-0.7156134805885175,-0.6924257251321871,0.08016056461427672,0.06795883635324633,0.8104699160630157,-0.7367207406710187,-0.09592298072168742,-0.17736373032685585,-0.9801846478615652,0.0882052280788169,solved,0,0.0009823262670999868,16.36635114200221,70,0.7930813227004819,0.0018589217514813502,0.00314107824851865
37,74,0.17436544939114001,0.05438586180095553,0.14885213550910673,-9.153744530354705e-06,0.05299104109164041,-0.0834626944366532,0.09916215925982201,0.8203350336132128,-0.8417120540188687,-0.09,0.04514176245445668,-0.71534567560014,-0.6927123762553307,0.07995216986034881,0.06895045794584455,0.8094465759615826,-0.7357623092795713,-0.09657921199772833,-0.1727035212948092,-0.9832163915335626,0.058813435249764255,solved,0,0.00030536849866899686,13.1124415654416,72,0.09585780068314763,0.0010677079247067398,0.00393229207529326
38,75,0.14856798692469594,-0.028179440481572973,-0.17055855841568154,-1.8743749733433515e-06,0.04076896271895545,-0.04843672608313683,0.10000094427175332,0.8218207134824598,-0.8419938484236844,-0.09,0.045302322417884844,-0.7151941744219511,-0.692876385393623,0.0797954072633117,0.06995046738856209,0.8132523522299185,-0.7386505147222483,-0.09867849219407235,-0.009551691667010859,-0.999852519645699,0.014272462027589286,solved,0,0.0037806247711190165,7.653727743688355,73,0.4469268321026374,0.001169702912859214,0.003830297087140786
39,75,0.1640946408792893,0.0007255879206512956,-0.12633746469386173,-3.6361507344379006e-06,0.029365858568915718,-0.05152348587754968,0.09942837196976832,0.8234616598912526,-0.8419865925444779,-0.09,0.0454245986590995,-0.7150273630760259,-0.6930539511577445,0.07967870903725457,0.07094475110825978,0.8088702732168617,-0.7378014364348229,-0.09517985905857995,-0.1337085715936649,-0.9857495061951725,0.10207804837408965,solved,0,0.002223633243489392,3.5888820544689835,74,0.5145345345518785,0.0009802757958653242,0.004019724204134676
40,78,0.01530882281784022,-0.06683331681308378,0.00015432551873203999,2.7956686358005357e-07,0.026986159533592794,-0.03111312857740806,0.09992828520093516,0.823614748119431,-0.8426549257126088,-0.09,0.04553050828673294,-0.7149302835804373,-0.6931590408645462,0.07957516259794638,0.07194403396026913,0.8143548451631755,-0.7412119683110309,-0.09629431453486584,0.04729189971111983,-0.9965896194575338,0.06762104454991642,solved,0,1.4760662666453341e-05,2.798783773225017,77,0.9379441347788308,0.005227071267304478,-0.00022707126730447773
41,78,0.08883181925743817,-0.08999957771053504,0.0755155001847542,-4.880370787689545e-07,0.01615931085117858,-0.029744479573185188,-0.0022893005252204437,0.8245030663120054,-0.8435549214897141,-0.09,0.045598345360748575,-0.7148336145761824,-0.6932616785678646,0.07951062445723066,0.07192114095501694,0.8115390997074178,-0.7392243971564696,-0.09579174564711303,0.028052658785654296,-0.9962235920555147,0.08216813264023343,solved,0,0.0014090851514972217,3.8042476441318107,76,0.5063277934264558,0.0010824599035562782,0.003917540096443722
42,78,0.05684079899548248,0.024737029788643155,-0.099471833580746,-1.2338405057093196e-06,0.01571548646954555,-0.02119710948654181,0.10000044410047515,0.8250714743019603,-0.8433075511918277,-0.09,0.04566124225344634,-0.7147663806582008,-0.6933338520553146,0.07944961693291702,0.07292114539602168,0.8104768156268203,-0.7390331199908804,-0.09626793330163931,-0.0254984187723767,-0.9965670519224106,0.07876509833592828,solved,0,0.0006502768917793855,1.6468073404817682,76,0.5114779812466389,0.0016554813162392536,0.0033445186837607463
43,80,-0.014237689418902579,-0.04158444791213705,0.0009559445932655517,3.5875735601694496e-07,0.013025007530657894,-0.016714671864233824,0.10000212736884652,0.8249290974077712,-0.843723395670949,-0.09,0.04571303654380173,-0.714713606484636,-0.6933906097585276,0.07939925247990295,0.07392116666971014,0.8115998502842094,-0.7413088306319845,-0.09547653841709473,0.054485852373215994,-0.9950958271111385,0.08255656144283327,solved,0,0.00022486648210800778,2.956221045970559,80,0.07313060739624994,0.005507805968545711,-0.0005078059685457107
44,80,-0.03631259185620223,-0.07916846103028641,-0.17585073624630354,-7.166096640103797e-07,0.00724140756079871,-0.012744504928130264,0.10008541128127162,0.8245659714892092,-0.8445150802812519,-0.09,0.0457431990009904,-0.7146722949404396,-0.6934344964024604,0.07937045916956317,0.07492202078252286,0.81208180991533,-0.7423460719651146,-0.0953896852009955,0.08191293256999592,-0.9928247083892622,0.08711698446313108,solved,0,8.231111478191472e-05,5.573429117554157,78,0.8159253116377835,0.0028960997419089766,0.0021039002580910235
45,82,0.15158549323722284,-1.000296562621394,0.671561256633127,3.086566176607453e-08,0.009878718683175984,-0.011199589826872879,0.10172181034183421,0.8260818264215815,-0.8545180459074658,-0.09,0.04578189478823926,-0.7146373824236177,-0.6934722552189019,0.07933259729725725,0.0759392388859412,0.8132482024562256,-0.7450428995096653,-0.09772324012548855,0.020605175580996078,-0.9991277969994344,0.036319018528597015,solved,0,0.008321724472675578,4.648192441460429,80,0.3596982701961335,0.0016582269989775383,0.0033417730010224618
46,82,0.028510536080642242,-0.11746633059831171,0.03020601709332372,7.200741387530792e-08,0.003501760899617199,-0.006942305127651977,0.10086179869360463,0.8263669317823878,-0.855692709213449,-0.09,0.04579679063655949,-0.7146146994060416,-0.6934962592338361,0.0793184958813524,0.07694785687287725,0.8064249160292922,-0.7445698727461392,-0.09653016612178031,-0.14382334428238894,-0.9881415350520102,0.05376942868183696,solved,0,1.1153366920931145e-05,8.008988591082531,81,0.5874634620876112,0.0022013268569515405,0.0027986731430484596
47,82,-0.004886879326647714,0.03338691153744739,-0.31505082408849666,-1.972881741353196e-07,0.005178352417613005,-0.0067993118960341355,0.09893313825096614,0.8263180629891214,-0.8553588400980745,-0.09,0.04581744228592832,-0.7145931760075256,-0.6935193673603843,0.0792984355577432,0.07793718825538691,0.809166410809912,-0.744750986938689,-0.09597937689811717,-0.08090483317260894,-0.9945567330347875,0.06566058080755145,solved,0,0.0006591408582218561,6.105653927715343,81,0.7184570868776361,0.002721447752032061,0.0022785522479679392
48,83,-0.04427627250917753,0.07242423745177712,-0.07384881750362536,1.2737472242292197e-07,0.003618299202537673,-0.004601344253316014,0.10004571355238508,0.8258753002640296,-0.8546345977235568,-0.09,0.04583181392128101,-0.7145786546928362,-0.6935349785527858,0.07928445379674716,0.07893764539091076,0.8116471808166948,-0.7462506377315947,-0.09471294082775933,0.08443938106195525,-0.9923807500952037,0.08972422696749865,solved,0,5.140032357294157e-05,5.901685485213946,82,0.7368988457012414,0.003030033031563758,0.0019699669684362423
