k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.001612780653160187,1.612780653160187,-0.0003122866229010245,-0.6328403122017844,-9.035950638063144e-12,0.0,0.0,-0.025485182507739294,0.010136906007225709,0.662129699156724,-0.716255719814218,-0.1,-0.0005337206427197096,-0.9999997075920217,-0.0004457356870052793,-0.00031824180119694216,0.016101369060072257,0.7820495629153464,-0.7106192858510828,-0.10000076950726568,-0.9980539956473198,-0.06235521246642439,0.00022192495753278968,solved,0,3.072412944987092e-05,0.03072412944987092,3.072413292700201e-05,0.03072413292700201,4.489020541153542,16,0.10582052028914885,0.0013425588174237053,1.3425588174237053,0.0026574411825762948,2.657441182576295,0.6740787059096524,0.674078705903589,0.6961806579190981,1.0327883848216504,1.0327883848309403,1.7850759337385103,0.9995147081480158,0.6958428071183012,-0.10142507217212317,-0.6664045733566794,3.324174303957137e-05,-0.10142507217214547,-0.666404573350543,3.324173626639837e-05,-0.0832603834430845,-0.6911839239035489,1.862449768019747e-05,-0.1504647325051643,-0.9886153760893291,4.9314334881284327e-05,-0.15046473250655085,-0.9886153760891186,4.931432483368317e-05,-0.11959594466751193,-0.9928226474569336,2.6752391736746283e-05,mpc_1np1s_nobc_90/frames/frame_000000.png
1,18,18,1,0.0019223414736140104,1.9223414736140103,0.010844514034647553,-0.12930514049781408,-4.2197938516439035e-11,0.0,0.0,-0.005224755770948691,0.010149652750396528,0.6622381442970705,-0.7175487712191961,-0.1,-0.0005337289562160262,-0.9999996956064954,-0.00047185945806615346,-0.0003182278582883108,0.01620286558757622,0.7819566056441453,-0.7107690482431481,-0.10000073915609016,-0.9971574849508476,-0.07534520536391176,0.00022413203752094757,solved,0,5.4119276305230855e-06,0.0054119276305230855,5.411938615274503e-06,0.005411938615274503,8.076552889460643,16,0.13459309845681938,0.0006470087619377284,0.6470087619377284,0.0033529912380622718,3.352991238062272,0.172356856785217,0.17235685678535612,0.176266358864902,1.0226826025526612,1.0226826025518356,1.2301882186454587,0.9997695104805332,0.17622573131654906,-0.09401852592514329,-0.1444555380923515,1.944716299796902e-05,-0.0940185259251658,-0.14445553809250278,1.944716340740449e-05,-0.09295727120117725,-0.14976239206532238,3.0351175517306928e-05,-0.5454875870839577,-0.8381188934790404,0.00011283080557800585,-0.545487587083648,-0.8381188934792415,0.00011283080795342498,-0.5273681932263866,-0.8496368395520476,0.00017218926919894767,mpc_1np1s_nobc_90/frames/frame_000001.png
2,18,18,0,0.0018075408555726798,1.8075408555726797,0.004990555722689282,-0.047282778397871816,-3.5532134431569804e-11,0.0,0.0,-0.0019106006667394656,0.010147842523606645,0.6622880498542975,-0.7180215990031749,-0.1,-0.0005337319962234633,-0.9999996910531904,-0.00048141245847030243,-0.0003182227595592921,0.016304344012812288,0.7818589403659076,-0.710830107519316,-0.10000070957373154,-0.9967760226905817,-0.08023409134456111,0.00022621948977770033,solved,0,1.9036096578309434e-06,0.0019036096578309435,1.9036130781609903e-06,0.0019036130781609904,8.822588366263362,16,0.215553248098067,0.0004904366001289318,0.4904366001289318,0.0035095633998710684,3.5095633998710682,0.11438577253273026,0.11438577253270638,0.11518134681661409,1.0069551856517487,1.006955185651959,0.863264055456186,0.9998864979148326,0.11516827349357801,-0.09789325728516916,-0.05916936736496152,3.319095369781763e-05,-0.09789325728515319,-0.05916936736494183,3.319095367992908e-05,-0.09766527823762416,-0.06105927616784079,2.9582358618274185e-05,-0.855816725433734,-0.517279081609829,0.00029016680101819824,-0.855816725433773,-0.5172790816097649,0.000290166800861871,-0.8479261697913801,-0.5301142750575428,0.0002568328938310968,mpc_1np1s_nobc_90/frames/frame_000002.png
3,18,18,0,0.0017041091267257264,1.7041091267257265,0.002082317117490473,-0.01654718309249025,-2.9335319625508336e-11,0.0,0.0,-0.0006680588082636143,0.010145838675254428,0.6623088730254724,-0.7181870708340997,-0.1,-0.0005337330591780734,-0.9999996894395525,-0.00048475275147695545,-0.0003182209767357102,0.016405802399564833,0.7817591475480917,-0.7108574969825857,-0.10000068054050754,-0.9966264276211917,-0.08207138164363079,0.00022821508909745246,solved,0,6.260130347484499e-07,0.0006260130347484499,6.260145872974316e-07,0.0006260145872974315,9.103548951126571,16,0.30817486357779816,0.0004219178023149302,0.4219178023149302,0.00357808219768507,3.57808219768507,0.10337369900307289,0.10337369900305847,0.10348328381324638,1.0010600840564894,1.001060084056629,0.341436122626856,0.9999822441124435,0.10348144637569501,-0.09984841527575525,-0.026765923983102357,3.042743861961251e-05,-0.09984841527577171,-0.026765923982985385,3.0427438554858632e-05,-0.09979281781591354,-0.027389463269744674,2.9033224005492464e-05,-0.9658976726061351,-0.2589239259234277,0.00029434410215608154,-0.965897672606429,-0.25892392592233227,0.00029434410152971686,-0.9643375638910635,-0.26467524280707727,0.00028055955450629087,mpc_1np1s_nobc_90/frames/frame_000003.png
4,18,18,0,0.0016023930423873201,1.60239304238732,0.0008916900024481038,-0.0050770570143361515,-2.4041372871606566e-11,0.0,0.0,-0.00020455017992759177,0.010143639807425405,0.6623177899254968,-0.7182378414042431,-0.1,-0.0005337333846385844,-0.9999996889432482,-0.0004857755020587137,-0.0003182204308595773,0.016507238797639087,0.781658514196138,-0.7108721588246351,-0.10000065173364074,-0.9965692284981367,-0.08276303427097516,0.00023014971249317204,solved,0,1.5342438395465962e-07,0.0001534243839546596,1.534297913743671e-07,0.0001534297913743671,9.209165380255005,16,0.4055625357836924,0.00038679311052772165,0.38679311052772164,0.0036132068894722783,3.6132068894722784,0.10168500182023868,0.10168500182017595,0.10169583063019343,1.000106493679116,1.0001064936797328,0.08623190218230288,0.9999988674416402,0.10169571545373028,-0.10064458533470348,-0.014508829459280828,3.009500015975664e-05,-0.1006445853346527,-0.014508829459192185,3.0095000838614716e-05,-0.10063335195376055,-0.014661842049346063,2.8806866794739427e-05,-0.9897682404788224,-0.14268406549207624,0.00029596301933454595,-0.9897682404789335,-0.14268406549129253,0.00029596302601081703,-0.9895523870560979,-0.14417348241799965,0.0002832649737578001,mpc_1np1s_nobc_90/frames/frame_000004.png
5,18,18,0,0.0015009461917317578,1.500946191731758,0.00042716217542599873,-0.0008270221207648425,-1.9477453418953636e-11,0.0,0.0,-3.2967877596770284e-05,0.010141225299346315,0.6623220615472512,-0.7182461116254507,-0.1,-0.0005337334370938382,-0.9999996888631597,-0.0004859403413954166,-0.0003182203428792885,0.01660865105063255,0.7815575730195456,-0.7108820304794695,-0.10000062299536926,-0.996547364998898,-0.08302587230600751,0.00023203788460871415,solved,0,2.181172698204882e-08,2.181172698204882e-05,2.1829122845198634e-08,2.1829122845198634e-05,9.248929460985938,16,0.5047880429557057,0.0003642885463025099,0.3642885463025099,0.00363571145369749,3.63571145369749,0.10142245303321583,0.10142245303327917,0.10142273673541033,1.0000027972326246,1.0000027972320003,0.012330693914434228,0.9999999768420681,0.10142273438666949,-0.1009387688625796,-0.009893333263095532,2.9609574965897634e-05,-0.10093876886263509,-0.009893333263177873,2.9609575250000297e-05,-0.10094117659231738,-0.009871654834459065,2.873827148475172e-05,-0.9952309951478119,-0.09754578958818387,0.0002919429976338721,-0.9952309951477375,-0.09754578958893481,0.00029194300043487096,-0.9952519508091245,-0.09733177344851231,0.0002833513708047887,mpc_1np1s_nobc_90/frames/frame_000005.png
6,19,19,1,0.002331301252275467,2.331301252275467,-0.023469501822211827,0.2269093172333494,-5.795147154140953e-11,0.0,0.0,0.009145271415305408,0.010155822737146806,0.662087366529029,-0.7159770184531172,-0.1,-0.0005337188854788242,-0.9999997100379918,-0.0004402139980539524,-0.0003182447482323248,0.016710209278004016,0.7814404177488687,-0.7106273483254778,-0.10000059982251773,-0.998175413824264,-0.0603803669966796,0.00023349112577453608,solved,0,9.271949617779922e-06,0.009271949617779923,9.271952516851741e-06,0.009271952516851742,9.264041337008784,16,0.6046967424277001,0.000346534613715888,0.346534613715888,0.003653465386284112,3.653465386284112,0.2729417575953617,0.2729417590332791,0.2803361509798893,1.0270914698054001,1.0270914643944558,1.158704505374279,0.9997955178846165,0.28027882725071845,-0.11905604485532358,0.2456071258898333,3.057430224057851e-05,-0.1190560449622069,0.24560712744459146,3.0504979736667437e-05,-0.11715527067690523,0.25468215399171434,2.31728515265317e-05,-0.4361957873511795,0.8998517780996624,0.00011201767919258859,-0.43619578544480136,0.8998517790553449,0.00011176369583280966,-0.4179099636896623,0.9084884453949169,8.266094631581808e-05,mpc_1np1s_nobc_90/frames/frame_000006.png
7,19,19,0,0.0021956584959089346,2.1956584959089347,-0.005566654335208763,0.07657723664899385,-5.2575867315478226e-11,0.0,0.0,0.0030795821094216466,0.01015442909301392,0.6620316999856769,-0.7152112460866273,-0.1,-0.0005337139851113879,-0.9999997166978197,-0.00042481609192007534,-0.00031825296635025317,0.016811753568934155,0.7813347966032814,-0.7105442913464804,-0.10000057255808677,-0.9986048388738673,-0.05280454965280844,0.00023518856590742154,solved,0,3.0843106074684464e-06,0.0030843106074684465,3.0843147448187695e-06,0.0030843147448187695,7.963195166326791,16,0.7415524371761812,0.0005911791995546116,0.5911791995546116,0.0034088208004453887,3.4088208004453886,0.13258779858495995,0.13258779858503367,0.1343662491055469,1.0134133799608065,1.013413379960243,1.0817399542439257,0.9998217795316802,0.13434230228970492,-0.10575184636357784,0.07997543892285877,2.2212524006054917e-05,-0.1057518463636331,0.07997543892290793,2.2212523986819832e-05,-0.10562114558732016,0.08305697899735343,2.726443096290332e-05,-0.7975986289252243,0.6031885269715215,0.0001675306796184682,-0.7975986289251976,0.6031885269715569,0.00016753067947330072,-0.7860690187485476,0.6181387033592849,0.00020291130506654734,mpc_1np1s_nobc_90/frames/frame_000007.png
8,19,19,0,0.002090062275393551,2.090062275393551,-0.001529549129946893,0.02618116442207281,-4.52542908299443e-11,0.0,0.0,0.0010519160603159009,0.010152931880047676,0.6620164044943775,-0.7149494344424067,-0.1,-0.000533712311226973,-0.9999997189183425,-0.0004195565131026948,-0.000318255773457414,0.01691328288773463,0.7812320817315818,-0.710519069033956,-0.10000054437974334,-0.9987354453691636,-0.05027379072415991,0.00023691661391149984,solved,0,1.070090093814601e-06,0.001070090093814601,1.070091925806834e-06,0.001070091925806834,7.528444668274796,16,0.8534264470759472,0.0006656823999290905,0.6656823999290905,0.0033343176000709095,3.3343176000709094,0.10550197937165426,0.10550197937161883,0.10576630234331452,1.0025053840054425,1.0025053840057792,0.562433418385066,0.9999518203670494,0.10576120656168908,-0.10270020466317122,0.024152322951384888,3.015844345532905e-05,-0.10270020466318641,0.024152322951165317,3.0158443631300713e-05,-0.10271487169966065,0.02522231252444218,2.8178343422502472e-05,-0.973443392008664,0.22892767600409603,0.00028585666008302277,-0.9734433920091349,0.22892767600209168,0.0002858566617510653,-0.9711493114910171,0.23847210279292214,0.00026642080509760416,mpc_1np1s_nobc_90/frames/frame_000008.png
9,19,19,0,0.001988057508837631,1.9880575088376309,-0.00040568563336859084,0.009329715835352378,-3.844785385357266e-11,0.0,0.0,0.00037484292762835045,0.010151319821519107,0.6620123476380438,-0.7148561372840532,-0.1,-0.0005337117147464063,-0.9999997197029251,-0.00041768229899062463,-0.00031825677374828126,0.017014796085949822,0.7811302459573393,-0.7105133330608207,-0.10000051604060259,-0.9987775388494504,-0.049430465824668146,0.00023861724801216828,solved,0,3.999896367893761e-07,0.00039998963678937607,3.9998974763861716e-07,0.00039998974763861715,15.354798857736283,17,0.05304125360270177,0.0006820090982044421,0.6820090982044421,0.003317990901795558,3.3179909017955582,0.10196228262780227,0.10196228262781624,0.10199719165979745,1.0003423720134101,1.0003423720132731,0.22387086014454347,0.9999923665771118,0.10199641307210008,-0.10182254762190732,0.005336202243419401,2.863692669005626e-05,-0.10182254762192144,0.005336202243411137,2.863692777355098e-05,-0.10183577424249801,0.005735973135356787,2.8339140756283854e-05,-0.9986295421964508,0.052335060631178605,0.00028085803840417127,-0.9986295421964525,0.05233506063109038,0.0002808580490305595,-0.9984174327285614,0.056236579086300864,0.00027784236306041185,mpc_1np1s_nobc_90/frames/frame_000009.png
