k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
0,31,-0.1935999324558256,0.5086978069607612,0.9999692117291191,5.0627158270368315e-18,-0.24663152228016058,-6.200942037527472,0.1003510765812966,0.7161968226983949,-0.7004429144620555,-0.09,0.020287666934579604,-0.9993247698560598,-0.022980743814025484,0.020255871648465096,0.03300351076581297,0.8262598877733605,-0.7039301051239563,-0.0977583968883357,-0.9938514151944914,0.06866193591831066,0.08686138927542107,solved,0,0.0012310188678936287,3.9232215335205893,31,0.9626073341840928,0.0014642659608633264,0.0015357340391366737
1,33,0.0838558545504352,0.9999080627404409,0.9999899576241947,1.7486923977267193e-05,-0.2440323239573892,-6.129997035140001,0.10015750220476224,0.7170353812438992,-0.6904438338346511,-0.09,0.020870919592820773,-0.9981257068497341,-0.053619168203158915,0.02084377226583846,0.034005085787860594,0.8243024670987472,-0.7031776107170385,-0.0976874006567207,-0.9919803255628523,0.0961552008744303,0.08203175629787891,solved,0,0.0014385016778721725,6.101240442134654,32,0.8992129501448712,0.0018948778167682168,0.0011051221832317833
2,34,-0.4539171463284578,0.008207592270604353,-0.5374986620141797,2.5136726643398272e-05,-0.2562289221840701,-6.209069917485867,0.10193706210598456,0.7124962097806147,-0.6903617579119451,-0.09,0.021439286085381405,-0.9959528626616354,-0.0846021942047921,0.021464414829608276,0.03502445640892044,0.8232573567905151,-0.7030032830505737,-0.09823538796087186,-0.993422658592513,0.10090150204901718,0.05413230401280729,solved,0,4.514180724945257e-05,8.076440446109936,33,0.8236549820292661,0.0021685201568173535,0.0008314798431826465
3,35,0.03777096268905963,-0.13024298563037975,-0.44083127990563575,0.00030186585882108056,-0.2566743815689894,-6.28323448073814,0.10013786255629276,0.7128739194075052,-0.6916641877682489,-0.09,0.021995852709188277,-0.9927755784559898,-0.11587172705377503,0.02205847126493752,0.03602583503448337,0.822246994776131,-0.7030805564074564,-0.09819419278297535,-0.9941975220217775,0.09313087911890829,0.053832375693091114,solved,0,0.00022198930264096434,9.468973589292728,34,0.7874866688698899,0.0021417447895731704,0.0008582552104268296
4,36,-0.13622053470349257,-0.33394073198389324,-0.5614858557549145,0.00016720701219387796,-0.264069152480695,-6.283258063388022,0.10057749573283437,0.7115117140604703,-0.6950035950880878,-0.09,0.022525725132734927,-0.988616028704193,-0.14702765437713977,0.0226673409281138,0.03703160999181171,0.8212241395807377,-0.7032578344043727,-0.09818417002722063,-0.9952746829087068,0.08183954136792847,0.05225507815888244,solved,0,0.0002827576807775414,11.600891195508668,35,0.7029813400192431,0.002209428899625238,0.0007905711003747622
5,37,-0.12365240616136693,-0.45360575176098894,-0.5660872555636353,0.00010909027524019369,-0.20933656181017074,-5.195907837337702,0.10090435253933831,0.7102751899988566,-0.6995396526056977,-0.09,0.022953597430788036,-0.9844388640163454,-0.17268241685967725,0.023109268415371052,0.03804065351720509,0.8202014530424896,-0.7034588412502557,-0.09811940271739755,-0.9960631167030491,0.0710099231596733,0.05306464518965193,solved,0,0.0002134294908150588,13.600269734864407,36,0.6381712308984684,0.0022057361541859945,0.0007942638458140056
6,38,-0.10692904349535255,-0.7048692661448438,-0.548175954365065,9.375457018196203e-05,-0.2736013209496268,-6.283354106015484,0.10151371250686521,0.7092058995639031,-0.7065883452671462,-0.09,0.023432417711225718,-0.9784963068043832,-0.20355121983354169,0.023723411952462515,0.03905579064227374,0.8191686996790476,-0.7037598814249186,-0.09807001030562645,-0.9969560450211353,0.057025087723372433,0.05316748936012114,solved,0,0.00028915409425010936,16.37532470215123,37,0.5579253022620606,0.002193064905248312,0.0008069350947516882
7,39,-0.0590928130358333,-0.7222833196050787,-0.42355804209455383,-0.0007580581632694352,-0.2445590897469052,-5.592135388387406,0.10407247032928138,0.7086149714335448,-0.713811178463197,-0.09,0.023833899816736198,-0.9723935031279726,-0.23085609147693362,0.02425459383352321,0.040096515345566554,0.8181150027497319,-0.704132431080279,-0.09794956423002738,-0.9975826464982064,0.041318963477610764,0.055871325085973866,solved,0,0.0002621028379030513,18.667242695869096,38,0.5234490221100907,0.0021576652017102006,0.0008423347982897994
8,40,0.019483392642203518,-0.8788938921409125,0.14010894585414715,-0.00959935132694875,-0.516526398680055,-6.282915272111277,0.09998504874677075,0.7088098053599668,-0.722600117384606,-0.09,0.023941100750215306,-0.964597951338628,-0.261346397463651,0.025993778120183428,0.04109636583303426,0.8170975211595987,-0.7049884079896876,-0.09784183574320343,-0.9982785187651348,0.009313850314616064,0.05790724919867848,solved,0,0.00021681247542847194,21.627874223123264,39,0.5241119347408925,0.002114575614817316,0.000885424385182684
9,42,0.09925139758934211,-0.9999849453704813,0.34823886324971487,-0.005720995757717525,-0.788491363869272,-6.284165309812641,0.10003800306158453,0.7098023193358602,-0.7325999668383109,-0.09,0.023687944653014978,-0.9558022115699625,-0.2916138817110505,0.02902339796608989,0.04209674586365011,0.8161545735864685,-0.7067295115501073,-0.09725664337028776,-0.9958156725202736,-0.049918741085874574,0.07654582964518633,solved,0,0.0003718860922140645,23.911202699223935,40,0.629462907023031,0.0019574567942003455,0.0010425432057996546
