k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0016370738702885432,1.6370738702885432,-0.0003194795145629263,-0.6473934302344458,-9.210061495206486e-12,0.0,0.0,-0.026071252744987318,0.010139983425980685,0.6621296272278074,-0.7164012509945445,-0.1,-0.0005337215752776577,-0.9999997062815661,-0.0004486660373327434,-0.0003182402372066573,0.016101399834259806,0.7820503730308737,-0.7106351132111558,-0.10000076992843801,-0.9979634128473851,-0.06378853640609396,0.00022190351097847196,solved,0,3.162535078880688e-05,0.03162535078880688,3.162535095985666e-05,0.031625350959856656,2.9765624762773855,16,0.07041293210281604,0.001347735926086152,1.3477359260861521,0.002652264073913848,2.6522640739138477,0.6892429663208044,0.6892429707680408,0.7118026548002251,1.0327311116424516,1.0327311049789096,1.8130690724318415,0.9994993696220699,0.7114463047681407,-0.10145713506337053,-0.6817347841390625,2.150117001503549e-05,-0.10145713506315435,-0.6817347886352021,2.1504592898069497e-05,-0.08245026791586785,-0.7070112957863195,1.821536518842315e-05,-0.14720082760503336,-0.989106624878857,3.119534194133203e-05,-0.14720082665492853,-0.9891066250200968,3.120030788867732e-05,-0.1158330435547594,-0.993268697466083,2.5590470990214952e-05,mpc_1np1s_nobc_60/frames/frame_000000.png
1,18,18,1,0.001956349291761855,1.9563492917618552,0.014497255178564976,-0.16970669339980743,-4.3459503354622315e-11,0.0,0.0,-0.0068587477103822245,0.010149992978217086,0.6622745997795931,-0.7180983179285426,-0.1,-0.0005337324886113025,-0.9999996903071002,-0.0004829597655414002,-0.00031822193371136386,0.016202899764041975,0.7819605644690605,-0.7108297047987109,-0.10000073896511351,-0.9967308507727007,-0.08079332190716149,0.00022417210792435933,solved,0,7.186547547082071e-06,0.007186547547082071,7.186554299569822e-06,0.0071865542995698225,6.646277850643953,16,0.11589780466855365,0.0006374248963243126,0.6374248963243125,0.0033625751036756874,3.3625751036756872,0.2087503716356605,0.2087503722950844,0.2143162725527057,1.0266629509372063,1.0266629476940692,1.23149279072848,0.9997690213878211,0.2142667700775041,-0.09152951115338903,-0.1876141374752378,4.081017733481118e-05,-0.09152951111657259,-0.1876141382258778,4.0814933210953086e-05,-0.08980856181317609,-0.19459158755508188,3.096332450158723e-05,-0.4384639434948589,-0.8987487591288579,0.00019549750745372874,-0.43846394193342436,-0.8987487598856642,0.00019552028943573859,-0.4190468635137817,-0.9079645947426926,0.00014447491146045657,mpc_1np1s_nobc_60/frames/frame_000001.png
2,18,18,0,0.0018323456085860502,1.8323456085860503,0.0069534933162005985,-0.06210230399853671,-3.6453939639471114e-11,0.0,0.0,-0.002511159660199027,0.010148240454879907,0.6623441347127551,-0.718719340968528,-0.1,-0.0005337364840996463,-0.9999996841643308,-0.0004955155599155552,-0.00031821523224880683,0.016304382168590776,0.781864402962595,-0.7109079744586139,-0.10000070916888615,-0.99619299154793,-0.08717495277455921,0.0002262731519548401,solved,0,2.5379393224176796e-06,0.0025379393224176797,2.5379624923209556e-06,0.0025379624923209556,7.623125688117559,16,0.1954570219961492,0.00043844915964626094,0.4384491596462609,0.003561550840353739,3.561550840353739,0.12269874810523572,0.12269874810199471,0.12398861187569742,1.010512444424905,1.010512444451597,1.0153550378129923,0.999842982076465,0.12396914344131867,-0.09651870614482765,-0.0757569831697604,4.064156902283578e-05,-0.09651870614524327,-0.07575698316431012,4.064095668332435e-05,-0.09616150646551969,-0.07826965990298529,2.9796227360434635e-05,-0.786631547878923,-0.6174226252478591,0.0003312305109093575,-0.7866315479030888,-0.6174226252197478,0.0003312255203251226,-0.7755672477559851,-0.6312649098890885,0.00024031422652191892,mpc_1np1s_nobc_60/frames/frame_000002.png
3,18,18,0,0.0017275498990312328,1.7275498990312328,0.0029107671500011936,-0.02189634559025819,-3.002591242841664e-11,0.0,0.0,-0.0008849011380151308,0.010146284646711322,0.6623732423842551,-0.7189383044244305,-0.1,-0.0005337378920395277,-0.9999996819621313,-0.0004999400642033495,-0.00031821287072558116,0.016405845015057888,0.7817652433623677,-0.7109421894301351,-0.10000067992105609,-0.9959809741681926,-0.08956476416943533,0.0002282854603716143,solved,0,8.406042658395884e-07,0.0008406042658395884,8.406053641010967e-07,0.0008406053641010967,7.990056605580042,16,0.28742861504927214,0.0003552988875211482,0.3552988875211482,0.003644701112478852,3.644701112478852,0.10470752839189336,0.10470752839195972,0.10489657501012845,1.001805473026997,1.001805473026362,0.44779181272845464,0.9999694595925686,0.10489337142598948,-0.09924479046125435,-0.03337869515790455,2.7889004142319388e-05,-0.09924479046130585,-0.03337869515795955,2.7889004161618658e-05,-0.0991596002272166,-0.03421497152122921,2.9247830060641355e-05,-0.9478286039739818,-0.31878027941770026,0.0002663514703349507,-0.9478286039738729,-0.31878027941802345,0.0002663514705190978,-0.9453082735794004,-0.32617815708401854,0.00027882540547980036,mpc_1np1s_nobc_60/frames/frame_000003.png
4,18,18,0,0.001625638006421768,1.6256380064217681,0.001232023572944316,-0.006938191400924699,-2.457478818280487e-11,0.0,0.0,-0.00027996750971352,0.010144133657968724,0.6623855626199845,-0.7190076863384398,-0.1,-0.0005337383374853297,-0.9999996812613167,-0.0005013399013062255,-0.00031821212357892705,0.016507286351637576,0.781664881901776,-0.7109598017517172,-0.10000065104100872,-0.9958999899424138,-0.09046080383029659,0.0002302239706505165,solved,0,2.2557391152824535e-07,0.00022557391152824534,2.2557836358179954e-07,0.00022557836358179953,8.127518655348503,16,0.3846925305016164,0.00031597935508944714,0.31597935508944713,0.003684020644910553,3.684020644910553,0.10187499664255649,0.10187499664268042,0.10189512980356641,1.000197626126856,1.0001976261256391,0.12634933810334859,0.9999975685210963,0.10189488204770791,-0.10038021650735166,-0.01738752877589292,3.0297287034760186e-05,-0.10038021650726758,-0.017387528777113026,3.0297282030411488e-05,-0.1003614605917802,-0.01761232158214998,2.88800473674522e-05,-0.985327311072711,-0.17067513471337464,0.0002973966923509475,-0.9853273110706872,-0.17067513472514353,0.0002973966432281429,-0.9849485523523761,-0.17284753075149953,0.0002834291238759615,mpc_1np1s_nobc_60/frames/frame_000004.png
5,18,18,0,0.0015241645136438626,1.5241645136438626,0.0005772767204156241,-0.0014078582308594426,-1.989980089963384e-11,0.0,0.0,-5.649146933902597e-05,0.010141773718628443,0.6623913353871886,-0.7190217649207484,-0.1,-0.0005337384273666606,-0.9999996811196696,-0.0005016223585628705,-0.00031821197282059973,0.01660870408882386,0.7815640725911834,-0.710971183488415,-0.10000062216942036,-0.9958691650127425,-0.09079951704715876,0.00023212243676300437,solved,0,3.0493293672087338e-09,3.0493293672087336e-06,3.1691786391026395e-09,3.1691786391026394e-06,8.179066926315226,16,0.4840228390853815,0.00029317286400253067,0.2931728640025307,0.0037068271359974696,3.7068271359974694,0.10144894755541423,0.10144894755543277,0.10144979973350303,1.0000084000683036,1.0000084000681209,0.001723939822685228,0.9999999995473433,0.1014497996875811,-0.10080813503799095,-0.011384550324943177,2.973486513406473e-05,-0.10080813503832164,-0.011384550322124376,2.9734886483612222e-05,-0.10080931059253118,-0.011381736697790856,2.8871588356182976e-05,-0.993683399060663,-0.11221950152538171,0.0002931017605463351,-0.9936833990637411,-0.1122195014975758,0.0002931019709925011,-0.9936866396714992,-0.1121908247003875,0.00028458989995076703,mpc_1np1s_nobc_60/frames/frame_000005.png
6,19,19,1,0.0023862597992643903,2.38625979926439,-0.0188536229768644,0.168570302322012,-6.33156376545516e-11,0.0,0.0,0.006799909905859821,0.01015821486068277,0.66220279915742,-0.7173360618975283,-0.1,-0.0005337276079944393,-0.9999996975966194,-0.00046762281959197936,-0.0003182301195027716,0.016710286237430688,0.7814492932275453,-0.7107849229323853,-0.10000059785052656,-0.9972562778195978,-0.07402608839139932,0.00023363833094230436,solved,0,6.9289366700312836e-06,0.006928936670031283,6.9289444951627015e-06,0.006928944495162702,8.198554264324532,16,0.5841254400117847,0.0002765635838998659,0.2765635838998659,0.003723436416100134,3.723436416100134,0.21343721856363257,0.21343721856360076,0.21878596308059173,1.0250600366372582,1.0250600366374112,1.167883942059157,0.9997922652858066,0.2187405136410816,-0.11565359193375534,0.17938699157864996,1.3905453455202362e-05,-0.11565359193377311,0.1793869915786006,1.3905453385976152e-05,-0.1147793636381289,0.18626055602977143,2.431889380150043e-05,-0.5418623458086118,0.8404672473988827,6.51500874532653e-05,-0.5418623458087759,0.8404672473987767,6.51500871289351e-05,-0.5246194135217391,0.8513368655244155,0.00011115381196801165,mpc_1np1s_nobc_60/frames/frame_000006.png
7,19,19,0,0.0022664701754496123,2.266470175449612,-0.00487567943089872,0.05666032102449638,-5.6628901001565344e-11,0.0,0.0,0.0022810172171629263,0.010155397612731033,0.662154042363111,-0.7167694586872834,-0.1,-0.0005337239785178188,-0.99999970286486,-0.0004562177369249353,-0.00031823620669139,0.016811840213558,0.7813440568912777,-0.710726529460662,-0.1000005701509388,-0.9976527584306443,-0.06847567595500711,0.0002353682888011374,solved,0,2.311479816120441e-06,0.002311479816120441,2.311487062841171e-06,0.002311487062841171,7.234236380194058,16,0.7084900968555278,0.00045651796779322835,0.45651796779322834,0.0035434820322067717,3.5434820322067715,0.11925787751236576,0.1192578775124541,0.1203515050931716,1.0091702754033371,1.0091702754025897,0.9739194075339132,0.9998555357713693,0.12033411860582377,-0.10524850032700492,0.05608202391364158,3.348761886346757e-05,-0.10524850032700428,0.056082023913828216,3.34876228275105e-05,-0.10523633626757789,0.05839347172331699,2.7699587762386457e-05,-0.8825287060478816,0.47025844399944544,0.0002808000575055955,-0.8825287060472226,0.4702584440006621,0.0002808000907446419,-0.8744081445936873,0.48519103835146027,0.00023015572377713497,mpc_1np1s_nobc_60/frames/frame_000007.png
8,19,19,0,0.002162811806937195,2.1628118069371953,-0.0013254104303800523,0.019554587670363208,-4.8780249985815456e-11,0.0,0.0,0.0007866556663070482,0.010153980899609767,0.6621407882588073,-0.7165739128105797,-0.1,-0.0005337227268021142,-0.999999704651556,-0.0004522844597585964,-0.00031823830597388803,0.016913380022554096,0.7812414689065882,-0.7107107744246262,-0.10000054193394431,-0.9977768969783025,-0.06664238623515586,0.0002370933027671852,solved,0,8.19340507580616e-07,0.000819340507580616,8.19342131760906e-07,0.0008193421317609059,6.9154190872396235,16,0.8166537561399314,0.0005093353727266732,0.5093353727266732,0.003490664627273327,3.4906646272733273,0.10364019559536576,0.10364019559545577,0.10379073445808663,1.001452514266845,1.0014525142659751,0.44492697551001026,0.9999698491172416,0.10378760507582058,-0.10255826798518275,0.014936234603535952,2.6585583463937094e-05,-0.10255826798521994,0.014936234603912801,2.6585579140925297e-05,-0.10258798468953945,0.015755036035791647,2.821699449095938e-05,-0.9895607336133646,0.14411623326002115,0.0002565180749728907,-0.9895607336128641,0.14411623326353215,0.0002565180332609385,-0.9884117809279702,0.1517961706124542,0.0002718642915312843,mpc_1np1s_nobc_60/frames/frame_000008.png
9,19,19,0,0.002061039170337612,2.0610391703376116,-0.00027955326598987215,0.0072750400818600335,-4.153673647004027e-11,0.0,0.0,0.0002927841192492971,0.01015245845425146,0.6621379927261474,-0.7165011624097611,-0.1,-0.0005337222609259316,-0.999999705312593,-0.00045082053959423247,-0.0003182390873012394,0.01701490460709661,0.7811397150042194,-0.7107092290997455,-0.10000051331268041,-0.9978170472483141,-0.06603849776578352,0.00023881686348771036,solved,0,3.313126479809146e-07,0.0003313126479809146,3.313150353874054e-07,0.0003313150353874054,6.810142293905876,16,0.9199483049284787,0.0005197197915692384,0.5197197915692384,0.003480280208430762,3.480280208430762,0.10174426930240384,0.10174426930239314,0.10176564005319862,1.0002100437787926,1.0002100437788979,0.18616715235283193,0.9999947212576028,0.10176510285859991,-0.10173701672346241,0.0012144428081669097,2.9879017689122627e-05,-0.1017370167234466,0.0012144428084281955,2.9879024462942105e-05,-0.10175390236877302,0.0015453248806140962,2.8621263900574512e-05,-0.9999287175681623,0.011936228118729209,0.0002936678192686838,-0.999928717568112,0.011936228121298529,0.00029366788584562884,-0.9998846596511409,0.015185133998137958,0.0002812468322865416,mpc_1np1s_nobc_60/frames/frame_000009.png
