k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,rollout_steps_used,rollout_steps_next,rollout_adaptation_reason,adapt_pred_err_xy_mm,adapt_pred_err_xyz_mm,adapt_clearance_mm,adapt_tip_vessel_angle_deg,cond_H_beam,lambda_min_H_beam,lambda_max_H_beam,num_negative_H_beam,num_near_zero_H_beam,stationarity_norm,cond_H_mpc,lambda_min_H_mpc,lambda_max_H_mpc,num_negative_H_mpc,num_near_zero_H_mpc,valid_H_mpc,norm_H_mpc,norm_H_track,norm_H_effort,norm_H_smooth,qp_reg,sqp_status_0,sqp_du_0,sqp_du_rel_0,sqp_status_1,sqp_du_1,sqp_du_rel_1,sqp_status_2,sqp_du_2,sqp_du_rel_2,sqp_status_3,sqp_du_3,sqp_du_rel_3,sqp_status_4,sqp_du_4,sqp_du_rel_4,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL
0,solved,0,sqp_full,3,18,18,18,27,-0.058883403756791984,-0.2499919170369005,-1.1805244810597869e-08,0.0,0.0,-6.283187000287071,0.10000014424768723,0.6629556052742391,-0.7209269935663507,-0.1,0.0005645939824500012,0.9942583402725845,0.10700451702071859,0.00025955578104804706,0.019983863141200278,0.778151548943261,-0.7102174481197954,-0.10000451019671092,-0.9997607139627237,-0.02187498060919902,-6.331846333134295e-06,1.977056617010386e-05,0.01977056617010386,1.9770566220487264e-05,0.019770566220487264,5,2.1058254152505937,0.11162173764058904,,20,0.19126306759813627,0.0005937018976755212,0.5937018976755213,0.003406298102324479,3.406298102324479,17.657353013322258,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,3,good:increase,0.3967639014721095,0.396763963456271,3.406298102324479,17.657353013322258,4.64956230745174,2.963092641386822e-09,1.4142040089624953e-08,0,0,5.400716376831987e-14,17102717.25766619,2.0010000045405065e-06,34.222537310245045,0,0,True,34.62661100909658,34.62643515989972,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,6.333091399558377,100.13496726155648,solved,6.425270020935039,1.0143462776822074,solved,6.291064169003587,0.4936161402989495,solved,2.106272459193259,0.11085565467532173,solved,2.1058254152505937,0.11162173764058904,-0.058883403756791984,-0.2499919170369005,-1.1805244810597869e-08,0.0,0.0,-6.283187000287071,0.10000014424768723,0.7801328209266728,-0.7099283823056847,-0.10000463781889637,nan,nan,nan,0.7801330897215981,-0.7099086135668282,-0.10000463923035548,nan,nan,nan,1.977056617010386e-05,0.01977056617010386,1.9770566220487264e-05,0.019770566220487264,0.15001199136091495,-0.2499948299448308,-1.0341435730846754e-08,0.0,0.0,-6.283187402131329,0.04889922076042952,0.7791548516717853,-0.7099512997872394,-0.10000478889448923,nan,nan,nan,0.7791554449292487,-0.7098958152326609,-0.10000478614391668,nan,nan,nan,5.5487726131020654e-05,0.055487726131020654,5.548772619919474e-05,0.05548772619919474,-0.049989425039821414,-0.04999709672579822,-8.66409409780518e-09,0.0,0.0,1.8772257045220684,0.05029379205189712,0.778151548943261,-0.7102174481197954,-0.10000451019671092,nan,nan,nan,0.778151570251438,-0.7098206842188954,-0.10000473197623971,nan,nan,nan,0.0003967639014721095,0.3967639014721095,0.00039676396345627104,0.396763963456271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.058883403756791984,-0.2499919170369005,-1.1805244810597869e-08,0.0,0.0,-6.283187000287071,0.10000014424768723,0.15001199136091495,-0.2499948299448308,-1.0341435730846754e-08,0.0,0.0,-6.283187402131329,0.04889922076042952,-0.049989425039821414,-0.04999709672579822,-8.66409409780518e-09,0.0,0.0,1.8772257045220684,0.05029379205189712,-0.24998410001359025,0.24999483046447965,-6.8869033774012285e-09,0.0,0.0,6.283183035888456,0.04798000659251281,-0.22420304237094865,0.24999203196502348,-5.21096686901452e-09,0.0,0.0,6.283183255531658,0.04705846769659248,-0.1871321491377286,0.24999116975340577,-3.666564526735639e-09,0.0,0.0,6.283183548273497,0.045502983475159846,-0.17370042974809552,0.2499923039435707,-2.3053609541897756e-09,0.0,0.0,6.283183889245571,0.04388327315901828,-0.07575305724084357,0.24999492127267361,-1.1669946682059177e-09,0.0,0.0,6.283184261065502,0.04253149373928977,0.11389891659414862,0.24999782475745128,-2.6915456582315014e-10,0.0,0.0,6.283184639011763,0.040867128196058346,0.20312835338382104,0.2499992831854716,1.7371202654490976e-10,0.0,0.0,6.28318498761289,0.040768778663335725
1,solved,0,sqp_full,3,22,22,22,31,-0.30003366466656367,0.2999813114055428,4.6326016130155344e-10,0.0,0.0,1.6552380997699152,0.09439122297507718,0.6476664513118335,-0.6956702788846922,-0.1,0.0005339603929535352,0.9999990874470215,0.0011995705715279817,0.0003178393733493704,0.02368623071750385,0.7745197577337605,-0.7082674411995142,-0.1000039241141431,-0.994195446178103,0.10758906823123504,8.482839881526256e-05,0.00036971400857547604,0.36971400857547604,0.00036971407977912026,0.36971407977912024,5,5.586191949655291,0.37707068762203366,,24,0.4844617731828183,0.0009388364496251333,0.9388364496251334,0.0030611635503748668,3.0611635503748666,23.32525992636533,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,3,neutral:hold,1.067114859444258,1.067114997305499,3.0611635503748666,23.32525992636533,585.4945600601611,3.2020156941503805e-09,1.933212226158324e-06,0,0,1.4600125596612148e-13,17032090.96671338,2.0010000082662513e-06,34.08121416518502,0,0,True,34.50756103112674,34.50738456821563,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,0.3033248409724528,0.015246702129653709,solved,0.2972598920233651,0.014978030891351912,solved,3.6595184002474217,0.1837296721600945,solved,4.872554418584804,0.2698749977557736,solved,5.586191949655291,0.37707068762203366,-0.30003366466656367,0.2999813114055428,4.6326016130155344e-10,0.0,0.0,1.6552380997699152,0.09439122297507718,0.7762631062942708,-0.7096677174510723,-0.10000443438986745,nan,nan,nan,0.776267362863065,-0.7100374069556015,-0.10000420493404488,nan,nan,nan,0.00036971400857547604,0.36971400857547604,0.00036971407977912026,0.36971407977912024,-0.40898416660377623,0.4628637161881215,4.674118734487049e-10,0.0,0.0,3.889519339962132,0.04546569821236946,0.7753767784558145,-0.7089778968341082,-0.10000454034159882,nan,nan,nan,0.7753661976840059,-0.7097581137767296,-0.1000041041024057,nan,nan,nan,0.0007802886839404956,0.7802886839404956,0.000780288805885503,0.7802888058855031,-0.05543986684993862,0.49999070648925487,2.3849211325268434e-10,0.0,0.0,5.05626513661088,0.04526145762773191,0.7745197577337605,-0.7082674411995142,-0.1000039241141431,nan,nan,nan,0.7744793419851372,-0.7093337904342915,-0.10000338168665816,nan,nan,nan,0.001067114859444258,1.067114859444258,0.001067114997305499,1.067114997305499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.30003366466656367,0.2999813114055428,4.6326016130155344e-10,0.0,0.0,1.6552380997699152,0.09439122297507718,-0.40898416660377623,0.4628637161881215,4.674118734487049e-10,0.0,0.0,3.889519339962132,0.04546569821236946,-0.05543986684993862,0.49999070648925487,2.3849211325268434e-10,0.0,0.0,5.05626513661088,0.04526145762773191,0.07625671620151987,0.5000006576605727,5.936304107456168e-11,0.0,0.0,4.730595223694383,0.04517924169149723,0.08003753302880288,0.45134409040975093,-6.813018415163488e-11,0.0,0.0,3.9637187127591393,0.04616022354709506,0.24959581329363115,0.3999898119104492,-1.3688986089233693e-10,0.0,0.0,2.0943943140309584,0.04624842825784406,0.2627745798200978,0.3702408167304278,-1.6236534626689677e-10,0.0,0.0,2.7144213662233554,0.047687116202309025,0.21237305709249565,0.3487353596654984,-1.894441792357202e-10,0.0,0.0,0.7681223564347662,0.048949581878653226,0.21052214977992753,0.3249643535287782,-1.921192820352742e-10,0.0,0.0,0.7068486877749904,0.04924124035771908,0.1737675126662634,0.2510756384293193,-1.1866387725311237e-10,0.0,0.0,0.8214904563843672,0.04840562584829772
2,solved,0,sqp_full,3,26,26,26,35,-0.17371098454084688,0.249995709164405,0.0,0.0,0.0,-5.741380090123037,0.1,0.6407860370795645,-0.683644190138253,-0.1,0.0005829016101928782,0.9830687829415373,0.18323586403942918,0.00021531670006937198,0.02751319161169294,0.7710356058734139,-0.7058433828619103,-0.10000904124974064,-0.9640832469263937,0.2656002277886497,-0.0001095193112418837,0.00041292630460197356,0.41292630460197355,0.00041292649798360627,0.41292649798360626,5,3.5639638019694773,0.2048106983677562,,28,0.7212247397938529,0.0013029324623235168,1.3029324623235168,0.0026970675376764832,2.6970675376764834,14.56093294141506,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,3,good:increase,0.7368935733078092,0.7368942111588216,2.6970675376764834,14.56093294141506,1087.203945480977,2.9474156136000495e-09,3.313062278626276e-06,0,0,5.165760911214853e-14,16887722.48555991,2.001000024634784e-06,33.792333109630775,0,0,True,34.26676988876056,34.26659218825658,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,6.290736672337337,0.8463987884209312,solved,6.394814844290528,1.3987112991503114,solved,6.294950241392356,0.7758959331141527,solved,4.5508650625994855,0.32987354336537955,solved,3.5639638019694773,0.2048106983677562,-0.17371098454084688,0.249995709164405,0.0,0.0,0.0,-5.741380090123037,0.1,0.7726820433438143,-0.7068270072511472,-0.10000447748177965,nan,nan,nan,0.7726413820751235,-0.707237926700992,-0.10000407785099592,nan,nan,nan,0.00041292630460197356,0.41292630460197355,0.00041292649798360627,0.41292649798360626,-0.1699331053806164,0.2013312869129663,0.0,0.0,0.0,-6.283185307179586,0.024185565069372382,0.7722783822143291,-0.7063678151422162,-0.10000687723786895,nan,nan,nan,0.7721884432795435,-0.7070991995325282,-0.10000590767248675,nan,nan,nan,0.0007368935733078093,0.7368935733078092,0.0007368942111588216,0.7368942111588216,-0.0003766216919871834,0.14997744124459494,0.0,0.0,0.0,-6.283185307179586,0.06716247964008198,0.7710356058734139,-0.7058433828619103,-0.10000904124974064,nan,nan,nan,0.7709488065481845,-0.7065657568946505,-0.10000796401032475,nan,nan,nan,0.0007275701794587583,0.7275701794587582,0.0007275709769379266,0.7275709769379266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.17371098454084688,0.249995709164405,0.0,0.0,0.0,-5.741380090123037,0.1,-0.1699331053806164,0.2013312869129663,0.0,0.0,0.0,-6.283185307179586,0.024185565069372382,-0.0003766216919871834,0.14997744124459494,0.0,0.0,0.0,-6.283185307179586,0.06716247964008198,0.012797477376320324,0.12022607179532425,0.0,0.0,0.0,-6.283185307179586,0.061893357237694055,-0.037609617188167216,0.09871948126819156,0.0,0.0,0.0,-6.283185307179586,0.04497485237720367,-0.039466240564185906,0.0749491547529371,0.0,0.0,0.0,-6.283185307179586,0.04185266819772086,-0.07622567839808687,0.0010627068349722615,0.0,0.0,0.0,-6.283185307179586,0.02667408356491291,-0.07622897726430815,0.0010658609167463334,0.0,0.0,0.0,-6.283185307179586,0.052492693903614794,-0.07623095742296068,0.0010693063194117391,0.0,0.0,0.0,-6.283185307179586,0.01679489082207323,-0.07622867497171686,0.0010742355669213569,0.0,0.0,0.0,-2.953469856975036,0.06976673206198784
3,solved,0,sqp_full,3,31,31,31,40,-0.23725013585259197,-0.12975587952201031,0.0,0.0,0.0,-6.283185307179586,0.09999999999999999,0.6244977642943722,-0.6927651489366378,-0.1,0.0006129231464329473,0.9313209549898814,0.3641989739979603,0.0001022779793550399,0.03141319161169294,0.7674163742952115,-0.7042928832206057,-0.10001433823200997,-0.9477191138833382,0.3191055990570815,-0.00031277883809695516,5.819748040919074e-06,0.005819748040919074,5.820681354278495e-06,0.005820681354278495,5,0.24319474436376526,0.012224136795787635,,32,0.6311200389323282,0.0008385696782733145,0.8385696782733145,0.0031614303217266855,3.1614303217266855,11.35469332412566,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,3,good:increase,0.009268661019946396,0.009268921914647139,3.1614303217266855,11.35469332412566,822.6534066565746,3.755910455087275e-09,3.1719778716402554e-06,0,0,4.958630121391423e-14,17450664.614022274,2.001000091003196e-06,34.91878148072482,0,0,True,35.40212435426095,35.401952242524644,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,2.108816852185875,0.1278970989438758,solved,2.494954017566393,0.1469155495832511,solved,3.2139955733316783,0.1808620977263514,solved,2.282271963115691,0.12021847267717298,solved,0.24319474436376526,0.012224136795787635,-0.23725013585259197,-0.12975587952201031,0.0,0.0,0.0,-6.283185307179586,0.09999999999999999,0.7691454990258766,-0.7051854127221848,-0.10001083993632245,nan,nan,nan,0.7691483444701595,-0.7051803360191117,-0.10001073570500152,nan,nan,nan,5.819748040919074e-06,0.005819748040919074,5.820681354278495e-06,0.005820681354278495,-0.28765487739490375,-0.1512612864244855,0.0,0.0,0.0,-6.283185307179586,0.09999999999999999,0.7673309195209572,-0.7042311484577427,-0.10001243477002836,nan,nan,nan,0.7673332492285186,-0.70423542637507,-0.10001257389595654,nan,nan,nan,4.871151196654944e-06,0.004871151196654944,4.8731375934366e-06,0.0048731375934366,-0.28950862601211713,-0.17503077397274663,0.0,0.0,0.0,-6.283185307179586,-0.004999999999999999,0.7674163742952115,-0.7042928832206057,-0.10001433823200997,nan,nan,nan,0.7674176274023092,-0.7043020667819903,-0.10001426868808751,nan,nan,nan,9.268661019946396e-06,0.009268661019946396,9.268921914647138e-06,0.009268921914647139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.23725013585259197,-0.12975587952201031,0.0,0.0,0.0,-6.283185307179586,0.09999999999999999,-0.28765487739490375,-0.1512612864244855,0.0,0.0,0.0,-6.283185307179586,0.09999999999999999,-0.28950862601211713,-0.17503077397274663,0.0,0.0,0.0,-6.283185307179586,-0.004999999999999999,-0.3262661439466305,-0.24891953341117018,0.0,0.0,0.0,-6.283185307179586,0.04078276450937614,-0.3262658812169607,-0.248918307738759,0.0,0.0,0.0,-6.283185307179586,0.08680317107239663,-0.32625740935128666,-0.24891176634696194,0.0,0.0,0.0,-6.283185307179586,0.06084381100959835,-0.3262512614905348,-0.24891185387836928,0.0,0.0,0.0,-6.283185307179586,0.03552877156086577,-0.3262541214436795,-0.24892134226979534,0.0,0.0,0.0,-6.283185307179586,0.05207507131772428,-0.3262453955156817,-0.24892330988252742,0.0,0.0,0.0,-6.283185307179586,0.043136444885259834,-0.2793525765913349,-0.24892517599370706,0.0,0.0,0.0,-6.283185307179586,0.03854568570251775
4,solved,0,sqp_full,3,35,35,35,44,-0.47625737907931076,-0.3989191071839068,-3.8393971333437825e-09,0.0,0.0,-4.1888177880865864,0.09999712239618426,0.5992664061776428,-0.7147001529866319,-0.1,0.0006188541680899732,0.9014875650245132,0.43280455631913783,5.6170162291750865e-05,0.035901259860771514,0.7629343640094488,-0.7036842643879467,-0.10001608409854107,-0.9609866566861266,0.2765945290786691,-0.00033489546140331213,0.00017241484728301612,0.17241484728301612,0.0001724192715257309,0.1724192715257309,5,6.079017451524467,0.4341159823296308,,36,0.8180547562044725,0.0008727466423525571,0.8727466423525571,0.003127253357647443,3.127253357647443,13.906472250126473,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,3,good:increase,0.8044220786767747,0.8044303961321613,3.127253357647443,13.906472250126473,38.89248863127687,4.7325910558953795e-09,1.8785149270102153e-07,0,0,9.055540392050137e-15,17772805.619613845,2.0010003972695103e-06,35.563391105441085,0,0,True,36.05153686323157,36.05136781884225,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,0.23162359452514641,0.0116339535164111,solved,0.23208097852190154,0.01164787474312872,solved,2.481706543320063,0.12444290757448638,solved,5.729421532388964,0.30519637700604113,solved,6.079017451524467,0.4341159823296308,-0.47625737907931076,-0.3989191071839068,-3.8393971333437825e-09,0.0,0.0,-4.1888177880865864,0.09999712239618426,0.7654768445414926,-0.703862255044915,-0.10001514822103683,nan,nan,nan,0.7655295141466851,-0.7036980819891095,-0.10001638338492795,nan,nan,nan,0.00017241484728301612,0.17241484728301612,0.0001724192715257309,0.1724192715257309,-0.40906189461777837,-0.39891903359090436,-3.742863723492909e-09,0.0,0.0,-2.0943953086552076,0.06958714188688436,0.7640453264005913,-0.7038009306860954,-0.10001577104079244,nan,nan,nan,0.7641871045506062,-0.7033429145381725,-0.10001793655883887,nan,nan,nan,0.00047945785589532,0.47945785589532,0.0004794627462568357,0.47946274625683566,-0.37624863213937915,-0.29891206172489093,-3.5160374127758552e-09,0.0,0.0,-1.1996817326146703,0.05481914817086017,0.7629343640094488,-0.7036842643879467,-0.10001608409854107,nan,nan,nan,0.763166643470246,-0.7029141078241531,-0.1000197421798254,nan,nan,nan,0.0008044220786767747,0.8044220786767747,0.0008044303961321612,0.8044303961321613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.47625737907931076,-0.3989191071839068,-3.8393971333437825e-09,0.0,0.0,-4.1888177880865864,0.09999712239618426,-0.40906189461777837,-0.39891903359090436,-3.742863723492909e-09,0.0,0.0,-2.0943953086552076,0.06958714188688436,-0.37624863213937915,-0.29891206172489093,-3.5160374127758552e-09,0.0,0.0,-1.1996817326146703,0.05481914817086017,-0.45396184014668906,-0.3989117135798748,-3.1534240672733192e-09,0.0,0.0,-1.8756468362917897,0.04635738705144344,-0.47624534035383487,-0.3989208791488094,-2.688835406162535e-09,0.0,0.0,-2.8099867557566047,0.05610882971580066,-0.4762386516557245,-0.3989254099067324,-2.0965325391839765e-09,0.0,0.0,-3.7723639034126095,0.04188800751408176,-0.42934711334583325,-0.3989259768861757,-1.4197883678872656e-09,0.0,0.0,-2.094395336517614,0.04866584458744444,-0.42934860077082015,-0.3989250475764325,-6.671839777216778e-10,0.0,0.0,-2.0943952156536603,0.04767046387916024,-0.3293601169423138,-0.3035892110301921,1.4161248516886238e-10,0.0,0.0,-1.9124166325801994,0.046917505211650695,-0.253955093504127,-0.19892480048764766,6.194014517192941e-10,0.0,0.0,-1.9804628062135703,0.045917993228289884
5,solved,0,sqp_full,3,39,39,39,45,-0.2039019832437798,-0.1489390417905146,-3.576472161663192e-09,0.0,0.0,6.283184880680736,0.10000071535654795,0.5841408706870911,-0.723637912024064,-0.1,0.0005973673242689419,0.9666192229296373,0.2562164938627797,0.00017113692877336395,0.039801344657437336,0.7589202507332494,-0.7038250657456511,-0.10001970480813717,-0.9734633958761776,0.2288424265849397,-0.0004008540093548416,0.00010950191554806009,0.10950191554806009,0.00010950192777734209,0.10950192777734209,5,2.019072157131708,0.20174085368444286,,40,0.2253344327564505,0.002999546940756759,2.999546940756759,0.001000453059243241,1.000453059243241,16.734596294038077,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,3,3,neutral:hold,0.3709717872162485,0.37097201888953574,1.000453059243241,16.734596294038077,78208.195622444,2.1776633259807835e-10,2.4851831502054354e-05,0,0,1.0790345208529995e-10,18022042.896139394,2.0010001345494858e-06,36.06211026003153,0,0,True,36.52446497462648,36.52429811148376,0.10954451223132997,3.8157568056677834e-07,1e-09,solved,5.497538200034119,0.7331526901386846,solved,3.6802994324145275,1.230181505695002,solved,3.8343006409338893,1.0763374570857474,solved,3.5919284141224006,0.5396238599894897,solved,2.019072157131708,0.20174085368444286,-0.2039019832437798,-0.1489390417905146,-3.576472161663192e-09,0.0,0.0,6.283184880680736,0.10000071535654795,0.7607372463216128,-0.7044250716159117,-0.10001404162254711,nan,nan,nan,0.7607231725504018,-0.7045336653471884,-0.10001409337445295,nan,nan,nan,0.00010950191554806009,0.10950191554806009,0.00010950192777734209,0.10950192777734209,-0.2261963140588921,-0.14901289104667084,-3.548695231768485e-09,0.0,0.0,6.283184119913929,-0.004996545203666659,0.7607569032891984,-0.7048790760198157,-0.10001631767344778,nan,nan,nan,0.7608278201763923,-0.704516845884067,-0.10001683780601835,nan,nan,nan,0.00036910686275623924,0.3691068627562392,0.00036910722923243347,0.36910722923243344,-0.32617847722491417,-0.14893601903442105,-3.486133515037965e-09,0.0,0.0,6.283184732886936,0.10000006968040974,0.7589202507332494,-0.7038250657456511,-0.10001970480813717,nan,nan,nan,0.7589923443094918,-0.703461166606912,-0.10001929021368411,nan,nan,nan,0.0003709717872162485,0.3709717872162485,0.0003709720188895357,0.37097201888953574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2039019832437798,-0.1489390417905146,-3.576472161663192e-09,0.0,0.0,6.283184880680736,0.10000071535654795,-0.2261963140588921,-0.14901289104667084,-3.548695231768485e-09,0.0,0.0,6.283184119913929,-0.004996545203666659,-0.32617847722491417,-0.14893601903442105,-3.486133515037965e-09,0.0,0.0,6.283184732886936,0.10000006968040974,-0.5241417471212273,-0.14891398877173004,-3.3765887904875113e-09,0.0,0.0,2.6292657935261134,0.07875509597345298,-0.5792949515062026,-0.14891359944348972,-3.225245663918763e-09,0.0,0.0,1.3430262735348615,0.04800056862060945,-0.5793136178078817,-0.053579131394270424,-3.039712043400431e-09,0.0,0.0,0.7650092517486613,0.04693530812122624,-0.5039170496190255,0.051083503104505885,-2.827000305175748e-09,0.0,0.0,0.17130585801477347,0.04814465315229257,-0.5039265908726803,0.05108144328917249,-2.593318316284622e-09,0.0,0.0,-0.14820905267855544,5.431421836839777e-05,-0.5039369605690828,0.05107918714077592,-2.3477588600130038e-09,0.0,0.0,-0.39186300844353494,9.643824500872769e-06,-0.4233341163066475,0.0510767968562916,-2.1000346453382132e-09,0.0,0.0,-0.5621440789910884,8.891405747273055e-06
