N_sqp,Np,adaptive_rollout_enabled,bend_angle_deg,error,final_i_ref,final_infeasible,final_status,final_tip,hierarchical_mpc_enabled,hierarchy_policy,jacobian_variant,log_csv_path,max_jac_cond,mean_jac_cond,mean_sqp_iters,n_steps,num_infeasible_steps,plant_contact,python_success,rollout_steps,run_name,solver_mode
5,5,False,-30.0,,42,0,solved,"[0.7570714478876117, -0.6995823227279829, -0.10001061922517913]",True,HierarchicalMPCPolicyConfig,contact,run_hierarchy_simple_v1/bend_m30_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5/log.csv,13995.64661464285,11750.241564114742,1.7272727272727273,11,0,True,True,5,bend_m30_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5,lti
5,5,False,-60.0,,42,0,solved,"[0.7639282870099382, -0.6937031989661574, -0.10002535526067888]",True,HierarchicalMPCPolicyConfig,contact,run_hierarchy_simple_v1/bend_m60_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5/log.csv,43112.80956750451,15962.502905611687,2.090909090909091,11,0,True,True,5,bend_m60_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5,lti
5,5,False,-90.0,,41,0,solved,"[0.7763737528189786, -0.6899390054976978, -0.10297494746248888]",True,HierarchicalMPCPolicyConfig,contact,run_hierarchy_simple_v1/bend_m90_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5/log.csv,32914.427446400005,12193.658063467277,3.4,20,0,True,True,5,bend_m90_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp5,lti
