x_src,y_src,z_src,rx,ry,rz,L
6.035560939920969759e-09,-1.310925509812044254e-04,1.841254265722014338e-05,5.323519403077625611e-11,-7.442659821776942408e-07,6.764941384851397288e-07,-9.999998944354436814e-01
7.658534778576253643e-05,1.455473949216745666e-01,-6.127773899411437242e-06,-4.219442462094491475e-06,1.842290764386689261e-07,6.689420123662248585e-03,2.560289036335205992e-04
7.237782318619823130e-05,-2.076558167293796053e-04,1.664832359267870432e-01,4.313975142389292472e-06,-6.710978656378208118e-03,-2.112329963721570891e-07,2.938789149531384481e-04
