k,stage,controller,solver_mode,inverse_sequence_mode,rollout_steps_used,was_applied,ref_idx,ref_s_mm,ref_x_mm,ref_y_mm,ref_z_mm,pred_x_mm,pred_y_mm,pred_z_mm,nl_x_mm,nl_y_mm,nl_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,linearisation_err_xy_mm,linearisation_err_xyz_mm,execution_err_xy_mm,execution_err_xyz_mm,plant_vs_nl_err_xy_mm,plant_vs_nl_err_xyz_mm,tracking_pred_xy_mm,tracking_nl_xy_mm,tracking_actual_xy_mm,pred_step_mm,actual_step_mm,local_gain,direction_error_deg,u_plan_vx,u_applied_vx,u_plan_vy,u_applied_vy,u_plan_vz,u_applied_vz,u_plan_wx,u_applied_wx,u_plan_wy,u_applied_wy,u_plan_wz,u_applied_wz,u_plan_dL,u_applied_dL
0,0,inverse_jacobian,lti,held,10,1,34,13.737373737374261,784.3954538531256,-709.9360621727807,-100.00874548336117,784.6328193241995,-709.9293969603913,-100.00846896989205,nan,nan,nan,784.6328247472914,-709.929611645984,-100.00721423731784,nan,nan,0.00021475407716167727,0.0012729780620343474,nan,nan,0.23745903207580815,nan,0.2374585241531783,0.5001373175087516,0.5001610026554872,1.0000441192419869,0.1458038321602946,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,1,inverse_jacobian,lti,held,10,1,35,14.141414141414698,783.9914136128365,-709.9363193927978,-100.00900270346003,784.1327986858702,-709.9314720671849,-99.99786748220072,nan,nan,nan,784.1328256188239,-709.9323424136801,-99.99268730600183,nan,nan,0.0008707631168763051,0.005252851973659565,nan,nan,0.14146814285315956,nan,0.14146791791868318,0.5001373175087516,0.5002175699572865,1.0001288121727765,0.4558076097349964,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,2,inverse_jacobian,lti,held,10,1,36,14.545454545455133,783.5873733725475,-709.9365766128149,-100.00925992355889,783.6327780475407,-709.9335471739785,-99.98726599450939,nan,nan,nan,783.6328519839199,-709.9355541632918,-99.97527563596176,nan,nan,0.0020083507392500985,0.012157391611380425,nan,nan,0.04550562614563424,nan,0.04549010326859669,0.5001373175087516,0.5002870347992446,1.000204104023441,0.7906873697237875,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,3,inverse_jacobian,lti,held,10,1,37,14.94949494949557,783.1833331322584,-709.9368338328319,-100.00951714365775,783.1327574092113,-709.9356222807721,-99.97666450681805,nan,nan,nan,783.1329153304033,-709.939275812148,-99.95477424835005,nan,nan,0.0036569427965756907,0.022193617244910792,nan,nan,0.05059023245778273,nan,0.05047690567854836,0.5001373175087516,0.5003706776915933,1.000265359338149,1.1491933154090044,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,4,inverse_jacobian,lti,held,10,1,38,15.353535353536007,782.7792928919694,-709.937091052849,-100.0097743637566,782.6327367708818,-709.9376973875658,-99.96606301912672,nan,nan,nan,782.6330293887406,-709.9435384948624,-99.9309783175231,nan,nan,0.00584843223977126,0.03556881283201267,nan,nan,0.14655737535177346,nan,0.14640553912085763,0.5001373175087516,0.5004701504184591,1.0003081070103423,1.5313300861467378,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,5,inverse_jacobian,lti,held,10,1,39,15.757575757576442,782.3752526516803,-709.9373482728662,-100.01003158385546,782.1327161325524,-709.9397724943593,-99.95546153143539,nan,nan,nan,782.1332102693024,-709.9483676712081,-99.90368677106487,nan,nan,0.008609369093501237,0.05248568421591743,nan,nan,0.24254863421695547,nan,0.2422930911251697,0.5001373175087516,0.5005869570896048,1.000327383498916,1.9365459200084352,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,6,inverse_jacobian,lti,held,10,1,40,16.161616161616877,781.9712124113912,-709.9376054928832,-100.01028880395431,781.632695494223,-709.941847601153,-99.94486004374406,nan,nan,nan,781.6334765971709,-709.9537920287793,-99.87270314320455,nan,nan,0.011969940398152442,0.07314299534886269,nan,nan,0.3385434960114613,nan,0.3381234747121337,0.5001373175087516,0.5007226297187896,1.0003179934705548,2.3643574841043393,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,7,inverse_jacobian,lti,held,10,1,41,16.5656565656572,781.5671721711022,-709.9378627129003,-100.01054602405317,781.1326748558936,-709.9439227079466,-99.93425855605273,nan,nan,nan,781.1338496147462,-709.9598378853019,-99.8378359377856,nan,nan,0.01595847513434377,0.09773430432607723,nan,nan,0.43453957295458445,nan,0.433879414179857,0.5001373175087516,0.500878623981503,1.0002744746616619,2.814134250875762,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,8,inverse_jacobian,lti,held,10,1,42,16.969696969697633,781.1631319308132,-709.9381199329173,-100.01080324415203,780.6326542175641,-709.9459978147402,-99.9236570683614,nan,nan,nan,780.634353273431,-709.9665303516251,-99.7988990166551,nan,nan,0.02060271491261164,0.1264477889380468,nan,nan,0.5305362054337195,nan,0.5295413302038742,0.5001373175087516,0.5010563520402342,1.0001911747199306,3.2852224794962273,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,9,inverse_jacobian,lti,held,10,1,43,17.37373737373807,780.7590916905242,-709.9383771529344,-100.01106046425089,780.1326335792347,-709.9480729215338,-99.91305558067006,nan,nan,nan,780.1350143064114,-709.9738932908197,-99.75571190311325,nan,nan,0.02592989263271245,0.15946595937393246,nan,nan,0.6265331380933565,nan,0.6250871758493249,0.5001373175087516,0.5012571631746034,1.0000622826046477,3.7769327000008,3.5471423742951347e-06,3.5471423742951347e-06,0.006293835510532065,0.006293835510532065,0.0,0.0,0.0,0.0,-4.7330685470483736e-07,-4.7330685470483736e-07,-0.11685239039763916,-0.11685239039763916,0.05,0.05
0,10,inverse_jacobian,lti,held,10,0,44,17.777777777778503,780.3550514502351,-709.9386343729515,-100.01131768434975,779.6326129409052,-709.9501480283275,-99.90245409297874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7225302512856123,nan,nan,0.5001373175087516,nan,nan,nan,3.5471423742951347e-06,nan,0.006293835510532065,nan,0.0,nan,0.0,nan,-4.7330685470483736e-07,nan,-0.11685239039763916,nan,0.05,nan
