k,stage,controller,solver_mode,inverse_sequence_mode,rollout_steps_used,was_applied,ref_idx,ref_s_mm,ref_x_mm,ref_y_mm,ref_z_mm,pred_x_mm,pred_y_mm,pred_z_mm,nl_x_mm,nl_y_mm,nl_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,linearisation_err_xy_mm,linearisation_err_xyz_mm,execution_err_xy_mm,execution_err_xyz_mm,plant_vs_nl_err_xy_mm,plant_vs_nl_err_xyz_mm,tracking_pred_xy_mm,tracking_nl_xy_mm,tracking_actual_xy_mm,pred_step_mm,actual_step_mm,local_gain,direction_error_deg,u_plan_vx,u_applied_vx,u_plan_vy,u_applied_vy,u_plan_vz,u_applied_vz,u_plan_wx,u_applied_wx,u_plan_wy,u_applied_wy,u_plan_wz,u_applied_wz,u_plan_dL,u_applied_dL
0,0,inverse_jacobian,lti,held,10,1,34,13.737373737374261,784.3954538531256,-709.9360621727807,-100.00874548336117,784.6328191454935,-709.9293983579222,-100.00837110928747,nan,nan,nan,784.632824671804,-709.9296101141986,-100.00710373537655,nan,nan,0.0002118283754731744,0.001284954431380544,nan,nan,0.23745881421710094,nan,0.23745849030932475,0.5001395859087749,0.5001637027372484,1.0000449209850388,0.14717439913255784,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,1,inverse_jacobian,lti,held,10,1,35,14.141414141414698,783.9914136128365,-709.9363193927978,-100.00900270346003,784.1327983284581,-709.9314748622469,-99.99767176099155,nan,nan,nan,784.1328257825619,-709.9323390155557,-99.99244399766953,nan,nan,0.0008645893066194235,0.005298775709562797,nan,nan,0.14146768990705802,nan,0.14146817716163737,0.5001395859087749,0.5002211951282199,1.0001309826074858,0.4596907130663211,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,2,inverse_jacobian,lti,held,10,1,36,14.545454545455133,783.5873733725475,-709.9365766128149,-100.00925992355889,783.6327775114225,-709.9335513665715,-99.98697241269565,nan,nan,nan,783.6328528594581,-709.9355485080953,-99.97487576497234,nan,nan,0.0019985623814755427,0.0122606336595821,nan,nan,0.04550481229302051,nan,0.045491106042548066,0.5001395859087749,0.500291782342462,1.0002074732571666,0.7972425531660057,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,3,inverse_jacobian,lti,held,10,1,37,14.94949494949557,783.1833331322584,-709.9368338328319,-100.00951714365775,783.1327566943871,-709.935627870896,-99.97627306439973,nan,nan,nan,783.1329175810215,-709.939267436628,-99.9541923489662,nan,nan,0.003643119985234711,0.022379238532259458,nan,nan,0.050590813513346176,nan,0.05047425317875504,0.5001395859087749,0.500376774793365,1.0002696991490472,1.1586114247889028,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,4,inverse_jacobian,lti,held,10,1,38,15.353535353536007,782.7792928919694,-709.937091052849,-100.0097743637566,782.6327358773516,-709.9377043752206,-99.96557371610383,nan,nan,nan,782.6330339041884,-709.9435268961317,-99.93018729445382,nan,nan,0.005830143201969424,0.035863482917145556,nan,nan,0.1465582979499858,nan,0.14640051770892945,0.5001395859087749,0.5004778476631644,1.000313114529861,1.5437925078061634,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,5,inverse_jacobian,lti,held,10,1,39,15.757575757576442,782.3752526516803,-709.9373482728662,-100.01003158385546,782.1327150603162,-709.9397808795452,-99.95487436780792,nan,nan,nan,782.1332182036514,-709.9483523071815,-99.90265793919049,nan,nan,0.008586182209729669,0.05291765246585993,nan,nan,0.24254979035238683,nan,0.24228446669956102,0.5001395859087749,0.5005965286500174,1.000332677041888,1.9522299833351582,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,6,inverse_jacobian,lti,held,10,1,40,16.161616161616877,781.9712124113912,-709.9376054928832,-100.01028880395431,781.6326942432806,-709.9418573838699,-99.94417501951202,nan,nan,nan,781.6334894085483,-709.9537723089252,-99.87140626527838,nan,nan,0.01194142901322401,0.07374204580558502,nan,nan,0.3385448695784835,nan,0.33810973453924953,0.5001395859087749,0.5007343728928334,1.0003231084959314,2.3834347541158283,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,7,inverse_jacobian,lti,held,10,1,41,16.5656565656572,781.5671721711022,-709.9378627129003,-100.01054602405317,781.1326734262451,-709.9439338881945,-99.9334756712161,nan,nan,nan,781.1338691067357,-709.959813171357,-99.8362392655812,nan,nan,0.01592423579307461,0.09853172010265775,nan,nan,0.43454115852456393,nan,0.4338586961396126,0.5001395859087749,0.5008928586733332,1.0002788602068504,2.8367713587881545,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,8,inverse_jacobian,lti,held,10,1,42,16.969696969697633,781.1631319308132,-709.9381199329173,-100.01080324415203,780.6326526092097,-709.946010392519,-99.9227763229202,nan,nan,nan,780.6343816378528,-709.9664999561631,-99.79696933472584,nan,nan,0.020562386981427386,0.1274763116696893,nan,nan,0.5305380005255876,nan,0.5295113766720605,0.5001395859087749,0.5010734199011316,1.0001941903684264,3.311580532294278,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,9,inverse_jacobian,lti,held,10,1,43,17.37373737373807,780.7590916905242,-709.9383771529344,-100.01106046425089,780.1326317921742,-709.9480868968436,-99.91207697462428,nan,nan,nan,780.1350541672068,-709.9738564772261,-99.75341457544489,nan,nan,0.025883183225555228,0.160759746476682,nan,nan,0.6265351413667412,nan,0.6250452887272939,0.5001395859087749,0.5012774265811933,1.00006319604975,3.8071669654970988,0.0003741524542886328,0.0003741524542886328,0.006289796286908609,0.006289796286908609,0.0,0.0,0.0,0.0,-4.992790297748777e-05,-4.992790297748777e-05,-0.11677739248479539,-0.11677739248479539,0.05,0.05
0,10,inverse_jacobian,lti,held,10,0,44,17.777777777778503,780.3550514502351,-709.9386343729515,-100.01131768434975,779.6326109751387,-709.9501634011682,-99.90137762632838,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7225324619345013,nan,nan,0.5001395859087749,nan,nan,nan,0.0003741524542886328,nan,0.006289796286908609,nan,0.0,nan,0.0,nan,-4.992790297748777e-05,nan,-0.11677739248479539,nan,0.05,nan
