controller,key,rep,run_dir,stop_reason,steps,n_track,rms_track_mm,mean_track_mm,max_track_mm,p95_track_mm,mean_hold_mm,final_mm,duration_s
mpc_ltv_sqp_online,tf,1,close_loop_logs/scurve_tf_relin5_smoketest_2026-09-16/runs/tf_rep1_20260916T122909Z,path_complete,150,130,3.5781769616986203,3.0757076923076925,6.366,6.04475,3.809850000000001,3.712,25.8574
