simulation_sample,time_s,reference_index,reference_time_s,reference_path_s_m,reference_is_terminal_hold,qp_status,qp_success,qp_iterations,qp_solve_time_s,qp_objective,qp_primal_residual,qp_dual_residual,beam_position_error_m,beam_position_error_mm,beam_tangent_error_rad,beam_tangent_error_deg,beam_feasible,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z,magnet_x,magnet_y,magnet_z,magnet_qx,magnet_qy,magnet_qz,magnet_qw,q1_actual,q1_reference,q1_error,q2_actual,q2_reference,q2_error,q3_actual,q3_reference,q3_error,q4_actual,q4_reference,q4_error,q5_actual,q5_reference,q5_error,q6_actual,q6_reference,q6_error,insertion_actual,insertion_reference,insertion_error,qd1_command,qd1_reference,qd1_error,qd1_acceleration,qd2_command,qd2_reference,qd2_error,qd2_acceleration,qd3_command,qd3_reference,qd3_error,qd3_acceleration,qd4_command,qd4_reference,qd4_error,qd4_acceleration,qd5_command,qd5_reference,qd5_error,qd5_acceleration,qd6_command,qd6_reference,qd6_error,qd6_acceleration,insertion_rate_command,insertion_rate_reference,insertion_rate_error,insertion_rate_acceleration,beam_residual_x_m,beam_residual_instantaneous_x_m,predicted_next_beam_x_m,predicted_next_beam_error_x_m,beam_residual_y_m,beam_residual_instantaneous_y_m,predicted_next_beam_y_m,predicted_next_beam_error_y_m,beam_residual_z_m,beam_residual_instantaneous_z_m,predicted_next_beam_z_m,predicted_next_beam_error_z_m,beam_residual_norm_m,predicted_next_beam_error_m
114,1.1399999999999884,114,1.1400000000000001,0.0158878473818096,0,riccati_dare,1,1,0.10048025008291006,0.00017199506102910365,0.9991838365030682,6.4376244522787e-05,0.00016579141379996195,0.16579141379996196,0.06185956295484439,3.5442918798363996,1,0.7822452344415765,-0.7099526102148072,-0.1000101145325816,0.7822368142548484,-0.7097908694781355,-0.10004555218834735,-0.9988478077588364,-0.04798594930017518,-0.0006368713585919649,-0.9998952642360001,0.013729061635884051,-0.004579675208760054,0.5334703308587903,-0.701395321189403,-0.10180950043527573,0.9998057259178864,-0.005645432990500308,-0.004273993359971252,-0.018394903884414573,-0.7257121560792552,-0.7211067627872948,-0.0046053932919604135,-2.46401566194108,-2.474577648213561,0.010561986272481061,-1.7517400026865626,-1.7307230276192318,-0.0210169750673308,-0.5273266081048407,-0.5072382555436746,-0.020088352561166034,1.5928145400191966,1.5703879360059456,0.022426604013251028,-2.285553488870004,-2.2899573594290143,0.004403870559010148,0.015896839812860736,0.015876512057791777,2.0327755068959286e-05,-0.03199999999999967,-0.009993732524447537,-0.02200626747555213,-0.4000000000000003,0.08799999999999913,-0.0021560724483559186,0.09015607244835505,-0.4000000000000003,-0.03999999999999959,0.004710961575298326,-0.044710961575297914,0.4000000000000003,0.06399999999999936,0.0008673751943250249,0.06313262480567433,0.3999999999999996,-0.03165445824945202,-0.002216930670074591,-0.029437527579377426,-0.4000000000000003,0.031355254814028094,0.0013248432058336527,0.030030411608194443,-0.2502932462836891,0.004079757729377562,0.004079757729377562,0.0,-5.182658325388456e-05,nan,4.829488414032434e-05,0.7822368063658978,-8.428075678690305e-06,nan,-0.00016507545300340005,-0.7097908634598147,0.0001617467549924756,nan,nan,-0.10004556358057326,-3.5449047991659155e-05,nan,0.0001658001212718393
115,1.1499999999999884,115,1.1500000000000001,0.015928685170311235,0,riccati_dare,1,1,0.10157199995592237,0.0001658007828858048,0.9991838365030682,6.596833241629263e-05,0.00015980423522950261,0.15980423522950263,0.06502161921114806,3.725464357905537,1,0.7822044520796987,-0.7099547370089594,-0.10001014053274805,0.7821959168523946,-0.7097967847566019,-0.10003284800877142,-0.9986549702200409,-0.051844429042190034,-0.0006368925329955389,-0.9999087783267404,0.013099365741013289,-0.0032926649250539053,0.5332610140594206,-0.7017022306351646,-0.10114577975807967,0.9998145772691874,-0.005960021566933775,-0.003954980794915643,-0.01787868423205167,-0.7260721560792552,-0.7212101986252797,-0.004861957453975552,-2.46317566194108,-2.4746000647923396,0.011424402851259785,-1.7521000026865625,-1.7306742336166168,-0.021425769069945755,-0.5266466081048407,-0.5072293144847027,-0.019417293620138,1.5924579954367022,1.5703649526088184,0.022093042827883824,-2.285266276254124,-2.2899436967564295,0.004677420502305463,0.015937631775633815,0.015917306863813735,2.0324911820079894e-05,-0.03599999999999963,-0.010695882407138282,-0.025304117592861348,-0.4000000000000003,0.08399999999999917,-0.0023279261306569134,0.08632792613065608,-0.4000000000000003,-0.03599999999999963,0.005049225092171137,-0.041049225092170766,0.4000000000000003,0.06799999999999932,0.0009208498378399982,0.06707915016215933,0.4000000000000003,-0.03565445824945198,-0.0023804618211831297,-0.03327399642826885,-0.4000000000000003,0.02872126158799808,0.0014077237202068324,0.027313537867791247,-0.2633993226030042,0.0040791962773077265,0.0040791962773077265,0.0,-5.614520698351821e-05,nan,3.5437642723537694e-05,0.7821959083020775,-8.543777621161652e-06,nan,-0.00016196935847173277,-0.7097968031610711,0.0001579338478883141,nan,nan,-0.10003280996881676,-2.2669436068711857e-05,nan,0.000159781099559749
116,1.1599999999999882,116,1.16,0.01596952295881287,0,riccati_dare,1,1,0.24342937488108873,0.00015965735050946513,0.9991838365030682,6.746951851574881e-05,0.00015389391425643575,0.15389391425643575,0.06813382696595925,3.903780727224104,1,0.7821636697178209,-0.7099568638031117,-0.1000101665329145,0.7821550335759108,-0.7098035457400004,-0.10002028213580583,-0.9984472228459762,-0.05570222207592036,-0.0006369042019009009,-0.9999212091124783,0.012388306372853142,-0.002026186628098148,0.5330351929464074,-0.7020494130511644,-0.10049656875691276,0.9998233954264675,-0.006284566591105942,-0.0036336496536123427,-0.01733432348972535,-0.7264721560792552,-0.7213207293821291,-0.005151426697126094,-2.46237566194108,-2.474624220392642,0.01224855845156192,-1.7524200026865626,-1.730622015394498,-0.021797987292064613,-0.5259266081048407,-0.5072198382821628,-0.018706769822677938,1.5920614508542077,1.570340312508205,0.021721138346002755,-2.284998582087946,-2.2899292043064308,0.004930622218484615,0.015978417692023822,0.015958095839383808,2.0321852640014376e-05,-0.03999999999999959,-0.011412716297316211,-0.028587283702683382,-0.4000000000000003,0.07999999999999921,-0.0025038767531641755,0.08250387675316338,-0.4000000000000003,-0.03199999999999967,0.005395805476128047,-0.03739580547612771,0.4000000000000003,0.07199999999999929,0.0009744039078577739,0.07102559609214151,0.4000000000000003,-0.03965445824945194,-0.002548271367368013,-0.037106186882083926,-0.4000000000000003,0.026769416617809714,0.0014907986884153714,0.025278617929394342,-0.19518449701883847,0.004078591639000595,0.004078591639000595,0.0,-6.0463830713151845e-05,nan,2.270765682696438e-05,0.7821550255689411,-8.644148879799474e-06,nan,-0.0001580342744253,-0.7098035155579574,0.00015334824515433887,nan,nan,-0.10002033195937411,-1.016542645961016e-05,nan,0.00015392771516811745
117,1.169999999999988,117,1.17,0.016010360747314503,0,riccati_dare,1,1,0.10091404197737575,0.00015358780684962976,0.9991838365030682,6.887476879584478e-05,0.0001481229524771078,0.1481229524771078,0.07119229008673238,4.079017755840814,1,0.7821228873559432,-0.7099589905972641,-0.10001019253308095,0.7821141658670605,-0.7098111429560454,-0.10000786451497934,-0.9982245745968238,-0.059559155646072295,-0.0006369063645674706,-0.9999324421248026,0.011597462197159526,-0.0007810614021133408,0.5327928252647325,-0.7024368752663228,-0.0998617997473563,0.9998321545133292,-0.006614279750708772,-0.003309973022103258,-0.0167618072774486,-0.7269121560792552,-0.721438502035205,-0.005473654044050202,-2.46161566194108,-2.474650156050325,0.013034494109245287,-1.7527000026865627,-1.730566289622173,-0.022133713064389715,-0.5251666081048407,-0.507209826101487,-0.01795678200335371,1.5916249062717132,1.5703139729270255,0.0213109333446877,-2.2847600805061834,-2.2899138799901153,0.005153799483931909,0.016019197104707412,0.015998878550485422,2.0318554221989554e-05,-0.04399999999999955,-0.012144396457866047,-0.03185560354213351,-0.4000000000000003,0.07599999999999925,-0.0026840028605795685,0.07868400286057882,-0.4000000000000003,-0.02799999999999971,0.005750894235349247,-0.03375089423534896,0.3999999999999999,0.07599999999999925,0.001028085039975441,0.07497191496002381,0.4000000000000003,-0.043654458249451904,-0.0027203511876046586,-0.04093410706184725,-0.4000000000000003,0.023850158176254924,0.0015742387398178024,0.02227591943643712,-0.291925844155482,0.004077941268359099,0.004077941268359099,0.0,-6.503706414962767e-05,nan,1.0115935049454783e-05,0.7821141571608543,-8.730195088846315e-06,nan,-0.00015325430588063223,-0.7098111397951126,0.0001478508021515168,nan,nan,-0.10000786750897303,2.3250241079214584e-06,nan,0.00014812657337641582
118,1.179999999999988,118,1.18,0.016051198535816137,0,riccati_dare,1,1,0.09600537503138185,0.00014765777654024797,0.9991838365030682,7.01792523861481e-05,0.00014256178287806756,0.14256178287806756,0.07419285966326651,4.250937728711577,1,0.7820821049940654,-0.7099611173914164,-0.1000102185332474,0.7820733157080425,-0.7098195791739449,-0.09999560540957171,-0.9979870364341105,-0.06341505711656995,-0.0006368990215315966,-0.9999423647027041,0.010727163054033538,0.0004418660164867804,0.5325338593972148,-0.7028646215728406,-0.09924140530529024,0.9998408010824622,-0.0069488822442525236,-0.0029840135070106463,-0.016161101129741753,-0.7273921560792552,-0.7215636795606328,-0.005828476518622394,-2.46089566194108,-2.4746779205455818,0.013782258604501774,-1.7529400026865627,-1.7305069540866547,-0.022433048599908023,-0.5243666081048407,-0.5071992724113413,-0.017167335693499375,1.5911483616892186,1.5702858918889149,0.020862469800303707,-2.2845514294844604,-2.289897704894899,0.00534627541043875,0.016059969011469288,0.01603965431206244,2.0314699406848852e-05,-0.047999999999999515,-0.012894395487752824,-0.03510560451224669,-0.4000000000000003,0.07199999999999929,-0.0028699853933773696,0.07486998539337665,-0.4000000000000003,-0.02399999999999975,0.0061185898493452615,-0.030118589849345012,0.3999999999999999,0.07999999999999921,0.001082912686826518,0.07891708731317269,0.4000000000000003,-0.047654458249451866,-0.002896527483297014,-0.04475793076615485,-0.4000000000000003,0.020865102172277463,0.0016616955248507964,0.019203406647426667,-0.2985056003977491,0.004077190676187726,0.004077190676187726,0.0,-7.505921713725918e-05,nan,-2.3275820347621037e-06,0.7820733063347581,-8.798659307251988e-06,nan,-0.00014763943014886388,-0.7098196085228268,0.00014150886858965706,nan,nan,-0.09999556379697697,1.4654736270436342e-05,nan,0.00014253749538379703
119,1.189999999999988,119,1.19,0.01609203632431777,0,riccati_dare,1,1,0.2379075000062585,0.00014194159436623876,0.9991838365030682,7.137819364525125e-05,0.00013729436113443325,0.13729436113443325,0.07713115549614741,4.419289678896529,1,0.7820413226321876,-0.7099632441855688,-0.10001024453341385,0.7820324853534804,-0.7098288671442665,-0.09998351524469878,-0.9977346213180331,-0.06726975400918804,-0.000636882174606296,-0.9999508587953196,0.009776741431834603,0.001641743426336803,0.5322582343578995,-0.7033326537047067,-0.09863531827889407,0.9998492527761129,-0.0072917718424116516,-0.002655897487900058,-0.015532160023017804,-0.7279121560792552,-0.7216964556821608,-0.006215700397094404,-2.46021566194108,-2.474707577542246,0.014491915601166028,-1.7531400026865627,-1.7304438702855651,-0.02269613240099755,-0.5235266081048408,-0.5071881626537972,-0.01633844545104357,1.590631817106724,1.5702560289563834,0.02037578815034058,-2.2843659373472325,-2.2898806277751906,0.005514690427958158,0.016100732190058076,0.016080421956592057,2.03102334660199e-05,-0.05199999999999948,-0.013664115677898951,-0.03833588432210053,-0.4000000000000003,0.06799999999999932,-0.003062503142167126,0.07106250314216644,-0.4000000000000003,-0.019999999999999792,0.006500547349598609,-0.0265005473495984,0.3999999999999999,0.08399999999999917,0.0011392985196659383,0.08286070148033324,0.4000000000000003,-0.05165445824945183,-0.0030767300717962818,-0.048577728177655544,-0.4000000000000003,0.01854921372280998,0.0017546436382806173,0.016794570084529364,-0.23158884494675064,0.004076317858879092,0.004076317858879092,0.0,-8.728173086338268e-05,nan,-1.461263618027865e-05,0.7820324761489662,-8.846483221414125e-06,nan,-0.0001411874182605967,-0.709828836089599,0.00013440809596976244,nan,nan,-0.09998355274444257,2.6691788971286434e-05,nan,0.0001373180546253526
120,1.1999999999999877,120,1.2,0.016132874112819405,0,riccati_dare,1,1,0.0945287081412971,0.0001365280937120021,0.9991838365030682,7.246675143174554e-05,0.00013245592823291075,0.13245592823291075,0.08000585095860996,4.583997596281042,1,0.7820005402703099,-0.7099653709797211,-0.1000102705335803,0.7819916773967694,-0.7098389950243157,-0.09997160348957623,-0.997467344204037,-0.07112307404211828,-0.0006368558268805157,-0.9999577654539298,0.008747981968909583,0.002817821828191371,0.5319658797858658,-0.7038409708122206,-0.09804347180032986,0.9998574785979409,-0.0076386815723138305,-0.0023256344144057246,-0.014874960846182301,-0.7284721560792552,-0.7218370276113917,-0.006635128467863516,-2.45957566194108,-2.4747391923924784,0.015163530451398621,-1.7533000026865626,-1.730376895600042,-0.022923107086520567,-0.5226466081048408,-0.5071764812469947,-0.0154701268578461,1.5900752725242295,1.570224343866503,0.01985092865772664,-2.284212248921912,-2.2898625937177055,0.005650344795793405,0.01614148541822241,0.0161211802618229,2.030515639950964e-05,-0.05599999999999944,-0.014453557028304436,-0.041546442971695005,-0.4000000000000003,0.06399999999999936,-0.0032615561069488405,0.0672615561069482,-0.4000000000000003,-0.015999999999999834,0.006896766736109289,-0.022896766736109124,0.3999999999999999,0.08799999999999913,0.0011972425384937013,0.08680275746150544,0.4000000000000003,-0.05565445824945179,-0.003260958953102463,-0.05239349929634933,-0.4000000000000003,0.01536884253203171,0.0018530830801072647,0.013515759451924445,-0.3180371190778304,0.0040753228164331955,0.0040753228164331955,0.0,-9.950424458967965e-05,nan,-2.6728807602508474e-05,0.7819916674953391,-8.872774970747344e-06,nan,-0.00013388611286007713,-0.7098389987693958,0.00012637221032529844,nan,nan,-0.09997159905005794,3.8671483522365047e-05,nan,0.0001324543140709412
121,1.2099999999999875,121,1.21,0.01617371190132104,0,riccati_dare,1,1,0.09607404097914696,0.00013205040419272666,0.9991838365030682,7.34437236600965e-05,0.00012868194596202045,0.12868194596202046,0.08316715918166707,4.765127215202217,1,0.7819597969779755,-0.7099680255100741,-0.10001029653401577,0.7819508944245391,-0.7098499664091137,-0.09995987990541662,-0.9971586811334272,-0.07532701408748732,-0.0006368586245669748,-0.9999629282398512,0.007641110507759813,0.003969329438381762,0.5316567159394758,-0.7043895694325177,-0.09746579929711749,0.9998654068633874,-0.007990864950879455,-0.0019933292710892234,-0.014189463473523404,-0.7290721560792551,-0.7219855925599278,-0.007086563519327349,-2.45897566194108,-2.474772830448438,0.01579716850735835,-1.7534200026865625,-1.7303058874112223,-0.02311411527534024,-0.5217266081048407,-0.5071642126090741,-0.014562395495766656,1.589478727941735,1.5701907963563453,0.019287931585389773,-2.284087970880314,-2.28984354780916,0.005755576928846207,0.016182227473710908,0.016161928005503593,2.0299468207314597e-05,-0.0599999999999994,-0.015262719538969276,-0.04473728046103012,-0.4000000000000003,0.0599999999999994,-0.0034671442877225117,0.06346714428772192,-0.4000000000000003,-0.011999999999999875,0.007307248008877303,-0.01930724800887718,0.3999999999999999,0.0919999999999991,0.001256744743309807,0.09074325525668929,0.4000000000000003,-0.05965445824945175,-0.0034492141272155566,-0.056205244122236195,-0.4000000000000003,0.012427804159836667,0.001957013850330739,0.010470790309505928,-0.2941038372195072,0.0040742055488500375,0.0040742055488500375,0.0,-0.00011172675831580314,nan,-3.866660102054628e-05,0.7819508838744114,-8.913103564101021e-06,nan,-0.00012626243785457484,-0.7098500100381667,0.00011801547190737338,nan,nan,-0.09995983599311144,5.046054090433738e-05,nan,0.0001286598663648565
122,1.2199999999999875,122,1.22,0.016214549689822673,0,riccati_dare,1,1,0.23971433378756046,0.0001292532689051885,0.9991838365030682,7.431354745935888e-05,0.0001266863770967385,0.1266863770967385,0.08709261738317277,4.990039402803507,1,0.7819191460316094,-0.709971927413865,-0.10001032253508707,0.7819101390885692,-0.7098617990391888,-0.099948354364143,-0.9967655211701472,-0.08036224309490943,-0.0006369388977070643,-0.9999661842050459,0.0064549540816730725,0.005095489594122427,0.5313306536910786,-0.7049784434560946,-0.09690223450320826,0.9998729203741562,-0.008354516399694683,-0.0016591562960429154,-0.013475620897343978,-0.7297121560792551,-0.7221423477393719,-0.007569808339883188,-2.4584156619410797,-2.474808557062286,0.01639289512120623,-1.7535000026865626,-1.7302307031002433,-0.023269299586319292,-0.5207666081048408,-0.5071513411581752,-0.013615266946665594,1.5888421833592405,1.5701553461629827,0.018686837196257855,-2.2839808314856738,-2.2898234351362707,0.005842603650596967,0.016222957134272204,0.01620266396538277,2.0293168889434776e-05,-0.06399999999999936,-0.01609160320989347,-0.04790839679010589,-0.4000000000000003,0.05599999999999944,-0.0036792676844881393,0.05967926768448758,-0.4000000000000003,-0.007999999999999917,0.007731991167902651,-0.015731991167902568,0.3999999999999999,0.09599999999999906,0.0013178051341142553,0.0946821948658848,0.4000000000000003,-0.0636544582494517,-0.0036414955941355643,-0.060012962655316145,-0.3999999999999996,0.01071393946401842,0.0020664359489510403,0.008647503515067378,-0.1713864695818265,0.0040729660561296165,0.0040729660561296165,0.0,-0.00012394927204210013,nan,-5.04162203772787e-05,0.7819101282997235,-9.017731885885283e-06,nan,-0.00011901517653453546,-0.7098617724974139,0.00011015491645105513,nan,nan,-0.09994838067807367,6.19418570134006e-05,nan,0.00012669735102587273
123,1.2299999999999875,123,1.23,0.01625538747832431,0,riccati_dare,1,1,0.09591766679659486,0.00012704867890530962,0.9991838365030682,7.507414716100763e-05,0.00012541720891137933,0.12541720891137934,0.09094877424486955,5.210980916119146,1,0.7818784950852433,-0.7099758293176558,-0.10001034853615837,0.7818694143825279,-0.709874477314478,-0.09993703558654404,-0.996346855266118,-0.08539635957451187,-0.0006370029341551793,-0.9999673298708808,0.005191644424351596,0.00619564516998654,0.5309875945221922,-0.7056075840893286,-0.09635271146976998,0.9998799809413618,-0.00872544117736482,-0.0013231450902991579,-0.012733407871915955,-0.7303921560792551,-0.7223074903613266,-0.00808466571792854,-2.45789566194108,-2.4748464375861814,0.0169507756451015,-1.7535400026865626,-1.7301512000482433,-0.023388802638319328,-0.5197666081048408,-0.5071378513124384,-0.012628756792402385,1.588165638776746,1.5701179530234866,0.018047685753259435,-2.2838993447323324,-2.289802200785753,0.005902856053420447,0.01626367317765492,0.01624338691920906,2.0286258445859767e-05,-0.06799999999999932,-0.01694020804107709,-0.051059791958922233,-0.4000000000000003,0.05199999999999948,-0.003897926297245743,0.05589792629724522,-0.4000000000000003,-0.003999999999999958,0.008170996213185368,-0.012170996213185327,0.4,0.09999999999999902,0.001380423710907052,0.09861957628909197,0.4000000000000003,-0.06765445824945167,-0.0038378033538625017,-0.06381665489558917,-0.4000000000000003,0.008148675334153718,0.002181349375968178,0.00596732595818554,-0.2565264129864728,0.004071604338271935,0.004071604338271935,0.0,-0.00013617178576813687,nan,-6.196787275843018e-05,0.7818694029228549,-9.092162388424363e-06,nan,-0.00011091144917175807,-0.7098744922658843,0.00010133705177151064,nan,nan,-0.09993702571987177,7.332281628659454e-05,nan,0.0001254117253961407
124,1.2399999999999873,124,1.24,0.016296225266825944,0,riccati_dare,1,1,0.09458120819181204,0.00012558744546949097,0.9991838365030682,7.572101940969689e-05,0.00012501628163045212,0.12501628163045211,0.09473482838118072,5.427905839137824,1,0.7818378441388772,-0.7099797312214466,-0.10001037453722966,0.7818287233377718,-0.7098879956733198,-0.09992593242173169,-0.9959027031912004,-0.09042897734044457,-0.0006370507211738124,-0.99996615920441,0.0038522946045144975,0.007269131465350678,0.5306274305191855,-0.7062769798129831,-0.09581716457569223,0.9998865205061319,-0.009103119579609135,-0.0009853871979993616,-0.011962789646644698,-0.7311121560792551,-0.7224812176373943,-0.008630938441860803,-2.45741566194108,-2.474886537372284,0.01747087543120429,-1.7535400026865626,-1.7300672356363591,-0.023472767050203514,-0.5187266081048408,-0.5071237274900038,-0.011602880614837052,1.5874490941942514,1.5700785766749292,0.01737051751932217,-2.283844677992957,-2.289779789844324,0.005935111851366859,0.01630437438160769,0.016284095644731086,2.0278736876603448e-05,-0.07199999999999929,-0.01780853403252,-0.054191465967479285,-0.4000000000000003,0.047999999999999515,-0.0041231201259952855,0.0521231201259948,-0.4000000000000003,1.734723475976807e-18,0.008624263144725385,-0.008624263144725383,0.4,0.10399999999999898,0.0014446004736881862,0.10255539952631079,0.4000000000000003,-0.07165445824945163,-0.004038137406396335,-0.0676163208430553,-0.4000000000000003,0.005466673937525662,0.002301754131382133,0.003164919806143529,-0.2682001396628083,0.004070120395276991,0.004070120395276991,0.0,-0.00014839429949443385,nan,-7.331284290555418e-05,0.7818287112854879,-9.132853389326456e-06,nan,-0.00010196780631482614,-0.7098880562459515,9.167497549511516e-05,nan,nan,-0.09992588918224901,8.448535498065124e-05,nan,0.00012500194138199435
125,1.2499999999999871,125,1.25,0.016337063055327578,0,riccati_dare,1,1,0.23737479094415903,0.00012501860560656543,0.9991838365030682,7.624971402384047e-05,0.00012561957634572315,0.12561957634572316,0.09844955099581444,5.640743767018138,1,0.7817971931925112,-0.7099836331252376,-0.10001040053830096,0.7817880690760372,-0.7099023555947008,-0.09991505384727452,-0.995433090577975,-0.09545971039442631,-0.0006370822497531152,-0.9999624571054707,0.002437318579345094,0.00831527857216055,0.5302500443694855,-0.7069866163366958,-0.09529552853782272,0.9998924438688622,-0.009489706116043625,-0.000646011471313588,-0.01116372881094596,-0.731872156079255,-0.7226637267791778,-0.009208429300077259,-2.45697566194108,-2.4749289217727544,0.017953259831674284,-1.7535000026865626,-1.729978667245728,-0.023521335440834568,-0.5176466081048409,-0.5071089541090114,-0.01053765399582951,1.586692549611757,1.5700371768543826,0.016655372757374387,-2.2838126541239014,-2.289756147398698,0.005943493274796374,0.016345059523879137,0.016324788919697478,2.027060418165888e-05,-0.07599999999999925,-0.018696581184222266,-0.05730341881577698,-0.4000000000000003,0.04399999999999955,-0.004354849170736785,0.04835484917073634,-0.4000000000000003,0.003999999999999961,0.009091791962522734,-0.0050917919625227724,0.4,0.10799999999999894,0.0015103354224576637,0.10648966457754128,0.4000000000000003,-0.07565445824945159,-0.004242497751737083,-0.0714119604977145,-0.4000000000000003,0.0032023869055863912,0.0024276502151929146,0.0007747366903934766,-0.2264287031939294,0.004068514227144785,0.004068514227144785,0.0,-0.00016061681322055736,nan,-8.444228760597121e-05,0.7817880563708522,-9.136821658928262e-06,nan,-9.219084451115737e-05,-0.7099023382980926,8.129482714502867e-05,nan,nan,-0.09991507231059814,9.532822770282057e-05,nan,0.00012561767959776984
126,1.2599999999999871,126,1.26,0.016377900843829212,0,riccati_dare,1,1,0.09636583412066102,0.0001254847595234498,0.9991838365030682,7.66557723512035e-05,0.00012721887870159915,0.12721887870159915,0.10210662832273984,5.850278863203949,1,0.7817565422461452,-0.7099875350290284,-0.10001042653937227,0.7817474528996466,-0.7099173803160841,-0.0999046893976953,-0.9949380489151418,-0.10048817307368804,-0.0006370975146163942,-0.9999562333238547,0.0009645841621562153,0.009305966589389059,0.5298456622890917,-0.7077277966828018,-0.0947971434430076,0.9998974199440003,-0.009881942588418785,-0.0003350834222933542,-0.010362650197263916,-0.7326721560792551,-0.7228552149982796,-0.009816941080975417,-2.45657566194108,-2.474973656139752,0.018397994198672052,-1.7534200026865625,-1.7298853522574877,-0.023534650429074766,-0.5166066081048409,-0.5070935155876013,-0.00951309251723964,1.5858960050292625,1.5699937132989183,0.015902291730344187,-2.2838105255179557,-2.2897312185355916,0.00592069301763587,0.01638572738221789,0.01636546552185686,2.0261860361029532e-05,-0.07999999999999921,-0.019604349496183886,-0.060395650503815325,-0.4000000000000003,0.03999999999999959,-0.004593113431470241,0.044593113431469836,-0.4000000000000003,0.00799999999999992,0.009573582666577412,-0.0015735826665774916,0.4,0.10399999999999898,0.0015776285572154834,0.1024223714427835,-0.4000000000000003,-0.07965445824945155,-0.004450884389884741,-0.07520357385956682,-0.4000000000000003,0.0002128605945865866,0.0025590376274005236,-0.002346177032813937,-0.2989526310999835,0.004066785833875317,0.004066785833875317,0.0,-0.00017283932694685432,nan,-9.534723549213149e-05,0.7817474400322361,-9.102213909151224e-06,nan,-8.158020321540055e-05,-0.7099174098818147,7.012514721371765e-05,nan,nan,-0.0999046765573434,0.00010574998202886321,nan,0.00012721417086511397
127,1.2699999999999871,127,1.27,0.016418738632330846,0,riccati_dare,1,1,0.0965087921358645,0.00012698219482575596,0.9991838365030682,7.693732946003682e-05,0.000129818364689369,0.129818364689369,0.10570609832543108,6.0565133028421,1,0.7817158912997791,-0.7099914369328193,-0.10001045254044356,0.7817068768383214,-0.7099330547267361,-0.09989485381506952,-0.9944176155371776,-0.10551398019876662,-0.0006370965142232266,-0.9999474078934594,-0.0005640740522869247,0.010240276735284196,0.52941420242156,-0.7085005057472082,-0.09432200540630029,0.9999014667619166,-0.010279536531735524,-5.268642242624428e-05,-0.009559556485602395,-0.733512156079255,-0.7230558795063023,-0.010456276572952672,-2.45621566194108,-2.475020805825437,0.018805143884356834,-1.7533000026865626,-1.7297871480527756,-0.02351285463378705,-0.5156066081048409,-0.5070773963439137,-0.008529211760927247,1.585059460446768,1.5699481457456086,0.01511131470115945,-2.2838389192702646,-2.289704948341722,0.00586602907145739,0.016426376734372573,0.016406124228957864,2.0252505414708466e-05,-0.08399999999999917,-0.02053183896840486,-0.0634681610315943,-0.4000000000000003,0.03599999999999963,-0.004837912908195655,0.04083791290819529,-0.4000000000000003,0.011999999999999879,0.010069635256889429,0.0019303647431104503,0.3999999999999999,0.09999999999999902,0.001646479877961646,0.09835352012203738,-0.4000000000000003,-0.08365445824945152,-0.004663297320839315,-0.0789911609286122,-0.4000000000000003,-0.0028393752308866213,0.0026959163680049586,-0.00553529159889158,-0.3052235825473239,0.004064935215468587,0.004064935215468587,0.0,-0.00018506184067297783,nan,-0.00010573814746561135,0.7817068639117276,-9.027388051530139e-06,nan,-7.031302847486284e-05,-0.7099331329948173,5.8303938001991185e-05,nan,nan,-0.09989481396077424,0.00011563857966932767,nan,0.00012981958261184013
128,1.279999999999987,128,1.28,0.01645957642083248,0,riccati_dare,1,1,0.23880291590467095,0.00012951687705427416,0.9991838365030682,7.70925656551652e-05,0.00013340496230124368,0.13340496230124368,0.10924784314442214,6.259440333082613,1,0.7816752403534131,-0.7099953388366101,-0.10001047854151486,0.7816663429749132,-0.7099493681690556,-0.09988556089525534,-0.9938718336102629,-0.11053674722101398,-0.0006370792507701916,-0.9999358953097207,-0.0021472328594093555,0.011117313623116687,0.5289555756788069,-0.7093047234684707,-0.09387011077509277,0.9999045794850663,-0.010684146420836078,0.00020107767098767756,-0.008754456454924682,-0.734392156079255,-0.7232659175148486,-0.011126238564406421,-2.45589566194108,-2.4750704361819693,0.019174774240889203,-1.7531400026865627,-1.729683912012729,-0.023456090673833696,-0.514646608104841,-0.5070605807960888,-0.00758602730875213,1.5841829158642735,1.5699004339315257,0.014282481932747837,-2.283894555376178,-2.289677281903804,0.005782726527626014,0.01646700635809182,0.01644676381874911,2.024253934270956e-05,-0.08799999999999913,-0.021479049600885182,-0.06652095039911396,-0.4000000000000003,0.03199999999999967,-0.005089247600913024,0.03708924760091269,-0.4000000000000003,0.015999999999999837,0.010579949733458778,0.005420050266541059,0.3999999999999999,0.09599999999999906,0.0017168893846961513,0.09428311061530291,-0.4000000000000003,-0.08765445824945148,-0.004879736544600802,-0.08277472170485067,-0.4000000000000003,-0.0055636105913412694,0.0028382864370062205,-0.00840189702834749,-0.2724235360454676,0.004062962371924595,0.004062962371924595,0.0,-0.00019728435439918805,nan,-0.00011560028545222694,0.7816663294594932,-8.910893919855667e-06,nan,-5.840544020256692e-05,-0.7099493672599229,4.597157668728702e-05,nan,nan,-0.09988556779874072,0.00012491074277413972,nan,0.000133399713470282
