placement,placement_label,distance_m,distance_mm,zrot_rad,zrot_deg,Bnorm_tip_T,Fnorm_N,Tnorm_Nm,J_norm,Jtrans_norm,Jrot_norm,cond_xyz,manip_xyz,sigma1_xyz,sigma2_xyz,sigma3_xyz,cond_xy,manip_xy,sigma1_xy,sigma2_xy,theta_y_deg,theta_z_deg,theta_total_deg
side_90,Side 90 deg,0.2,200.0,0.41015237421866746,23.5,0.004246168401946181,0.00047828348335040774,3.46631105984619e-05,1.513586825717381,0.22146766060177697,0.016529801727435674,435.78547441152193,3.593310813311162e-06,0.21970079115248756,0.032441751468983517,0.0005041489541365925,435.61085505898404,0.0001108062873675239,0.2197007546324741,0.0005043509638958043,36.80671114415847,-0.010779456171139568,36.80671201302297
side_90,Side 90 deg,0.2,200.0,0.4145156973486533,23.75,0.004236625270016507,0.0004781771290777278,3.451967505442837e-05,1.5165916623417428,0.22268668406524178,0.016721979510740687,441.4892542557957,3.5211799414128843e-06,0.22103456213295353,0.03181910659135847,0.0005006567204122429,441.31477281344354,0.00011070615457601366,0.22103452548360727,0.0005008545806760131,36.65179158791258,-0.010648991199802149,36.65179244412043
side_90,Side 90 deg,0.2,200.0,0.4188790204786391,24.000000000000004,0.004227271637789598,0.00047810075250026004,3.437392568462001e-05,1.5195763557497477,0.22392855802083023,0.016918317059812903,447.3669560187911,3.44827508384303e-06,0.22238944761884571,0.031191585746648383,0.0004971074520074847,447.192670537294,0.00011059450056394112,0.2223894108403705,0.000497301108654517,36.49371388720328,-0.010517492554084826,36.49371473067453
side_90,Side 90 deg,0.2,200.0,0.4232423436086249,24.25,0.004218108891317391,0.00047805436314288707,3.4225817162910924e-05,1.5225378591091856,0.2251937221828924,0.01711892436623508,453.4262546635921,3.3746316902187905e-06,0.2237658299908432,0.030559448102996895,0.0004934999411466822,453.252223866199,0.00011047078760516249,0.22376579308350603,0.0004936893440363177,36.332414502392744,-0.010384950251676302,36.332415333045375
side_90,Side 90 deg,0.2,200.0,0.4276056667386107,24.5,0.004209138320463513,0.00047803795964449067,3.407530279409165e-05,1.5254726153950224,0.22648263277593705,0.017323916160117945,459.67568347997496,3.3002884006346016e-06,0.22516410747737176,0.029922997648036576,0.000489832539700092,459.50196581633486,0.00011033436718321441,0.22516407044150788,0.0004900176434315997,36.16781959553746,-0.010251350873324275,36.167820413287316
side_90,Side 90 deg,0.2,200.0,0.43196898986859655,24.75,0.0042003612127011316,0.00047805152978039605,3.392233511980041e-05,1.5283772151306476,0.22779574690599014,0.01753340894538129,466.1241194937522,3.2252918262084278e-06,0.22658467788814032,0.029282591879567953,0.0004861037402102884,465.95077271519096,0.00011018459978706011,0.2265846407241557,0.0004862845046994995,35.99985936750452,-0.010116683301309742,35.999860172265365
side_90,Side 90 deg,0.2,200.0,0.4363323129985824,25.0,0.00419177877971926,0.00047809504525960167,3.376686522083324e-05,1.5312479026113057,0.22913352223232838,0.01774752246143617,472.78098953180444,3.1496958956243934e-06,0.22802793863036866,0.028638647720237182,0.0004823119873245855,472.6080699168305,0.0001100208123786443,0.22802790133874587,0.0004824883785392708,35.82846126056469,-0.009980935918759582,35.82846205224828
side_90,Side 90 deg,0.2,200.0,0.4406956361285682,25.25,0.004183392165329257,0.00047816846196611554,3.360884277978781e-05,1.534080675758139,0.23049641839529117,0.01796637961008114,479.6562984693437,3.073562990669093e-06,0.22949428809326664,0.027991650577670762,0.0004784556959339799,479.4838599009867,0.00010984230231140308,0.22949425067457055,0.0004786276867003637,35.653550758296824,-0.00984409698069211,35.65355153681285
side_90,Side 90 deg,0.2,200.0,0.44505895925855404,25.5,0.004175202442689798,0.0004782717194729064,3.344821603997176e-05,1.5368712730023548,0.2318848962113673,0.018190106473268887,486.76067168191827,2.9969650153749973e-06,0.23098412484394,0.02734216437549502,0.000474533252749886,486.5887645288309,0.00010964833648991763,0.23098408729882355,0.00047470082364620136,35.47505133579373,-0.009706154620066545,35.47505210104989
side_90,Side 90 deg,0.2,200.0,0.4494222823885399,25.75,0.004167210611484966,0.0004784047405409887,3.328493176374619e-05,1.5396151581677513,0.23329941661622974,0.018418832307552854,494.10540172210216,2.919984592470493e-06,0.23249784657409547,0.026690843087548932,0.0004705430172667053,493.9340714855791,0.00010943815028240359,0.2324978089033062,0.0004707061576133733,35.2928844099408,-0.00956709685488886,35.29288516184284
side_90,Side 90 deg,0.2,200.0,0.4537856055185257,26.0,0.0041594175934436955,0.0004785674300567463,3.3118935155913275e-05,1.5423075996344486,0.23474044144437142,0.018652689683494893,501.70248693607516,2.842716541568623e-06,0.23403585089225912,0.02603844412322967,0.00046648333820613287,501.53177263125144,0.00010921095093227426,0.2340358130966458,0.00046664204716042863,35.10696932643804,-0.009426911608514655,35.10697006488976
side_90,Side 90 deg,0.2,200.0,0.45814892864851153,26.250000000000004,0.004151824235887176,0.00047875967668741177,3.295016995924457e-05,1.544943266303601,0.23620842359984287,0.01889181377964686,509.5647323279883,2.765268891334699e-06,0.23559852546176166,0.02538584325606475,0.0004623524952078423,509.39466448478083,0.00010896589855009982,0.2355984875422819,0.0004625067829883422,34.91722316317462,-0.009285586670184497,34.917223888077984
side_90,Side 90 deg,0.2,200.0,0.4625122517784973,26.5,0.004144431299075484,0.00047898134902838005,3.2778578204782986e-05,1.5475167555667388,0.2377038183551569,0.01913634332261388,517.7057456946576,2.6877653403378518e-06,0.2371862593649619,0.024734052731576844,0.00045814878690732973,517.5363440336844,0.00010870213122979128,0.23718622132268974,0.000458298676135588,34.723560906704265,-0.009143109780866184,34.72356161795943
side_90,Side 90 deg,0.2,200.0,0.46687557490848314,26.75,0.004137239459687533,0.0004792322972372374,3.260410030720846e-05,1.550022256652854,0.23922707423078415,0.019386419933797264,526.1400445797033,2.6103467080854896e-06,0.238799433953029,0.02408424107527687,0.0004538704788071953,525.9713151736971,0.00010841874791296788,0.23879939578916284,0.00045401600600652824,34.525895253815705,-0.008999468595004553,34.52589595132113
side_90,Side 90 deg,0.2,200.0,0.47123889803846897,27.0,0.00413024930616917,0.000479512351888129,3.2426674987770055e-05,1.5524535965544852,0.24077863329789037,0.019642188205442907,534.8831138421929,2.5331732139595078e-06,0.24043842315689454,0.02343775619911046,0.00044951582305481294,534.7150457316715,0.0001081148125187313,0.24043838487276628,0.00044965704030969445,34.324136604582954,-0.008854650707702852,34.32413728823544
side_90,Side 90 deg,0.2,200.0,0.4756022211684548,27.25,0.004123461335666961,0.0004798213233525963,3.2246239232128434e-05,1.5548033878172929,0.24235886976037513,0.019903791403566302,543.9514187400395,2.4564255044834776e-06,0.2421035320223942,0.02279614763865537,0.00044508300499184513,543.7839799130821,0.00010778931301383804,0.24210349361948874,0.000445219981762218,34.11819301903988,-0.00870864367088041,34.11819368873471
side_90,Side 90 deg,0.2,200.0,0.4799655442984406,27.5,0.004116875950930658,0.0004801590011600147,3.2062728248837745e-05,1.5570667953868713,0.24396836536885622,0.020171390766277733,553.362817847673,2.3803131984580256e-06,0.2437952724346082,0.022161212567554198,0.0004405703899348708,553.195950258921,0.00010744134343648746,0.24379523391453486,0.0004407032151996549,33.907970176324014,-0.00856143501150614,33.907970831955105
side_90,Side 90 deg,0.2,200.0,0.48432886742842646,27.75,0.004110493455459885,0.0004805251528511223,3.187607539326469e-05,1.5592349429823806,0.24560740792868202,0.020445130351122488,563.1360833108151,2.3050666881356198e-06,0.24551386113447618,0.021534997102872593,0.000435976078270531,562.9696972409856,0.00010706977184294627,0.2455138224990293,0.0004361048626635659,33.69337134703891,-0.008413012253386929,33.69337198849885
side_90,Side 90 deg,0.2,200.0,0.4886921905584123,28.0,0.004104314057276134,0.0004809195252116113,3.1686212270128356e-05,1.5612998246293817,0.24727636807098788,0.020725163304938257,573.2914354474732,2.230948486380588e-06,0.24725959682819318,0.02091985560581053,0.000431298256941862,573.1254025056531,0.00010667349378391937,0.2472595580793452,0.0004314231353179399,33.474297316202716,-0.00826336293431691,33.474297943383114
side_90,Side 90 deg,0.2,200.0,0.4930555136883981,28.25,0.004098337855367323,0.0004813418406478509,3.1493068483270715e-05,1.5632538206412678,0.24897571425014006,0.021011653297525034,583.8506467716509,2.158256155401827e-06,0.2490328752821764,0.02031848806000265,0.0004265352392074601,583.6847915604394,0.00010625144686504984,0.2490328364220705,0.0004266563734790812,33.25064642068692,-0.008112474641756205,33.25064703347835
side_90,Side 90 deg,0.2,200.0,0.49741883681838395,28.500000000000004,0.004092564843444009,0.0004817917983804247,3.129657174169856e-05,1.565087697895884,0.25070576573643083,0.021304756512107198,594.8369474896919,2.087319800367328e-06,0.25083394205500864,0.01973396357197527,0.00042168520821305475,594.6710377375624,0.00010580244024784653,0.250833903085993,0.000421802790397016,33.02231447759459,-0.007960335034171569,33.022315075887015
side_90,Side 90 deg,0.2,200.0,0.5017821599483697,28.75,0.004086994905022346,0.0004822690731691208,3.1096647791249775e-05,1.5667910769362436,0.2524665818836789,0.021604612887287974,606.2750373805617,2.0185028951835633e-06,0.25266278150348553,0.019169753040004806,0.00041674613982974843,606.1087721788402,0.0001053250907124075,0.25266274242816705,0.00041686039540377354,32.78919477769164,-0.0078069318750625194,32.789195361374475
side_90,Side 90 deg,0.2,200.0,0.5061454830783556,29.000000000000004,0.0040816278102454185,0.00048277331450336707,3.0893220384783594e-05,1.5683781468918145,0.2542615283653998,0.021911612966529066,618.1951471931933,1.952265552518944e-06,0.2545226893243623,0.01862994084964198,0.00041171900245412464,618.0281412311999,0.00010482011273435709,0.25452265014505004,0.00041183019536619275,32.551178073587636,-0.0076522530685043215,32.55117864255017
side_90,Side 90 deg,0.2,200.0,0.5105088062083414,29.25,0.004076463212717077,0.0004833041457494584,3.068621125615577e-05,1.5697754299814763,0.25608332029424624,0.022225352681320122,630.6176057224437,1.8889255425842477e-06,0.2564062905795515,0.01811855584906928,0.00040659551565454493,630.449377333276,0.00010428143490894451,0.2564062513000894,0.00040670394883195323,32.30815257595697,-0.007496286698558599,32.30815313008852
side_90,Side 90 deg,0.2,200.0,0.5148721293383273,29.500000000000004,0.004071500646358886,0.00048386116326675383,3.0475540098688885e-05,1.571024675664379,0.25793820343356083,0.022546442528414243,643.5804011374364,1.8290689251595266e-06,0.2583197648043042,0.017640772869519608,0.0004013791662203524,643.4103452925084,0.0001037115443251671,0.2583197254277634,0.0004014851910880071,32.06000395900435,-0.007339021072889767,32.060004498194736
side_90,Side 90 deg,0.2,200.0,0.519235452468313,29.75,0.004066739522302132,0.0004844439354888017,3.0261124548933016e-05,1.5721033992741602,0.259825300920042,0.02287496422658994,657.1157382921568,1.773193412924588e-06,0.2602621551685457,0.017201880831952284,0.00039606745053004936,656.9431055553056,0.00010310842490778431,0.26026211569845475,0.00039617146979335224,31.806615376510436,-0.007180444770946204,31.806615900650232
side_90,Side 90 deg,0.2,200.0,0.5235987755982988,29.999999999999996,0.00406217912398429,0.00048505200157109203,3.0042880137711567e-05,1.5729978077485434,0.26174455514382977,0.023211062603689308,671.2594607793244,1.7218356917226154e-06,0.26223332489490647,0.016807625501644434,0.0003906586651165507,671.0833273102674,0.00010247057725792432,0.2622332853351223,0.000390761138987263,31.547867467351995,-0.007020546686999038,31.547867976333038
side_90,Side 90 deg,0.2,200.0,0.5279620987282847,30.25,0.004057818611538384,0.00048568487198638084,2.9820720442465595e-05,1.5736942324037546,0.2636959386767149,0.02355488495663135,686.0506929257554,1.6755445998924775e-06,0.26423316657227597,0.01646408277876336,0.0003851510818324782,685.8699245189799,0.00010179648191248127,0.26423312692698325,0.00038525253474599785,31.283638485413544,-0.0068593161283786305,31.28363897912933
side_90,Side 90 deg,0.2,200.0,0.5323254218582705,30.5,0.004053657007797772,0.0004863420251016238,2.959455686030165e-05,1.5741789509358197,0.26567945896782946,0.023906583971641377,701.5315537444762,1.6348649410130837e-06,0.2662616070926313,0.016177521749568,0.00037954330873848853,701.3447626858183,0.00010108469618407135,0.2662615673663504,0.0003796443368974407,31.013804227951685,-0.006696742820962482,31.01380470629795
side_90,Side 90 deg,0.2,200.0,0.5366887449882564,30.750000000000004,0.004049693202882281,0.00048702290771494573,2.936429877743789e-05,1.5744343240288765,0.2676945415539685,0.02426626643106325,717.7471196574214,1.60030522179623e-06,0.26831798934380996,0.01595418776458479,0.0003738335995996436,717.552612364206,0.00010033344009291048,0.268317949541501,0.0003739348793636775,30.73823819407821,-0.0065328170182106056,30.738238656953527
side_90,Side 90 deg,0.2,200.0,0.5410520681182421,31.0,0.004045925949665676,0.0004877269335529014,2.912985355637118e-05,1.5744504270724604,0.2697417558071898,0.0246341303356926,734.7478528583424,1.572334748858654e-06,0.27040280195952787,0.01580014101705105,0.0003680212210319461,734.5435650363044,9.954161635102838e-05,0.2704027620864115,0.00036812351909045317,30.45681165865697,-0.006367529568811795,30.45681210596333
side_90,Side 90 deg,0.2,200.0,0.545415391248228,31.250000000000004,0.004042353861245233,0.0004884534821342548,2.889112657393718e-05,1.5742098334721,0.271820682762452,0.0250102954065527,752.5873093998092,1.551325581839051e-06,0.27251554224540886,0.01572089591946214,0.0003621048864918289,752.3707282282477,9.870758684697512e-05,0.2725155023071379,0.00036220907071821183,30.169393788543356,-0.006200872000978972,30.169394220186973
side_90,Side 90 deg,0.2,200.0,0.5497787143782138,31.5,0.004038975408592927,0.0004892018976052079,2.8648021273333566e-05,1.5736937076429676,0.27393065494235797,0.025394859531630575,771.3234943111081,1.5375348298918972e-06,0.27465545763260024,0.015721176961399262,0.0003560833549844131,771.0915626889227,9.782962502321958e-05,0.2746554176353085,0.0003561904071126651,29.875851783300067,-0.006032836614388678,29.87585219919206
side_90,Side 90 deg,0.2,200.0,0.5541420375081997,31.750000000000004,0.004035788917008881,0.0004899714878080227,2.8400439196299377e-05,1.5728847114570235,0.27607114214401746,0.025787929643159287,791.0199025493865,1.5310855549086639e-06,0.27682193241241027,0.015804686217767212,0.0003499557110007446,790.7689013618569,9.690613775945525e-05,0.27682189236269805,0.000350066741226112,29.57605073099034,-0.005863416491853023,29.576051131047777
side_90,Side 90 deg,0.2,200.0,0.5585053606381855,32.0,0.004032792569874647,0.0004907615220120208,2.814828020936174e-05,1.5717662239512484,0.2782418923207394,0.026189632010689076,811.746298537067,1.5319523575398084e-06,0.2790146287519624,0.015973924534654894,0.00034372146723034514,811.4717019559088,9.593574304034614e-05,0.27901458865685574,0.00034383773085905583,29.26985505558048,-0.005692605963148762,29.269855439727273
side_90,Side 90 deg,0.2,200.0,0.5628686837681712,32.25,0.0040299843966586845,0.000491571230950451,2.7891442355513077e-05,1.5703182651964063,0.2804420440307075,0.026600039987579503,833.578085494362,1.5399441431199308e-06,0.28123259721677774,0.01623005313869802,0.00033738002727121824,833.2743840438874,9.491681573130858e-05,0.28123255708383643,0.00033750294317102673,28.95712681678086,-0.005520400168808221,28.957127184948924
side_90,Side 90 deg,0.2,200.0,0.5672320068981571,32.5,0.004027362285142908,0.0004923998057776784,2.762982229765388e-05,1.568521594954878,0.2826707384967542,0.02701922107300884,856.5979964513358,1.5547170795640402e-06,0.28347489000844717,0.016572927593498498,0.00033093106822898303,856.2584785292652,9.384781874873297e-05,0.2834748498457673,0.00033106223991226586,28.637727453388592,-0.005346795622133547,28.63772780551895
side_90,Side 90 deg,0.2,200.0,0.5715953300281429,32.75,0.004024923967349923,0.0004932463951797077,2.7363315169386295e-05,1.5663557375880328,0.2849269332457425,0.027447221222637035,880.896449420373,1.5757879548799204e-06,0.2857403741729625,0.017001193791202386,0.000324374532739891,880.5129322549569,9.272724508335084e-05,0.28574033398921,0.0003245157720255635,28.311517445340566,-0.005171790142493257,28.31151778138476
side_90,Side 90 deg,0.2,200.0,0.5759586531581288,33.0,0.004022667026996886,0.0004941101054153225,2.709181493137485e-05,1.5637996342196148,0.28720942487233053,0.027884064429584764,906.572631652058,1.6025570524230696e-06,0.28802775422945043,0.017512470930981586,0.0003177106214915997,906.1351284459569,9.155363416256184e-05,0.28802771403388794,0.0003178639752415981,27.978356886355773,-0.00499538307919272,27.978357206277416
side_90,Side 90 deg,0.2,200.0,0.5803219762881145,33.25,0.004020588897606783,0.0004949899987697952,2.6815214535797818e-05,1.5608316575778918,0.289516822133573,0.028329748763777893,933.7354776220612,1.6343346382142062e-06,0.2903355450633906,0.018103578444921043,0.0003109398239882525,933.2317847168052,9.032558338261187e-05,0.29033550486590765,0.0003111076043707745,27.63810582974079,-0.004817575451354132,27.6381061335171
side_90,Side 90 deg,0.2,200.0,0.5846852994181004,33.5,0.004018686863159542,0.0004958850923725338,2.6533406167731235e-05,1.5574296540055164,0.2918475253440043,0.028784242570887134,962.5048176427493,1.6703679930862044e-06,0.29266205109403853,0.01877077688732613,0.00030406294672975364,961.9200006772074,8.904176289791703e-05,0.2926620109051807,0.00030424776561371197,27.290624740569456,-0.004638370117765441,27.290625028193123
side_90,Side 90 deg,0.2,200.0,0.5890486225480862,33.75,0.004016958059383984,0.0004967943570588841,2.624628152220406e-05,1.5535710797859206,0.2941997159625928,0.029247481312471617,993.0127085123501,1.709866365765081e-06,0.29500535561773683,0.019509995777490248,0.0002970811481956657,992.3284605217821,8.770093734613576e-05,0.29500531544873587,0.000297285956399575,26.935775003779348,-0.004457771957979462,26.935775275260525
side_90,Side 90 deg,0.2,200.0,0.5934119456780721,34.0,0.004015399475766703,0.0004977167163039495,2.5953732119984188e-05,1.5492331077897514,0.2965713394844067,0.029719363628593422,1025.404948370664,1.7520219215625604e-06,0.29736330341048517,0.020317028946292233,0.00028999597074598287,1024.5987849634082,8.630198634063007e-05,0.29736326327328705,0.00029022410297305484,26.573419492232848,-0.004275788064709039,26.573419747601424
side_90,Side 90 deg,0.2,200.0,0.5977752688080579,34.25,0.004014007959319213,0.0004986510452814026,2.5655649694151584e-05,1.5443927650970228,0.29896008837801524,0.0301997471265068,1059.842801599634,1.796026139171667e-06,0.29973348333310434,0.021187688815797346,0.0002828093778442547,1058.8870481222384,8.484392849649174e-05,0.2997334432403972,0.00028306460426721154,26.20342337395722,-0.0040924279656141364,26.20342361326526
side_90,Side 90 deg,0.2,200.0,0.6021385919380436,34.5,0.004012780214405224,0.0004995961698708462,2.5351926476504546e-05,1.5390271066752497,0.30136338563794357,0.030688444152671527,1096.5050389069356,1.8410816752278518e-06,0.3021132115261858,0.022117918429569335,0.00027552377855677803,1095.3655508287698,8.332594385458803e-05,0.3021131714914263,0.0002758103641864974,25.82565410722935,-0.003907703762535774,25.82565433055372
side_90,Side 90 deg,0.2,200.0,0.6065019150680295,34.75,0.0040117128111718916,0.0005005508659030668,2.504245576960435e-05,1.5331134561662054,0.30377836978311434,0.03118521712113599,1135.590207366168,1.8864105443144398e-06,0.30449951597747515,0.02310386513744463,0.00026814207625452876,1134.2247475392626,8.174740596562989e-05,0.30449947601491234,0.00026846484938327595,25.439983183167577,-0.0037216304486245013,25.439983390613058
side_90,Side 90 deg,0.2,200.0,0.6108652381980153,35.0,0.004010802195617488,0.0005015138594562135,2.4727132542529204e-05,1.5266296044189636,0.30620187669886106,0.031689773613912384,1177.319271375069,1.9312592065571064e-06,0.3068891179246818,0.024141921989798098,0.0002606677095892992,1175.6754438947664,8.010791304273228e-05,0.30688907804937865,0.0002610321408370319,25.04628662006301,-0.0035342261600593236,25.046286811765565
side_90,Side 90 deg,0.2,200.0,0.6152285613280012,35.25,0.004010044685074689,0.0005024838250977879,2.440585369864224e-05,1.5195541104508887,0.3086304274582326,0.032201761763650236,1221.9387958021955,1.9749014614629967e-06,0.30927841917268056,0.02522874522853953,0.00025310467286509316,1219.9514038128996,7.840731660757994e-05,0.3092783794005323,0.00025351696668727755,24.6444455254653,-0.0033455122933995925,24.6444457015957
side_90,Side 90 deg,0.2,200.0,0.619591884457987,35.5,0.0040094364846064824,0.000503459386784077,2.407851889562335e-05,1.51186662534058,0.3110602110912337,0.03272076484813968,1269.7245014824398,2.016640079245641e-06,0.3116634843250195,0.02636125310644957,0.00024545756497660985,1267.3121543372786,7.664575962035984e-05,0.31166344467276785,0.00024592476573835707,24.2343474538456,-0.003155513853430123,24.234347614613547
side_90,Side 90 deg,0.2,200.0,0.6239552075879728,35.75,0.004008973694409046,0.0005044391178165385,2.3745031160280177e-05,1.5035482565428275,0.31348706522270386,0.0332462955430309,1320.9854897590005,2.0558075680472752e-06,0.3140400208360126,0.027536612469070364,0.0002377316202718516,1318.0462263784646,7.482371095529172e-05,0.31403998132125666,0.00023826173546593276,23.815887397095622,-0.002964259684159994,23.815887542754105
side_90,Side 90 deg,0.2,200.0,0.6283185307179586,36.0,0.004008652320703776,0.0005054215413797954,2.3405297613948667e-05,1.4945816117198618,0.3159064784451488,0.033777792183378764,1376.0690783573646,2.091767266398558e-06,0.31640338083188835,0.028752219000783497,0.00022993277431216177,1372.4746961883309,7.294201836534103e-05,0.3164033414730873,0.00023053491794916884,23.388968942428715,-0.002771782727359082,23.388969073279153
side_90,Side 90 deg,0.2,200.0,0.6326818538479445,36.25,0.004008468288125197,0.0005064051314566522,2.305923025630837e-05,1.4849534833554618,0.3183137589260081,0.034314630970980656,1435.3675452521427,2.1239162773639685e-06,0.3187487292272305,0.030005688164981052,0.00022206767199215013,1430.9562078411461,7.100198234427009e-05,0.31874869004367806,0.0002227522325959699,22.953505506730753,-0.002578120281466734,22.95350562312838
side_90,Side 90 deg,0.2,200.0,0.6370451769779303,36.5,0.004008417453667022,0.0005073883141600052,2.2706746806799004e-05,1.474651129737516,0.3207035810694889,0.034856077921929435,1499.3232473686276,2.1516807299449554e-06,0.3210705892467618,0.03129479097418285,0.00021414367436125168,1493.88982356783,6.900528848718497e-05,0.3210705502586121,0.00021492250980852465,22.50942164355006,-0.002383314257662132,22.509421745910018
