i_idx,j_idx,L_m,cmd_x,cmd_y,cmd_z,cmd_rx,cmd_ry,cmd_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.042,0.6658941096487977,-0.7112731669220016,-0.1,-3.1426596953947454,-0.0010003396494852076,-0.0010003396494852076,0.6658738350955891,-0.7112850863768988,-0.1,3.1405516813871865,0.0009423227286562733,0.0009638145070262877,-41.99999999999993,-2.208926907143736e-13,-7.274542713032616e-15,-40.504977146637984,0.04839063578975779,0.0,-3.0133854531481567e-13,0.06845030104817271,1.4950228533619423,0.04839063578997868,7.274542713032616e-15,1.49580579812576,1.49580579812576
0,-5,0.042,0.6666256359878355,-0.6945184591601787,-0.1,3.138618262378458,-0.13603408898115182,0.0009990611471675055,0.6666191906951014,-0.6945248659546855,-0.1,3.1386124185482656,-0.13605434866482335,0.0010158553865547532,-41.96814380090135,-1.4469510588574679,-0.07683921371640522,-40.600677275298224,-2.8103340315998193,0.0,-1.974625409771199,-3.959634752016327,1.3674665256031282,-1.3633829727423514,0.07683921371640522,1.9310043575841207,1.9325325595635945
0,-10,0.042,0.6688146476478009,-0.6778912648411924,-0.1,3.1296698313868756,-0.27280682871486867,0.0009962206825054108,0.6688172384198794,-0.6779119734222314,-0.1,3.1296275560271645,-0.2728196662960135,0.0010690136894397951,-41.83658982561172,-3.296043016165299,-0.07515229863628466,-40.264145408341655,-4.93775339976555,0.0,-4.504671192562043,-6.991501731842992,1.572444417270065,-1.6417103836002511,0.07515229863628466,2.2732783439395794,2.274520234470337
0,-15,0.042,0.6724444849282005,-0.6615181269535846,-0.1,3.114763994748915,-0.40905785703352265,0.0009914838869901836,0.6724421170031751,-0.6615433716339897,-0.1,3.1147221797255717,-0.4090762672174216,0.0010694596840299052,-41.63111399831424,-4.95498005308846,-0.07450027799985304,-40.48264833696345,-6.974291286648909,0.0,-6.787475112222447,-9.774880779701745,1.148465661350788,-2.019311233560449,0.07450027799985304,2.323056442122172,2.324250744800866
0,-20,0.042,0.6774875225755747,-0.645523654963051,-0.1,3.093929570743036,-0.5445278688548257,0.0009848599181184353,0.6774941265993009,-0.6455269022590562,-0.1,3.0939230270001175,-0.5445318649747617,0.0010158862556009021,-41.34464563842491,-6.591543651910448,-0.0739850652268896,-40.116776641338,-9.035492636025879,0.0,-9.05838581761477,-12.692913723363029,1.227868997086913,-2.4439489841154303,0.0739850652268896,2.7350592152577,2.736059703449962
0,-25,0.042,0.6839053800283572,-0.6300295764591659,-0.1,3.0672062621669873,-0.6789590229605379,0.0009763613992272138,0.6839136855391108,-0.6300274746640125,-0.1,3.0672245467378376,-0.6789328071959739,0.0009534701949934358,-41.19163342555223,-7.33760452152891,-0.07778508696544938,-39.440340364426994,-10.759926079513514,0.0,-10.100346579516053,-15.259810030752972,1.7512930611252377,-3.4223215579846036,0.07778508696544938,3.844387107484309,3.8451739560058646
0,-30,0.042,0.6916492135161246,-0.615153810734924,-0.1,3.0346451303614104,-0.8120954901128086,0.0009660045678406846,0.6916406020494927,-0.615164091219876,-0.1,3.0346274061399847,-0.8121248769200125,0.0009589300894045516,-40.54968019890599,-9.744375083803762,-0.07345283800669798,-39.07499955931506,-12.458559111488553,0.0,-13.512368053707233,-17.684210478455892,1.474680639590928,-2.71418402768479,0.07345283800669798,3.0889282809614627,3.089801489470606
0,-35,0.042,0.7006600877901803,-0.6010095713497199,-0.1,2.996308277111807,-0.9436839056496638,0.00095380917877516,0.7006673140406612,-0.6010043052490435,-0.1,2.9963226232899216,-0.9436471289453401,0.000983567829791132,-40.061448528419575,-11.20862294653307,-0.07407264062989308,-38.66478845121301,-14.058339324366816,0.0,-15.630863339517985,-19.981033691307772,1.3966600772065685,-2.8497163778337455,0.07407264062989308,3.1735694108301056,3.174433738707807
0,-40,0.042,0.7108694246563838,-0.5877045045058003,-0.1,2.9522688256963416,-1.0734738720885235,0.0009397984919158199,0.7108876437333179,-0.5876932019410132,-0.1,2.952284647182316,-1.0734438722304651,0.0009691480364492659,-39.51166539131083,-12.63729371461255,-0.07390247762166846,-38.119547663441445,-15.411011988850621,0.0,-17.736201081803344,-22.012551963842878,1.392117727869381,-2.773718274238071,0.07390247762166846,3.103466583208273,3.1043463739230286
0,-45,0.042,0.7221995248966174,-0.5753398697956662,-0.1,2.902610721687631,-1.2012184189514101,0.0009239992124621371,0.7222075115530151,-0.5753354494240899,-0.1,2.902611537320201,-1.2012218159464434,0.0009739730667314104,-38.91850448763732,-13.988069635718524,-0.07407910175316357,-38.10069350383327,-16.67385509759566,0.0,-19.76942695720377,-23.635438166615305,0.8178109838040473,-2.685785461877135,0.07407910175316357,2.8075359930838144,2.8085131414643008
