x_src,y_src,z_src,rx,ry,rz,L
1.878369198515805749e-04,-4.426976653593150957e-04,-1.291235485201269739e-05,3.816089666486277565e-07,3.271666271231765677e-07,4.735211500683789154e-06,-9.429733921817450293e-01
2.336741025676936090e-04,-1.338894735747331310e-03,-9.998268268862631203e-06,7.162659354520428678e-08,3.822638872108541364e-07,1.646674296917893798e-06,3.169070104336313420e-01
6.566203872293563393e-06,-9.136616435645450451e-06,1.991535231642138637e-02,-8.551645301335675242e-04,-1.515866362086781827e-04,-2.439175451895980729e-06,-6.287652343228700147e-05
