x_src,y_src,z_src,rx,ry,rz,L
1.672418660844847763e-04,-4.273682920460501224e-04,-1.689055402806591971e-05,7.343368774716416533e-07,1.331493294385926532e-07,4.924662890272514536e-06,-9.454808942209138589e-01
2.350993369366938300e-04,-1.337640003821774894e-03,-1.601142950308063638e-05,7.075172008757813838e-07,1.271480794314736237e-07,2.984056250506412468e-06,3.164898817968900269e-01
-2.038067917544912811e-05,2.226384943480445063e-05,1.964551105286914401e-02,-8.480020358105803480e-04,-1.500828193015227069e-04,-7.402397408550912742e-07,-2.506251629906406514e-02
