k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_0,p_now_1,p_now_2,p_now_3,p_now_4,p_now_5,p_now_6,p_now_7,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,tip_vessel_angle_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,sqp_iters_done,sqp_converged,sqp_du_final,sqp_du_rel_final,sqp_tol_u,sqp_tol_rel_u,sqp_failed_after_feasible,sqp_best_it,sqp_recovered_from_infeas,i_closest,frame_path,sqp_du_0,sqp_du_rel_0,sqp_du_1,sqp_du_rel_1,sqp_du_2,sqp_du_rel_2,sqp_du_3,sqp_du_rel_3,sqp_du_4,sqp_du_rel_4,sqp_du_5,sqp_du_rel_5,sqp_du_6,sqp_du_rel_6,sqp_du_7,sqp_du_rel_7,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_applied_5_vx,u_applied_5_vy,u_applied_5_vz,u_applied_5_wx,u_applied_5_wy,u_applied_5_wz,u_applied_5_dL,x_rollout_5_x,x_rollout_5_y,x_rollout_5_z,x_rollout_5_tx,x_rollout_5_ty,x_rollout_5_tz,x_pred_5_x,x_pred_5_y,x_pred_5_z,x_pred_5_tx,x_pred_5_ty,x_pred_5_tz,rollout_err_xy_5_m,rollout_err_xy_5_mm,rollout_err_xyz_5_m,rollout_err_xyz_5_mm,u_applied_6_vx,u_applied_6_vy,u_applied_6_vz,u_applied_6_wx,u_applied_6_wy,u_applied_6_wz,u_applied_6_dL,x_rollout_6_x,x_rollout_6_y,x_rollout_6_z,x_rollout_6_tx,x_rollout_6_ty,x_rollout_6_tz,x_pred_6_x,x_pred_6_y,x_pred_6_z,x_pred_6_tx,x_pred_6_ty,x_pred_6_tz,rollout_err_xy_6_m,rollout_err_xy_6_mm,rollout_err_xyz_6_m,rollout_err_xyz_6_mm,u_applied_7_vx,u_applied_7_vy,u_applied_7_vz,u_applied_7_wx,u_applied_7_wy,u_applied_7_wz,u_applied_7_dL,x_rollout_7_x,x_rollout_7_y,x_rollout_7_z,x_rollout_7_tx,x_rollout_7_ty,x_rollout_7_tz,x_pred_7_x,x_pred_7_y,x_pred_7_z,x_pred_7_tx,x_pred_7_ty,x_pred_7_tz,rollout_err_xy_7_m,rollout_err_xy_7_mm,rollout_err_xyz_7_m,rollout_err_xyz_7_mm,u_applied_8_vx,u_applied_8_vy,u_applied_8_vz,u_applied_8_wx,u_applied_8_wy,u_applied_8_wz,u_applied_8_dL,x_rollout_8_x,x_rollout_8_y,x_rollout_8_z,x_rollout_8_tx,x_rollout_8_ty,x_rollout_8_tz,x_pred_8_x,x_pred_8_y,x_pred_8_z,x_pred_8_tx,x_pred_8_ty,x_pred_8_tz,rollout_err_xy_8_m,rollout_err_xy_8_mm,rollout_err_xyz_8_m,rollout_err_xyz_8_mm,u_applied_9_vx,u_applied_9_vy,u_applied_9_vz,u_applied_9_wx,u_applied_9_wy,u_applied_9_wz,u_applied_9_dL,x_rollout_9_x,x_rollout_9_y,x_rollout_9_z,x_rollout_9_tx,x_rollout_9_ty,x_rollout_9_tz,x_pred_9_x,x_pred_9_y,x_pred_9_z,x_pred_9_tx,x_pred_9_ty,x_pred_9_tz,rollout_err_xy_9_m,rollout_err_xy_9_mm,rollout_err_xyz_9_m,rollout_err_xyz_9_mm
0,16,16,0,0.0013429752375032616,1.3429752375032615,-0.9810315837296569,-0.6790377969273595,5.352157425089004e-05,0.0,0.0,-0.02571163187531595,0.010088837164695663,0.6580075993083155,-0.6348855903335783,-0.1,-0.0005326274078291734,-0.9999953677332998,0.002979660446114721,-0.00032006813793845435,0.018023982189036124,0.7802666145061665,-0.7078571471756199,-0.10000822144006621,-0.9799211978545512,0.19938489295407683,-0.0003323507077816237,solved,0,8.23060431006697e-05,0.0823060431006697,8.230605377362125e-05,0.08230605377362125,4.5061284713357805,16,0.10553101260402932,0.001338839056597416,1.338839056597416,0.002661160943402584,2.661160943402584,0.901793420836234,0.5557332752910195,0.6365838977440789,0.7059087846901498,1.145484580549402,4.176457879170526,0.9973444856973193,0.6348934400987631,-0.2016123442774079,-0.8789663415547233,-0.0014166553534261505,-0.17706591676180938,-0.5267685755339091,-0.001414997159138176,-0.18712827842304325,-0.6084572137199373,-0.0013730818047286153,-0.2235682137605889,-0.9746870194946164,-0.0015709311253485133,-0.31861672610675634,-0.9478802133236623,-0.0025461803747439597,-0.2939569773696554,-0.9558162182175568,-0.002156953403305569,8,0,0.25915729926139264,0.09374984132986039,1e-05,0.002,0,7,0,16,rollout_10_90_ltv_sqp/frames/frame_000000.png,2.1778112345470713,314.3399755821146,1.6186557670264745,0.7432150399520653,1.614746232401308,0.6120325596837519,1.6024313850407126,0.571785519491049,1.5483288321407858,0.5488139042224417,1.4862834724901552,0.5394421584658031,0.3592418309714369,0.13534524940927015,0.25915729926139264,0.09374984132986039,-0.9810315837296569,-0.6790377969273595,5.352157425089004e-05,0.0,0.0,-0.02571163187531595,0.010088837164695663,0.7819456955436354,-0.7105402693944879,-0.10000587033617805,-0.9982345063204672,-0.05939553133476842,-0.0002030974980388481,0.7819557579052966,-0.7104585807563019,-0.10000591225153246,-0.9970119586693404,-0.07724708900756008,-0.00020374048103662332,8.23060431006697e-05,0.0823060431006697,8.230605377362125e-05,0.08230605377362125,-0.7790334055443968,1.0000035935283957,9.862157782268236e-06,0.0,0.0,0.0891676908970151,0.010094959253888883,0.7817309236092735,-0.7097158426026448,-0.10000669726920812,-0.9997827535717636,0.020841558146238944,-0.00027407024488453936,0.7817296886539008,-0.7095972187852786,-0.10000669581684786,-0.9999734340787699,0.00728399172319864,-0.0002731323641816526,0.00011863024555859496,0.11863024555859496,0.00011863024556748541,0.1186302455674854,-0.05439261891480753,0.9999999268535108,1.0150674007267976e-05,0.0,0.0,0.06068079664239008,0.01010335151776126,0.7815562203995284,-0.7090590755962884,-0.1000068972328142,-0.9965134592251672,0.0834316758575793,-0.0002846869979063307,0.7815483468927791,-0.7089319095512626,-0.10000686125560412,-0.997494446483718,0.07074425173298815,-0.00028298565453814154,0.00012740955661190862,0.12740955661190861,0.0001274095616914319,0.12740956169143192,0.5429854296249302,0.9999981560492925,1.0335902200054656e-05,0.0,0.0,0.07879624610908802,0.01011041741014003,0.781438805652538,-0.7082002354576225,-0.10000673098673306,-0.9865757612882393,0.16330400902088762,-0.00026053068284583427,0.7814187080172008,-0.708080867774249,-0.10000662348244867,-0.9892582604668838,0.14617805653391722,-0.0002643596074450634,0.00012104775413076995,0.12104775413076996,0.00012104780186882576,0.12104780186882576,0.9999982924113827,0.9999966229895225,1.0447838666241687e-05,0.0,0.0,0.11270087522607262,0.010115804277972077,0.7812444940620251,-0.7081344432093877,-0.10000779268500579,-0.9854116381131764,0.17018748972506423,-0.00034901602713636245,0.7812467245961301,-0.7078353413924877,-0.10000745532769768,-0.9855552368240448,0.16935396400925012,-0.00033172737975378644,0.00029911013382239474,0.2991101338223947,0.00029911032406990606,0.29911032406990606,-0.05694093340854146,0.06956424074804782,1.0595219183663374e-05,0.0,0.0,0.0008474818652909507,0.010125515718781838,0.7810476258681374,-0.708082011248609,-0.10000798698949026,-0.9849464550498322,0.17285934236090153,-0.00035838990717315867,0.7810498618470892,-0.7077829243023164,-0.10000764237916482,-0.985084781481577,0.17206934026607165,-0.00033975548963231474,0.0002990953042836703,0.2990953042836703,0.0002990955028094166,0.2990955028094166,-0.030471386085592432,0.0747746360859687,1.0558258161911454e-05,0.0,0.0,0.0014996187096846347,0.010124110275454524,0.7808551698651103,-0.7079997599985455,-0.10000808915774922,-0.9839645857733665,0.17836357557727875,-0.00035895840367809707,0.7808574043452954,-0.7077005483276951,-0.100007740650005,-0.9841060804311952,0.17758126927947465,-0.0003394988080126109,0.00029922001416140355,0.29922001416140354,0.00029922021711842653,0.29922021711842656,-0.017436919790221047,0.07537540125830856,1.0379734402154897e-05,0.0,0.0,0.0017728413739188404,0.010132901874272907,0.7806662246875012,-0.7079024300304633,-0.10000815256136913,-0.9818970966484257,0.18941480295062096,-0.0003521598636995081,0.7806683462618457,-0.7076033768913328,-0.10000777546116389,-0.9820922652524313,0.1884003018453586,-0.0003298422738253434,0.00029906066458411455,0.29906066458411457,0.00029906090233605773,0.29906090233605775,-0.015388657255650902,0.08243597608183473,1.0120990961674292e-05,0.0,0.0,0.002257300610276419,0.01014044312664564,0.7804681830584802,-0.7078733307440758,-0.1000079997248577,-0.9804406114575055,0.19681489445588415,-0.00032361265698819337,0.7804690629455249,-0.707579482175857,-0.10000767171308604,-0.980986338286257,0.1940765567618092,-0.00030693843270012224,0.0002938498855630962,0.2938498855630962,0.00029385006863563446,0.29385006863563445,0.1854506469606731,0.12897556126356474,9.853961897544298e-06,0.0,0.0,0.007786311020207644,0.010162768832193329,0.7802666145061665,-0.7078571471756199,-0.10000822144006621,-0.9799211978545512,0.19938489295407683,-0.0003323507077816237,0.7802674645852109,-0.707563210824966,-0.10000789178932866,-0.9805138254498849,0.19644983587699788,-0.00031636297721763455,0.0002939375798874788,0.29393757988747876,0.0002939377647389269,0.2939377647389269
1,20,20,4,0.0028178542901670556,2.817854290167056,0.033506398867590395,0.7794913501588226,0.0009193250077756917,0.0,0.0,0.02277271417067288,0.010035818254374418,0.6197395625648462,-0.6034307794088758,-0.1,-0.0005326613316647614,-0.9999956779557884,0.0028736621538838674,-0.00032001167829211614,0.02003375762228432,0.7783120286343438,-0.7073683970891218,-0.10000968932941204,-0.9779679555473484,0.2087547093454422,-0.0003863271147647806,solved,0,8.400575997827294e-07,0.0008400575997827294,8.401409586840538e-07,0.0008401409586840538,37.783410597366526,20,0.4328484030552443,0.0027845924626627564,2.7845924626627565,0.0012154075373372437,1.2154075373372437,0.1994431628709294,0.19994230013518005,0.20006942794408086,1.0031400678977238,1.0006358224788596,1.3164579396528056,0.9997360512500298,0.20001661986866784,-0.19814555820727367,0.022705682636716445,-0.000604114797625754,-0.1990345850565456,0.019019386857888065,-0.0006482732951007542,-0.19923847280067797,0.01820444725353365,-0.0006364386212209805,-0.993493862386772,0.11384537985596697,-0.0030290073067920096,-0.9954601148530313,0.09512437760808568,-0.0032423018774039294,-0.9958466660701646,0.09099064979893765,-0.0031810888238200203,8,0,3.6931445903625857,1.315159445946772,1e-05,0.002,0,7,0,20,rollout_10_90_ltv_sqp/frames/frame_000001.png,2.4368905923404496,11.878156989492947,4.130808862544687,1.6536825244340745,3.3281564339258694,0.8305506442270718,3.046691545421691,1.0761277342205628,2.618787090834195,1.566139223686647,3.4638256271494554,1.4708211878531177,3.0031373144680313,0.9523866020604087,3.6931445903625857,1.315159445946772,0.033506398867590395,0.7794913501588226,0.0009193250077756917,0.0,0.0,0.02277271417067288,0.010035818254374418,0.7800673760333658,-0.7078389427283663,-0.10000885787868743,-0.9798530524506851,0.19971942935432552,-0.00038097435305308407,0.78006757992111,-0.707838127788762,-0.10000886971336131,-0.9798112814030573,0.199924263034401,-0.00037667685155307577,8.400575997827294e-07,0.0008400575997827294,8.401409586840538e-07,0.0008401409586840538,-0.0007804208111413686,0.5139895380755563,0.0009191278159119067,0.0,0.0,0.01356355759541498,0.010038751528538455,0.7798668867312611,-0.7078250316213417,-0.10000924872817236,-0.9801389057516495,0.19831177265628663,-0.00040774732412150863,0.7798668602732308,-0.707825220352233,-0.10000926527157807,-0.979858671440048,0.1996917998604867,-0.0004111839288611847,1.9057643275569564e-07,0.00019057643275569564,1.9129312845492036e-07,0.00019129312845492035,-0.07815854352008253,0.29356456122695723,0.0009177341156835629,0.0,0.0,0.004380501820588978,0.010041855339922927,0.7796659992975075,-0.7078121107944478,-0.1000094900666666,-0.9805159658463596,0.1964389563123743,-0.000420907692462081,0.779665482764922,-0.7078142749360811,-0.10000947360725178,-0.9800870440470273,0.1985678608717578,-0.0004367149805970332,2.2249303181340008e-06,0.002224930318134001,2.2249911983843873e-06,0.0022249911983843874,-0.18562682256915286,0.1443515641404412,0.0009127840117420882,0.0,0.0,-0.00340569017222897,0.01004510098763694,0.7794661526085561,-0.7077899458603159,-0.10000966230921861,-0.9808474698280626,0.19477694391420075,-0.00042784498640114065,0.7794655306988528,-0.7077917345894594,-0.10000963395224859,-0.9803945879304226,0.19704375652483255,-0.00045822627579737284,1.8937591262209538e-06,0.0018937591262209537,1.8939714216149055e-06,0.0018939714216149055,-0.3314631739293326,0.09133275694209714,0.0009014720732698793,0.0,0.0,-0.008668058361214247,0.01004854812551065,0.7792684164276615,-0.7077517336185112,-0.10000975505808249,-0.9810659680471178,0.19367339184137125,-0.00042852354692399247,0.7792678241234076,-0.7077532160819097,-0.10000972370578665,-0.980645611594853,0.19579060083978914,-0.00047442865740763825,1.596409113329613e-06,0.0015964091133296129,1.5967169516155508e-06,0.0015967169516155509,-0.4740034390198124,0.10217977325842133,0.0008820380708689565,0.0,0.0,-0.011442295862288052,0.010051953695152768,0.7790700327294633,-0.7077160942022451,-0.10000984208437888,-0.9814587522076609,0.19167298568589194,-0.00042927058724290647,0.7790697801509288,-0.7077158424362556,-0.1000097896751748,-0.9810438000853676,0.1937855055047736,-0.0004900717504186879,3.566258958286642e-07,0.0003566258958286642,3.6045631392340086e-07,0.0003604563139234009,-0.6024170091861489,0.14421914353888224,0.0008539115911776487,0.0,0.0,-0.01260529782525987,0.010055231898652926,0.7788745920477921,-0.7076597030984763,-0.1000099553473881,-0.9816077610827769,0.19090839794061143,-0.0004324093045884212,0.778875629267767,-0.707651849640682,-0.10000985237608351,-0.9810511506841936,0.19374825097951895,-0.0005049590053887432,7.92165542063481e-06,0.00792165542063481,7.922324639450386e-06,0.007922324639450386,-0.689268432982745,0.18148221299284467,0.0008195014655551602,0.0,0.0,-0.01289723504335472,0.010055394985940113,0.7786808680135106,-0.7075934977767091,-0.10001002875809578,-0.9815507769519386,0.19120116437547746,-0.0004324424898858327,0.7786824843099271,-0.7075801534745377,-0.10000994272313637,-0.9801136774933014,0.19843628920829265,-0.0004672427631283776,1.3441830773638031e-05,0.01344183077363803,1.3442106105866094e-05,0.013442106105866094,-0.5851716565497751,0.3221201249215997,0.0007834590201092614,0.0,0.0,-0.002001649925226993,0.010058330329044893,0.7784402748978061,-0.7078540985127977,-0.10001043740613,-0.9857629505867809,0.16814040491512075,-0.0004576957755789462,0.7784928324488316,-0.7074895126270561,-0.10001006318367855,-0.9799490029799892,0.1992479393232082,-0.0004585127917762043,0.0003683546718202452,0.3683546718202452,0.00036835486191204764,0.36835486191204764,0.9999812625271332,-0.9999904790204955,0.0007662599638433123,0.0,0.0,-0.00029642306756020323,0.010057786517635947,0.7783120286343438,-0.7073683970891218,-0.10000968932941204,-0.9779679555473484,0.2087547093454422,-0.0003863271147647806,0.7783343298152839,-0.7072317925618452,-0.1000080485071424,-0.9837603831293608,0.17948618532283733,-0.00046675842704370585,0.00013841293127373513,0.13841293127373513,0.0001384226565324776,0.1384226565324776
2,23,23,3,0.0012645864409153846,1.2645864409153846,0.8867280661407583,0.7535576637638437,1.0000052839016895,0.0,0.0,0.06570741624702633,0.010084090488803701,0.7533078036124533,-0.6481677111992845,-0.1,-0.0005300678476913859,-0.9999401389348548,0.010923937539861345,-0.0003242894468496253,0.0220570978980042,0.7790274064633911,-0.7036714324243108,-0.10001020487831395,-0.4009262575133369,0.9161103263794191,7.705415978474647e-05,solved,0,6.08430217369205e-06,0.00608430217369205,6.0843426142722696e-06,0.00608434261427227,61.946091415549155,22,0.6826163480775348,0.0012242311517545778,1.2242311517545779,0.0027757688482454223,2.775768848245422,0.19995426241178346,0.19861174663730086,0.1989186503323521,0.9948207551720071,1.0015452444291308,1.863780938309718,0.9994709750252863,0.19881341739838992,-0.1900544403306362,0.06213388882401582,-0.0006297831800228175,-0.19229461758907274,0.049690863273110786,-0.0004733452911714897,-0.19098040781106995,0.05563153542365029,-0.0004955287772751005,-0.9504895671553144,0.31074050672677345,-0.0031496361839281495,-0.9681935778966574,0.2501909585632658,-0.0023832693644042086,-0.9600930203979418,0.2796697812432442,-0.002491112705858269,8,0,6.243324951360519,1.358616760625633,1e-05,0.002,0,7,0,23,rollout_10_90_ltv_sqp/frames/frame_000002.png,4.981930366499211,2.8113033606668,7.493583730621666,1.6173981507595907,6.060847732075766,1.025725761912067,7.749727733411388,1.3683460860752708,5.872621012273073,1.3221282182433483,6.972121382401389,1.4977998538256203,5.438866264614319,1.142896207924833,6.243324951360519,1.358616760625633,0.8867280661407583,0.7535576637638437,1.0000052839016895,0.0,0.0,0.06570741624702633,0.010084090488803701,0.7781210482265327,-0.7073127655536982,-0.10001018485818931,-0.9757884542079928,0.2187160764144701,-0.000412979703828813,0.7781197340167547,-0.7073187062258487,-0.10001016267470321,-0.9757833810069934,0.21873868860051765,-0.00042362706036982106,6.08430217369205e-06,0.00608430217369205,6.0843426142722696e-06,0.00608434261427227,0.8486510545476944,-0.5748504297454317,1.000007146052605,0.0,0.0,0.005434068630487731,0.010090344766854583,0.7779427533448919,-0.7072092249759792,-0.10000998948254357,-0.9708660444894751,0.2396225788030637,-0.0003786622903655361,0.7779308049217306,-0.7072550696286046,-0.10000966688749571,-0.9751239036605942,0.22166000024616095,-0.0004656185092752926,4.7376122576590495e-05,0.0473761225765905,4.737722087625053e-05,0.04737722087625053,0.19891382860379836,-1.0000274336552508,1.0000132335972922,0.0,0.0,-0.06792786231590361,0.010096392360300794,0.7777596510603466,-0.7071262709005797,-0.10000939636176039,-0.9670197115314453,0.2547013539374064,-0.00031274924833751697,0.7777445371941298,-0.7071790140379812,-0.1000094971127096,-0.9736744857029338,0.22794245050832726,-0.0004849199792328835,5.486590466745313e-05,0.05486590466745313,5.4865997172491285e-05,0.054865997172491285,-0.32504804387877206,-1.0000001611461822,1.0000212128152404,0.0,0.0,-0.1342818767154446,0.010104105739513902,0.7775452134326037,-0.7071539417460374,-0.10000852277838863,-0.9699631994086634,0.24325158629940685,-0.00023990775674066932,0.7775644305934198,-0.7070780888385221,-0.100009277461834,-0.9705145474873361,0.24104209201557275,-0.00047222050718659115,7.82493632457204e-05,0.07824936324572039,7.825300246932e-05,0.07825300246931999,0.06924117703212991,-0.9999761238231489,1.0000310927553744,0.0,0.0,-0.15667410504473236,0.010111126145466673,0.777329207268029,-0.7071892323346819,-0.10000724722956132,-0.9731313650685376,0.23025057275829633,-0.0001416485833981729,0.7773910904969572,-0.7069554313434031,-0.10000896426937085,-0.9672361398970764,0.2538780660036757,-0.0004210454092589107,0.0002418520984931142,0.2418520984931142,0.00024185819351684267,0.24185819351684268,0.9999387586211105,-0.9999582193315888,1.0000418616212805,0.0,0.0,-0.07552564848517085,0.010118507938791932,0.777123421867227,-0.7071801776152064,-0.1000049802963856,-0.9739541131746542,0.22674519714457345,3.1655037559964566e-05,0.7772361159203325,-0.706771217619464,-0.10000845772785262,-0.9691903047207155,0.24631285160790842,-0.0003638243357420854,0.00042420305011029705,0.424203050110297,0.0004242173031035945,0.42421730310359446,0.9999264824132839,-0.8171896200694416,1.0000508638736831,0.0,0.0,0.0321672347149546,0.010125631776749704,0.7768697881975412,-0.707388976264948,-0.10000086962216265,-0.9844131073164826,0.17587148141763445,0.0002369967805482656,0.777075039267347,-0.7066043269838999,-0.100006581306199,-0.9743581813040119,0.22500230202631435,-0.000314020377660625,0.0008110502425286802,0.8110502425286802,0.000811070354063297,0.811070354063297,1.0000260437542892,0.4015957968766376,0.779822794604433,0.0,0.0,0.08817515684886122,0.010137030285583206,0.7768526133479613,-0.7066164072581979,-0.10000393187562885,-0.9457943490647455,0.3247660683452553,0.00022389452775209263,0.776907878841211,-0.7064422513997818,-0.10000780991646183,-0.9794854620149931,0.20151466797245146,-0.0002613297306648312,0.0001827143611344651,0.1827143611344651,0.00018275551145034713,0.18275551145034713,1.0000197074458366,0.9999959737305839,0.6844249285227598,0.0,0.0,0.1063783542180814,0.010145920379907778,0.7778643775439362,-0.7045103027720995,-0.10000662349750676,-0.6856465900865395,0.7279345215977928,0.0002928632672055194,0.776673264199778,-0.706735030194977,-0.10000893694455326,-0.9871537206323437,0.1597732213662445,-0.00022265662675492157,0.0025235219643852747,2.523521964385275,0.00252352302481514,2.52352302481514,1.0000149777002294,1.0000059638795415,0.6577400570457157,0.0,0.0,0.9415962879237704,0.010153863904021662,0.7790274064633911,-0.7036714324243108,-0.10001020487831395,-0.4009262575133369,0.9161103263794191,7.705415978474647e-05,0.7766380678060434,-0.7054747187284958,-0.1000071940692618,-0.9920239669540695,0.12604933510427965,-0.00011877912466092321,0.002993456315758921,2.993456315758921,0.0029934578298897283,2.9934578298897283
3,27,27,4,0.0021415295067588225,2.1415295067588227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533078036124533,-0.6481677111992845,-0.1,-0.0005300678476913859,-0.9999401389348548,0.010923937539861345,-0.0003242894468496253,0.0220570978980042,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,primal infeasible,1,nan,nan,nan,nan,23.59965563897618,26,0.7368750903783847,0.002125314657324982,2.125314657324982,0.0018746853426750182,1.8746853426750183,0.0,nan,9.133768932175111e-08,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,-7.298972537483905e-08,-3.330213882435373e-08,4.3658229809118154e-08,0.0,0.0,0.0,nan,nan,nan,-0.7991194644493522,-0.36460456873440067,0.477987018648187,1,0,nan,nan,1e-05,0.002,0,-1,0,27,rollout_10_90_ltv_sqp/frames/frame_000003.png,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790274063904014,-0.703671432457613,-0.10001020483465572,-0.40092627532220704,0.9161103185842874,7.706917079274807e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
