node_index,s_m,insertion_m,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,feasible,solver_success,termination_reason,function_evaluations,objective_value,jacobian_condition,jacobian_effective_rank,minimum_joint_margin_rad,minimum_state_margin,minimum_clearance_m,contact_active,source_magnet_lumen_distance_m,source_magnet_lumen_exclusion_radius_m,source_magnet_lumen_margin_m,source_magnet_lumen_segment_index,source_magnet_lumen_constraint_satisfied,delta_q_norm_rad,delta_insertion_m,attempt_count,chain_rule_relative_error,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,magnet_pose_x,magnet_pose_y,magnet_pose_z,magnet_pose_rx,magnet_pose_ry,magnet_pose_rz,tip_x,tip_y,tip_z,tip_tangent_x,tip_tangent_y,tip_tangent_z,desired_x,desired_y,desired_z,desired_tangent_x,desired_tangent_y,desired_tangent_z
0,0.0,0.025,0.0,0.0,0.026483017914252185,1.5173651552560026,1,1,fixed_initial_state_feasible_and_committed,1,3.890897655596555e-07,24016440.905503366,5,4.226776597179587,0.025,nan,0,0.2400167147756943,0.20994833807220392,0.030068376703490385,33,1,0.0,0.0,1,0.00997142331133596,-0.85634357,-1.94584002,-1.76176286,-1.0331945,1.56234264,-2.05640871,0.24557497783369636,-0.6700279629478505,-0.016566991220873295,-3.077932948039142,0.5753726959665791,0.045033578217205016,0.5005794864881917,-0.669607395033303,-0.01656004894946191,-0.9996493453761041,0.026476307031826483,0.00043755580570542735,0.5005794864881917,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
1,0.00025,0.025178528873871522,7.142218626936257e-05,0.07142218626936257,0.026193620258270156,1.5007838909672533,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,18,0.00793430412533131,23160231.02733257,5,4.226752801940883,0.02482147112612848,nan,0,0.24006364231489496,0.20994833807220392,0.030115304242691043,33,1,0.00024048242994277757,0.000178528873871521,1,nan,-0.8564663487140928,-1.9459168915289047,-1.7616567302896553,-1.033082679462022,1.562230772252171,-2.056432505238703,0.24552968133824193,-0.6701848668108912,-0.016566991104717543,-3.0780758204345857,0.5755556128918131,0.044970491352763195,0.5004008952488439,-0.6696087782619163,-0.016559983587216304,-0.9996569667426463,0.02618695645182611,0.0004383545164403607,0.5003294864881918,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
2,0.0005,0.025408078398677477,9.182697977646513e-05,0.09182697977646513,0.025917801531830622,1.4849806420315945,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,27,0.013116269733531666,22112788.644681584,5,4.226727942566942,0.024591921601322526,nan,0,0.24012182421375522,0.20994833807220392,0.030173486141551298,33,1,0.00025918521467765493,0.00022954952480595467,1,nan,-0.8566000316191335,-1.945999125520175,-1.7615454999319364,-1.032969186028224,1.5621016502686793,-2.056457364612644,0.24547335534086662,-0.6703526092335315,-0.016566991049934032,-3.0782296821047543,0.5757559499214527,0.044922592241409647,0.5001712963427568,-0.6696091652766286,-0.016559943791561994,-0.9996641525824768,0.025911222272787034,0.0004365797625748037,0.5000794864881918,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
3,0.00075,0.025652204563760467,9.765661082685181e-05,0.09765661082685181,0.025648902400239437,1.4695738566766867,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,18,0.01483469006344159,21059976.125429176,5,4.226702539950097,0.024347795436239536,nan,0,0.24018184705976306,0.20994833807220392,0.030233508987559138,33,1,0.00025785890631379666,0.0002441261650829897,1,nan,-0.8567318396522002,-1.9460810569323284,-1.7614357012197523,-1.0328590956439698,1.5619690449941166,-2.0564827672294896,0.2454152888820765,-0.6705190607159891,-0.016566991235804407,-3.0783840534386977,0.5759524771752048,0.04488369310887797,0.4999271249361968,-0.6696092741041506,-0.016559921661970733,-0.9996710849352665,0.025642426297124352,0.00043349503332028256,0.49982948648819175,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
4,0.001,0.02590051693181088,9.930103857955554e-05,0.09930103857955554,0.02538614013961882,1.454518688127809,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,26,0.015345086218659792,20049666.632638913,5,4.226678958424165,0.024099483068189122,nan,0,0.24024125783367717,0.20994833807220392,0.030292919761473247,33,1,0.0002509492493242891,0.0002483123680504136,1,nan,-0.8568591790563063,-1.9461625415148975,-1.7613270845094355,-1.0327565921959372,1.5618376683229838,-2.056506348755422,0.24535788466060507,-0.6706804932574301,-0.01656699110028631,-3.0785331133090468,0.5761438149626711,0.04485381373997378,0.4996787693042682,-0.6696092927947016,-0.01655991781373168,-0.9996777892491874,0.02537978322287574,0.0004292847740520617,0.4995794864881917,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
5,0.00125,0.026149982958200074,9.979267551821211e-05,0.09979267551821211,0.02512862543276106,1.4397641822623106,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,27,0.015490642827231556,20126224.226742428,5,4.2266550497900734,0.02385001704179993,nan,0,0.24029883383913206,0.20994833807220392,0.030350495766928137,33,1,0.00024223935297440643,0.0002494660263891932,1,nan,-0.8569815380271929,-1.9462397368443192,-1.7612243850567502,-1.0326549867927282,1.5617099709887858,-2.0565302573895132,0.24530235017669466,-0.6708365221907682,-0.016566990620237088,-3.078679375971261,0.576326272989783,0.044823467454508936,0.49942926115900194,-0.669609285598721,-0.01655991142054404,-0.999684292705178,0.025122381176926653,0.0004253028912404221,0.49932948648819175,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
6,0.0015,0.026399801410803295,9.99326629941565e-05,0.0999326629941565,0.024875601368338596,1.4252669712556572,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,27,0.01553431726330099,19171578.483770646,5,4.226632325471566,0.023600198589196708,nan,0,0.24035534004470877,0.20994833807220392,0.030407001972504843,33,1,0.0002342731129371182,0.00024981845260322114,1,nan,-0.8570994073474442,-1.9463148789454854,-1.7611248087922042,-1.032558625280709,1.561584962943805,-2.0565529817080206,0.24524790936529717,-0.6709871106171396,-0.01656699120811872,-3.078820658629241,0.5765025875380522,0.04479824645174711,0.4991794013529424,-0.6696092763398355,-0.016559916206533253,-0.9996906181824495,0.02486947761708097,0.0004207149217484119,0.4990794864881917,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
7,0.00175,0.02664970915947379,9.998412043270256e-05,0.09998412043270256,0.024627068299449426,1.4110270753388736,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,21,0.01554678926906501,18269959.423610378,5,4.226612454858579,0.023350290840526214,nan,0,0.24041144579519105,0.20994833807220392,0.03046310772298713,33,1,0.00022617156768028594,0.00024990774867049426,1,nan,-0.8572139729552951,-1.9463852940825197,-1.7610319265972305,-1.0324629847939057,1.5614628934476908,-2.056572852321007,0.24519388060153893,-0.6711321224892763,-0.016566991200221537,-3.0789582293600857,0.5766775658762924,0.04477348713622018,0.498929452987605,-0.6696092678159662,-0.016559922383825143,-0.9996967690795583,0.024621062607605465,0.00041613455130326625,0.49882948648819175,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
8,0.002,0.02689967295618335,9.998027582494217e-05,0.09998027582494216,0.024383127552725342,1.3970503001003138,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,26,0.015551397162892906,17416878.303441525,5,4.226592605628345,0.023100327043816652,nan,0,0.24046341649360609,0.20994833807220392,0.030515078421402164,33,1,0.00021827835723930742,0.0002499637967095618,1,nan,-0.8573221065065484,-1.9464553737751369,-1.7609392697912378,-1.0323724935837557,1.5613451077173877,-2.0565927015512413,0.24514400116701188,-0.6712723673311467,-0.016566991213235294,-3.0790913139963716,0.5768415821581727,0.04475072975709973,0.49867944936640785,-0.6696092563582525,-0.0165599306185148,-0.9997027462731709,0.02437723830933564,0.00041151705922018184,0.4985794864881917,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
9,0.0022500000000000003,0.02714962808554244,9.998583954257516e-05,0.09998583954257516,0.024143918441944016,1.3833446276314665,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,25,0.015551090857760996,17398373.622127254,5,4.226571992323296,0.022850371914457563,nan,0,0.2405129403207993,0.20994833807220392,0.03056460224859539,33,1,0.00021028249155439477,0.00024995512935908903,1,nan,-0.8574263336816649,-1.9465232775038415,-1.7608492156541695,-1.0322852747936473,1.5612328458246838,-2.05661331485629,0.24509657305543572,-0.6714077582327416,-0.016566991220790694,-3.079219264421008,0.5769973148452187,0.04472709504264986,0.4984294552598556,-0.669609238726643,-0.016559932347906592,-0.9997085497594419,0.02413813561147508,0.0004073660215991681,0.49832948648819175,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
10,0.0025000000000000005,0.027399588080438884,9.998722651202057e-05,0.09998722651202056,0.023909330054504203,1.3699037031083854,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,21,0.015551621779179722,16598652.312058844,5,4.226555493713004,0.02260041191956112,nan,0,0.24055933018662004,0.20994833807220392,0.03061099211441612,33,1,0.0002035519593700725,0.000249959994896444,1,nan,-0.8575236816512088,-1.9465904815966286,-1.7607605251458787,-1.032202525911694,1.5611212447716658,-2.0566298134665826,0.24505227673182475,-0.6715383819921695,-0.016566989695954992,-3.0793444375126553,0.5771481310173384,0.044709165004897515,0.4981794571223049,-0.6696092138502548,-0.01655995053464892,-0.9997141855841902,0.02390366652579926,0.0004023286749247991,0.4980794864881917,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
11,0.0027500000000000007,0.02764957072864974,9.996666349345467e-05,0.09996666349345468,0.023679333734448197,1.356725884665636,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,21,0.015551781864319136,15842016.435129939,5,4.226536041109952,0.022350429271350263,nan,0,0.24060528261104092,0.20994833807220392,0.030656944538836994,33,1,0.00019626371051351991,0.0002499826482108558,1,nan,-0.8576193528322342,-1.9466558379084478,-1.760674089317828,-1.0321249332977476,1.5610152973704903,-2.0566492660696336,0.24500841188213934,-0.6716644919050352,-0.016566991156307997,-3.079463138756551,0.5772904589866805,0.04469246656990624,0.4979294371742298,-0.6696091803675676,-0.016559966778325656,-0.999719657676562,0.023673783929957847,0.00039750408237327624,0.49782948648819175,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0
