controller,key,rep,run_dir,stop_reason,steps,n_track,rms_track_mm,mean_track_mm,max_track_mm,p95_track_mm,mean_hold_mm,final_mm,duration_s
mpc_ltv_sqp_online,tf,1,close_loop_logs/scurve_tf_fixed_smoketest_v2_2026-09-16/runs/tf_rep1_20260916T112130Z,path_complete,64,57,5.350316242497899,4.428070175438597,9.885,9.469999999999999,7.9865714285714295,7.317,25.8667
