k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
0,31,-0.2632447344044364,-0.008402555778823918,0.00856817717401278,3.0603929796446055e-18,-0.14846139054971563,-3.7403463780934554,0.09999318115325283,0.7155003746789088,-0.7056139180894513,-0.09,0.020048160534358688,-0.9995416876392121,-0.010674684520583419,0.02001342151982532,0.03299993181153253,0.8262450828573024,-0.7053396958062284,-0.09741545518629703,-0.9945773463065043,0.0004425813570159946,0.1039985779261148,solved,0,0.0010399429936679833,3.9232215335205893,31,0.9626073341840928,0.0014642659608633264,0.0015357340391366737
1,32,3.4941175383071774e-06,-0.06382100635847382,-0.016698505792330138,-3.446882454793908e-18,-0.1273437879805166,-3.2059533039299444,0.10000179889396661,0.7155004096200842,-0.7062521281530361,-0.09,0.020359581035710495,-0.9992292222211531,-0.026707808070398655,0.020325892537225172,0.0339999498004722,0.8252501853374695,-0.7053381460920766,-0.09731650145934587,-0.9945416794701273,0.00034502744733908437,0.10433947810962498,solved,0,0.0005046637344596835,3.7575459386244305,32,0.9693127702273158,0.0014079326814926073,0.0015920673185073927
2,33,-0.04973981451569624,-0.12004297168246958,-0.006739916774662429,-1.1808018279623494e-17,-0.15665049053225136,-3.944315151596267,0.10000032712566223,0.7150030114749273,-0.7074525578698607,-0.09,0.020735530591960087,-0.9984919965168496,-0.04642364720943283,0.020703034623937546,0.03499995307172882,0.8242551631759847,-0.7053365109672658,-0.09721802425597137,-0.9945135889063444,0.00026434935208955406,0.10460712021673953,solved,0,0.0005458765650971072,4.203184020528104,33,0.9738353817103234,0.00145958456644818,0.0015404154335518202
3,34,-0.09546304839538387,-0.19402088686074204,0.0019412123719876758,-1.3835507789967444e-17,-0.16829643902495034,-4.237824238765945,0.10000049474609451,0.7140483809909735,-0.7093927667384682,-0.09,0.02113045300553139,-0.9972664780262926,-0.06758623909573491,0.021099195380617945,0.03599995801918976,0.8232601191029862,-0.7053347952266901,-0.09712001033741428,-0.9944918345347002,0.0001978595884629185,0.10481388244183207,solved,0,0.0006467252570417346,5.350359630815266,34,0.9780543924943819,0.0015077344345021035,0.0014922655654978966
4,35,-0.09041731903101942,-0.25963516115390256,-0.017147487989280896,1.3832555523369085e-17,-0.18638550580780966,-4.693675944766984,0.10000000462000021,0.7131442078006632,-0.7119891183500072,-0.09,0.021556763861654636,-0.9953857731409729,-0.090989365474591,0.021526818875349046,0.03699995806538976,0.8222650417239619,-0.7053330089287327,-0.09702241015503328,-0.9944751559569319,0.00014286878745222638,0.10497210050320191,solved,0,0.0007132333752397123,7.291570264946764,35,0.9780946957065205,0.0015564742266032112,0.0014435257733967889
5,36,-0.07652979505487717,-0.3830556745995925,-0.03496538966399459,4.2860857440932913e-17,-0.1979662581498046,-4.984171803927096,0.1000000079907796,0.7123789098501144,-0.7158196750960032,-0.09,0.021996416162722368,-0.9927876060012114,-0.1157857002187816,0.02196812853263497,0.03799995814529756,0.8212699442725282,-0.7053311659210135,-0.09692515949357199,-0.9944623382954926,9.681048417865247e-05,0.10509351312879137,solved,0,0.0010005395933846545,9.549278801544759,36,0.9678957208914506,0.0016144035529014555,0.0013855964470985446
6,38,-0.038072019347658394,-0.6917386796123456,-0.10553573448190645,4.278239815314527e-17,-0.20800992502732518,-5.2361736301445685,0.09999999014055078,0.7119981896566379,-0.7227370618921266,-0.09,0.022443535884771736,-0.9893929727980157,-0.14175790017435813,0.022417199045613203,0.038999958046703066,0.8202705922113901,-0.7071019800256618,-0.09741138882615638,-0.9943027446371165,-0.07043538879554335,0.08000566369227906,solved,0,0.0005818322853732336,12.75465436538459,37,0.9390945764768488,0.0016946609750745512,0.0013053390249254488
7,39,-0.0569007875629892,-0.3257962896648345,-0.1866355313942162,-2.100914329202427e-17,-0.2167336293949404,-5.455588171499427,0.10000004961659459,0.711429181781008,-0.725995024788775,-0.09,0.022892992902956873,-0.9851336448769806,-0.16871464937026423,0.022868749314491923,0.03999995854286901,0.8192747488276968,-0.7071550583036653,-0.09734082595634544,-0.9943239411507143,-0.0702729210646264,0.07988501033337865,solved,0,0.0006814512923471658,15.379706810895035,39,0.4335739437841289,0.0016267893275986461,0.001373210672401354
8,40,-0.009463703261031419,-0.43441546520237206,-0.12475421646841964,-1.5842183427930883e-17,-0.22010826285760665,-5.532315619486724,0.10000019360500316,0.7113345447483976,-0.7303391794407987,-0.09,0.023331072337065214,-0.9800646963711312,-0.19592206642420465,0.023310853236950053,0.04099996047891904,0.8182894728898185,-0.7073929167453652,-0.09727095302269033,-0.9938364985841022,-0.07702553434155507,0.07972502393532542,solved,0,0.0005502750265329506,19.10761384888581,40,0.4524894901725524,0.001440353097153242,0.0015596469028467581
9,41,-0.006506052504354492,-0.4033759521661749,-0.1872135075978941,-4.9770199490787615e-16,-0.27289151611138596,-6.283312447280731,0.09999998779861353,0.7112694842233541,-0.7343729389624605,-0.09,0.023784480567244807,-0.9733941770392871,-0.226642222688888,0.02390350360921906,0.041999960356905175,0.8172972370121596,-0.7075333085993925,-0.09722434303061483,-0.9936917999745695,-0.07983757977141212,0.07875637028841274,solved,0,0.00047857305463584553,22.76006735070667,41,0.5222403614793243,0.0013660599731809085,0.0016339400268190916
10,42,0.05805417258682622,-0.5957132877798821,-0.22317496745127602,-2.360737295082171e-15,-0.2507450058793368,-6.279900837820278,0.10000026150928337,0.7118500259492224,-0.7403300718402593,-0.09,0.024239072312776718,-0.9657683571610585,-0.25711920595677573,0.024365172029016353,0.042999962971998006,0.8162878540782166,-0.7078863218015438,-0.09766461763119991,-0.9938587071722824,-0.09210349923150535,0.06133362852548469,solved,0,0.0005109704569023953,26.882654117156783,42,0.5122350696294193,0.0011983672681507467,0.0018016327318492534
11,43,0.05483900153705141,-0.48126787273692406,-0.24075334661589973,-5.660665857823031e-16,-0.49968164680711646,-4.424940987936225,0.10000006724261915,0.712398415964593,-0.7451427505676286,-0.09,0.024129756403106335,-0.9597798941485178,-0.27848160448220455,0.026235579071249862,0.0439999636444242,0.8152943099512112,-0.7079956620187047,-0.09762334269939543,-0.9937380853999831,-0.09362148282896703,0.060988802227003855,solved,0,0.00048201829096359243,30.368908394189265,43,0.5235819419617591,0.0006737366124182734,0.0023262633875817266
12,44,0.24686340806591564,-0.9124134321385479,-0.18433036240165399,3.021377483865608e-15,-0.5205430053978296,-4.355157326830875,0.09999785292963521,0.7148670500452521,-0.754266884889014,-0.09,0.023970458344034638,-0.9534171478326171,-0.29937572278695385,0.028201701212576986,0.04499994217372055,0.8143866785122538,-0.7087856193703198,-0.09775662324416372,-0.9810900669320765,-0.1805175268559074,0.06982622372421891,solved,0,0.0004901577251206753,35.00046052786288,44,0.3898991898210492,0.0007698531011319205,0.0022301468988680795
13,45,0.17248900389899696,-0.5578669848839831,-0.12829448426221024,-1.5632887970206422e-16,-0.7447628621756204,-6.204644710663599,0.10000294640818487,0.7165919400842421,-0.7598455547378539,-0.09,0.023718885147067752,-0.9435606820865581,-0.3288921010235809,0.030994186423008316,0.0459999716378024,0.8134043231227547,-0.7089537588899698,-0.09768304571845023,-0.9806594548828443,-0.1826298623006535,0.0703801494301757,solved,0,0.0004920969951581729,34.08063067764987,45,0.5755482387400122,0.0006490481612200209,0.002350951838779979
