k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0016370738520077633,1.6370738520077635,2.9299147028975046e-05,0.06062462771944585,1.4691767328308686e-10,0.0,0.0,0.0024414119108203207,0.009994112296682334,0.6621331150144234,-0.7093210704150057,-0.1,-0.0005336762004682352,-0.9999997600827397,-0.000306102751850686,-0.00031831632309387166,0.016099941122966824,0.7820330550718059,-0.7098617251870769,-0.10000075995902964,-0.9999805750648373,0.006228965796850436,0.00022243673040233514,solved,0,2.5121433827498902e-06,0.00251214338274989,2.5121434567110644e-06,0.0025121434567110645,2.976562487402217,16,0.0704129320563344,0.001347735925212872,1.347735925212872,0.002652264074787128,2.652264074787128,0.1186025052714595,0.11860251479473365,0.11983143589971494,1.0103617594370593,1.010361678309336,1.0530474609609985,0.9998311082619532,0.1198111973602332,-0.09993574582251054,0.06387018189017585,2.8790293523852427e-05,-0.09993574582267684,0.06387019958198348,2.8772520629938292e-05,-0.09976822698420929,0.0663767513596758,2.8162928836228396e-05,-0.8426107491892842,0.5385230416843949,0.00024274608245379554,-0.842610681532651,0.5385231476122084,0.00024259621037323815,-0.832571405283867,0.5539176832966056,0.0002350212081226959,mpc_1np1s_wadv_60/frames/frame_000000.png
1,18,18,1,0.0022471627873976224,2.2471627873976225,0.0016691551006534175,0.1990026415613235,1.4825484897928523e-10,0.0,0.0,0.00800777706636492,0.009993339729443074,0.66214980656543,-0.7073310439993925,-0.1,-0.0005336634550097075,-0.9999997715371968,-0.0002660638758902203,-0.00031833769063891246,0.016199874520261254,0.7819360798011398,-0.709641193205415,-0.10000073192203768,-0.9996618142610076,0.026003975053694926,0.0002244767191841879,solved,0,8.344883354693546e-06,0.008344883354693546,8.344883718243465e-06,0.008344883718243466,2.6323634816007577,16,0.1735309688525329,0.0014088195793683495,1.4088195793683496,0.0025911804206316504,2.5911804206316504,0.234271649476405,0.2342716494763921,0.2409119317148477,1.028344369680598,1.0283443696806547,1.2189447159566824,0.9997737042606963,0.2408574143711532,-0.09884305584063961,0.21239881150848156,3.050023446854267e-05,-0.09884305584062503,0.21239881150847406,3.0500234435293372e-05,-0.09697527066609979,0.2205319816619422,2.803699196418652e-05,-0.42191642079420594,0.9066347207747542,0.00013019174337445616,-0.42191642079416697,0.9066347207747723,0.0001301917432325371,-0.4025341126768404,0.9154049784589833,0.00011637859430462807,mpc_1np1s_wadv_60/frames/frame_000001.png
2,19,19,1,0.00299240016484811,2.9924001648481102,0.012668684691766472,0.3702009868091643,1.573216898985738e-10,0.0,0.0,0.01489264903950109,0.009991366836016221,0.6622764934123476,-0.7036290341313008,-0.1,-0.0005336397490726938,-0.9999997885767894,-0.00019160064703597807,-0.0003183774280690236,0.016299788188621416,0.7818516131752251,-0.7092255515125614,-0.10000070326626162,-0.9980200276092739,0.06289652728529978,0.00022659707315925094,solved,0,1.632548166375305e-05,0.01632548166375305,1.6325482062226732e-05,0.016325482062226733,1.4995250657828496,16,0.28189886833076655,0.0016239915164650352,1.6239915164650351,0.002376008483534965,2.376008483534965,0.4110158215904267,0.41101582159038064,0.4241375113718963,1.031925023544581,1.0319250235446966,1.332919080163636,0.9997294093897885,0.42402274374388066,-0.09120072765745695,0.40076979905117127,3.2262790032093196e-05,-0.0912007276574478,0.4007697990511261,3.2262790036763356e-05,-0.0844666259146587,0.41564169285357444,2.8655776057595617e-05,-0.22189103890102216,0.9750714644034666,7.84952508817112e-05,-0.22189103890102477,0.9750714644034658,7.849525089308249e-05,-0.1991491524563501,0.9799691885519823,6.756246568455338e-05,mpc_1np1s_wadv_60/frames/frame_000002.png
3,20,20,1,0.0037717717453702817,3.7717717453702817,0.04473764967394025,0.5437513619662809,1.7968255917210522e-10,0.0,0.0,0.02191055592360912,0.009988476149953704,0.662723869909087,-0.698191520511638,-0.1,-0.0005336048667382292,-0.9999998035662684,-8.204788964929402e-05,-0.00031843588787617937,0.016399672950120955,0.7817985467839857,-0.7086058666613763,-0.10000067067753993,-0.9930975178009661,0.11729137924850293,0.00022911033071909372,solved,0,2.624911326864728e-05,0.026249113268647283,2.624912498717451e-05,0.026249124987174507,0.6192656707840688,16,0.3879477468479365,0.0020346583679007467,2.0346583679007466,0.0019653416320992534,1.9653416320992534,0.6022145571184869,0.6022145545023946,0.62195285812474,1.0327761937550928,1.0327761982415966,1.6200192764272363,0.9996002981389318,0.6217042624098508,-0.0683247842300401,0.5983260761263965,5.738051414517657e-05,-0.06832478440510492,0.5983260734722107,5.739198830068126e-05,-0.05306639123936474,0.6196848511851316,3.25887216934273e-05,-0.1134558828284801,0.9935430305592474,9.528250930986185e-05,-0.11345588361204784,0.9935430304679418,9.53015629921197e-05,-0.08532220818048183,0.9963534102143262,5.239741447878555e-05,mpc_1np1s_wadv_60/frames/frame_000003.png
4,21,21,1,0.0045459296864926516,4.545929686492651,0.10386581562164099,0.6763247195343046,1.9045091314376862e-10,0.0,0.0,0.027416678188837813,0.009988867857335562,0.6637625280653034,-0.691428273316295,-0.1,-0.0005335612094533445,-0.9999998054177451,5.503547470866729e-05,-0.0003185090332485064,0.01649956162869431,0.781738273717882,-0.708250891743139,-0.10000188924487989,-0.9886972350761206,0.1499258512433173,0.00012838146732180354,solved,0,0.0004079688648721523,0.4079688648721523,0.0004079717391921431,0.40797173919214313,3.7473353984433797,16,0.47327311430919144,0.0026507282868159948,2.650728286815995,0.0013492717131840053,1.3492717131840053,0.7617959367806401,0.7617959367806281,0.360057662022949,0.4726431904383181,0.4726431904383255,7.77822177252448,0.9907993546298227,0.35674489916186064,-0.024745195548804933,0.7613938709435519,0.00031286153191654797,-0.024745195548847576,0.7613938709435386,0.00031286153191756316,-0.060273066103788686,0.3549749182372164,-0.0012185673399639496,-0.03248270875974801,0.9994722132034634,0.00041068942063238753,-0.03248270875980449,0.9994722132034615,0.0004106894206337266,-0.1673983710418779,0.9858835283293912,-0.003384367195847319,mpc_1np1s_wadv_60/frames/frame_000004.png
5,22,22,1,0.005144431595153916,5.144431595153916,0.003527892469095518,0.009834366575238424,8.446053600213199e-11,0.0,0.0,0.00040707180885108095,0.009997576235811406,0.6637978069899944,-0.6913299296505426,-0.1,-0.0005335605611719978,-0.9999998053036568,5.707083335676254e-05,-0.00031851011923648,0.016599537391052424,0.7816383174886367,-0.7082454037119387,-0.10000193377565579,-0.98876121584962,0.1495033189153551,0.00012515939802917647,solved,0,8.107192750258454e-07,0.0008107192750258454,2.7724148315847774e-05,0.027724148315847772,5.633999116035411,16,0.5519923863829312,0.0030020720661946185,3.0020720661946183,0.0009979279338053816,0.9979279338053816,0.1041680809777345,0.10416724778113827,0.10010678415764616,0.9610120798812025,0.9610197666734616,15.435990523508563,0.9639284041328093,0.09649577269594745,-0.10028873014772716,0.00474851410016338,-0.027759886775359222,-0.10028870758604924,0.004748623399608576,-0.027756822887817223,-0.09995622924530156,0.005488031200373555,-4.45307759000535e-05,-0.9627587376709326,0.04558511643483531,-0.2664912947882066,-0.9627662218431836,0.045586530322714515,-0.2664640132005407,-0.9984960568495788,0.05482177103732664,-0.0004448327480975448,mpc_1np1s_wadv_60/frames/frame_000005.png
6,22,22,0,0.0050472815467929154,5.047281546792916,0.0036297941334388025,0.009518434311559474,-4.2572007054637694e-10,0.0,0.0,0.00039449940168129893,0.010051186098752711,0.6638341049313288,-0.691234745307427,-0.1,-0.0005335599329107026,-0.9999998051891394,5.904332998101878e-05,-0.0003185111716824711,0.016700049252039953,0.7815378246436288,-0.7082399018967224,-0.1000019845026969,-0.9888248591420028,0.14908180028823476,0.00012151385617973333,solved,0,3.3325204387028117e-06,0.0033325204387028118,3.424582935858799e-05,0.03424582935858799,5.609509752808173,16,0.6521227672591718,0.00300234042113505,3.00234042113505,0.00099765957886495,0.99765957886495,0.10614763529716024,0.10614930127037814,0.10064335269499801,0.9481450285090856,0.9481301477307358,18.818575884710594,0.946544728491525,0.09526343495116368,-0.1004879515979036,0.0021696375664987046,-0.03412894278565276,-0.10048799284589904,0.0021692983099841356,-0.03413402406447774,-0.10049284500790456,0.005501815216302219,-5.072704110931081e-05,-0.9466810194743165,0.020439810650748888,-0.32152334519849457,-0.9466665502577459,0.020436293824097895,-0.3215661681797912,-0.998504544184358,0.054666454057582886,-0.0005040277350759595,mpc_1np1s_wadv_60/frames/frame_000006.png
7,23,23,1,0.005510176768364466,5.510176768364466,0.0029447338201385423,0.0063566548884215765,-3.2264656971383127e-10,0.0,0.0,0.00026422074189384206,0.010032579479648572,0.6638635522695302,-0.6911711787585428,-0.1,-0.0005335595121239466,-0.9999998051102644,6.036443343307073e-05,-0.0003185118765701997,0.01680037504683644,0.7814375101650373,-0.7082344620467748,-0.10000202495419364,-0.9888906106772551,0.14864503358548015,0.00011876336478517302,solved,0,2.2935099032524634e-06,0.0022935099032524633,2.7810183431827636e-05,0.027810183431827635,5.5850906065973405,16,0.752789790089897,0.003002595672961406,3.002595672961406,0.000997404327038594,0.997404327038594,0.10366824867134729,0.10366818843890092,0.10046187445423557,0.9690708171672053,0.9690713802088374,15.557304126526267,0.9633626939894712,0.0967812220174644,-0.09985489966559508,0.003192568964302271,0.027675120573656335,-0.09985486175978497,0.0031928652916013434,0.027674997531479395,-0.10031447859149001,0.005439849947608266,-4.0451496735594006e-05,-0.9632158442471481,0.030796015223749605,0.2669585039619312,-0.9632160382414378,0.030798891537331407,0.266957472183381,-0.9985328179118068,0.05414840184060409,-0.0004026552058216004,mpc_1np1s_wadv_60/frames/frame_000007.png
8,23,23,0,0.005410144756145439,5.410144756145439,0.0011093270369007156,0.004710653337901721,-1.3316407362597655e-11,0.0,0.0,0.0001937125505486038,0.010009144226997713,0.6638746455398992,-0.6911240722251638,-0.1,-0.0005335592036249565,-0.9999998050513286,6.133299599702234e-05,-0.0003185123933559201,0.016900466489106418,0.7813384460875147,-0.7082206350476358,-0.10000206197637948,-0.9888646901205522,0.14881737567232925,0.00011545901808842364,solved,0,7.293085273356109e-06,0.007293085273356109,7.362231026809539e-06,0.007362231026809539,5.559781027246828,16,0.8532754881864731,0.00300279731206935,3.00279731206935,0.00099720268793065,0.9972026879306499,0.10061756842939679,0.10061757464729737,0.10002439068163259,0.9941046304634121,0.9941045690303695,4.191976336084677,0.9973247236750169,0.09975679779732115,-0.10039248993404369,0.006656030160819917,0.0009696927273816409,-0.10039250405369238,0.0066559200182503275,0.0009696321181112966,-0.0990640775225815,0.013826999138988327,-3.7022185844781674e-05,-0.9977630298677806,0.06615176916634041,0.009637409674256569,-0.9977631085385038,0.06615067041301524,0.009636806706087119,-0.9903992101075861,0.1382362746202399,-0.00037013158083231426,mpc_1np1s_wadv_60/frames/frame_000008.png
9,23,23,0,0.005311728494002473,5.311728494002473,0.002592780521462493,0.004833950960789176,-6.814739080529306e-12,0.0,0.0,0.00020094465377535242,0.01000382249410202,0.6639005733451138,-0.6910757327155559,-0.1,-0.0005335588836078741,-0.9999998049892012,6.233771906999851e-05,-0.0003185129294351066,0.01700050471404744,0.7812395387812922,-0.708206131462145,-0.10000207682785213,-0.988822292624193,0.14909882787879145,0.00011460630610364752,solved,0,1.2943575176965393e-06,0.0012943575176965394,1.921720983540291e-06,0.0019217209835402911,0.2587699073964945,17,0.23223145476023083,0.0030028526392146876,3.0028526392146877,0.0009971473607853125,0.9971473607853125,0.09961748291491859,0.09961748402310752,0.09996504107363176,1.003488927330256,1.0034889161670015,1.0853404583078463,0.9998205912013428,0.09994710646570501,-0.09872573247682831,0.01322166854456088,-0.0014353153366401818,-0.09872568504387669,0.013222033645954312,-0.001435291599849453,-0.09890730622252875,0.014503585490821536,-1.4851472648902408e-05,-0.9910482536599333,0.132724378870858,-0.01440826745106637,-0.9910477664842049,0.1327280424276455,-0.01440802901141851,-0.9894189524683543,0.14508657561735563,-0.00014856666379962956,mpc_1np1s_wadv_60/frames/frame_000009.png
